5.0, {'J01': 0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': 0}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': -3.5}, {'J01': 1}, {'J01': 2}, 
20.0, {'J01': -30.5}, {'J01': 2}, {'J01': 4}, 
25.0, {'J01': -56.5}, {'J01': 2}, {'J01': 5}, 
30.0, {'J01': -91.0}, {'J01': 2}, {'J01': 6}, 
35.0, {'J01': -124.5}, {'J01': 3}, {'J01': 8}, 
40.0, {'J01': -204.5}, {'J01': 3}, {'J01': 8}, 
45.0, {'J01': -290.5}, {'J01': 3}, {'J01': 11}, 
50.0, {'J01': -412.0}, {'J01': 4}, {'J01': 15}, 
55.0, {'J01': -570.0}, {'J01': 4}, {'J01': 17}, 
60.0, {'J01': -740.0}, {'J01': 4}, {'J01': 17}, 
65.0, {'J01': -703.5}, {'J01': 3}, {'J01': 14}, 
70.0, {'J01': -663.5}, {'J01': 3}, {'J01': 13}, 
75.0, {'J01': -814.0}, {'J01': 3}, {'J01': 22}, 
80.0, {'J01': -1057.5}, {'J01': 4}, {'J01': 30}, 
85.0, {'J01': -1256.5}, {'J01': 6}, {'J01': 30}, 
90.0, {'J01': -1311.0}, {'J01': 4}, {'J01': 23}, 
95.0, {'J01': -1456.5}, {'J01': 4}, {'J01': 21}, 
100.0, {'J01': -1634.0}, {'J01': 4}, {'J01': 20}, 
105.0, {'J01': -1834.0}, {'J01': 4}, {'J01': 20}, 
110.0, {'J01': -2034.0}, {'J01': 4}, {'J01': 20}, 
115.0, {'J01': -2237.5}, {'J01': 4}, {'J01': 21}, 
120.0, {'J01': -2452.0}, {'J01': 4}, {'J01': 23}, 
125.0, {'J01': -2682.0}, {'J01': 4}, {'J01': 23}, 
130.0, {'J01': -2358.5}, {'J01': 4}, {'J01': 21}, 
135.0, {'J01': -2407.5}, {'J01': 4}, {'J01': 23}, 
140.0, {'J01': -2597.5}, {'J01': 4}, {'J01': 26}, 
145.0, {'J01': -2796.5}, {'J01': 4}, {'J01': 24}, 
150.0, {'J01': -2992.5}, {'J01': 4}, {'J01': 22}, 
155.0, {'J01': -3212.5}, {'J01': 4}, {'J01': 22}, 
160.0, {'J01': -3004.5}, {'J01': 5}, {'J01': 25}, 
165.0, {'J01': -3258.0}, {'J01': 5}, {'J01': 29}, 
170.0, {'J01': -3552.0}, {'J01': 5}, {'J01': 37}, 
175.0, {'J01': -3720.0}, {'J01': 6}, {'J01': 29}, 
180.0, {'J01': -3873.5}, {'J01': 6}, {'J01': 23}, 
185.0, {'J01': -4108.0}, {'J01': 6}, {'J01': 26}, 
190.0, {'J01': -4351.5}, {'J01': 7}, {'J01': 27}, 
195.0, {'J01': -4597.5}, {'J01': 7}, {'J01': 25}, 
200.0, {'J01': -4849.5}, {'J01': 7}, {'J01': 26}, 
205.0, {'J01': -5109.5}, {'J01': 7}, {'J01': 26}, 
210.0, {'J01': -5369.5}, {'J01': 7}, {'J01': 26}, 
215.0, {'J01': -5630.0}, {'J01': 7}, {'J01': 27}, 
220.0, {'J01': -5900.0}, {'J01': 7}, {'J01': 27}, 
225.0, {'J01': -4830.5}, {'J01': 7}, {'J01': 24}, 
230.0, {'J01': -4302.0}, {'J01': 7}, {'J01': 26}, 
235.0, {'J01': -4503.0}, {'J01': 7}, {'J01': 24}, 
240.0, {'J01': -4745.5}, {'J01': 7}, {'J01': 25}, 
245.0, {'J01': -5002.5}, {'J01': 8}, {'J01': 27}, 
250.0, {'J01': -4265.5}, {'J01': 7}, {'J01': 24}, 
255.0, {'J01': -4090.0}, {'J01': 7}, {'J01': 27}, 
260.0, {'J01': -4370.5}, {'J01': 7}, {'J01': 32}, 
265.0, {'J01': -4696.5}, {'J01': 7}, {'J01': 35}, 
270.0, {'J01': -4913.5}, {'J01': 7}, {'J01': 32}, 
275.0, {'J01': -5061.5}, {'J01': 7}, {'J01': 27}, 
280.0, {'J01': -5239.5}, {'J01': 7}, {'J01': 25}, 
285.0, {'J01': -4155.0}, {'J01': 7}, {'J01': 20}, 
290.0, {'J01': -4362.5}, {'J01': 7}, {'J01': 25}, 
295.0, {'J01': -4566.0}, {'J01': 7}, {'J01': 24}, 
300.0, {'J01': -4775.5}, {'J01': 7}, {'J01': 23}, 
305.0, {'J01': -4975.5}, {'J01': 7}, {'J01': 23}, 
310.0, {'J01': -4264.0}, {'J01': 7}, {'J01': 24}, 
315.0, {'J01': -4169.0}, {'J01': 7}, {'J01': 29}, 
320.0, {'J01': -4389.0}, {'J01': 7}, {'J01': 31}, 
325.0, {'J01': -4632.0}, {'J01': 7}, {'J01': 31}, 
330.0, {'J01': -4812.0}, {'J01': 7}, {'J01': 26}, 
335.0, {'J01': -5086.0}, {'J01': 7}, {'J01': 31}, 
340.0, {'J01': -5397.0}, {'J01': 7}, {'J01': 32}, 
345.0, {'J01': -5670.0}, {'J01': 7}, {'J01': 30}, 
350.0, {'J01': -4355.5}, {'J01': 7}, {'J01': 25}, 
355.0, {'J01': -4410.0}, {'J01': 7}, {'J01': 27}, 
360.0, {'J01': -4689.5}, {'J01': 7}, {'J01': 31}, 
365.0, {'J01': -4878.5}, {'J01': 7}, {'J01': 26}, 
370.0, {'J01': -5069.5}, {'J01': 7}, {'J01': 23}, 
375.0, {'J01': -5303.5}, {'J01': 7}, {'J01': 24}, 
