5.0, {'J01': -0.0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -15.98}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': -2.0}, {'J01': 1}, {'J01': 2}, 
20.0, {'J01': -3.0}, {'J01': 1}, {'J01': 3}, 
25.0, {'J01': -4.0}, {'J01': 1}, {'J01': 4}, 
30.0, {'J01': -5.0}, {'J01': 2}, {'J01': 5}, 
35.0, {'J01': -18.91}, {'J01': 4}, {'J01': 11}, 
40.0, {'J01': -29.89}, {'J01': 2}, {'J01': 6}, 
45.0, {'J01': -16.91}, {'J01': 2}, {'J01': 9}, 
50.0, {'J01': -22.91}, {'J01': 3}, {'J01': 15}, 
55.0, {'J01': -20.84}, {'J01': 5}, {'J01': 21}, 
60.0, {'J01': -26.76}, {'J01': 7}, {'J01': 27}, 
65.0, {'J01': -31.6}, {'J01': 7}, {'J01': 32}, 
70.0, {'J01': -42.74}, {'J01': 6}, {'J01': 27}, 
75.0, {'J01': -71.7}, {'J01': 6}, {'J01': 24}, 
80.0, {'J01': -45.66}, {'J01': 6}, {'J01': 30}, 
85.0, {'J01': -31.6}, {'J01': 7}, {'J01': 32}, 
90.0, {'J01': -80.53999999999999}, {'J01': 8}, {'J01': 33}, 
95.0, {'J01': -90.37}, {'J01': 8}, {'J01': 35}, 
100.0, {'J01': -100.59}, {'J01': 7}, {'J01': 29}, 
105.0, {'J01': -74.93}, {'J01': 6}, {'J01': 19}, 
110.0, {'J01': -118.72}, {'J01': 6}, {'J01': 23}, 
115.0, {'J01': -60.72}, {'J01': 7}, {'J01': 29}, 
120.0, {'J01': -100.67}, {'J01': 8}, {'J01': 29}, 
125.0, {'J01': -128.55}, {'J01': 7}, {'J01': 25}, 
130.0, {'J01': -70.86}, {'J01': 7}, {'J01': 23}, 
135.0, {'J01': -82.77}, {'J01': 7}, {'J01': 27}, 
140.0, {'J01': -92.68}, {'J01': 8}, {'J01': 29}, 
145.0, {'J01': -133.55}, {'J01': 8}, {'J01': 30}, 
150.0, {'J01': -141.15}, {'J01': 8}, {'J01': 38}, 
155.0, {'J01': -29.52}, {'J01': 7}, {'J01': 30}, 
160.0, {'J01': -119.33}, {'J01': 7}, {'J01': 32}, 
165.0, {'J01': -137.15}, {'J01': 7}, {'J01': 34}, 
170.0, {'J01': -141.07}, {'J01': 8}, {'J01': 38}, 
175.0, {'J01': -50.34}, {'J01': 8}, {'J01': 35}, 
180.0, {'J01': -81.14}, {'J01': 8}, {'J01': 34}, 
185.0, {'J01': -48.10000000000001}, {'J01': 8}, {'J01': 33}, 
190.0, {'J01': -81.06}, {'J01': 8}, {'J01': 34}, 
195.0, {'J01': -71.15}, {'J01': 8}, {'J01': 32}, 
200.0, {'J01': -32.120000000000005}, {'J01': 8}, {'J01': 33}, 
205.0, {'J01': -74.07000000000001}, {'J01': 8}, {'J01': 35}, 
210.0, {'J01': -78.91}, {'J01': 8}, {'J01': 40}, 
215.0, {'J01': -72.92}, {'J01': 8}, {'J01': 42}, 
220.0, {'J01': -68.85}, {'J01': 9}, {'J01': 46}, 
225.0, {'J01': -63.78}, {'J01': 9}, {'J01': 49}, 
230.0, {'J01': -58.94}, {'J01': 9}, {'J01': 44}, 
235.0, {'J01': -66.93}, {'J01': 9}, {'J01': 44}, 
240.0, {'J01': -57.25}, {'J01': 6}, {'J01': 34}, 
245.0, {'J01': -31.36}, {'J01': 6}, {'J01': 32}, 
250.0, {'J01': -44.11000000000001}, {'J01': 7}, {'J01': 37}, 
255.0, {'J01': -54.10000000000001}, {'J01': 7}, {'J01': 39}, 
260.0, {'J01': -61.25}, {'J01': 7}, {'J01': 38}, 
265.0, {'J01': -72.23}, {'J01': 7}, {'J01': 33}, 
270.0, {'J01': -44.27}, {'J01': 7}, {'J01': 37}, 
275.0, {'J01': -52.10000000000001}, {'J01': 9}, {'J01': 37}, 
280.0, {'J01': -70.08000000000001}, {'J01': 9}, {'J01': 39}, 
285.0, {'J01': -80.22}, {'J01': 9}, {'J01': 33}, 
290.0, {'J01': -73.46}, {'J01': 6}, {'J01': 26}, 
295.0, {'J01': -56.56}, {'J01': 4}, {'J01': 25}, 
300.0, {'J01': -51.64}, {'J01': 4}, {'J01': 20}, 
305.0, {'J01': -53.95}, {'J01': 3}, {'J01': 14}, 
310.0, {'J01': -77.61}, {'J01': 4}, {'J01': 22}, 
315.0, {'J01': -94.52000000000001}, {'J01': 7}, {'J01': 31}, 
320.0, {'J01': -40.510000000000005}, {'J01': 8}, {'J01': 33}, 
325.0, {'J01': -60.25}, {'J01': 8}, {'J01': 37}, 
330.0, {'J01': -69.32}, {'J01': 8}, {'J01': 38}, 
335.0, {'J01': -65.32}, {'J01': 8}, {'J01': 34}, 
340.0, {'J01': -42.27}, {'J01': 9}, {'J01': 35}, 
345.0, {'J01': -68.16}, {'J01': 10}, {'J01': 37}, 
350.0, {'J01': -80.07000000000001}, {'J01': 10}, {'J01': 41}, 
355.0, {'J01': -112.03}, {'J01': 10}, {'J01': 41}, 
