5.0, {'J01': -0.0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -15.98}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': -1.0}, {'J01': 1}, {'J01': 1}, 
20.0, {'J01': -1.0}, {'J01': 1}, {'J01': 1}, 
25.0, {'J01': -3.0}, {'J01': 1}, {'J01': 3}, 
30.0, {'J01': -7.0}, {'J01': 2}, {'J01': 7}, 
35.0, {'J01': -21.91}, {'J01': 4}, {'J01': 14}, 
40.0, {'J01': -29.98}, {'J01': 4}, {'J01': 14}, 
45.0, {'J01': -48.88}, {'J01': 5}, {'J01': 17}, 
50.0, {'J01': -21.92}, {'J01': 6}, {'J01': 22}, 
55.0, {'J01': -32.83}, {'J01': 7}, {'J01': 25}, 
60.0, {'J01': -25.84}, {'J01': 8}, {'J01': 26}, 
65.0, {'J01': -24.92}, {'J01': 8}, {'J01': 25}, 
70.0, {'J01': -65.71000000000001}, {'J01': 8}, {'J01': 26}, 
75.0, {'J01': -36.900000000000006}, {'J01': 7}, {'J01': 21}, 
80.0, {'J01': -37.900000000000006}, {'J01': 6}, {'J01': 22}, 
85.0, {'J01': -57.8}, {'J01': 6}, {'J01': 26}, 
90.0, {'J01': -54.8}, {'J01': 5}, {'J01': 23}, 
95.0, {'J01': -51.790000000000006}, {'J01': 4}, {'J01': 12}, 
100.0, {'J01': -98.65}, {'J01': 4}, {'J01': 11}, 
105.0, {'J01': -110.64}, {'J01': 4}, {'J01': 15}, 
110.0, {'J01': -99.57}, {'J01': 4}, {'J01': 12}, 
115.0, {'J01': -52.71}, {'J01': 4}, {'J01': 13}, 
120.0, {'J01': -61.550000000000004}, {'J01': 4}, {'J01': 22}, 
125.0, {'J01': -53.489999999999995}, {'J01': 7}, {'J01': 30}, 
130.0, {'J01': -90.28999999999999}, {'J01': 8}, {'J01': 35}, 
135.0, {'J01': -124.25}, {'J01': 8}, {'J01': 37}, 
140.0, {'J01': -132.31}, {'J01': 7}, {'J01': 29}, 
145.0, {'J01': -40.5}, {'J01': 6}, {'J01': 25}, 
150.0, {'J01': -65.55000000000001}, {'J01': 6}, {'J01': 26}, 
155.0, {'J01': -39.43}, {'J01': 7}, {'J01': 32}, 
160.0, {'J01': -44.190000000000005}, {'J01': 8}, {'J01': 37}, 
165.0, {'J01': -67.16}, {'J01': 8}, {'J01': 36}, 
170.0, {'J01': -102.04}, {'J01': 8}, {'J01': 39}, 
175.0, {'J01': -83.14}, {'J01': 8}, {'J01': 36}, 
180.0, {'J01': -34.120000000000005}, {'J01': 8}, {'J01': 35}, 
185.0, {'J01': -69.08000000000001}, {'J01': 8}, {'J01': 38}, 
190.0, {'J01': -92.13}, {'J01': 8}, {'J01': 37}, 
195.0, {'J01': -73.23}, {'J01': 8}, {'J01': 34}, 
200.0, {'J01': -78.99000000000001}, {'J01': 8}, {'J01': 40}, 
205.0, {'J01': -63.09}, {'J01': 8}, {'J01': 40}, 
210.0, {'J01': -85.22}, {'J01': 8}, {'J01': 38}, 
215.0, {'J01': -100.04}, {'J01': 9}, {'J01': 37}, 
220.0, {'J01': -110.03}, {'J01': 9}, {'J01': 39}, 
225.0, {'J01': -55.10000000000001}, {'J01': 10}, {'J01': 40}, 
230.0, {'J01': -86.97999999999999}, {'J01': 10}, {'J01': 40}, 
235.0, {'J01': -53.019999999999996}, {'J01': 10}, {'J01': 38}, 
240.0, {'J01': -52.019999999999996}, {'J01': 10}, {'J01': 37}, 
245.0, {'J01': -43.870000000000005}, {'J01': 10}, {'J01': 37}, 
250.0, {'J01': -61.69}, {'J01': 11}, {'J01': 39}, 
255.0, {'J01': -65.92}, {'J01': 9}, {'J01': 35}, 
260.0, {'J01': -43.95}, {'J01': 9}, {'J01': 37}, 
265.0, {'J01': -63.93}, {'J01': 9}, {'J01': 41}, 
270.0, {'J01': -66.69}, {'J01': 12}, {'J01': 44}, 
275.0, {'J01': -74.68}, {'J01': 12}, {'J01': 44}, 
280.0, {'J01': -72.68}, {'J01': 12}, {'J01': 42}, 
285.0, {'J01': -54.620000000000005}, {'J01': 12}, {'J01': 40}, 
290.0, {'J01': -64.45}, {'J01': 14}, {'J01': 42}, 
295.0, {'J01': -74.36000000000001}, {'J01': 14}, {'J01': 44}, 
300.0, {'J01': -74.28}, {'J01': 16}, {'J01': 44}, 
305.0, {'J01': -126.06}, {'J01': 17}, {'J01': 48}, 
310.0, {'J01': -85.95}, {'J01': 17}, {'J01': 48}, 
315.0, {'J01': -94.86}, {'J01': 18}, {'J01': 49}, 
320.0, {'J01': -50.760000000000005}, {'J01': 19}, {'J01': 53}, 
