5.0, {'J01': -0.0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -15.98}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': -0.0}, {'J01': 0}, {'J01': 0}, 
20.0, {'J01': -3.0}, {'J01': 1}, {'J01': 3}, 
25.0, {'J01': -5.0}, {'J01': 1}, {'J01': 5}, 
30.0, {'J01': -18.98}, {'J01': 1}, {'J01': 3}, 
35.0, {'J01': -5.0}, {'J01': 1}, {'J01': 5}, 
40.0, {'J01': -16.990000000000002}, {'J01': 2}, {'J01': 9}, 
45.0, {'J01': -45.870000000000005}, {'J01': 2}, {'J01': 6}, 
50.0, {'J01': -23.98}, {'J01': 2}, {'J01': 8}, 
55.0, {'J01': -20.75}, {'J01': 2}, {'J01': 13}, 
60.0, {'J01': -18.76}, {'J01': 2}, {'J01': 19}, 
65.0, {'J01': -30.67}, {'J01': 3}, {'J01': 23}, 
70.0, {'J01': -52.57}, {'J01': 5}, {'J01': 29}, 
75.0, {'J01': -81.53999999999999}, {'J01': 6}, {'J01': 34}, 
80.0, {'J01': -52.730000000000004}, {'J01': 4}, {'J01': 29}, 
85.0, {'J01': -54.8}, {'J01': 4}, {'J01': 23}, 
90.0, {'J01': -65.79}, {'J01': 5}, {'J01': 26}, 
95.0, {'J01': -61.65}, {'J01': 8}, {'J01': 38}, 
100.0, {'J01': -124.34}, {'J01': 8}, {'J01': 45}, 
105.0, {'J01': -90.53999999999999}, {'J01': 8}, {'J01': 43}, 
110.0, {'J01': -116.27}, {'J01': 8}, {'J01': 45}, 
115.0, {'J01': -73.4}, {'J01': 8}, {'J01': 42}, 
120.0, {'J01': -131.17000000000002}, {'J01': 8}, {'J01': 44}, 
125.0, {'J01': -45.2}, {'J01': 8}, {'J01': 46}, 
130.0, {'J01': -55.03}, {'J01': 8}, {'J01': 48}, 
135.0, {'J01': -59.18000000000001}, {'J01': 8}, {'J01': 44}, 
140.0, {'J01': -61.10000000000001}, {'J01': 8}, {'J01': 46}, 
145.0, {'J01': -95.82}, {'J01': 8}, {'J01': 49}, 
150.0, {'J01': -47.8}, {'J01': 8}, {'J01': 49}, 
155.0, {'J01': -79.68}, {'J01': 9}, {'J01': 49}, 
160.0, {'J01': -84.75}, {'J01': 9}, {'J01': 46}, 
165.0, {'J01': -97.5}, {'J01': 9}, {'J01': 51}, 
170.0, {'J01': -71.61}, {'J01': 10}, {'J01': 49}, 
175.0, {'J01': -115.32000000000001}, {'J01': 12}, {'J01': 53}, 
180.0, {'J01': -74.37}, {'J01': 12}, {'J01': 52}, 
185.0, {'J01': -83.36000000000001}, {'J01': 12}, {'J01': 53}, 
190.0, {'J01': -96.5}, {'J01': 12}, {'J01': 50}, 
195.0, {'J01': -70.92}, {'J01': 11}, {'J01': 40}, 
200.0, {'J01': -57.25}, {'J01': 8}, {'J01': 34}, 
205.0, {'J01': -69.24000000000001}, {'J01': 7}, {'J01': 38}, 
210.0, {'J01': -87.14}, {'J01': 7}, {'J01': 40}, 
215.0, {'J01': -68.17}, {'J01': 8}, {'J01': 45}, 
220.0, {'J01': -51.11000000000001}, {'J01': 10}, {'J01': 44}, 
225.0, {'J01': -80.15}, {'J01': 10}, {'J01': 41}, 
230.0, {'J01': -63.400000000000006}, {'J01': 7}, {'J01': 32}, 
235.0, {'J01': -36.59}, {'J01': 5}, {'J01': 29}, 
240.0, {'J01': -38.59}, {'J01': 5}, {'J01': 31}, 
245.0, {'J01': -59.49}, {'J01': 6}, {'J01': 36}, 
250.0, {'J01': -51.57}, {'J01': 5}, {'J01': 28}, 
255.0, {'J01': -61.71000000000001}, {'J01': 5}, {'J01': 22}, 
260.0, {'J01': -35.900000000000006}, {'J01': 4}, {'J01': 20}, 
265.0, {'J01': -49.81}, {'J01': 4}, {'J01': 26}, 
270.0, {'J01': -54.8}, {'J01': 4}, {'J01': 23}, 
275.0, {'J01': -51.88}, {'J01': 3}, {'J01': 20}, 
280.0, {'J01': -75.86}, {'J01': 4}, {'J01': 28}, 
285.0, {'J01': -58.89}, {'J01': 7}, {'J01': 35}, 
290.0, {'J01': -95.85}, {'J01': 8}, {'J01': 40}, 
295.0, {'J01': -111.9}, {'J01': 6}, {'J01': 32}, 
300.0, {'J01': -59.96}, {'J01': 5}, {'J01': 28}, 
305.0, {'J01': -102.83}, {'J01': 5}, {'J01': 31}, 
310.0, {'J01': -106.75}, {'J01': 5}, {'J01': 35}, 
315.0, {'J01': -55.739999999999995}, {'J01': 8}, {'J01': 40}, 
320.0, {'J01': -62.65}, {'J01': 8}, {'J01': 39}, 
325.0, {'J01': -76.63}, {'J01': 7}, {'J01': 37}, 
330.0, {'J01': -40.75}, {'J01': 7}, {'J01': 33}, 
335.0, {'J01': -55.5}, {'J01': 7}, {'J01': 40}, 
340.0, {'J01': -83.31}, {'J01': 7}, {'J01': 44}, 
345.0, {'J01': -116.19}, {'J01': 8}, {'J01': 45}, 
350.0, {'J01': -57.42}, {'J01': 8}, {'J01': 42}, 
355.0, {'J01': -74.4}, {'J01': 8}, {'J01': 43}, 
360.0, {'J01': -57.34}, {'J01': 8}, {'J01': 42}, 
365.0, {'J01': -83.23}, {'J01': 9}, {'J01': 44}, 
370.0, {'J01': -81.23}, {'J01': 9}, {'J01': 42}, 
375.0, {'J01': -68.32}, {'J01': 8}, {'J01': 37}, 
380.0, {'J01': -83.61}, {'J01': 5}, {'J01': 28}, 
385.0, {'J01': -82.92}, {'J01': 5}, {'J01': 19}, 
390.0, {'J01': -42.97}, {'J01': 4}, {'J01': 19}, 
395.0, {'J01': -68.87}, {'J01': 4}, {'J01': 29}, 
400.0, {'J01': -80.86}, {'J01': 7}, {'J01': 33}, 
405.0, {'J01': -74.79}, {'J01': 8}, {'J01': 35}, 
410.0, {'J01': -98.68}, {'J01': 8}, {'J01': 35}, 
415.0, {'J01': -141.55}, {'J01': 8}, {'J01': 38}, 
420.0, {'J01': -53.58}, {'J01': 8}, {'J01': 38}, 
425.0, {'J01': -87.46000000000001}, {'J01': 8}, {'J01': 40}, 
430.0, {'J01': -78.47}, {'J01': 8}, {'J01': 39}, 
435.0, {'J01': -82.39}, {'J01': 8}, {'J01': 43}, 
440.0, {'J01': -97.45}, {'J01': 7}, {'J01': 42}, 
445.0, {'J01': -94.68}, {'J01': 5}, {'J01': 31}, 
450.0, {'J01': -85.92}, {'J01': 4}, {'J01': 22}, 
455.0, {'J01': -53.88}, {'J01': 4}, {'J01': 22}, 
460.0, {'J01': -87.84}, {'J01': 3}, {'J01': 24}, 
465.0, {'J01': -79.86}, {'J01': 6}, {'J01': 32}, 
470.0, {'J01': -137.8}, {'J01': 8}, {'J01': 42}, 
475.0, {'J01': -143.71}, {'J01': 8}, {'J01': 40}, 
480.0, {'J01': -76.71000000000001}, {'J01': 8}, {'J01': 37}, 
485.0, {'J01': -87.62}, {'J01': 8}, {'J01': 40}, 
490.0, {'J01': -111.66999999999999}, {'J01': 8}, {'J01': 40}, 
495.0, {'J01': -66.72}, {'J01': 7}, {'J01': 35}, 
500.0, {'J01': -54.66}, {'J01': 7}, {'J01': 39}, 
505.0, {'J01': -54.5}, {'J01': 7}, {'J01': 39}, 
510.0, {'J01': -73.47}, {'J01': 6}, {'J01': 34}, 
515.0, {'J01': -50.65}, {'J01': 4}, {'J01': 27}, 
520.0, {'J01': -37.74}, {'J01': 4}, {'J01': 22}, 
