5.0, {'J01': -0.0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -15.98}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': -0.0}, {'J01': 0}, {'J01': 0}, 
20.0, {'J01': -3.0}, {'J01': 1}, {'J01': 3}, 
25.0, {'J01': -4.0}, {'J01': 1}, {'J01': 4}, 
30.0, {'J01': -6.0}, {'J01': 3}, {'J01': 6}, 
35.0, {'J01': -12.91}, {'J01': 2}, {'J01': 5}, 
40.0, {'J01': -15.91}, {'J01': 3}, {'J01': 8}, 
45.0, {'J01': -26.98}, {'J01': 3}, {'J01': 11}, 
50.0, {'J01': -39.89}, {'J01': 4}, {'J01': 16}, 
55.0, {'J01': -18.84}, {'J01': 4}, {'J01': 19}, 
60.0, {'J01': -28.83}, {'J01': 5}, {'J01': 21}, 
65.0, {'J01': -32.75}, {'J01': 6}, {'J01': 25}, 
70.0, {'J01': -41.74}, {'J01': 8}, {'J01': 26}, 
75.0, {'J01': -51.730000000000004}, {'J01': 8}, {'J01': 28}, 
80.0, {'J01': -61.64}, {'J01': 8}, {'J01': 30}, 
85.0, {'J01': -50.57}, {'J01': 7}, {'J01': 27}, 
90.0, {'J01': -29.83}, {'J01': 6}, {'J01': 22}, 
95.0, {'J01': -68.62}, {'J01': 5}, {'J01': 21}, 
100.0, {'J01': -72.53999999999999}, {'J01': 5}, {'J01': 25}, 
105.0, {'J01': -112.42000000000002}, {'J01': 6}, {'J01': 33}, 
110.0, {'J01': -104.43}, {'J01': 7}, {'J01': 33}, 
115.0, {'J01': -67.32}, {'J01': 8}, {'J01': 36}, 
120.0, {'J01': -93.28999999999999}, {'J01': 8}, {'J01': 38}, 
125.0, {'J01': -72.55000000000001}, {'J01': 8}, {'J01': 33}, 
130.0, {'J01': -85.22}, {'J01': 8}, {'J01': 38}, 
135.0, {'J01': -75.23}, {'J01': 8}, {'J01': 36}, 
140.0, {'J01': -86.14}, {'J01': 8}, {'J01': 39}, 
145.0, {'J01': -130.85}, {'J01': 8}, {'J01': 44}, 
150.0, {'J01': -48.03}, {'J01': 9}, {'J01': 41}, 
155.0, {'J01': -96.81}, {'J01': 9}, {'J01': 42}, 
160.0, {'J01': -57.7}, {'J01': 9}, {'J01': 43}, 
165.0, {'J01': -82.67}, {'J01': 9}, {'J01': 44}, 
170.0, {'J01': -86.43}, {'J01': 9}, {'J01': 48}, 
175.0, {'J01': -99.18}, {'J01': 10}, {'J01': 53}, 
180.0, {'J01': -61.46000000000001}, {'J01': 9}, {'J01': 47}, 
185.0, {'J01': -68.45}, {'J01': 10}, {'J01': 46}, 
190.0, {'J01': -55.470000000000006}, {'J01': 10}, {'J01': 49}, 
195.0, {'J01': -81.59}, {'J01': 10}, {'J01': 43}, 
200.0, {'J01': -96.57}, {'J01': 10}, {'J01': 42}, 
205.0, {'J01': -83.35000000000001}, {'J01': 11}, {'J01': 45}, 
210.0, {'J01': -60.540000000000006}, {'J01': 11}, {'J01': 46}, 
215.0, {'J01': -93.5}, {'J01': 12}, {'J01': 47}, 
220.0, {'J01': -77.44}, {'J01': 13}, {'J01': 47}, 
225.0, {'J01': -49.470000000000006}, {'J01': 13}, {'J01': 43}, 
230.0, {'J01': -40.480000000000004}, {'J01': 13}, {'J01': 42}, 
235.0, {'J01': -62.53}, {'J01': 13}, {'J01': 40}, 
240.0, {'J01': -36.480000000000004}, {'J01': 13}, {'J01': 38}, 
245.0, {'J01': -46.470000000000006}, {'J01': 13}, {'J01': 40}, 
250.0, {'J01': -58.3}, {'J01': 14}, {'J01': 44}, 
255.0, {'J01': -67.37}, {'J01': 14}, {'J01': 45}, 
260.0, {'J01': -52.540000000000006}, {'J01': 15}, {'J01': 38}, 
265.0, {'J01': -70.44}, {'J01': 15}, {'J01': 40}, 
270.0, {'J01': -73.36000000000001}, {'J01': 16}, {'J01': 43}, 
275.0, {'J01': -59.38000000000001}, {'J01': 16}, {'J01': 45}, 
280.0, {'J01': -72.52000000000001}, {'J01': 15}, {'J01': 42}, 
285.0, {'J01': -112.55}, {'J01': 15}, {'J01': 42}, 
290.0, {'J01': -102.48}, {'J01': 16}, {'J01': 40}, 
295.0, {'J01': -69.28999999999999}, {'J01': 18}, {'J01': 47}, 
300.0, {'J01': -52.230000000000004}, {'J01': 19}, {'J01': 46}, 
305.0, {'J01': -94.18}, {'J01': 19}, {'J01': 48}, 
310.0, {'J01': -85.11}, {'J01': 19}, {'J01': 47}, 
315.0, {'J01': -112.0}, {'J01': 19}, {'J01': 50}, 
320.0, {'J01': -110.69}, {'J01': 21}, {'J01': 57}, 
325.0, {'J01': -120.75}, {'J01': 20}, {'J01': 51}, 
330.0, {'J01': -70.05}, {'J01': 20}, {'J01': 48}, 
335.0, {'J01': -80.88}, {'J01': 20}, {'J01': 51}, 
340.0, {'J01': -53.15}, {'J01': 20}, {'J01': 47}, 
345.0, {'J01': -95.94}, {'J01': 22}, {'J01': 50}, 
350.0, {'J01': -46.92}, {'J01': 23}, {'J01': 49}, 
355.0, {'J01': -70.89}, {'J01': 23}, {'J01': 49}, 
360.0, {'J01': -74.73}, {'J01': 25}, {'J01': 53}, 
365.0, {'J01': -99.7}, {'J01': 25}, {'J01': 54}, 
370.0, {'J01': -133.58}, {'J01': 25}, {'J01': 56}, 
375.0, {'J01': -102.78}, {'J01': 25}, {'J01': 57}, 
380.0, {'J01': -64.82000000000001}, {'J01': 25}, {'J01': 51}, 
385.0, {'J01': -76.73}, {'J01': 26}, {'J01': 55}, 
390.0, {'J01': -58.75000000000001}, {'J01': 26}, {'J01': 53}, 
395.0, {'J01': -69.66}, {'J01': 27}, {'J01': 56}, 
400.0, {'J01': -113.6}, {'J01': 28}, {'J01': 52}, 
405.0, {'J01': -75.72}, {'J01': 27}, {'J01': 46}, 
410.0, {'J01': -98.16}, {'J01': 21}, {'J01': 36}, 
415.0, {'J01': -69.43}, {'J01': 18}, {'J01': 31}, 
420.0, {'J01': -71.43}, {'J01': 18}, {'J01': 33}, 
425.0, {'J01': -117.22}, {'J01': 18}, {'J01': 39}, 
430.0, {'J01': -81.27000000000001}, {'J01': 20}, {'J01': 43}, 
435.0, {'J01': -142.04}, {'J01': 20}, {'J01': 48}, 
440.0, {'J01': -87.19}, {'J01': 21}, {'J01': 49}, 
445.0, {'J01': -54.230000000000004}, {'J01': 21}, {'J01': 48}, 
450.0, {'J01': -105.09}, {'J01': 22}, {'J01': 51}, 
455.0, {'J01': -115.92}, {'J01': 24}, {'J01': 54}, 
460.0, {'J01': -139.12}, {'J01': 21}, {'J01': 45}, 
465.0, {'J01': -87.34}, {'J01': 19}, {'J01': 41}, 
470.0, {'J01': -81.35000000000001}, {'J01': 19}, {'J01': 43}, 
475.0, {'J01': -68.37}, {'J01': 19}, {'J01': 46}, 
480.0, {'J01': -131.14000000000001}, {'J01': 21}, {'J01': 53}, 
485.0, {'J01': -82.03999999999999}, {'J01': 22}, {'J01': 52}, 
490.0, {'J01': -107.85}, {'J01': 23}, {'J01': 54}, 
495.0, {'J01': -56.910000000000004}, {'J01': 23}, {'J01': 51}, 
500.0, {'J01': -67.74000000000001}, {'J01': 25}, {'J01': 54}, 
505.0, {'J01': -108.53999999999999}, {'J01': 27}, {'J01': 63}, 
510.0, {'J01': -88.72}, {'J01': 27}, {'J01': 59}, 
515.0, {'J01': -96.1}, {'J01': 23}, {'J01': 50}, 
