5.0, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
10.0, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
15.0, {'J10': 0, 'J11': -4.0, 'J12': -0.5, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 1, 'J12': 1, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 1, 'J12': 1, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
20.0, {'J10': 0, 'J11': -14.0, 'J12': -10.5, 'J13': -6.0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 1, 'J12': 1, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 1, 'J12': 1, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
25.0, {'J10': -1.0, 'J11': -27.5, 'J12': -22.5, 'J13': -0.5, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 1, 'J11': 2, 'J12': 1, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 1, 'J11': 3, 'J12': 2, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
30.0, {'J10': -4.5, 'J11': -57.5, 'J12': -3.5, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 1, 'J11': 2, 'J12': 1, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 2, 'J11': 3, 'J12': 1, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
35.0, {'J10': -3.0, 'J11': -87.5, 'J12': -5.0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 1, 'J11': 2, 'J12': 1, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 1, 'J11': 3, 'J12': 1, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
40.0, {'J10': -13.0, 'J11': -117.5, 'J12': 0, 'J13': -3.0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 1, 'J11': 2, 'J12': 0, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 1, 'J11': 3, 'J12': 0, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
45.0, {'J10': -23.0, 'J11': -147.5, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': -4.5}, {'J10': 1, 'J11': 2, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 1, 'J11': 3, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, 
50.0, {'J10': -38.0, 'J11': -177.5, 'J12': -8.5, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': -11.5}, {'J10': 2, 'J11': 2, 'J12': 1, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, {'J10': 3, 'J11': 3, 'J12': 2, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, 
55.0, {'J10': -72.5, 'J11': -207.5, 'J12': -17.5, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': -24.0}, {'J10': 2, 'J11': 2, 'J12': 2, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 4, 'J11': 3, 'J12': 4, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, 
60.0, {'J10': -36.5, 'J11': -239.5, 'J12': -38.5, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': -65.5}, {'J10': 1, 'J11': 2, 'J12': 2, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 2, 'J11': 4, 'J12': 5, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
65.0, {'J10': 0, 'J11': -279.5, 'J12': -54.5, 'J13': -3.5, 'cluster3106249630_3106249631_J60_J61_#5more': -62.5}, {'J10': 0, 'J11': 2, 'J12': 4, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 0, 'J11': 4, 'J12': 7, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, 
70.0, {'J10': 0, 'J11': -319.5, 'J12': -39.5, 'J13': -13.5, 'cluster3106249630_3106249631_J60_J61_#5more': -92.5}, {'J10': 0, 'J11': 2, 'J12': 2, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 0, 'J11': 4, 'J12': 4, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, 
75.0, {'J10': 0, 'J11': -360.5, 'J12': -62.5, 'J13': -24.5, 'cluster3106249630_3106249631_J60_J61_#5more': -81.0}, {'J10': 0, 'J11': 3, 'J12': 3, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 0, 'J11': 5, 'J12': 5, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, 
80.0, {'J10': 0, 'J11': -410.5, 'J12': -106.5, 'J13': -0.5, 'cluster3106249630_3106249631_J60_J61_#5more': -104.5}, {'J10': 0, 'J11': 3, 'J12': 6, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 0, 'J11': 5, 'J12': 7, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, 
85.0, {'J10': -4.0, 'J11': -463.0, 'J12': -153.0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': -140.0}, {'J10': 1, 'J11': 4, 'J12': 6, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 1, 'J11': 6, 'J12': 9, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
90.0, {'J10': -3.0, 'J11': -523.0, 'J12': -204.0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': -119.5}, {'J10': 2, 'J11': 4, 'J12': 6, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 3, 'J11': 6, 'J12': 6, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, 
95.0, {'J10': 0, 'J11': -585.0, 'J12': -142.5, 'J13': -1.0, 'cluster3106249630_3106249631_J60_J61_#5more': -160.0}, {'J10': 0, 'J11': 5, 'J12': 5, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 0, 'J11': 7, 'J12': 6, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
100.0, {'J10': 0, 'J11': -655.0, 'J12': -197.5, 'J13': -11.0, 'cluster3106249630_3106249631_J60_J61_#5more': -123.0}, {'J10': 0, 'J11': 5, 'J12': 7, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 0, 'J11': 7, 'J12': 8, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
105.0, {'J10': -4.0, 'J11': -725.0, 'J12': -128.0, 'J13': -24.0, 'cluster3106249630_3106249631_J60_J61_#5more': -173.0}, {'J10': 1, 'J11': 5, 'J12': 4, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 1, 'J11': 7, 'J12': 5, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
110.0, {'J10': 0, 'J11': -800.0, 'J12': -170.0, 'J13': -54.0, 'cluster3106249630_3106249631_J60_J61_#5more': -223.0}, {'J10': 0, 'J11': 6, 'J12': 5, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 0, 'J11': 8, 'J12': 5, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
115.0, {'J10': 0, 'J11': -880.0, 'J12': -70.5, 'J13': -84.0, 'cluster3106249630_3106249631_J60_J61_#5more': -209.5}, {'J10': 0, 'J11': 6, 'J12': 2, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 0, 'J11': 8, 'J12': 5, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, 
120.0, {'J10': -4.0, 'J11': -960.0, 'J12': -114.5, 'J13': -114.0, 'cluster3106249630_3106249631_J60_J61_#5more': -177.5}, {'J10': 1, 'J11': 6, 'J12': 3, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 1, 'J11': 8, 'J12': 7, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, 
125.0, {'J10': -2.0, 'J11': -1040.0, 'J12': -190.5, 'J13': -144.5, 'cluster3106249630_3106249631_J60_J61_#5more': -0.5}, {'J10': 1, 'J11': 6, 'J12': 4, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, {'J10': 1, 'J11': 8, 'J12': 12, 'J13': 4, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, 
130.0, {'J10': 0, 'J11': -1127.0, 'J12': -320.0, 'J13': -184.5, 'cluster3106249630_3106249631_J60_J61_#5more': -19.5}, {'J10': 0, 'J11': 8, 'J12': 5, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 0, 'J11': 10, 'J12': 16, 'J13': 4, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, 
135.0, {'J10': 0, 'J11': -1231.0, 'J12': -446.0, 'J13': -224.5, 'cluster3106249630_3106249631_J60_J61_#5more': -66.5}, {'J10': 0, 'J11': 8, 'J12': 7, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 0, 'J11': 11, 'J12': 19, 'J13': 4, 'cluster3106249630_3106249631_J60_J61_#5more': 6}, 
140.0, {'J10': -3.5, 'J11': -1342.0, 'J12': -602.5, 'J13': -269.5, 'cluster3106249630_3106249631_J60_J61_#5more': -137.0}, {'J10': 1, 'J11': 9, 'J12': 7, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 1, 'J11': 12, 'J12': 22, 'J13': 5, 'cluster3106249630_3106249631_J60_J61_#5more': 10}, 
145.0, {'J10': -2.5, 'J11': -1466.0, 'J12': -589.5, 'J13': -81.5, 'cluster3106249630_3106249631_J60_J61_#5more': -240.5}, {'J10': 1, 'J11': 9, 'J12': 6, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 1, 'J11': 13, 'J12': 20, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 12}, 
