5.0, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
10.0, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
15.0, {'J10': 0, 'J11': -4.0, 'J12': -0.5, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 1, 'J12': 1, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 1, 'J12': 1, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
20.0, {'J10': 0, 'J11': -14.0, 'J12': -10.5, 'J13': -4.5, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 1, 'J12': 1, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 1, 'J12': 1, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
25.0, {'J10': 0, 'J11': -26.5, 'J12': -24.0, 'J13': -0.5, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 2, 'J12': 1, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 3, 'J12': 3, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
30.0, {'J10': -5.0, 'J11': -56.5, 'J12': -4.5, 'J13': -19.0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 1, 'J11': 2, 'J12': 1, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 1, 'J11': 3, 'J12': 1, 'J13': 5, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
35.0, {'J10': 0, 'J11': -86.5, 'J12': -3.5, 'J13': -75.5, 'cluster3106249630_3106249631_J60_J61_#5more': -0.5}, {'J10': 0, 'J11': 2, 'J12': 1, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, {'J10': 0, 'J11': 3, 'J12': 1, 'J13': 7, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, 
40.0, {'J10': 0, 'J11': -116.5, 'J12': 0, 'J13': -157.0, 'cluster3106249630_3106249631_J60_J61_#5more': -3.0}, {'J10': 0, 'J11': 2, 'J12': 0, 'J13': 5, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 0, 'J11': 3, 'J12': 0, 'J13': 10, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, 
45.0, {'J10': 0, 'J11': -146.5, 'J12': 0, 'J13': -257.5, 'cluster3106249630_3106249631_J60_J61_#5more': -23.0}, {'J10': 0, 'J11': 2, 'J12': 0, 'J13': 6, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 0, 'J11': 3, 'J12': 0, 'J13': 11, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, 
50.0, {'J10': -7.0, 'J11': -176.5, 'J12': -9.0, 'J13': -367.5, 'cluster3106249630_3106249631_J60_J61_#5more': -43.0}, {'J10': 1, 'J11': 2, 'J12': 1, 'J13': 6, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 2, 'J11': 3, 'J12': 2, 'J13': 11, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, 
55.0, {'J10': -5.0, 'J11': -206.5, 'J12': -19.0, 'J13': -482.0, 'cluster3106249630_3106249631_J60_J61_#5more': -30.5}, {'J10': 1, 'J11': 2, 'J12': 1, 'J13': 6, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, {'J10': 2, 'J11': 3, 'J12': 4, 'J13': 12, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, 
60.0, {'J10': -32.5, 'J11': -239.0, 'J12': -40.5, 'J13': -602.0, 'cluster3106249630_3106249631_J60_J61_#5more': -44.0}, {'J10': 3, 'J11': 2, 'J12': 2, 'J13': 6, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 6, 'J11': 4, 'J12': 4, 'J13': 12, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, 
65.0, {'J10': -25.0, 'J11': -279.0, 'J12': -51.5, 'J13': -727.0, 'cluster3106249630_3106249631_J60_J61_#5more': -75.5}, {'J10': 2, 'J11': 2, 'J12': 2, 'J13': 6, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 2, 'J11': 4, 'J12': 6, 'J13': 14, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, 
70.0, {'J10': -22.5, 'J11': -319.0, 'J12': -39.5, 'J13': -881.0, 'cluster3106249630_3106249631_J60_J61_#5more': -115.5}, {'J10': 1, 'J11': 2, 'J12': 2, 'J13': 8, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 2, 'J11': 4, 'J12': 5, 'J13': 18, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, 
75.0, {'J10': -17.0, 'J11': -361.0, 'J12': -52.5, 'J13': -1061.0, 'cluster3106249630_3106249631_J60_J61_#5more': -157.5}, {'J10': 2, 'J11': 3, 'J12': 3, 'J13': 8, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 3, 'J11': 5, 'J12': 5, 'J13': 18, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
80.0, {'J10': -14.0, 'J11': -411.0, 'J12': -15.0, 'J13': -1251.5, 'cluster3106249630_3106249631_J60_J61_#5more': -207.5}, {'J10': 1, 'J11': 3, 'J12': 1, 'J13': 10, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 1, 'J11': 5, 'J12': 2, 'J13': 21, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
85.0, {'J10': -3.5, 'J11': -463.0, 'J12': -50.0, 'J13': -1003.5, 'cluster3106249630_3106249631_J60_J61_#5more': -257.5}, {'J10': 1, 'J11': 4, 'J12': 3, 'J13': 8, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 1, 'J11': 6, 'J12': 7, 'J13': 18, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
90.0, {'J10': -2.0, 'J11': -523.0, 'J12': -134.5, 'J13': -805.0, 'cluster3106249630_3106249631_J60_J61_#5more': -307.5}, {'J10': 1, 'J11': 4, 'J12': 6, 'J13': 7, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 2, 'J11': 6, 'J12': 12, 'J13': 14, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
95.0, {'J10': 0, 'J11': -585.0, 'J12': -194.0, 'J13': -946.5, 'cluster3106249630_3106249631_J60_J61_#5more': -357.5}, {'J10': 0, 'J11': 5, 'J12': 8, 'J13': 7, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 0, 'J11': 7, 'J12': 13, 'J13': 15, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
100.0, {'J10': 0, 'J11': -655.0, 'J12': -282.5, 'J13': -1100.5, 'cluster3106249630_3106249631_J60_J61_#5more': -407.5}, {'J10': 0, 'J11': 5, 'J12': 9, 'J13': 8, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 0, 'J11': 7, 'J12': 13, 'J13': 16, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
105.0, {'J10': -4.5, 'J11': -725.0, 'J12': -372.5, 'J13': -1265.5, 'cluster3106249630_3106249631_J60_J61_#5more': -462.5}, {'J10': 1, 'J11': 5, 'J12': 9, 'J13': 8, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 1, 'J11': 7, 'J12': 12, 'J13': 18, 'cluster3106249630_3106249631_J60_J61_#5more': 6}, 
110.0, {'J10': 0, 'J11': -800.0, 'J12': -493.5, 'J13': -1449.0, 'cluster3106249630_3106249631_J60_J61_#5more': -522.5}, {'J10': 0, 'J11': 6, 'J12': 9, 'J13': 9, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 0, 'J11': 8, 'J12': 13, 'J13': 20, 'cluster3106249630_3106249631_J60_J61_#5more': 6}, 
115.0, {'J10': 0, 'J11': -880.0, 'J12': -390.5, 'J13': -1661.0, 'cluster3106249630_3106249631_J60_J61_#5more': -432.0}, {'J10': 0, 'J11': 6, 'J12': 6, 'J13': 11, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 0, 'J11': 8, 'J12': 11, 'J13': 23, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
120.0, {'J10': -1.0, 'J11': -960.0, 'J12': -407.0, 'J13': -1892.0, 'cluster3106249630_3106249631_J60_J61_#5more': -360.5}, {'J10': 1, 'J11': 6, 'J12': 5, 'J13': 12, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 1, 'J11': 8, 'J12': 11, 'J13': 24, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, 
125.0, {'J10': -1.5, 'J11': -1040.0, 'J12': -535.0, 'J13': -2132.0, 'cluster3106249630_3106249631_J60_J61_#5more': -270.0}, {'J10': 1, 'J11': 6, 'J12': 7, 'J13': 12, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 1, 'J11': 8, 'J12': 17, 'J13': 24, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, 
130.0, {'J10': 0, 'J11': -1127.0, 'J12': -716.5, 'J13': -2377.0, 'cluster3106249630_3106249631_J60_J61_#5more': -62.5}, {'J10': 0, 'J11': 8, 'J12': 9, 'J13': 14, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 0, 'J11': 10, 'J12': 20, 'J13': 26, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, 
135.0, {'J10': 0, 'J11': -1230.0, 'J12': -933.0, 'J13': -2637.0, 'cluster3106249630_3106249631_J60_J61_#5more': -42.5}, {'J10': 0, 'J11': 8, 'J12': 10, 'J13': 14, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 0, 'J11': 11, 'J12': 25, 'J13': 26, 'cluster3106249630_3106249631_J60_J61_#5more': 6}, 
140.0, {'J10': -3.5, 'J11': -1340.5, 'J12': -1192.0, 'J13': -2897.0, 'cluster3106249630_3106249631_J60_J61_#5more': -105.0}, {'J10': 1, 'J11': 9, 'J12': 10, 'J13': 14, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 1, 'J11': 12, 'J12': 28, 'J13': 26, 'cluster3106249630_3106249631_J60_J61_#5more': 7}, 
145.0, {'J10': -0.5, 'J11': -1460.5, 'J12': -1377.0, 'J13': -3159.5, 'cluster3106249630_3106249631_J60_J61_#5more': -179.5}, {'J10': 1, 'J11': 9, 'J12': 12, 'J13': 15, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 1, 'J11': 12, 'J12': 33, 'J13': 27, 'cluster3106249630_3106249631_J60_J61_#5more': 9}, 
