5.0, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
10.0, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
15.0, {'J10': 0, 'J11': -4.0, 'J12': -0.5, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 1, 'J12': 1, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 1, 'J12': 1, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
20.0, {'J10': 0, 'J11': -14.0, 'J12': -10.5, 'J13': -6.0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 1, 'J12': 1, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 1, 'J12': 1, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
25.0, {'J10': -1.0, 'J11': -27.5, 'J12': -22.5, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 1, 'J11': 2, 'J12': 1, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 1, 'J11': 3, 'J12': 2, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
30.0, {'J10': -1.0, 'J11': -57.5, 'J12': -4.5, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 1, 'J11': 2, 'J12': 1, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 1, 'J11': 3, 'J12': 2, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
35.0, {'J10': -3.0, 'J11': -87.5, 'J12': -10.5, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': -0.5}, {'J10': 1, 'J11': 2, 'J12': 1, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, {'J10': 1, 'J11': 3, 'J12': 1, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, 
40.0, {'J10': -13.0, 'J11': -117.5, 'J12': 0, 'J13': -2.5, 'cluster3106249630_3106249631_J60_J61_#5more': -17.5}, {'J10': 1, 'J11': 2, 'J12': 0, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 1, 'J11': 3, 'J12': 0, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, 
45.0, {'J10': -23.0, 'J11': -147.5, 'J12': 0, 'J13': -0.5, 'cluster3106249630_3106249631_J60_J61_#5more': -52.0}, {'J10': 1, 'J11': 2, 'J12': 0, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 1, 'J11': 3, 'J12': 0, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, 
50.0, {'J10': -36.5, 'J11': -177.5, 'J12': -7.5, 'J13': -10.5, 'cluster3106249630_3106249631_J60_J61_#5more': -61.5}, {'J10': 2, 'J11': 2, 'J12': 1, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 3, 'J11': 3, 'J12': 2, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, 
55.0, {'J10': -70.0, 'J11': -207.5, 'J12': -17.5, 'J13': -24.5, 'cluster3106249630_3106249631_J60_J61_#5more': -24.5}, {'J10': 2, 'J11': 2, 'J12': 1, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, {'J10': 4, 'J11': 3, 'J12': 4, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, 
60.0, {'J10': -15.5, 'J11': -240.0, 'J12': -41.0, 'J13': -45.0, 'cluster3106249630_3106249631_J60_J61_#5more': -34.5}, {'J10': 1, 'J11': 2, 'J12': 2, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, {'J10': 2, 'J11': 4, 'J12': 5, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, 
65.0, {'J10': -12.0, 'J11': -280.0, 'J12': -49.0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': -45.0}, {'J10': 1, 'J11': 2, 'J12': 2, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 1, 'J11': 4, 'J12': 6, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, 
70.0, {'J10': 0, 'J11': -320.0, 'J12': -74.0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': -71.0}, {'J10': 0, 'J11': 2, 'J12': 4, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 0, 'J11': 4, 'J12': 7, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, 
75.0, {'J10': 0, 'J11': -362.5, 'J12': -146.5, 'J13': -1.0, 'cluster3106249630_3106249631_J60_J61_#5more': -111.0}, {'J10': 0, 'J11': 3, 'J12': 4, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 0, 'J11': 5, 'J12': 8, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, 
80.0, {'J10': 0, 'J11': -412.5, 'J12': -229.5, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': -153.0}, {'J10': 0, 'J11': 3, 'J12': 5, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 0, 'J11': 5, 'J12': 11, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
85.0, {'J10': -4.5, 'J11': -464.5, 'J12': -350.5, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': -203.0}, {'J10': 1, 'J11': 4, 'J12': 7, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 1, 'J11': 6, 'J12': 16, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
90.0, {'J10': -0.5, 'J11': -524.5, 'J12': -459.0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': -253.0}, {'J10': 1, 'J11': 4, 'J12': 7, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 1, 'J11': 6, 'J12': 13, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
95.0, {'J10': 0, 'J11': -587.0, 'J12': -572.0, 'J13': -0.5, 'cluster3106249630_3106249631_J60_J61_#5more': -303.0}, {'J10': 0, 'J11': 5, 'J12': 8, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 0, 'J11': 7, 'J12': 14, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
100.0, {'J10': 0, 'J11': -657.0, 'J12': -645.0, 'J13': -10.5, 'cluster3106249630_3106249631_J60_J61_#5more': -240.5}, {'J10': 0, 'J11': 5, 'J12': 11, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 0, 'J11': 7, 'J12': 20, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
105.0, {'J10': -4.5, 'J11': -727.0, 'J12': -768.0, 'J13': -20.5, 'cluster3106249630_3106249631_J60_J61_#5more': -290.5}, {'J10': 1, 'J11': 5, 'J12': 12, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 1, 'J11': 7, 'J12': 24, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
110.0, {'J10': -0.5, 'J11': -802.0, 'J12': -974.5, 'J13': -34.5, 'cluster3106249630_3106249631_J60_J61_#5more': -340.5}, {'J10': 1, 'J11': 6, 'J12': 13, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 1, 'J11': 8, 'J12': 26, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
115.0, {'J10': 0, 'J11': -882.0, 'J12': -1096.5, 'J13': -58.0, 'cluster3106249630_3106249631_J60_J61_#5more': -290.0}, {'J10': 0, 'J11': 6, 'J12': 13, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 0, 'J11': 8, 'J12': 22, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, 
120.0, {'J10': -3.5, 'J11': -962.0, 'J12': -1225.5, 'J13': -88.0, 'cluster3106249630_3106249631_J60_J61_#5more': -226.5}, {'J10': 1, 'J11': 6, 'J12': 13, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 1, 'J11': 8, 'J12': 22, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, 
125.0, {'J10': -2.0, 'J11': -1043.0, 'J12': -1031.0, 'J13': -118.0, 'cluster3106249630_3106249631_J60_J61_#5more': -53.5}, {'J10': 1, 'J11': 7, 'J12': 12, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, {'J10': 1, 'J11': 9, 'J12': 21, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, 
130.0, {'J10': 0, 'J11': -1135.5, 'J12': -1037.5, 'J13': -152.0, 'cluster3106249630_3106249631_J60_J61_#5more': -17.5}, {'J10': 0, 'J11': 8, 'J12': 10, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 0, 'J11': 10, 'J12': 22, 'J13': 4, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, 
135.0, {'J10': 0, 'J11': -1235.5, 'J12': -1266.5, 'J13': -192.0, 'cluster3106249630_3106249631_J60_J61_#5more': -62.0}, {'J10': 0, 'J11': 8, 'J12': 10, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 0, 'J11': 10, 'J12': 26, 'J13': 4, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
140.0, {'J10': -4.0, 'J11': -1335.5, 'J12': -1489.0, 'J13': -237.0, 'cluster3106249630_3106249631_J60_J61_#5more': -124.0}, {'J10': 1, 'J11': 8, 'J12': 11, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 1, 'J11': 10, 'J12': 28, 'J13': 5, 'cluster3106249630_3106249631_J60_J61_#5more': 8}, 
145.0, {'J10': -1.0, 'J11': -1441.0, 'J12': -1529.0, 'J13': -65.0, 'cluster3106249630_3106249631_J60_J61_#5more': -206.5}, {'J10': 1, 'J11': 9, 'J12': 13, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 1, 'J11': 12, 'J12': 32, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 10}, 
