5.0, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
10.0, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
15.0, {'J10': 0, 'J11': -4.0, 'J12': -0.5, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 1, 'J12': 1, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 1, 'J12': 1, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
20.0, {'J10': 0, 'J11': -14.0, 'J12': -10.5, 'J13': -5.5, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 1, 'J12': 1, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 1, 'J12': 1, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
25.0, {'J10': 0, 'J11': -27.0, 'J12': -25.0, 'J13': -1.5, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 2, 'J12': 1, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 3, 'J12': 3, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
30.0, {'J10': -5.0, 'J11': -57.0, 'J12': -5.0, 'J13': -20.5, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 1, 'J11': 2, 'J12': 1, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 1, 'J11': 3, 'J12': 1, 'J13': 4, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
35.0, {'J10': -3.5, 'J11': -87.0, 'J12': -4.5, 'J13': -71.5, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 2, 'J11': 2, 'J12': 1, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 2, 'J11': 3, 'J12': 1, 'J13': 7, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
40.0, {'J10': 0, 'J11': -117.0, 'J12': 0, 'J13': -151.0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 2, 'J12': 0, 'J13': 5, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 3, 'J12': 0, 'J13': 10, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
45.0, {'J10': 0, 'J11': -147.0, 'J12': -0.5, 'J13': -251.0, 'cluster3106249630_3106249631_J60_J61_#5more': -4.0}, {'J10': 0, 'J11': 2, 'J12': 1, 'J13': 5, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 0, 'J11': 3, 'J12': 1, 'J13': 10, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, 
50.0, {'J10': -6.0, 'J11': -177.0, 'J12': -14.5, 'J13': -355.0, 'cluster3106249630_3106249631_J60_J61_#5more': -10.5}, {'J10': 1, 'J11': 2, 'J12': 1, 'J13': 6, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, {'J10': 2, 'J11': 3, 'J12': 2, 'J13': 11, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, 
55.0, {'J10': -1.0, 'J11': -207.0, 'J12': -24.0, 'J13': -469.5, 'cluster3106249630_3106249631_J60_J61_#5more': -20.5}, {'J10': 1, 'J11': 2, 'J12': 1, 'J13': 6, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, {'J10': 1, 'J11': 3, 'J12': 3, 'J13': 12, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, 
60.0, {'J10': -16.0, 'J11': -239.5, 'J12': -54.0, 'J13': -589.5, 'cluster3106249630_3106249631_J60_J61_#5more': -1.5}, {'J10': 2, 'J11': 2, 'J12': 2, 'J13': 6, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, {'J10': 3, 'J11': 4, 'J12': 6, 'J13': 12, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, 
65.0, {'J10': -35.5, 'J11': -279.5, 'J12': -63.5, 'J13': -715.0, 'cluster3106249630_3106249631_J60_J61_#5more': -11.5}, {'J10': 1, 'J11': 2, 'J12': 2, 'J13': 6, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, {'J10': 3, 'J11': 4, 'J12': 6, 'J13': 15, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, 
70.0, {'J10': -31.0, 'J11': -319.5, 'J12': -40.0, 'J13': -873.0, 'cluster3106249630_3106249631_J60_J61_#5more': -29.0}, {'J10': 1, 'J11': 2, 'J12': 2, 'J13': 8, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 1, 'J11': 4, 'J12': 4, 'J13': 18, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, 
75.0, {'J10': 0, 'J11': -361.0, 'J12': -42.0, 'J13': -1059.5, 'cluster3106249630_3106249631_J60_J61_#5more': -40.0}, {'J10': 0, 'J11': 3, 'J12': 3, 'J13': 10, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 0, 'J11': 5, 'J12': 4, 'J13': 20, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, 
80.0, {'J10': 0, 'J11': -411.0, 'J12': -72.0, 'J13': -1262.0, 'cluster3106249630_3106249631_J60_J61_#5more': -56.0}, {'J10': 0, 'J11': 3, 'J12': 3, 'J13': 10, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 0, 'J11': 5, 'J12': 4, 'J13': 21, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, 
85.0, {'J10': -4.0, 'J11': -463.0, 'J12': -118.0, 'J13': -1011.5, 'cluster3106249630_3106249631_J60_J61_#5more': -87.5}, {'J10': 1, 'J11': 4, 'J12': 3, 'J13': 8, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 1, 'J11': 6, 'J12': 8, 'J13': 17, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, 
90.0, {'J10': -5.0, 'J11': -523.0, 'J12': -164.5, 'J13': -814.5, 'cluster3106249630_3106249631_J60_J61_#5more': -132.0}, {'J10': 1, 'J11': 4, 'J12': 3, 'J13': 6, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 2, 'J11': 6, 'J12': 6, 'J13': 13, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
95.0, {'J10': 0, 'J11': -585.5, 'J12': -236.0, 'J13': -944.5, 'cluster3106249630_3106249631_J60_J61_#5more': -182.0}, {'J10': 0, 'J11': 5, 'J12': 5, 'J13': 6, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 0, 'J11': 7, 'J12': 11, 'J13': 13, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
100.0, {'J10': 0, 'J11': -655.5, 'J12': -355.5, 'J13': -1079.5, 'cluster3106249630_3106249631_J60_J61_#5more': -235.5}, {'J10': 0, 'J11': 5, 'J12': 6, 'J13': 8, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 0, 'J11': 7, 'J12': 16, 'J13': 16, 'cluster3106249630_3106249631_J60_J61_#5more': 6}, 
105.0, {'J10': -4.5, 'J11': -725.5, 'J12': -497.0, 'J13': -1250.0, 'cluster3106249630_3106249631_J60_J61_#5more': -223.0}, {'J10': 1, 'J11': 5, 'J12': 8, 'J13': 10, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 1, 'J11': 7, 'J12': 17, 'J13': 20, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
110.0, {'J10': -3.0, 'J11': -800.0, 'J12': -604.5, 'J13': -1450.5, 'cluster3106249630_3106249631_J60_J61_#5more': -273.0}, {'J10': 1, 'J11': 6, 'J12': 8, 'J13': 10, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 2, 'J11': 8, 'J12': 15, 'J13': 21, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
115.0, {'J10': 0, 'J11': -880.0, 'J12': -692.0, 'J13': -1667.0, 'cluster3106249630_3106249631_J60_J61_#5more': -323.0}, {'J10': 0, 'J11': 6, 'J12': 9, 'J13': 11, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 0, 'J11': 8, 'J12': 15, 'J13': 23, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
120.0, {'J10': -4.0, 'J11': -960.0, 'J12': -846.5, 'J13': -1901.0, 'cluster3106249630_3106249631_J60_J61_#5more': -272.0}, {'J10': 1, 'J11': 6, 'J12': 9, 'J13': 12, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 1, 'J11': 8, 'J12': 17, 'J13': 24, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, 
125.0, {'J10': -1.5, 'J11': -1040.0, 'J12': -1050.0, 'J13': -2143.5, 'cluster3106249630_3106249631_J60_J61_#5more': -233.0}, {'J10': 1, 'J11': 6, 'J12': 10, 'J13': 13, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 1, 'J11': 8, 'J12': 27, 'J13': 25, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
130.0, {'J10': 0, 'J11': -1127.5, 'J12': -1285.0, 'J13': -2398.0, 'cluster3106249630_3106249631_J60_J61_#5more': -88.5}, {'J10': 0, 'J11': 8, 'J12': 10, 'J13': 14, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 0, 'J11': 11, 'J12': 25, 'J13': 26, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, 
135.0, {'J10': 0, 'J11': -1237.5, 'J12': -1163.0, 'J13': -2658.0, 'cluster3106249630_3106249631_J60_J61_#5more': -65.5}, {'J10': 0, 'J11': 8, 'J12': 8, 'J13': 14, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 0, 'J11': 11, 'J12': 20, 'J13': 26, 'cluster3106249630_3106249631_J60_J61_#5more': 6}, 
140.0, {'J10': -3.0, 'J11': -1348.0, 'J12': -1153.0, 'J13': -2918.0, 'cluster3106249630_3106249631_J60_J61_#5more': -132.5}, {'J10': 1, 'J11': 9, 'J12': 8, 'J13': 14, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 1, 'J11': 12, 'J12': 20, 'J13': 26, 'cluster3106249630_3106249631_J60_J61_#5more': 9}, 
145.0, {'J10': -2.0, 'J11': -1468.0, 'J12': -1365.5, 'J13': -3179.5, 'cluster3106249630_3106249631_J60_J61_#5more': -225.5}, {'J10': 1, 'J11': 9, 'J12': 9, 'J13': 15, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 1, 'J11': 12, 'J12': 27, 'J13': 27, 'cluster3106249630_3106249631_J60_J61_#5more': 11}, 
