5.0, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
10.0, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
15.0, {'J10': 0, 'J11': -4.0, 'J12': -0.5, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 1, 'J12': 1, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 1, 'J12': 1, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
20.0, {'J10': 0, 'J11': -14.0, 'J12': -10.5, 'J13': -6.0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 1, 'J12': 1, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 1, 'J12': 1, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
25.0, {'J10': -1.0, 'J11': -27.5, 'J12': -24.5, 'J13': -3.0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 1, 'J11': 2, 'J12': 1, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 1, 'J11': 3, 'J12': 3, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
30.0, {'J10': -2.5, 'J11': -57.5, 'J12': -4.5, 'J13': -31.0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 2, 'J11': 2, 'J12': 1, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 2, 'J11': 3, 'J12': 2, 'J13': 6, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
35.0, {'J10': -2.5, 'J11': -87.5, 'J12': -10.5, 'J13': -94.5, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 1, 'J11': 2, 'J12': 1, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 1, 'J11': 3, 'J12': 1, 'J13': 7, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
40.0, {'J10': -12.5, 'J11': -117.5, 'J12': 0, 'J13': -173.5, 'cluster3106249630_3106249631_J60_J61_#5more': -0.5}, {'J10': 1, 'J11': 2, 'J12': 0, 'J13': 6, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, {'J10': 1, 'J11': 3, 'J12': 0, 'J13': 11, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, 
45.0, {'J10': -22.5, 'J11': -147.5, 'J12': 0, 'J13': -285.5, 'cluster3106249630_3106249631_J60_J61_#5more': -10.5}, {'J10': 1, 'J11': 2, 'J12': 0, 'J13': 7, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, {'J10': 1, 'J11': 3, 'J12': 0, 'J13': 12, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, 
50.0, {'J10': -37.0, 'J11': -177.5, 'J12': -9.0, 'J13': -405.5, 'cluster3106249630_3106249631_J60_J61_#5more': -20.5}, {'J10': 2, 'J11': 2, 'J12': 1, 'J13': 7, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, {'J10': 3, 'J11': 3, 'J12': 2, 'J13': 12, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, 
55.0, {'J10': -71.0, 'J11': -207.5, 'J12': -19.0, 'J13': -530.0, 'cluster3106249630_3106249631_J60_J61_#5more': -30.5}, {'J10': 2, 'J11': 2, 'J12': 1, 'J13': 7, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, {'J10': 4, 'J11': 3, 'J12': 3, 'J13': 13, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, 
60.0, {'J10': -36.0, 'J11': -240.5, 'J12': -56.0, 'J13': -660.0, 'cluster3106249630_3106249631_J60_J61_#5more': -47.0}, {'J10': 1, 'J11': 2, 'J12': 2, 'J13': 7, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 2, 'J11': 4, 'J12': 5, 'J13': 13, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
65.0, {'J10': 0, 'J11': -280.5, 'J12': -80.5, 'J13': -796.0, 'cluster3106249630_3106249631_J60_J61_#5more': -22.0}, {'J10': 0, 'J11': 2, 'J12': 3, 'J13': 7, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 0, 'J11': 4, 'J12': 8, 'J13': 15, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, 
70.0, {'J10': 0, 'J11': -320.5, 'J12': -91.5, 'J13': -960.0, 'cluster3106249630_3106249631_J60_J61_#5more': -20.5}, {'J10': 0, 'J11': 2, 'J12': 3, 'J13': 9, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, {'J10': 0, 'J11': 4, 'J12': 7, 'J13': 19, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, 
75.0, {'J10': 0, 'J11': -361.0, 'J12': -59.0, 'J13': -1150.0, 'cluster3106249630_3106249631_J60_J61_#5more': -32.0}, {'J10': 0, 'J11': 3, 'J12': 2, 'J13': 9, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 0, 'J11': 5, 'J12': 5, 'J13': 19, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, 
80.0, {'J10': 0, 'J11': -411.0, 'J12': -112.5, 'J13': -1346.0, 'cluster3106249630_3106249631_J60_J61_#5more': -63.5}, {'J10': 0, 'J11': 3, 'J12': 3, 'J13': 11, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 0, 'J11': 5, 'J12': 6, 'J13': 22, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
85.0, {'J10': -4.0, 'J11': -463.5, 'J12': -163.5, 'J13': -1208.0, 'cluster3106249630_3106249631_J60_J61_#5more': -113.5}, {'J10': 1, 'J11': 4, 'J12': 6, 'J13': 9, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 1, 'J11': 6, 'J12': 11, 'J13': 19, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
90.0, {'J10': -4.0, 'J11': -523.5, 'J12': -278.0, 'J13': -1156.0, 'cluster3106249630_3106249631_J60_J61_#5more': -163.5}, {'J10': 2, 'J11': 4, 'J12': 7, 'J13': 8, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 3, 'J11': 6, 'J12': 14, 'J13': 17, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
95.0, {'J10': 0, 'J11': -585.5, 'J12': -318.5, 'J13': -1326.0, 'cluster3106249630_3106249631_J60_J61_#5more': -213.5}, {'J10': 0, 'J11': 5, 'J12': 9, 'J13': 8, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 0, 'J11': 7, 'J12': 13, 'J13': 17, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
100.0, {'J10': 0, 'J11': -655.5, 'J12': -373.5, 'J13': -1506.0, 'cluster3106249630_3106249631_J60_J61_#5more': -188.0}, {'J10': 0, 'J11': 5, 'J12': 10, 'J13': 10, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 0, 'J11': 7, 'J12': 13, 'J13': 20, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
105.0, {'J10': -2.5, 'J11': -725.5, 'J12': -510.5, 'J13': -1713.0, 'cluster3106249630_3106249631_J60_J61_#5more': -177.5}, {'J10': 1, 'J11': 5, 'J12': 12, 'J13': 11, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 1, 'J11': 7, 'J12': 18, 'J13': 23, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, 
110.0, {'J10': 0, 'J11': -800.5, 'J12': -694.5, 'J13': -1947.0, 'cluster3106249630_3106249631_J60_J61_#5more': -156.5}, {'J10': 0, 'J11': 6, 'J12': 13, 'J13': 12, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 0, 'J11': 8, 'J12': 20, 'J13': 25, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, 
115.0, {'J10': 0, 'J11': -880.5, 'J12': -832.5, 'J13': -2201.0, 'cluster3106249630_3106249631_J60_J61_#5more': -39.5}, {'J10': 0, 'J11': 6, 'J12': 13, 'J13': 13, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, {'J10': 0, 'J11': 8, 'J12': 18, 'J13': 26, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, 
120.0, {'J10': -3.0, 'J11': -960.5, 'J12': -584.5, 'J13': -2465.5, 'cluster3106249630_3106249631_J60_J61_#5more': -40.5}, {'J10': 1, 'J11': 6, 'J12': 9, 'J13': 14, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 1, 'J11': 8, 'J12': 15, 'J13': 27, 'cluster3106249630_3106249631_J60_J61_#5more': 7}, 
125.0, {'J10': -1.5, 'J11': -1040.5, 'J12': -741.5, 'J13': -2737.5, 'cluster3106249630_3106249631_J60_J61_#5more': -62.0}, {'J10': 1, 'J11': 6, 'J12': 9, 'J13': 15, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 1, 'J11': 8, 'J12': 18, 'J13': 28, 'cluster3106249630_3106249631_J60_J61_#5more': 7}, 
130.0, {'J10': 0, 'J11': -1128.0, 'J12': -914.5, 'J13': -3021.0, 'cluster3106249630_3106249631_J60_J61_#5more': -95.0}, {'J10': 0, 'J11': 8, 'J12': 9, 'J13': 16, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, {'J10': 0, 'J11': 11, 'J12': 21, 'J13': 29, 'cluster3106249630_3106249631_J60_J61_#5more': 9}, 
135.0, {'J10': 0, 'J11': -1238.0, 'J12': -1062.5, 'J13': -3311.0, 'cluster3106249630_3106249631_J60_J61_#5more': -157.0}, {'J10': 0, 'J11': 8, 'J12': 10, 'J13': 16, 'cluster3106249630_3106249631_J60_J61_#5more': 6}, {'J10': 0, 'J11': 11, 'J12': 21, 'J13': 29, 'cluster3106249630_3106249631_J60_J61_#5more': 11}, 
140.0, {'J10': -3.5, 'J11': -1348.5, 'J12': -1283.0, 'J13': -3601.0, 'cluster3106249630_3106249631_J60_J61_#5more': -238.5}, {'J10': 1, 'J11': 9, 'J12': 11, 'J13': 16, 'cluster3106249630_3106249631_J60_J61_#5more': 6}, {'J10': 1, 'J11': 12, 'J12': 26, 'J13': 29, 'cluster3106249630_3106249631_J60_J61_#5more': 11}, 
145.0, {'J10': 0, 'J11': -1468.5, 'J12': -1357.0, 'J13': -3893.5, 'cluster3106249630_3106249631_J60_J61_#5more': -309.5}, {'J10': 0, 'J11': 9, 'J12': 12, 'J13': 17, 'cluster3106249630_3106249631_J60_J61_#5more': 6}, {'J10': 0, 'J11': 12, 'J12': 30, 'J13': 30, 'cluster3106249630_3106249631_J60_J61_#5more': 12}, 
