5.0, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
10.0, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
15.0, {'J10': 0, 'J11': -4.0, 'J12': -0.5, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 1, 'J12': 1, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 1, 'J12': 1, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
20.0, {'J10': 0, 'J11': -14.0, 'J12': -10.5, 'J13': -6.5, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 1, 'J12': 1, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 1, 'J12': 1, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
25.0, {'J10': -1.5, 'J11': -26.5, 'J12': -23.5, 'J13': -2.0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 1, 'J11': 2, 'J12': 1, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 1, 'J11': 3, 'J12': 3, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
30.0, {'J10': -0.5, 'J11': -56.5, 'J12': -4.0, 'J13': -20.0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 1, 'J11': 2, 'J12': 1, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 1, 'J11': 3, 'J12': 1, 'J13': 4, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
35.0, {'J10': -3.0, 'J11': -86.5, 'J12': -3.0, 'J13': -74.5, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 1, 'J11': 2, 'J12': 1, 'J13': 4, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 1, 'J11': 3, 'J12': 1, 'J13': 8, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
40.0, {'J10': -13.0, 'J11': -116.5, 'J12': 0, 'J13': -158.5, 'cluster3106249630_3106249631_J60_J61_#5more': -5.5}, {'J10': 1, 'J11': 2, 'J12': 0, 'J13': 5, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 1, 'J11': 3, 'J12': 0, 'J13': 10, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, 
45.0, {'J10': -23.0, 'J11': -146.5, 'J12': -2.0, 'J13': -265.5, 'cluster3106249630_3106249631_J60_J61_#5more': -12.0}, {'J10': 1, 'J11': 2, 'J12': 1, 'J13': 7, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, {'J10': 1, 'J11': 3, 'J12': 1, 'J13': 12, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, 
50.0, {'J10': -39.0, 'J11': -176.5, 'J12': -6.0, 'J13': -385.5, 'cluster3106249630_3106249631_J60_J61_#5more': -22.5}, {'J10': 2, 'J11': 2, 'J12': 1, 'J13': 7, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 3, 'J11': 3, 'J12': 2, 'J13': 12, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, 
55.0, {'J10': -72.5, 'J11': -206.5, 'J12': -15.5, 'J13': -510.0, 'cluster3106249630_3106249631_J60_J61_#5more': -42.5}, {'J10': 2, 'J11': 2, 'J12': 1, 'J13': 7, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 4, 'J11': 3, 'J12': 2, 'J13': 13, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, 
60.0, {'J10': -41.0, 'J11': -237.5, 'J12': -22.5, 'J13': -640.0, 'cluster3106249630_3106249631_J60_J61_#5more': -23.0}, {'J10': 2, 'J11': 2, 'J12': 2, 'J13': 7, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, {'J10': 4, 'J11': 4, 'J12': 6, 'J13': 13, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, 
65.0, {'J10': -50.0, 'J11': -277.5, 'J12': -51.0, 'J13': -776.0, 'cluster3106249630_3106249631_J60_J61_#5more': -30.5}, {'J10': 2, 'J11': 2, 'J12': 2, 'J13': 7, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, {'J10': 4, 'J11': 4, 'J12': 7, 'J13': 16, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, 
70.0, {'J10': -12.5, 'J11': -317.5, 'J12': -60.0, 'J13': -947.5, 'cluster3106249630_3106249631_J60_J61_#5more': -45.5}, {'J10': 1, 'J11': 2, 'J12': 1, 'J13': 10, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 2, 'J11': 4, 'J12': 5, 'J13': 20, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, 
75.0, {'J10': -18.5, 'J11': -359.5, 'J12': -72.5, 'J13': -1151.0, 'cluster3106249630_3106249631_J60_J61_#5more': -26.0}, {'J10': 2, 'J11': 3, 'J12': 2, 'J13': 11, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 3, 'J11': 5, 'J12': 5, 'J13': 21, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, 
80.0, {'J10': -15.0, 'J11': -409.5, 'J12': -114.5, 'J13': -1363.5, 'cluster3106249630_3106249631_J60_J61_#5more': -56.5}, {'J10': 1, 'J11': 3, 'J12': 2, 'J13': 11, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 1, 'J11': 5, 'J12': 7, 'J13': 22, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, 
85.0, {'J10': -4.5, 'J11': -461.5, 'J12': -164.5, 'J13': -1123.5, 'cluster3106249630_3106249631_J60_J61_#5more': -101.5}, {'J10': 1, 'J11': 4, 'J12': 4, 'J13': 9, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 1, 'J11': 6, 'J12': 10, 'J13': 18, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
90.0, {'J10': -4.5, 'J11': -521.5, 'J12': -183.5, 'J13': -1022.0, 'cluster3106249630_3106249631_J60_J61_#5more': -151.5}, {'J10': 2, 'J11': 4, 'J12': 6, 'J13': 8, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 3, 'J11': 6, 'J12': 9, 'J13': 15, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
95.0, {'J10': -11.0, 'J11': -583.5, 'J12': -185.5, 'J13': -1172.5, 'cluster3106249630_3106249631_J60_J61_#5more': -201.5}, {'J10': 2, 'J11': 5, 'J12': 7, 'J13': 9, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 2, 'J11': 7, 'J12': 10, 'J13': 16, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
100.0, {'J10': 0, 'J11': -653.5, 'J12': -262.5, 'J13': -1336.0, 'cluster3106249630_3106249631_J60_J61_#5more': -256.5}, {'J10': 0, 'J11': 5, 'J12': 7, 'J13': 10, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 0, 'J11': 7, 'J12': 9, 'J13': 18, 'cluster3106249630_3106249631_J60_J61_#5more': 6}, 
105.0, {'J10': 0, 'J11': -724.0, 'J12': -292.0, 'J13': -1522.5, 'cluster3106249630_3106249631_J60_J61_#5more': -243.5}, {'J10': 0, 'J11': 6, 'J12': 7, 'J13': 11, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 0, 'J11': 8, 'J12': 9, 'J13': 21, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
110.0, {'J10': -5.0, 'J11': -804.0, 'J12': -338.5, 'J13': -1738.5, 'cluster3106249630_3106249631_J60_J61_#5more': -293.5}, {'J10': 1, 'J11': 6, 'J12': 7, 'J13': 12, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 1, 'J11': 8, 'J12': 11, 'J13': 23, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
115.0, {'J10': 0, 'J11': -884.0, 'J12': -471.0, 'J13': -1972.5, 'cluster3106249630_3106249631_J60_J61_#5more': -252.0}, {'J10': 0, 'J11': 6, 'J12': 9, 'J13': 12, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 0, 'J11': 8, 'J12': 20, 'J13': 24, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
120.0, {'J10': -2.5, 'J11': -964.0, 'J12': -676.5, 'J13': -2220.5, 'cluster3106249630_3106249631_J60_J61_#5more': -302.0}, {'J10': 1, 'J11': 6, 'J12': 9, 'J13': 14, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 1, 'J11': 8, 'J12': 24, 'J13': 26, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
125.0, {'J10': 0, 'J11': -1044.0, 'J12': -805.0, 'J13': -2482.0, 'cluster3106249630_3106249631_J60_J61_#5more': -353.5}, {'J10': 0, 'J11': 6, 'J12': 10, 'J13': 15, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 0, 'J11': 8, 'J12': 26, 'J13': 27, 'cluster3106249630_3106249631_J60_J61_#5more': 6}, 
130.0, {'J10': 0, 'J11': -1129.0, 'J12': -975.5, 'J13': -2755.0, 'cluster3106249630_3106249631_J60_J61_#5more': -301.5}, {'J10': 0, 'J11': 8, 'J12': 10, 'J13': 16, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 0, 'J11': 10, 'J12': 23, 'J13': 28, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, 
135.0, {'J10': 0, 'J11': -1229.0, 'J12': -1153.0, 'J13': -3035.0, 'cluster3106249630_3106249631_J60_J61_#5more': -236.5}, {'J10': 0, 'J11': 8, 'J12': 10, 'J13': 16, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 0, 'J11': 10, 'J12': 25, 'J13': 28, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, 
140.0, {'J10': -3.0, 'J11': -1329.5, 'J12': -1370.5, 'J13': -3315.0, 'cluster3106249630_3106249631_J60_J61_#5more': -85.0}, {'J10': 1, 'J11': 9, 'J12': 11, 'J13': 16, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, {'J10': 1, 'J11': 11, 'J12': 26, 'J13': 28, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, 
145.0, {'J10': -3.0, 'J11': -1444.0, 'J12': -1648.0, 'J13': -3597.5, 'cluster3106249630_3106249631_J60_J61_#5more': -14.0}, {'J10': 1, 'J11': 9, 'J12': 12, 'J13': 17, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 1, 'J11': 12, 'J12': 33, 'J13': 29, 'cluster3106249630_3106249631_J60_J61_#5more': 7}, 
