5.0, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
10.0, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
15.0, {'J10': 0, 'J11': -4.0, 'J12': -0.5, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 1, 'J12': 1, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 1, 'J12': 1, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
20.0, {'J10': 0, 'J11': -14.0, 'J12': -10.5, 'J13': -5.5, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 1, 'J12': 1, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 1, 'J12': 1, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
25.0, {'J10': -1.0, 'J11': -26.5, 'J12': -25.5, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 1, 'J11': 2, 'J12': 1, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 1, 'J11': 3, 'J12': 3, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
30.0, {'J10': -2.5, 'J11': -56.5, 'J12': -4.5, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 1, 'J11': 2, 'J12': 1, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 2, 'J11': 3, 'J12': 1, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
35.0, {'J10': -2.5, 'J11': -86.5, 'J12': -4.0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 1, 'J11': 2, 'J12': 1, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 1, 'J11': 3, 'J12': 1, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
40.0, {'J10': -12.5, 'J11': -116.5, 'J12': 0, 'J13': -3.5, 'cluster3106249630_3106249631_J60_J61_#5more': -6.5}, {'J10': 1, 'J11': 2, 'J12': 0, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 1, 'J11': 3, 'J12': 0, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, 
45.0, {'J10': -22.5, 'J11': -146.5, 'J12': 0, 'J13': -2.5, 'cluster3106249630_3106249631_J60_J61_#5more': -26.5}, {'J10': 1, 'J11': 2, 'J12': 0, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 1, 'J11': 3, 'J12': 0, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, 
50.0, {'J10': -38.5, 'J11': -176.5, 'J12': -8.0, 'J13': -12.5, 'cluster3106249630_3106249631_J60_J61_#5more': -22.5}, {'J10': 2, 'J11': 2, 'J12': 1, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, {'J10': 3, 'J11': 3, 'J12': 2, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, 
55.0, {'J10': -73.0, 'J11': -206.5, 'J12': -16.0, 'J13': -27.0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 2, 'J11': 2, 'J12': 1, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 4, 'J11': 3, 'J12': 2, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
60.0, {'J10': -37.5, 'J11': -239.5, 'J12': -36.5, 'J13': -48.0, 'cluster3106249630_3106249631_J60_J61_#5more': -10.0}, {'J10': 1, 'J11': 2, 'J12': 2, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 3, 'J11': 4, 'J12': 4, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, 
65.0, {'J10': -69.0, 'J11': -279.5, 'J12': -83.5, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': -25.0}, {'J10': 2, 'J11': 2, 'J12': 2, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 4, 'J11': 4, 'J12': 8, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, 
70.0, {'J10': -11.5, 'J11': -319.5, 'J12': -40.0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': -45.0}, {'J10': 1, 'J11': 2, 'J12': 2, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 1, 'J11': 4, 'J12': 5, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, 
75.0, {'J10': -7.5, 'J11': -361.0, 'J12': -24.5, 'J13': -0.5, 'cluster3106249630_3106249631_J60_J61_#5more': -71.0}, {'J10': 1, 'J11': 3, 'J12': 1, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 2, 'J11': 5, 'J12': 2, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, 
80.0, {'J10': -14.5, 'J11': -411.0, 'J12': -20.5, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': -72.5}, {'J10': 1, 'J11': 3, 'J12': 2, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 1, 'J11': 5, 'J12': 4, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, 
85.0, {'J10': -4.0, 'J11': -463.5, 'J12': -57.0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': -112.5}, {'J10': 1, 'J11': 4, 'J12': 3, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 1, 'J11': 6, 'J12': 6, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, 
90.0, {'J10': -2.0, 'J11': -523.5, 'J12': -121.5, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': -91.0}, {'J10': 1, 'J11': 4, 'J12': 6, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 2, 'J11': 6, 'J12': 11, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, 
95.0, {'J10': 0, 'J11': -586.0, 'J12': -200.5, 'J13': -1.5, 'cluster3106249630_3106249631_J60_J61_#5more': -121.5}, {'J10': 0, 'J11': 5, 'J12': 7, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 0, 'J11': 7, 'J12': 10, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, 
100.0, {'J10': 0, 'J11': -656.0, 'J12': -280.5, 'J13': -11.5, 'cluster3106249630_3106249631_J60_J61_#5more': -169.0}, {'J10': 0, 'J11': 5, 'J12': 7, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 0, 'J11': 7, 'J12': 10, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 6}, 
105.0, {'J10': -4.0, 'J11': -726.0, 'J12': -359.5, 'J13': -24.0, 'cluster3106249630_3106249631_J60_J61_#5more': -229.0}, {'J10': 1, 'J11': 5, 'J12': 10, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 1, 'J11': 7, 'J12': 15, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 6}, 
110.0, {'J10': -2.0, 'J11': -800.5, 'J12': -366.0, 'J13': -44.0, 'cluster3106249630_3106249631_J60_J61_#5more': -215.5}, {'J10': 1, 'J11': 6, 'J12': 9, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 1, 'J11': 8, 'J12': 14, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
115.0, {'J10': -2.0, 'J11': -880.5, 'J12': -332.5, 'J13': -68.0, 'cluster3106249630_3106249631_J60_J61_#5more': -183.0}, {'J10': 1, 'J11': 6, 'J12': 7, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 1, 'J11': 8, 'J12': 10, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, 
120.0, {'J10': -3.5, 'J11': -960.5, 'J12': -442.0, 'J13': -98.0, 'cluster3106249630_3106249631_J60_J61_#5more': -224.0}, {'J10': 1, 'J11': 6, 'J12': 7, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 1, 'J11': 8, 'J12': 14, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
125.0, {'J10': -2.0, 'J11': -1040.5, 'J12': -571.0, 'J13': -128.5, 'cluster3106249630_3106249631_J60_J61_#5more': -275.0}, {'J10': 1, 'J11': 6, 'J12': 8, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 1, 'J11': 8, 'J12': 17, 'J13': 4, 'cluster3106249630_3106249631_J60_J61_#5more': 6}, 
130.0, {'J10': 0, 'J11': -1126.5, 'J12': -749.5, 'J13': -168.5, 'cluster3106249630_3106249631_J60_J61_#5more': -326.0}, {'J10': 0, 'J11': 8, 'J12': 8, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 0, 'J11': 10, 'J12': 22, 'J13': 4, 'cluster3106249630_3106249631_J60_J61_#5more': 6}, 
135.0, {'J10': 0, 'J11': -1231.5, 'J12': -941.0, 'J13': -208.5, 'cluster3106249630_3106249631_J60_J61_#5more': -312.0}, {'J10': 0, 'J11': 8, 'J12': 10, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 0, 'J11': 11, 'J12': 26, 'J13': 4, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
140.0, {'J10': -4.0, 'J11': -1342.5, 'J12': -878.5, 'J13': -253.5, 'cluster3106249630_3106249631_J60_J61_#5more': -362.0}, {'J10': 1, 'J11': 9, 'J12': 11, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 1, 'J11': 12, 'J12': 21, 'J13': 5, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
145.0, {'J10': 0, 'J11': -1465.5, 'J12': -806.5, 'J13': -79.5, 'cluster3106249630_3106249631_J60_J61_#5more': -414.5}, {'J10': 0, 'J11': 9, 'J12': 11, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 0, 'J11': 13, 'J12': 23, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 6}, 
