5.0, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
10.0, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
15.0, {'J10': 0, 'J11': -4.5, 'J12': -0.5, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 1, 'J12': 1, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 1, 'J12': 1, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
20.0, {'J10': 0, 'J11': -14.5, 'J12': -10.5, 'J13': -5.0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 1, 'J12': 1, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 1, 'J12': 1, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
25.0, {'J10': -1.5, 'J11': -26.5, 'J12': -22.5, 'J13': -0.5, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 1, 'J11': 2, 'J12': 1, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 1, 'J11': 3, 'J12': 2, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
30.0, {'J10': -5.0, 'J11': -56.5, 'J12': -5.0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 2, 'J11': 2, 'J12': 1, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 3, 'J11': 3, 'J12': 2, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
35.0, {'J10': -17.5, 'J11': -86.5, 'J12': -11.0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 2, 'J11': 2, 'J12': 1, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 3, 'J11': 3, 'J12': 1, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
40.0, {'J10': -12.5, 'J11': -116.5, 'J12': 0, 'J13': -3.5, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 1, 'J11': 2, 'J12': 0, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 1, 'J11': 3, 'J12': 0, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
45.0, {'J10': -22.5, 'J11': -146.5, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 1, 'J11': 2, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 1, 'J11': 3, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
50.0, {'J10': -37.5, 'J11': -176.5, 'J12': -8.5, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': -1.0}, {'J10': 2, 'J11': 2, 'J12': 1, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, {'J10': 3, 'J11': 3, 'J12': 2, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, 
55.0, {'J10': -69.5, 'J11': -206.5, 'J12': -16.0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': -0.5}, {'J10': 2, 'J11': 2, 'J12': 1, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, {'J10': 4, 'J11': 3, 'J12': 3, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, 
60.0, {'J10': -37.0, 'J11': -238.5, 'J12': -38.5, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': -13.0}, {'J10': 1, 'J11': 2, 'J12': 2, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, {'J10': 3, 'J11': 4, 'J12': 5, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, 
65.0, {'J10': -36.5, 'J11': -278.5, 'J12': -18.0, 'J13': -4.5, 'cluster3106249630_3106249631_J60_J61_#5more': -20.5}, {'J10': 2, 'J11': 2, 'J12': 1, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, {'J10': 3, 'J11': 4, 'J12': 5, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, 
70.0, {'J10': -12.5, 'J11': -318.5, 'J12': -27.5, 'J13': -24.5, 'cluster3106249630_3106249631_J60_J61_#5more': -30.5}, {'J10': 1, 'J11': 2, 'J12': 2, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, {'J10': 2, 'J11': 4, 'J12': 4, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, 
75.0, {'J10': -16.0, 'J11': -360.0, 'J12': -27.5, 'J13': -45.5, 'cluster3106249630_3106249631_J60_J61_#5more': -3.0}, {'J10': 2, 'J11': 3, 'J12': 2, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, {'J10': 3, 'J11': 5, 'J12': 3, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, 
80.0, {'J10': -13.0, 'J11': -410.0, 'J12': -47.5, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': -14.0}, {'J10': 1, 'J11': 3, 'J12': 2, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 1, 'J11': 5, 'J12': 3, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
85.0, {'J10': -3.5, 'J11': -462.5, 'J12': -88.0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': -74.0}, {'J10': 1, 'J11': 4, 'J12': 2, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 1, 'J11': 6, 'J12': 7, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 11}, 
90.0, {'J10': -2.0, 'J11': -522.5, 'J12': -70.0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': -162.5}, {'J10': 1, 'J11': 4, 'J12': 2, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, {'J10': 2, 'J11': 6, 'J12': 3, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 13}, 
95.0, {'J10': 0, 'J11': -584.5, 'J12': -117.0, 'J13': -1.0, 'cluster3106249630_3106249631_J60_J61_#5more': -289.5}, {'J10': 0, 'J11': 5, 'J12': 5, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 6}, {'J10': 0, 'J11': 7, 'J12': 9, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 15}, 
100.0, {'J10': 0, 'J11': -654.5, 'J12': -167.0, 'J13': -14.5, 'cluster3106249630_3106249631_J60_J61_#5more': -377.5}, {'J10': 0, 'J11': 5, 'J12': 7, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 6}, {'J10': 0, 'J11': 7, 'J12': 14, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 15}, 
105.0, {'J10': -4.0, 'J11': -724.5, 'J12': -282.5, 'J13': -34.5, 'cluster3106249630_3106249631_J60_J61_#5more': -527.5}, {'J10': 1, 'J11': 5, 'J12': 7, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 6}, {'J10': 1, 'J11': 7, 'J12': 13, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 15}, 
110.0, {'J10': 0, 'J11': -799.5, 'J12': -328.0, 'J13': -54.5, 'cluster3106249630_3106249631_J60_J61_#5more': -623.5}, {'J10': 0, 'J11': 6, 'J12': 8, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 6}, {'J10': 0, 'J11': 8, 'J12': 12, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 17}, 
115.0, {'J10': 0, 'J11': -879.5, 'J12': -419.0, 'J13': -74.5, 'cluster3106249630_3106249631_J60_J61_#5more': -670.5}, {'J10': 0, 'J11': 6, 'J12': 9, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 7}, {'J10': 0, 'J11': 8, 'J12': 13, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 18}, 
120.0, {'J10': -3.5, 'J11': -959.5, 'J12': -336.0, 'J13': -94.5, 'cluster3106249630_3106249631_J60_J61_#5more': -859.0}, {'J10': 1, 'J11': 6, 'J12': 7, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 7}, {'J10': 1, 'J11': 8, 'J12': 11, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 20}, 
