5.0, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
10.0, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
15.0, {'J10': 0, 'J11': -4.0, 'J12': -0.5, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 1, 'J12': 1, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 1, 'J12': 1, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
20.0, {'J10': 0, 'J11': -14.0, 'J12': -10.5, 'J13': -6.0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 1, 'J12': 1, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 1, 'J12': 1, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
25.0, {'J10': -0.5, 'J11': -27.0, 'J12': -23.5, 'J13': -3.5, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 1, 'J11': 2, 'J12': 1, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 1, 'J11': 3, 'J12': 3, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
30.0, {'J10': -3.0, 'J11': -57.0, 'J12': -4.0, 'J13': -27.5, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 1, 'J11': 2, 'J12': 1, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 1, 'J11': 3, 'J12': 1, 'J13': 5, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
35.0, {'J10': -3.0, 'J11': -87.0, 'J12': 0, 'J13': -81.5, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 1, 'J11': 2, 'J12': 0, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 1, 'J11': 3, 'J12': 0, 'J13': 7, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
40.0, {'J10': -13.0, 'J11': -117.0, 'J12': -3.5, 'J13': -160.5, 'cluster3106249630_3106249631_J60_J61_#5more': -1.5}, {'J10': 1, 'J11': 2, 'J12': 1, 'J13': 5, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, {'J10': 1, 'J11': 3, 'J12': 1, 'J13': 10, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, 
45.0, {'J10': -23.0, 'J11': -147.0, 'J12': -14.5, 'J13': -263.0, 'cluster3106249630_3106249631_J60_J61_#5more': -18.0}, {'J10': 1, 'J11': 2, 'J12': 1, 'J13': 6, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 1, 'J11': 3, 'J12': 2, 'J13': 11, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, 
50.0, {'J10': -38.0, 'J11': -177.0, 'J12': -30.0, 'J13': -373.0, 'cluster3106249630_3106249631_J60_J61_#5more': -52.5}, {'J10': 2, 'J11': 2, 'J12': 2, 'J13': 6, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 3, 'J11': 3, 'J12': 3, 'J13': 11, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, 
55.0, {'J10': -72.5, 'J11': -207.0, 'J12': -16.0, 'J13': -487.0, 'cluster3106249630_3106249631_J60_J61_#5more': -92.5}, {'J10': 2, 'J11': 2, 'J12': 1, 'J13': 6, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 4, 'J11': 3, 'J12': 4, 'J13': 12, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, 
60.0, {'J10': -39.5, 'J11': -239.5, 'J12': -32.0, 'J13': -607.0, 'cluster3106249630_3106249631_J60_J61_#5more': -135.5}, {'J10': 1, 'J11': 2, 'J12': 2, 'J13': 6, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 3, 'J11': 4, 'J12': 5, 'J13': 12, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
65.0, {'J10': -69.5, 'J11': -279.5, 'J12': -23.0, 'J13': -734.0, 'cluster3106249630_3106249631_J60_J61_#5more': -172.5}, {'J10': 1, 'J11': 2, 'J12': 3, 'J13': 6, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 3, 'J11': 4, 'J12': 4, 'J13': 15, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, 
70.0, {'J10': -81.5, 'J11': -319.5, 'J12': -66.5, 'J13': -893.5, 'cluster3106249630_3106249631_J60_J61_#5more': -212.5}, {'J10': 2, 'J11': 2, 'J12': 4, 'J13': 8, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 3, 'J11': 4, 'J12': 6, 'J13': 18, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, 
75.0, {'J10': -2.0, 'J11': -361.5, 'J12': -65.0, 'J13': -1079.5, 'cluster3106249630_3106249631_J60_J61_#5more': -252.5}, {'J10': 1, 'J11': 3, 'J12': 2, 'J13': 10, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 1, 'J11': 5, 'J12': 6, 'J13': 20, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, 
80.0, {'J10': 0, 'J11': -411.5, 'J12': -79.0, 'J13': -1282.5, 'cluster3106249630_3106249631_J60_J61_#5more': -292.5}, {'J10': 0, 'J11': 3, 'J12': 2, 'J13': 10, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 0, 'J11': 5, 'J12': 4, 'J13': 21, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, 
85.0, {'J10': -4.0, 'J11': -464.5, 'J12': -113.0, 'J13': -829.5, 'cluster3106249630_3106249631_J60_J61_#5more': -332.5}, {'J10': 1, 'J11': 4, 'J12': 6, 'J13': 7, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 1, 'J11': 6, 'J12': 9, 'J13': 15, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, 
90.0, {'J10': -4.5, 'J11': -524.5, 'J12': -179.5, 'J13': -804.5, 'cluster3106249630_3106249631_J60_J61_#5more': -372.5}, {'J10': 2, 'J11': 4, 'J12': 7, 'J13': 6, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 3, 'J11': 6, 'J12': 8, 'J13': 13, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, 
95.0, {'J10': 0, 'J11': -586.5, 'J12': -274.0, 'J13': -936.0, 'cluster3106249630_3106249631_J60_J61_#5more': -416.5}, {'J10': 0, 'J11': 5, 'J12': 9, 'J13': 7, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 0, 'J11': 7, 'J12': 14, 'J13': 14, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
100.0, {'J10': 0, 'J11': -656.5, 'J12': -342.5, 'J13': -1081.5, 'cluster3106249630_3106249631_J60_J61_#5more': -469.0}, {'J10': 0, 'J11': 5, 'J12': 10, 'J13': 8, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 0, 'J11': 7, 'J12': 16, 'J13': 16, 'cluster3106249630_3106249631_J60_J61_#5more': 6}, 
105.0, {'J10': -1.0, 'J11': -727.0, 'J12': -478.0, 'J13': -1253.0, 'cluster3106249630_3106249631_J60_J61_#5more': -397.5}, {'J10': 1, 'J11': 6, 'J12': 10, 'J13': 10, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 1, 'J11': 8, 'J12': 15, 'J13': 20, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
110.0, {'J10': 0, 'J11': -807.0, 'J12': -601.5, 'J13': -1454.0, 'cluster3106249630_3106249631_J60_J61_#5more': -447.5}, {'J10': 0, 'J11': 6, 'J12': 11, 'J13': 10, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 0, 'J11': 8, 'J12': 16, 'J13': 21, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
115.0, {'J10': 0, 'J11': -887.0, 'J12': -661.0, 'J13': -1670.5, 'cluster3106249630_3106249631_J60_J61_#5more': -497.5}, {'J10': 0, 'J11': 6, 'J12': 12, 'J13': 11, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 0, 'J11': 8, 'J12': 15, 'J13': 23, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
120.0, {'J10': -3.5, 'J11': -967.0, 'J12': -578.5, 'J13': -1902.0, 'cluster3106249630_3106249631_J60_J61_#5more': -547.5}, {'J10': 1, 'J11': 6, 'J12': 10, 'J13': 12, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 1, 'J11': 8, 'J12': 13, 'J13': 24, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
125.0, {'J10': -4.0, 'J11': -1047.0, 'J12': -636.0, 'J13': -2144.0, 'cluster3106249630_3106249631_J60_J61_#5more': -434.0}, {'J10': 2, 'J11': 6, 'J12': 9, 'J13': 13, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 2, 'J11': 8, 'J12': 17, 'J13': 25, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
130.0, {'J10': 0, 'J11': -1134.0, 'J12': -811.5, 'J13': -2398.5, 'cluster3106249630_3106249631_J60_J61_#5more': -75.5}, {'J10': 0, 'J11': 8, 'J12': 9, 'J13': 14, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 0, 'J11': 10, 'J12': 19, 'J13': 26, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, 
135.0, {'J10': 0, 'J11': -1235.5, 'J12': -884.5, 'J13': -2658.5, 'cluster3106249630_3106249631_J60_J61_#5more': -48.0}, {'J10': 0, 'J11': 8, 'J12': 10, 'J13': 14, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 0, 'J11': 11, 'J12': 20, 'J13': 26, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
140.0, {'J10': -3.5, 'J11': -1346.0, 'J12': -994.0, 'J13': -2918.5, 'cluster3106249630_3106249631_J60_J61_#5more': -105.0}, {'J10': 1, 'J11': 9, 'J12': 11, 'J13': 14, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 1, 'J11': 12, 'J12': 20, 'J13': 26, 'cluster3106249630_3106249631_J60_J61_#5more': 7}, 
145.0, {'J10': -3.5, 'J11': -1466.0, 'J12': -1182.0, 'J13': -3181.0, 'cluster3106249630_3106249631_J60_J61_#5more': -175.0}, {'J10': 2, 'J11': 9, 'J12': 13, 'J13': 15, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 2, 'J11': 12, 'J12': 25, 'J13': 27, 'cluster3106249630_3106249631_J60_J61_#5more': 7}, 
