5.0, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
10.0, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
15.0, {'J10': 0, 'J11': -4.5, 'J12': -0.5, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 1, 'J12': 1, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 1, 'J12': 1, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
20.0, {'J10': 0, 'J11': -14.5, 'J12': -10.5, 'J13': -5.5, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 1, 'J12': 1, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 1, 'J12': 1, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
25.0, {'J10': -1.5, 'J11': -27.0, 'J12': -22.5, 'J13': -3.5, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 1, 'J11': 2, 'J12': 1, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 1, 'J11': 3, 'J12': 3, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
30.0, {'J10': -3.0, 'J11': -57.0, 'J12': -5.5, 'J13': -25.5, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 1, 'J11': 2, 'J12': 1, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 2, 'J11': 3, 'J12': 2, 'J13': 4, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
35.0, {'J10': -3.0, 'J11': -87.0, 'J12': -10.5, 'J13': -10.5, 'cluster3106249630_3106249631_J60_J61_#5more': -1.0}, {'J10': 1, 'J11': 2, 'J12': 1, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, {'J10': 1, 'J11': 3, 'J12': 1, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, 
40.0, {'J10': -13.0, 'J11': -117.0, 'J12': 0, 'J13': -3.5, 'cluster3106249630_3106249631_J60_J61_#5more': -18.5}, {'J10': 1, 'J11': 2, 'J12': 0, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 1, 'J11': 3, 'J12': 0, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, 
45.0, {'J10': -23.0, 'J11': -147.0, 'J12': 0, 'J13': -14.0, 'cluster3106249630_3106249631_J60_J61_#5more': -27.5}, {'J10': 1, 'J11': 2, 'J12': 0, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 1, 'J11': 3, 'J12': 0, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, 
50.0, {'J10': -39.0, 'J11': -177.0, 'J12': -9.0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': -47.5}, {'J10': 2, 'J11': 2, 'J12': 1, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 3, 'J11': 3, 'J12': 2, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, 
55.0, {'J10': -73.5, 'J11': -207.0, 'J12': -19.0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': -35.5}, {'J10': 2, 'J11': 2, 'J12': 1, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 4, 'J11': 3, 'J12': 4, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, 
60.0, {'J10': -40.0, 'J11': -238.5, 'J12': -47.0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': -61.0}, {'J10': 1, 'J11': 2, 'J12': 2, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 3, 'J11': 4, 'J12': 5, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
65.0, {'J10': -41.5, 'J11': -278.5, 'J12': -65.0, 'J13': -3.5, 'cluster3106249630_3106249631_J60_J61_#5more': -86.5}, {'J10': 2, 'J11': 2, 'J12': 2, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 4, 'J11': 4, 'J12': 7, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, 
70.0, {'J10': -12.0, 'J11': -318.5, 'J12': -52.5, 'J13': -17.0, 'cluster3106249630_3106249631_J60_J61_#5more': -43.0}, {'J10': 1, 'J11': 2, 'J12': 2, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 2, 'J11': 4, 'J12': 6, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, 
75.0, {'J10': -15.0, 'J11': -360.5, 'J12': -94.5, 'J13': -38.0, 'cluster3106249630_3106249631_J60_J61_#5more': -23.0}, {'J10': 1, 'J11': 3, 'J12': 3, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, {'J10': 2, 'J11': 5, 'J12': 8, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, 
80.0, {'J10': -14.5, 'J11': -410.5, 'J12': -115.5, 'J13': -0.5, 'cluster3106249630_3106249631_J60_J61_#5more': -43.0}, {'J10': 1, 'J11': 3, 'J12': 5, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, {'J10': 1, 'J11': 5, 'J12': 8, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, 
85.0, {'J10': -4.0, 'J11': -462.5, 'J12': -77.0, 'J13': -15.0, 'cluster3106249630_3106249631_J60_J61_#5more': -69.5}, {'J10': 1, 'J11': 4, 'J12': 3, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 1, 'J11': 6, 'J12': 7, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
90.0, {'J10': -1.5, 'J11': -522.5, 'J12': -89.5, 'J13': -35.0, 'cluster3106249630_3106249631_J60_J61_#5more': -119.5}, {'J10': 2, 'J11': 4, 'J12': 3, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 3, 'J11': 6, 'J12': 4, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
95.0, {'J10': 0, 'J11': -585.0, 'J12': -117.5, 'J13': -62.0, 'cluster3106249630_3106249631_J60_J61_#5more': -169.5}, {'J10': 0, 'J11': 5, 'J12': 7, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 0, 'J11': 7, 'J12': 7, 'J13': 5, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
100.0, {'J10': 0, 'J11': -655.0, 'J12': -94.5, 'J13': -115.0, 'cluster3106249630_3106249631_J60_J61_#5more': -224.0}, {'J10': 0, 'J11': 5, 'J12': 6, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 0, 'J11': 7, 'J12': 7, 'J13': 6, 'cluster3106249630_3106249631_J60_J61_#5more': 6}, 
105.0, {'J10': -4.0, 'J11': -725.0, 'J12': -94.0, 'J13': -180.0, 'cluster3106249630_3106249631_J60_J61_#5more': -284.0}, {'J10': 1, 'J11': 5, 'J12': 4, 'J13': 4, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 1, 'J11': 7, 'J12': 7, 'J13': 8, 'cluster3106249630_3106249631_J60_J61_#5more': 6}, 
110.0, {'J10': -2.0, 'J11': -799.5, 'J12': -164.0, 'J13': -265.0, 'cluster3106249630_3106249631_J60_J61_#5more': -344.0}, {'J10': 1, 'J11': 6, 'J12': 6, 'J13': 5, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 1, 'J11': 8, 'J12': 10, 'J13': 9, 'cluster3106249630_3106249631_J60_J61_#5more': 6}, 
115.0, {'J10': 0, 'J11': -879.5, 'J12': -233.0, 'J13': -358.0, 'cluster3106249630_3106249631_J60_J61_#5more': -404.0}, {'J10': 0, 'J11': 6, 'J12': 7, 'J13': 6, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 0, 'J11': 8, 'J12': 12, 'J13': 11, 'cluster3106249630_3106249631_J60_J61_#5more': 6}, 
120.0, {'J10': -4.0, 'J11': -959.5, 'J12': -322.0, 'J13': -474.0, 'cluster3106249630_3106249631_J60_J61_#5more': -353.5}, {'J10': 1, 'J11': 6, 'J12': 7, 'J13': 7, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 1, 'J11': 8, 'J12': 11, 'J13': 13, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
