5.0, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
10.0, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
15.0, {'J10': 0, 'J11': -4.5, 'J12': -0.5, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 1, 'J12': 1, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 1, 'J12': 1, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
20.0, {'J10': 0, 'J11': -14.5, 'J12': -10.5, 'J13': -3.5, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 1, 'J12': 1, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 1, 'J12': 1, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
25.0, {'J10': -1.0, 'J11': -28.0, 'J12': -25.5, 'J13': -2.5, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 1, 'J11': 2, 'J12': 1, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 1, 'J11': 3, 'J12': 3, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
30.0, {'J10': -6.5, 'J11': -58.0, 'J12': -6.0, 'J13': -21.5, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 2, 'J11': 2, 'J12': 1, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 3, 'J11': 3, 'J12': 2, 'J13': 5, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
35.0, {'J10': -2.5, 'J11': -88.0, 'J12': -11.0, 'J13': -78.5, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 1, 'J11': 2, 'J12': 1, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 1, 'J11': 3, 'J12': 1, 'J13': 7, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
40.0, {'J10': -12.5, 'J11': -118.0, 'J12': 0, 'J13': -159.0, 'cluster3106249630_3106249631_J60_J61_#5more': -3.5}, {'J10': 1, 'J11': 2, 'J12': 0, 'J13': 5, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 1, 'J11': 3, 'J12': 0, 'J13': 10, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, 
45.0, {'J10': -22.5, 'J11': -148.0, 'J12': 0, 'J13': -259.0, 'cluster3106249630_3106249631_J60_J61_#5more': -29.0}, {'J10': 1, 'J11': 2, 'J12': 0, 'J13': 5, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 1, 'J11': 3, 'J12': 0, 'J13': 10, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, 
50.0, {'J10': -38.0, 'J11': -178.0, 'J12': -8.5, 'J13': -364.0, 'cluster3106249630_3106249631_J60_J61_#5more': -46.5}, {'J10': 2, 'J11': 2, 'J12': 1, 'J13': 6, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 3, 'J11': 3, 'J12': 2, 'J13': 11, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, 
55.0, {'J10': -68.0, 'J11': -208.0, 'J12': -18.5, 'J13': -478.0, 'cluster3106249630_3106249631_J60_J61_#5more': -45.5}, {'J10': 2, 'J11': 2, 'J12': 1, 'J13': 6, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 3, 'J11': 3, 'J12': 4, 'J13': 12, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, 
60.0, {'J10': -101.5, 'J11': -241.0, 'J12': -43.0, 'J13': -598.0, 'cluster3106249630_3106249631_J60_J61_#5more': -35.5}, {'J10': 3, 'J11': 2, 'J12': 2, 'J13': 6, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, {'J10': 5, 'J11': 4, 'J12': 4, 'J13': 12, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, 
65.0, {'J10': -23.5, 'J11': -281.0, 'J12': -53.5, 'J13': -723.5, 'cluster3106249630_3106249631_J60_J61_#5more': -42.5}, {'J10': 2, 'J11': 2, 'J12': 2, 'J13': 6, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 2, 'J11': 4, 'J12': 6, 'J13': 15, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, 
70.0, {'J10': -1.5, 'J11': -321.0, 'J12': -40.5, 'J13': -879.5, 'cluster3106249630_3106249631_J60_J61_#5more': -62.5}, {'J10': 1, 'J11': 2, 'J12': 2, 'J13': 8, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 1, 'J11': 4, 'J12': 4, 'J13': 18, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, 
75.0, {'J10': -2.0, 'J11': -362.5, 'J12': -41.5, 'J13': -1064.5, 'cluster3106249630_3106249631_J60_J61_#5more': -89.0}, {'J10': 1, 'J11': 3, 'J12': 3, 'J13': 10, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 1, 'J11': 5, 'J12': 4, 'J13': 20, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, 
80.0, {'J10': 0, 'J11': -412.5, 'J12': -78.0, 'J13': -1267.0, 'cluster3106249630_3106249631_J60_J61_#5more': -134.0}, {'J10': 0, 'J11': 3, 'J12': 3, 'J13': 10, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 0, 'J11': 5, 'J12': 6, 'J13': 21, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
85.0, {'J10': -4.0, 'J11': -465.0, 'J12': -99.0, 'J13': -1023.0, 'cluster3106249630_3106249631_J60_J61_#5more': -184.0}, {'J10': 1, 'J11': 4, 'J12': 5, 'J13': 7, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 1, 'J11': 6, 'J12': 11, 'J13': 17, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
90.0, {'J10': -3.0, 'J11': -525.0, 'J12': -137.5, 'J13': -1108.0, 'cluster3106249630_3106249631_J60_J61_#5more': -234.0}, {'J10': 1, 'J11': 4, 'J12': 5, 'J13': 7, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 1, 'J11': 6, 'J12': 7, 'J13': 16, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
95.0, {'J10': 0, 'J11': -587.5, 'J12': -189.0, 'J13': -1268.0, 'cluster3106249630_3106249631_J60_J61_#5more': -284.5}, {'J10': 0, 'J11': 5, 'J12': 6, 'J13': 7, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 0, 'J11': 7, 'J12': 9, 'J13': 16, 'cluster3106249630_3106249631_J60_J61_#5more': 6}, 
100.0, {'J10': 0, 'J11': -657.5, 'J12': -273.5, 'J13': -1433.0, 'cluster3106249630_3106249631_J60_J61_#5more': -162.0}, {'J10': 0, 'J11': 5, 'J12': 9, 'J13': 7, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 0, 'J11': 7, 'J12': 12, 'J13': 17, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, 
105.0, {'J10': -3.0, 'J11': -727.5, 'J12': -191.5, 'J13': -1612.0, 'cluster3106249630_3106249631_J60_J61_#5more': -202.0}, {'J10': 1, 'J11': 5, 'J12': 5, 'J13': 9, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 1, 'J11': 7, 'J12': 8, 'J13': 20, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, 
110.0, {'J10': -2.5, 'J11': -802.5, 'J12': -278.0, 'J13': -1820.5, 'cluster3106249630_3106249631_J60_J61_#5more': -244.5}, {'J10': 1, 'J11': 6, 'J12': 5, 'J13': 10, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 1, 'J11': 8, 'J12': 10, 'J13': 23, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
115.0, {'J10': 0, 'J11': -882.5, 'J12': -392.5, 'J13': -2052.0, 'cluster3106249630_3106249631_J60_J61_#5more': -294.5}, {'J10': 0, 'J11': 6, 'J12': 7, 'J13': 11, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 0, 'J11': 8, 'J12': 17, 'J13': 24, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
120.0, {'J10': -3.5, 'J11': -962.5, 'J12': -509.5, 'J13': -2296.0, 'cluster3106249630_3106249631_J60_J61_#5more': -349.0}, {'J10': 1, 'J11': 6, 'J12': 7, 'J13': 12, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 1, 'J11': 8, 'J12': 18, 'J13': 25, 'cluster3106249630_3106249631_J60_J61_#5more': 6}, 
