5.0, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
10.0, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
15.0, {'J10': 0, 'J11': -4.0, 'J12': -0.5, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 1, 'J12': 1, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 1, 'J12': 1, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
20.0, {'J10': 0, 'J11': -14.0, 'J12': -10.5, 'J13': -5.5, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 1, 'J12': 1, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 1, 'J12': 1, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
25.0, {'J10': 0, 'J11': -27.0, 'J12': -24.5, 'J13': -4.5, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 2, 'J12': 1, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 3, 'J12': 3, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
30.0, {'J10': -4.0, 'J11': -57.0, 'J12': -4.0, 'J13': -32.0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 1, 'J11': 2, 'J12': 1, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 1, 'J11': 3, 'J12': 1, 'J13': 6, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
35.0, {'J10': -1.5, 'J11': -87.0, 'J12': -4.0, 'J13': -98.5, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 1, 'J11': 2, 'J12': 1, 'J13': 5, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 1, 'J11': 3, 'J12': 1, 'J13': 9, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
40.0, {'J10': 0, 'J11': -117.0, 'J12': 0, 'J13': -195.0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 2, 'J12': 0, 'J13': 6, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 3, 'J12': 0, 'J13': 11, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
45.0, {'J10': 0, 'J11': -147.0, 'J12': 0, 'J13': -305.0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 2, 'J12': 0, 'J13': 6, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 3, 'J12': 0, 'J13': 11, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
50.0, {'J10': -6.5, 'J11': -177.0, 'J12': -8.5, 'J13': -416.5, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 1, 'J11': 2, 'J12': 1, 'J13': 7, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 2, 'J11': 3, 'J12': 2, 'J13': 12, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
55.0, {'J10': -1.5, 'J11': -207.0, 'J12': -18.5, 'J13': -540.5, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 1, 'J11': 2, 'J12': 2, 'J13': 7, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 1, 'J11': 3, 'J12': 5, 'J13': 13, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
60.0, {'J10': -19.5, 'J11': -238.5, 'J12': -44.0, 'J13': -670.5, 'cluster3106249630_3106249631_J60_J61_#5more': -2.5}, {'J10': 2, 'J11': 2, 'J12': 2, 'J13': 7, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, {'J10': 4, 'J11': 4, 'J12': 5, 'J13': 13, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, 
65.0, {'J10': -46.5, 'J11': -278.5, 'J12': -61.0, 'J13': -805.5, 'cluster3106249630_3106249631_J60_J61_#5more': -24.0}, {'J10': 2, 'J11': 2, 'J12': 4, 'J13': 7, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 3, 'J11': 4, 'J12': 7, 'J13': 15, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
70.0, {'J10': -78.0, 'J11': -318.5, 'J12': -75.5, 'J13': -967.5, 'cluster3106249630_3106249631_J60_J61_#5more': -1.5}, {'J10': 2, 'J11': 2, 'J12': 2, 'J13': 9, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, {'J10': 4, 'J11': 4, 'J12': 5, 'J13': 19, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, 
75.0, {'J10': -106.5, 'J11': -360.5, 'J12': -41.0, 'J13': -1164.5, 'cluster3106249630_3106249631_J60_J61_#5more': -14.0}, {'J10': 2, 'J11': 3, 'J12': 1, 'J13': 11, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 3, 'J11': 5, 'J12': 4, 'J13': 21, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, 
80.0, {'J10': -41.0, 'J11': -410.5, 'J12': -71.0, 'J13': -1377.5, 'cluster3106249630_3106249631_J60_J61_#5more': -48.5}, {'J10': 1, 'J11': 3, 'J12': 2, 'J13': 11, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 1, 'J11': 5, 'J12': 5, 'J13': 22, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
85.0, {'J10': -2.5, 'J11': -463.0, 'J12': -79.0, 'J13': -945.0, 'cluster3106249630_3106249631_J60_J61_#5more': -98.5}, {'J10': 1, 'J11': 4, 'J12': 2, 'J13': 8, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 2, 'J11': 6, 'J12': 4, 'J13': 16, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
90.0, {'J10': 0, 'J11': -523.0, 'J12': -62.5, 'J13': -1051.0, 'cluster3106249630_3106249631_J60_J61_#5more': -148.5}, {'J10': 0, 'J11': 4, 'J12': 2, 'J13': 8, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 0, 'J11': 6, 'J12': 5, 'J13': 15, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
95.0, {'J10': 0, 'J11': -585.0, 'J12': -81.5, 'J13': -1201.0, 'cluster3106249630_3106249631_J60_J61_#5more': -198.5}, {'J10': 0, 'J11': 5, 'J12': 3, 'J13': 8, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 0, 'J11': 7, 'J12': 6, 'J13': 15, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
100.0, {'J10': 0, 'J11': -655.0, 'J12': -129.5, 'J13': -1357.5, 'cluster3106249630_3106249631_J60_J61_#5more': -253.5}, {'J10': 0, 'J11': 5, 'J12': 6, 'J13': 10, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 0, 'J11': 7, 'J12': 7, 'J13': 18, 'cluster3106249630_3106249631_J60_J61_#5more': 6}, 
105.0, {'J10': -4.0, 'J11': -725.0, 'J12': -217.5, 'J13': -1546.5, 'cluster3106249630_3106249631_J60_J61_#5more': -253.0}, {'J10': 1, 'J11': 5, 'J12': 7, 'J13': 12, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 1, 'J11': 7, 'J12': 13, 'J13': 22, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
110.0, {'J10': -1.5, 'J11': -800.0, 'J12': -355.5, 'J13': -1767.0, 'cluster3106249630_3106249631_J60_J61_#5more': -303.0}, {'J10': 1, 'J11': 6, 'J12': 7, 'J13': 12, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 1, 'J11': 8, 'J12': 16, 'J13': 23, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
115.0, {'J10': -2.0, 'J11': -880.0, 'J12': -460.5, 'J13': -2003.5, 'cluster3106249630_3106249631_J60_J61_#5more': -353.0}, {'J10': 1, 'J11': 6, 'J12': 8, 'J13': 13, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 1, 'J11': 8, 'J12': 15, 'J13': 25, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
120.0, {'J10': -3.0, 'J11': -960.0, 'J12': -541.5, 'J13': -2258.5, 'cluster3106249630_3106249631_J60_J61_#5more': -218.0}, {'J10': 1, 'J11': 6, 'J12': 8, 'J13': 14, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 1, 'J11': 8, 'J12': 13, 'J13': 26, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, 
125.0, {'J10': 0, 'J11': -1041.0, 'J12': -674.5, 'J13': -2521.5, 'cluster3106249630_3106249631_J60_J61_#5more': -55.5}, {'J10': 0, 'J11': 7, 'J12': 9, 'J13': 15, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, {'J10': 0, 'J11': 9, 'J12': 20, 'J13': 27, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, 
130.0, {'J10': 0, 'J11': -1133.5, 'J12': -633.5, 'J13': -2795.0, 'cluster3106249630_3106249631_J60_J61_#5more': -20.5}, {'J10': 0, 'J11': 8, 'J12': 7, 'J13': 16, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 0, 'J11': 10, 'J12': 16, 'J13': 28, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
135.0, {'J10': 0, 'J11': -1235.5, 'J12': -803.5, 'J13': -3075.0, 'cluster3106249630_3106249631_J60_J61_#5more': -75.0}, {'J10': 0, 'J11': 8, 'J12': 7, 'J13': 16, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 0, 'J11': 11, 'J12': 20, 'J13': 28, 'cluster3106249630_3106249631_J60_J61_#5more': 7}, 
140.0, {'J10': -4.0, 'J11': -1346.0, 'J12': -1020.0, 'J13': -3355.0, 'cluster3106249630_3106249631_J60_J61_#5more': -152.5}, {'J10': 1, 'J11': 9, 'J12': 9, 'J13': 16, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 1, 'J11': 12, 'J12': 26, 'J13': 28, 'cluster3106249630_3106249631_J60_J61_#5more': 10}, 
145.0, {'J10': -0.5, 'J11': -1466.0, 'J12': -1028.5, 'J13': -3637.5, 'cluster3106249630_3106249631_J60_J61_#5more': -257.5}, {'J10': 1, 'J11': 9, 'J12': 11, 'J13': 17, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 1, 'J11': 12, 'J12': 29, 'J13': 29, 'cluster3106249630_3106249631_J60_J61_#5more': 13}, 
