episode,agent,car_wait_total,bike_wait_total,ped_wait_total,car_queue_total,bike_queue_total,ped_queue_total,reward_mean,reward_std,reward_min,reward_max,bike_wait_frac,ped_wait_frac,bike_queue_frac,ped_queue_frac,epsilon,mean_q,mean_loss,decisions,wall_seconds
1,STOCHASTIC,3047489.5,3141669.5,54181.5,42167.0,16199.0,4784.0,-5730.70278,5373.08059,-28177.5,0.0,0.5032,0.0087,0.2565,0.0758,0.0,0.0,0.0,1080,30.7
2,STOCHASTIC,3379486.0,10219780.0,34471.0,55683.0,29360.0,4171.0,-12591.91296,9390.58955,-42137.0,0.0,0.7496,0.0025,0.3291,0.0468,0.0,0.0,0.0,1080,34.1
3,STOCHASTIC,3180141.5,4003581.0,35997.5,44463.0,18118.0,4264.0,-6651.59491,5181.85832,-25168.0,0.0,0.5545,0.005,0.271,0.0638,0.0,0.0,0.0,1080,31.7
4,STOCHASTIC,2722872.5,1706520.0,37256.0,37400.0,11476.0,4544.0,-4101.28935,3614.05168,-18242.0,0.0,0.3821,0.0083,0.2148,0.0851,0.0,0.0,0.0,1080,30.0
5,STOCHASTIC,2675210.5,2647777.0,38868.0,40524.0,14494.0,4606.0,-4928.69213,4426.86879,-23749.5,0.0,0.4938,0.0072,0.2431,0.0773,0.0,0.0,0.0,1080,31.2
6,STOCHASTIC,2818956.0,3629982.5,36961.5,42618.0,16471.0,4610.0,-5971.23935,5524.8046,-26003.0,0.0,0.5597,0.0057,0.2586,0.0724,0.0,0.0,0.0,1080,32.4
7,STOCHASTIC,2959604.5,2193586.0,44083.5,40121.0,14146.0,4772.0,-4771.47269,3862.48038,-23868.5,0.0,0.4221,0.0085,0.2396,0.0808,0.0,0.0,0.0,1080,30.7
8,STOCHASTIC,2638509.0,2902068.0,52716.5,40662.0,14770.0,4591.0,-5130.16389,4345.16238,-19564.0,0.0,0.5188,0.0094,0.2461,0.0765,0.0,0.0,0.0,1080,31.4
9,STOCHASTIC,3369729.5,6541593.0,39411.5,47776.0,22157.0,4388.0,-9177.15046,8910.65277,-44354.5,0.0,0.6574,0.004,0.2981,0.059,0.0,0.0,0.0,1080,31.8
10,STOCHASTIC,2998189.5,2059221.0,36197.0,39313.0,13153.0,4358.0,-4682.7875,3563.76658,-19409.0,0.0,0.4043,0.0071,0.2315,0.0767,0.0,0.0,0.0,1080,30.3
11,STOCHASTIC,2971461.5,3740454.5,39480.5,42241.0,16306.0,4621.0,-6214.73704,6207.67495,-28681.5,0.0,0.554,0.0058,0.2581,0.0732,0.0,0.0,0.0,1080,30.5
12,STOCHASTIC,2946011.0,4684645.0,25767.5,45970.0,19557.0,3922.0,-7065.42222,5488.33317,-27371.5,0.0,0.6119,0.0034,0.2816,0.0565,0.0,0.0,0.0,1080,33.8
13,STOCHASTIC,3015588.0,6863398.0,49109.5,49312.0,23608.0,4831.0,-9147.20926,7195.60228,-31793.5,0.0,0.6913,0.0049,0.3036,0.0621,0.0,0.0,0.0,1080,32.9
