episode,agent,car_wait_total,bike_wait_total,ped_wait_total,car_queue_total,bike_queue_total,ped_queue_total,reward_mean,reward_std,reward_min,reward_max,bike_wait_frac,ped_wait_frac,bike_queue_frac,ped_queue_frac,epsilon,mean_q,mean_loss,decisions,wall_seconds
1,FMA2CFull,6558441.0,29337019.0,35439.5,75040.0,50067.0,3722.0,-686.25519,337.27271,-2778.2,17.0,0.8165,0.001,0.3886,0.0289,0.0,0.0,0.0,1080,66.8
2,FMA2CFull,5905430.5,23062346.0,56661.5,68713.0,43938.0,4304.0,-568.50991,319.65841,-3124.0,17.0,0.7946,0.002,0.3757,0.0368,0.0,0.0,0.0,1080,46.8
3,FMA2CFull,5996414.5,29711282.5,46286.5,67948.0,43613.0,4034.0,-645.76204,384.17633,-3258.2,22.0,0.831,0.0013,0.3773,0.0349,0.0,0.0,0.0,1080,48.2
4,FMA2CFull,5798510.5,28327461.5,32409.0,69821.0,45192.0,3837.0,-635.80287,358.53264,-2672.0,17.0,0.8293,0.0009,0.3802,0.0323,0.0,0.0,0.0,1080,48.2
5,FMA2CFull,5821262.5,26564909.0,81734.0,70718.0,45516.0,4706.0,-609.87037,347.59716,-3206.0,17.0,0.8182,0.0025,0.3764,0.0389,0.0,0.0,0.0,1080,48.6
6,FMA2CFull,5667105.0,30036924.0,45809.0,68716.0,44595.0,4193.0,-627.08574,366.16575,-2849.4,18.0,0.8402,0.0013,0.3795,0.0357,0.0,0.0,0.0,1080,48.3
7,FMA2CFull,6023730.5,27218724.5,39734.5,71104.0,46252.0,4036.0,-618.05435,365.72792,-3240.2,19.0,0.8178,0.0012,0.381,0.0332,0.0,0.0,0.0,1080,48.6
8,FMA2CFull,8151938.5,34265069.5,47932.5,71625.0,46793.0,4448.0,-754.35981,518.88668,-4296.4,18.0,0.8069,0.0011,0.3808,0.0362,0.0,0.0,0.0,1080,48.5
9,FMA2CFull,8288981.5,41278469.0,47830.0,76050.0,51377.0,4123.0,-869.72583,513.37421,-3696.0,18.0,0.832,0.001,0.3906,0.0313,0.0,0.0,0.0,1080,52.6
10,FMA2CFull,5452761.5,24211204.5,74863.5,66843.0,42478.0,4417.0,-572.07815,342.88873,-2746.2,16.0,0.8141,0.0025,0.3735,0.0388,0.0,0.0,0.0,1080,46.2
11,FMA2CFull,6801932.0,32640876.0,47230.5,73135.0,48400.0,4131.0,-727.1675,405.45856,-3208.4,20.0,0.8266,0.0012,0.3851,0.0329,0.0,0.0,0.0,1080,50.1
12,FMA2CFull,7160699.0,38008052.0,36963.5,74814.0,50111.0,3890.0,-758.79213,432.15498,-3468.8,18.0,0.8408,0.0008,0.389,0.0302,0.0,0.0,0.0,1080,50.4
13,FMA2CFull,7462107.0,33340652.0,74171.5,74808.0,49633.0,4713.0,-754.25546,452.51303,-3960.6,19.0,0.8156,0.0018,0.3843,0.0365,0.0,0.0,0.0,1080,49.4
14,FMA2CFull,7358976.0,31397396.0,100519.5,73464.0,48642.0,4532.0,-736.21667,444.8628,-3928.0,18.0,0.808,0.0026,0.3841,0.0358,0.0,0.0,0.0,1080,51.0
15,FMA2CFull,5419253.5,24675238.0,46155.5,65372.0,41359.0,4022.0,-582.04269,376.34077,-2754.6,22.0,0.8187,0.0015,0.3734,0.0363,0.0,0.0,0.0,1080,46.1
16,FMA2CFull,4961416.0,24164250.0,32183.5,65002.0,40182.0,3819.0,-549.09926,364.33277,-2543.4,16.0,0.8287,0.0011,0.3686,0.035,0.0,0.0,0.0,1080,46.2
17,FMA2CFull,4715962.0,21794478.0,29483.5,61743.0,37011.0,3716.0,-501.46176,330.76815,-2722.0,20.0,0.8212,0.0011,0.3612,0.0363,0.0,0.0,0.0,1080,43.8
18,FMA2CFull,5612604.5,22219220.0,31813.0,64037.0,38732.0,3784.0,-552.40759,392.00828,-3107.4,18.0,0.7974,0.0011,0.3635,0.0355,0.0,0.0,0.0,1080,44.9
19,FMA2CFull,3338864.0,12906065.5,31367.5,56931.0,32081.0,3991.0,-353.49898,202.66279,-1675.6,19.0,0.7929,0.0019,0.3449,0.0429,0.0,0.0,0.0,1080,41.1
20,FMA2CFull,4856643.0,21191780.0,38352.0,62662.0,37277.0,4671.0,-511.03278,357.59666,-2931.2,18.0,0.8124,0.0015,0.3563,0.0447,0.0,0.0,0.0,1080,44.9
21,FMA2CFull,3840945.0,15109370.0,25155.5,60425.0,35360.0,4014.0,-402.45722,209.26206,-1691.8,18.0,0.7963,0.0013,0.3543,0.0402,0.0,0.0,0.0,1080,42.8
