5.0, {'J01': 0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': 0}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': -4.0}, {'J01': 1}, {'J01': 2}, 
20.0, {'J01': -38.0}, {'J01': 2}, {'J01': 6}, 
25.0, {'J01': -94.0}, {'J01': 4}, {'J01': 7}, 
30.0, {'J01': -164.0}, {'J01': 4}, {'J01': 7}, 
35.0, {'J01': -169.5}, {'J01': 4}, {'J01': 7}, 
40.0, {'J01': -247.5}, {'J01': 4}, {'J01': 9}, 
45.0, {'J01': -148.5}, {'J01': 2}, {'J01': 8}, 
50.0, {'J01': -142.5}, {'J01': 3}, {'J01': 13}, 
55.0, {'J01': -230.0}, {'J01': 5}, {'J01': 15}, 
60.0, {'J01': -397.5}, {'J01': 5}, {'J01': 24}, 
65.0, {'J01': -398.0}, {'J01': 4}, {'J01': 21}, 
70.0, {'J01': -208.5}, {'J01': 4}, {'J01': 12}, 
75.0, {'J01': -193.0}, {'J01': 4}, {'J01': 12}, 
80.0, {'J01': -332.0}, {'J01': 4}, {'J01': 21}, 
85.0, {'J01': -424.5}, {'J01': 5}, {'J01': 22}, 
90.0, {'J01': -459.0}, {'J01': 5}, {'J01': 20}, 
95.0, {'J01': -559.0}, {'J01': 6}, {'J01': 23}, 
100.0, {'J01': -816.5}, {'J01': 7}, {'J01': 32}, 
105.0, {'J01': -769.5}, {'J01': 7}, {'J01': 29}, 
110.0, {'J01': -530.0}, {'J01': 5}, {'J01': 19}, 
115.0, {'J01': -542.5}, {'J01': 4}, {'J01': 17}, 
120.0, {'J01': -728.0}, {'J01': 4}, {'J01': 25}, 
125.0, {'J01': -913.5}, {'J01': 6}, {'J01': 28}, 
130.0, {'J01': -1148.0}, {'J01': 8}, {'J01': 32}, 
135.0, {'J01': -1397.5}, {'J01': 8}, {'J01': 32}, 
140.0, {'J01': -1729.0}, {'J01': 8}, {'J01': 37}, 
145.0, {'J01': -1601.5}, {'J01': 7}, {'J01': 35}, 
150.0, {'J01': -1104.5}, {'J01': 4}, {'J01': 23}, 
155.0, {'J01': -1168.5}, {'J01': 4}, {'J01': 22}, 
160.0, {'J01': -1398.5}, {'J01': 4}, {'J01': 27}, 
165.0, {'J01': -1115.0}, {'J01': 7}, {'J01': 31}, 
170.0, {'J01': -1056.5}, {'J01': 8}, {'J01': 31}, 
175.0, {'J01': -1221.5}, {'J01': 8}, {'J01': 33}, 
180.0, {'J01': -1563.5}, {'J01': 8}, {'J01': 38}, 
185.0, {'J01': -1953.0}, {'J01': 8}, {'J01': 41}, 
190.0, {'J01': -1480.5}, {'J01': 7}, {'J01': 30}, 
195.0, {'J01': -1537.5}, {'J01': 7}, {'J01': 29}, 
200.0, {'J01': -1798.5}, {'J01': 7}, {'J01': 31}, 
205.0, {'J01': -2061.5}, {'J01': 8}, {'J01': 36}, 
210.0, {'J01': -2001.5}, {'J01': 8}, {'J01': 30}, 
215.0, {'J01': -2179.5}, {'J01': 8}, {'J01': 30}, 
220.0, {'J01': -2493.0}, {'J01': 8}, {'J01': 35}, 
225.0, {'J01': -1932.0}, {'J01': 7}, {'J01': 27}, 
230.0, {'J01': -947.0}, {'J01': 4}, {'J01': 15}, 
235.0, {'J01': -1069.5}, {'J01': 4}, {'J01': 17}, 
240.0, {'J01': -1247.5}, {'J01': 4}, {'J01': 22}, 
245.0, {'J01': -1361.5}, {'J01': 7}, {'J01': 27}, 
250.0, {'J01': -1398.5}, {'J01': 8}, {'J01': 26}, 
255.0, {'J01': -1662.5}, {'J01': 8}, {'J01': 29}, 
260.0, {'J01': -1961.0}, {'J01': 8}, {'J01': 32}, 
265.0, {'J01': -2166.5}, {'J01': 8}, {'J01': 33}, 
270.0, {'J01': -2275.5}, {'J01': 8}, {'J01': 30}, 
275.0, {'J01': -2509.0}, {'J01': 8}, {'J01': 31}, 
280.0, {'J01': -2828.0}, {'J01': 8}, {'J01': 35}, 
285.0, {'J01': -3106.0}, {'J01': 8}, {'J01': 33}, 
290.0, {'J01': -3134.0}, {'J01': 8}, {'J01': 29}, 
295.0, {'J01': -3393.5}, {'J01': 8}, {'J01': 31}, 
300.0, {'J01': -3715.5}, {'J01': 8}, {'J01': 36}, 
305.0, {'J01': -3183.5}, {'J01': 8}, {'J01': 32}, 
310.0, {'J01': -1819.5}, {'J01': 5}, {'J01': 22}, 
315.0, {'J01': -1440.0}, {'J01': 4}, {'J01': 20}, 
320.0, {'J01': -1653.5}, {'J01': 4}, {'J01': 26}, 
325.0, {'J01': -1791.5}, {'J01': 6}, {'J01': 28}, 
330.0, {'J01': -1907.5}, {'J01': 8}, {'J01': 31}, 
335.0, {'J01': -2110.0}, {'J01': 8}, {'J01': 32}, 
340.0, {'J01': -2446.5}, {'J01': 8}, {'J01': 38}, 
345.0, {'J01': -2202.5}, {'J01': 8}, {'J01': 34}, 
350.0, {'J01': -1109.5}, {'J01': 5}, {'J01': 23}, 
355.0, {'J01': -793.5}, {'J01': 4}, {'J01': 20}, 
360.0, {'J01': -936.0}, {'J01': 4}, {'J01': 22}, 
365.0, {'J01': -1055.5}, {'J01': 6}, {'J01': 26}, 
370.0, {'J01': -1270.5}, {'J01': 8}, {'J01': 32}, 
375.0, {'J01': -1533.0}, {'J01': 8}, {'J01': 32}, 
380.0, {'J01': -1858.5}, {'J01': 8}, {'J01': 34}, 
385.0, {'J01': -1644.0}, {'J01': 7}, {'J01': 28}, 
390.0, {'J01': -863.5}, {'J01': 4}, {'J01': 17}, 
395.0, {'J01': -815.5}, {'J01': 4}, {'J01': 17}, 
400.0, {'J01': -961.0}, {'J01': 4}, {'J01': 22}, 
405.0, {'J01': -1059.5}, {'J01': 6}, {'J01': 28}, 
