5.0, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
10.0, {'J10': 0, 'J11': -0.5, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 1, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 1, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
15.0, {'J10': -1.5, 'J11': -10.5, 'J12': -1.0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 1, 'J11': 1, 'J12': 1, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 1, 'J11': 1, 'J12': 1, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
20.0, {'J10': -11.5, 'J11': -20.5, 'J12': -11.0, 'J13': -9.0, 'cluster3106249630_3106249631_J60_J61_#5more': -2.5}, {'J10': 1, 'J11': 1, 'J12': 1, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, {'J10': 1, 'J11': 1, 'J12': 1, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, 
25.0, {'J10': 0, 'J11': 0, 'J12': -28.5, 'J13': -28.0, 'cluster3106249630_3106249631_J60_J61_#5more': -20.0}, {'J10': 0, 'J11': 0, 'J12': 2, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 0, 'J11': 0, 'J12': 4, 'J13': 4, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, 
30.0, {'J10': 0, 'J11': 0, 'J12': -70.5, 'J13': -81.0, 'cluster3106249630_3106249631_J60_J61_#5more': -80.0}, {'J10': 0, 'J11': 0, 'J12': 2, 'J13': 4, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 0, 'J11': 0, 'J12': 5, 'J13': 9, 'cluster3106249630_3106249631_J60_J61_#5more': 8}, 
35.0, {'J10': 0, 'J11': 0, 'J12': -124.0, 'J13': -38.5, 'cluster3106249630_3106249631_J60_J61_#5more': -105.5}, {'J10': 0, 'J11': 0, 'J12': 2, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 0, 'J11': 0, 'J12': 6, 'J13': 4, 'cluster3106249630_3106249631_J60_J61_#5more': 6}, 
40.0, {'J10': -2.5, 'J11': 0, 'J12': -184.5, 'J13': -33.5, 'cluster3106249630_3106249631_J60_J61_#5more': -159.5}, {'J10': 1, 'J11': 0, 'J12': 2, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, {'J10': 1, 'J11': 0, 'J12': 7, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 10}, 
45.0, {'J10': -4.0, 'J11': 0, 'J12': -121.0, 'J13': -57.5, 'cluster3106249630_3106249631_J60_J61_#5more': -159.0}, {'J10': 1, 'J11': 0, 'J12': 1, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 2, 'J11': 0, 'J12': 5, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 7}, 
50.0, {'J10': -26.5, 'J11': 0, 'J12': -88.0, 'J13': -87.5, 'cluster3106249630_3106249631_J60_J61_#5more': -22.5}, {'J10': 2, 'J11': 0, 'J12': 2, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, {'J10': 3, 'J11': 0, 'J12': 4, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, 
55.0, {'J10': -15.5, 'J11': -0.5, 'J12': -58.5, 'J13': -78.5, 'cluster3106249630_3106249631_J60_J61_#5more': -13.0}, {'J10': 1, 'J11': 1, 'J12': 2, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 2, 'J11': 1, 'J12': 5, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 6}, 
60.0, {'J10': -18.0, 'J11': -10.5, 'J12': -116.5, 'J13': -112.0, 'cluster3106249630_3106249631_J60_J61_#5more': -79.5}, {'J10': 1, 'J11': 1, 'J12': 3, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 2, 'J11': 1, 'J12': 7, 'J13': 4, 'cluster3106249630_3106249631_J60_J61_#5more': 10}, 
65.0, {'J10': -23.0, 'J11': 0, 'J12': -131.5, 'J13': -23.0, 'cluster3106249630_3106249631_J60_J61_#5more': -188.5}, {'J10': 1, 'J11': 0, 'J12': 4, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 1, 'J11': 0, 'J12': 7, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 13}, 
70.0, {'J10': 0, 'J11': 0, 'J12': -104.5, 'J13': -33.0, 'cluster3106249630_3106249631_J60_J61_#5more': -337.0}, {'J10': 0, 'J11': 0, 'J12': 4, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, {'J10': 0, 'J11': 0, 'J12': 8, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 19}, 
75.0, {'J10': -3.0, 'J11': -5.0, 'J12': -167.5, 'J13': -53.5, 'cluster3106249630_3106249631_J60_J61_#5more': -545.5}, {'J10': 1, 'J11': 1, 'J12': 6, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 7}, {'J10': 1, 'J11': 1, 'J12': 13, 'J13': 4, 'cluster3106249630_3106249631_J60_J61_#5more': 26}, 
80.0, {'J10': -17.0, 'J11': -15.0, 'J12': -303.0, 'J13': -93.5, 'cluster3106249630_3106249631_J60_J61_#5more': -819.5}, {'J10': 2, 'J11': 1, 'J12': 6, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 10}, {'J10': 2, 'J11': 1, 'J12': 16, 'J13': 4, 'cluster3106249630_3106249631_J60_J61_#5more': 32}, 
85.0, {'J10': -1.0, 'J11': -0.5, 'J12': -241.0, 'J13': -114.0, 'cluster3106249630_3106249631_J60_J61_#5more': -809.0}, {'J10': 1, 'J11': 1, 'J12': 4, 'J13': 4, 'cluster3106249630_3106249631_J60_J61_#5more': 8}, {'J10': 1, 'J11': 1, 'J12': 12, 'J13': 4, 'cluster3106249630_3106249631_J60_J61_#5more': 28}, 
90.0, {'J10': -11.0, 'J11': -15.0, 'J12': -154.0, 'J13': -155.5, 'cluster3106249630_3106249631_J60_J61_#5more': -583.0}, {'J10': 1, 'J11': 2, 'J12': 2, 'J13': 5, 'cluster3106249630_3106249631_J60_J61_#5more': 5}, {'J10': 1, 'J11': 3, 'J12': 6, 'J13': 5, 'cluster3106249630_3106249631_J60_J61_#5more': 16}, 
95.0, {'J10': -2.0, 'J11': 0, 'J12': -163.5, 'J13': -126.5, 'cluster3106249630_3106249631_J60_J61_#5more': -611.5}, {'J10': 1, 'J11': 0, 'J12': 2, 'J13': 5, 'cluster3106249630_3106249631_J60_J61_#5more': 4}, {'J10': 1, 'J11': 0, 'J12': 6, 'J13': 5, 'cluster3106249630_3106249631_J60_J61_#5more': 14}, 
100.0, {'J10': -18.5, 'J11': 0, 'J12': -239.5, 'J13': -70.5, 'cluster3106249630_3106249631_J60_J61_#5more': -765.5}, {'J10': 3, 'J11': 0, 'J12': 5, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 7}, {'J10': 4, 'J11': 0, 'J12': 11, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 19}, 
105.0, {'J10': -21.5, 'J11': -2.5, 'J12': -286.5, 'J13': -24.0, 'cluster3106249630_3106249631_J60_J61_#5more': -943.5}, {'J10': 1, 'J11': 1, 'J12': 5, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 7}, {'J10': 2, 'J11': 1, 'J12': 12, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 24}, 
110.0, {'J10': 0, 'J11': -12.5, 'J12': -413.0, 'J13': -34.0, 'cluster3106249630_3106249631_J60_J61_#5more': -1192.5}, {'J10': 0, 'J11': 1, 'J12': 6, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 8}, {'J10': 0, 'J11': 1, 'J12': 15, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 27}, 
115.0, {'J10': -3.0, 'J11': 0, 'J12': -578.0, 'J13': -48.5, 'cluster3106249630_3106249631_J60_J61_#5more': -1471.0}, {'J10': 2, 'J11': 0, 'J12': 6, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 9}, {'J10': 3, 'J11': 0, 'J12': 20, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 30}, 
120.0, {'J10': -40.5, 'J11': -11.5, 'J12': -799.5, 'J13': -83.5, 'cluster3106249630_3106249631_J60_J61_#5more': -1778.0}, {'J10': 3, 'J11': 2, 'J12': 6, 'J13': 3, 'cluster3106249630_3106249631_J60_J61_#5more': 11}, {'J10': 6, 'J11': 3, 'J12': 28, 'J13': 4, 'cluster3106249630_3106249631_J60_J61_#5more': 32}, 
