episode,agent,car_wait_total,bike_wait_total,ped_wait_total,car_queue_total,bike_queue_total,ped_queue_total,reward_mean,reward_std,reward_min,reward_max,bike_wait_frac,ped_wait_frac,bike_queue_frac,ped_queue_frac,epsilon,mean_q,mean_loss,decisions,wall_seconds
1,STOCHASTIC,2620794.0,1224320.0,53023.0,35859.0,10181.0,5170.0,-3560.29074,3050.40043,-16379.5,0.0,0.3141,0.0136,0.1988,0.101,0.0,0.0,0.0,1080,31.3
2,STOCHASTIC,2995799.0,6714215.0,32704.5,50170.0,24341.0,4485.0,-8990.7537,7214.29965,-35960.5,0.0,0.6892,0.0034,0.3081,0.0568,0.0,0.0,0.0,1080,32.1
3,STOCHASTIC,2521864.5,3068450.5,69288.0,41455.0,15548.0,5187.0,-5176.21759,4792.52704,-25159.5,0.0,0.5422,0.0122,0.25,0.0834,0.0,0.0,0.0,1080,31.4
4,STOCHASTIC,3810539.5,14619418.0,43636.0,59466.0,32523.0,4679.0,-17064.77546,13649.09649,-56707.0,0.0,0.7914,0.0024,0.3364,0.0484,0.0,0.0,0.0,1080,37.2
5,STOCHASTIC,2522516.0,1617734.0,41570.5,37335.0,11606.0,4592.0,-3833.56481,2945.76744,-15165.0,0.0,0.3868,0.0099,0.2168,0.0858,0.0,0.0,0.0,1080,32.2
6,STOCHASTIC,3330729.0,9738659.0,41544.5,51387.0,25941.0,4283.0,-12101.28519,11673.09544,-50019.0,0.0,0.7428,0.0032,0.3179,0.0525,0.0,0.0,0.0,1080,33.5
7,STOCHASTIC,3174883.0,9502290.0,40272.0,52802.0,27175.0,4539.0,-11738.12315,9650.61307,-40767.5,0.0,0.7472,0.0032,0.3215,0.0537,0.0,0.0,0.0,1080,33.1
8,STOCHASTIC,2859462.5,2358353.0,45411.0,40775.0,14753.0,4651.0,-4831.31065,3762.94394,-18469.0,0.0,0.4481,0.0086,0.2452,0.0773,0.0,0.0,0.0,1080,32.8
9,STOCHASTIC,3547991.0,12764834.5,31030.5,58278.0,31648.0,4271.0,-15104.46806,11439.33643,-51374.5,0.0,0.781,0.0019,0.336,0.0453,0.0,0.0,0.0,1080,39.1
10,STOCHASTIC,3016660.0,6358638.0,44997.0,47419.0,21488.0,4765.0,-8680.83148,8790.58788,-37469.5,0.0,0.675,0.0048,0.2917,0.0647,0.0,0.0,0.0,1080,31.9
11,STOCHASTIC,2652032.0,2036874.5,45741.5,38255.0,12662.0,4608.0,-4341.58009,3455.01197,-15697.5,0.0,0.4302,0.0097,0.228,0.083,0.0,0.0,0.0,1080,30.4
12,STOCHASTIC,3390006.0,7903605.0,30717.5,51838.0,25617.0,4262.0,-10457.04722,8640.79523,-41645.5,0.0,0.6979,0.0027,0.3135,0.0522,0.0,0.0,0.0,1080,36.2
13,STOCHASTIC,2941336.0,3374724.5,46102.0,40970.0,15052.0,4777.0,-5848.20417,6768.38647,-36706.5,0.0,0.5304,0.0072,0.2476,0.0786,0.0,0.0,0.0,1080,32.7
14,STOCHASTIC,3712054.0,12368602.5,34974.5,57751.0,31831.0,4342.0,-14889.49676,10736.36493,-51266.5,0.0,0.7675,0.0022,0.3389,0.0462,0.0,0.0,0.0,1080,37.8
15,STOCHASTIC,2885691.0,8418276.5,40344.0,52556.0,26663.0,4605.0,-10466.63657,8124.01727,-32009.5,0.0,0.7421,0.0036,0.3181,0.0549,0.0,0.0,0.0,1080,35.0
16,STOCHASTIC,3212401.0,7386320.0,43818.5,49591.0,23910.0,4612.0,-9813.63056,8867.89984,-45103.5,0.0,0.694,0.0041,0.3061,0.059,0.0,0.0,0.0,1080,35.3
17,STOCHASTIC,3345862.0,10469925.5,48189.5,56668.0,30171.0,4800.0,-12792.39583,8994.64048,-41376.0,0.0,0.7552,0.0035,0.3292,0.0524,0.0,0.0,0.0,1080,37.3
18,STOCHASTIC,3061286.0,5198124.5,42516.0,45159.0,19559.0,4721.0,-7647.60231,7449.9147,-32170.0,0.0,0.6261,0.0051,0.2817,0.068,0.0,0.0,0.0,1080,33.8
19,STOCHASTIC,3406808.5,3241072.0,83210.5,42384.0,16275.0,5151.0,-6155.44491,5326.96054,-25707.0,0.0,0.4815,0.0124,0.2551,0.0807,0.0,0.0,0.0,1080,32.4
20,STOCHASTIC,3111575.5,3736832.5,52087.0,44591.0,18299.0,4482.0,-6341.11852,5163.38619,-28477.0,0.0,0.5415,0.0075,0.2716,0.0665,0.0,0.0,0.0,1080,31.8
