5.0, {'J01': np.float32(-0.0)}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': np.float32(-0.0)}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': np.float32(-0.0038910506)}, {'J01': 1}, {'J01': 2}, 
20.0, {'J01': np.float32(-0.23721139)}, {'J01': 3}, {'J01': 6}, 
25.0, {'J01': np.float32(-0.39888963)}, {'J01': 4}, {'J01': 7}, 
30.0, {'J01': np.float32(-0.5788792)}, {'J01': 4}, {'J01': 7}, 
35.0, {'J01': np.float32(1.1035547)}, {'J01': 3}, {'J01': 6}, 
40.0, {'J01': np.float32(-0.047671065)}, {'J01': 2}, {'J01': 7}, 
45.0, {'J01': np.float32(-0.5877225)}, {'J01': 3}, {'J01': 13}, 
50.0, {'J01': np.float32(0.5190158)}, {'J01': 3}, {'J01': 15}, 
55.0, {'J01': np.float32(-0.061195612)}, {'J01': 4}, {'J01': 20}, 
60.0, {'J01': np.float32(-0.51270854)}, {'J01': 4}, {'J01': 25}, 
65.0, {'J01': np.float32(0.28808883)}, {'J01': 5}, {'J01': 23}, 
70.0, {'J01': np.float32(-0.25267008)}, {'J01': 7}, {'J01': 28}, 
75.0, {'J01': np.float32(-0.5000569)}, {'J01': 7}, {'J01': 28}, 
80.0, {'J01': np.float32(-0.7132973)}, {'J01': 8}, {'J01': 32}, 
85.0, {'J01': np.float32(0.9317837)}, {'J01': 7}, {'J01': 31}, 
90.0, {'J01': np.float32(-0.12714082)}, {'J01': 5}, {'J01': 21}, 
95.0, {'J01': np.float32(-0.66548353)}, {'J01': 4}, {'J01': 17}, 
100.0, {'J01': np.float32(1.043232)}, {'J01': 3}, {'J01': 15}, 
105.0, {'J01': np.float32(-0.56905746)}, {'J01': 3}, {'J01': 18}, 
110.0, {'J01': np.float32(-0.9895247)}, {'J01': 6}, {'J01': 28}, 
115.0, {'J01': np.float32(-1.2543272)}, {'J01': 8}, {'J01': 34}, 
120.0, {'J01': np.float32(2.118782)}, {'J01': 8}, {'J01': 35}, 
125.0, {'J01': np.float32(-0.09178203)}, {'J01': 8}, {'J01': 37}, 
130.0, {'J01': np.float32(-1.2483138)}, {'J01': 8}, {'J01': 37}, 
135.0, {'J01': np.float32(-1.0954788)}, {'J01': 8}, {'J01': 36}, 
140.0, {'J01': np.float32(2.096745)}, {'J01': 8}, {'J01': 36}, 
145.0, {'J01': np.float32(-0.31295556)}, {'J01': 7}, {'J01': 32}, 
150.0, {'J01': np.float32(-1.0404477)}, {'J01': 5}, {'J01': 25}, 
155.0, {'J01': np.float32(1.5388187)}, {'J01': 5}, {'J01': 26}, 
160.0, {'J01': np.float32(-0.4905062)}, {'J01': 5}, {'J01': 34}, 
165.0, {'J01': np.float32(-0.866757)}, {'J01': 7}, {'J01': 40}, 
170.0, {'J01': np.float32(-0.8037927)}, {'J01': 8}, {'J01': 39}, 
175.0, {'J01': np.float32(0.89478457)}, {'J01': 8}, {'J01': 43}, 
180.0, {'J01': np.float32(-0.13797821)}, {'J01': 8}, {'J01': 45}, 
185.0, {'J01': np.float32(1.2655267)}, {'J01': 8}, {'J01': 43}, 
190.0, {'J01': np.float32(-0.33296722)}, {'J01': 8}, {'J01': 45}, 
195.0, {'J01': np.float32(-0.063919954)}, {'J01': 8}, {'J01': 46}, 
200.0, {'J01': np.float32(-0.41720095)}, {'J01': 9}, {'J01': 44}, 
205.0, {'J01': np.float32(0.07673704)}, {'J01': 9}, {'J01': 41}, 
210.0, {'J01': np.float32(-0.24914114)}, {'J01': 5}, {'J01': 28}, 
215.0, {'J01': np.float32(-0.3957744)}, {'J01': 4}, {'J01': 17}, 
220.0, {'J01': np.float32(2.0582483)}, {'J01': 3}, {'J01': 15}, 
225.0, {'J01': np.float32(-0.7127781)}, {'J01': 3}, {'J01': 21}, 
230.0, {'J01': np.float32(-0.7914121)}, {'J01': 7}, {'J01': 27}, 
235.0, {'J01': np.float32(-0.81546587)}, {'J01': 8}, {'J01': 28}, 
240.0, {'J01': np.float32(1.1470782)}, {'J01': 8}, {'J01': 29}, 
245.0, {'J01': np.float32(-0.4448748)}, {'J01': 8}, {'J01': 29}, 
250.0, {'J01': np.float32(-0.43001804)}, {'J01': 8}, {'J01': 32}, 
255.0, {'J01': np.float32(-0.8251821)}, {'J01': 8}, {'J01': 35}, 
260.0, {'J01': np.float32(2.6222107)}, {'J01': 8}, {'J01': 34}, 
265.0, {'J01': np.float32(-0.049756277)}, {'J01': 7}, {'J01': 27}, 
270.0, {'J01': np.float32(-0.4112103)}, {'J01': 6}, {'J01': 25}, 
275.0, {'J01': np.float32(-0.4874737)}, {'J01': 4}, {'J01': 21}, 
280.0, {'J01': np.float32(1.4882951)}, {'J01': 3}, {'J01': 16}, 
285.0, {'J01': np.float32(-0.7815076)}, {'J01': 4}, {'J01': 22}, 
290.0, {'J01': np.float32(-0.769127)}, {'J01': 7}, {'J01': 26}, 
295.0, {'J01': np.float32(1.4398565)}, {'J01': 8}, {'J01': 34}, 
300.0, {'J01': np.float32(-0.0461734)}, {'J01': 7}, {'J01': 32}, 
305.0, {'J01': np.float32(-0.5845845)}, {'J01': 5}, {'J01': 24}, 
310.0, {'J01': np.float32(-1.293366)}, {'J01': 4}, {'J01': 18}, 
315.0, {'J01': np.float32(2.1190302)}, {'J01': 3}, {'J01': 18}, 
320.0, {'J01': np.float32(0.20551822)}, {'J01': 4}, {'J01': 23}, 
325.0, {'J01': np.float32(-0.78637713)}, {'J01': 7}, {'J01': 31}, 
330.0, {'J01': np.float32(0.466227)}, {'J01': 8}, {'J01': 31}, 
335.0, {'J01': np.float32(-0.7258662)}, {'J01': 8}, {'J01': 31}, 
340.0, {'J01': np.float32(-0.4747765)}, {'J01': 8}, {'J01': 31}, 
345.0, {'J01': np.float32(0.9108308)}, {'J01': 7}, {'J01': 28}, 
350.0, {'J01': np.float32(-0.38188773)}, {'J01': 7}, {'J01': 34}, 
355.0, {'J01': np.float32(0.21769617)}, {'J01': 7}, {'J01': 35}, 
360.0, {'J01': np.float32(-0.09638055)}, {'J01': 8}, {'J01': 38}, 
365.0, {'J01': np.float32(-0.503948)}, {'J01': 8}, {'J01': 37}, 
370.0, {'J01': np.float32(0.31786224)}, {'J01': 8}, {'J01': 36}, 
375.0, {'J01': np.float32(-0.016317226)}, {'J01': 6}, {'J01': 26}, 
380.0, {'J01': np.float32(-0.7092036)}, {'J01': 4}, {'J01': 17}, 
385.0, {'J01': np.float32(1.274761)}, {'J01': 3}, {'J01': 12}, 
390.0, {'J01': np.float32(-0.5615463)}, {'J01': 3}, {'J01': 16}, 
395.0, {'J01': np.float32(-0.754353)}, {'J01': 6}, {'J01': 24}, 
400.0, {'J01': np.float32(0.1518565)}, {'J01': 8}, {'J01': 28}, 
405.0, {'J01': np.float32(0.7758479)}, {'J01': 8}, {'J01': 28}, 
410.0, {'J01': np.float32(-0.86482286)}, {'J01': 8}, {'J01': 29}, 
415.0, {'J01': np.float32(1.0643132)}, {'J01': 8}, {'J01': 32}, 
420.0, {'J01': np.float32(-0.41124746)}, {'J01': 8}, {'J01': 37}, 
425.0, {'J01': np.float32(0.23715143)}, {'J01': 8}, {'J01': 36}, 
430.0, {'J01': np.float32(-0.1920764)}, {'J01': 8}, {'J01': 38}, 
435.0, {'J01': np.float32(-0.29039946)}, {'J01': 7}, {'J01': 34}, 
440.0, {'J01': np.float32(-1.1378295)}, {'J01': 5}, {'J01': 26}, 
445.0, {'J01': np.float32(1.760466)}, {'J01': 5}, {'J01': 26}, 
450.0, {'J01': np.float32(-1.1579467)}, {'J01': 5}, {'J01': 27}, 
455.0, {'J01': np.float32(-1.0257109)}, {'J01': 7}, {'J01': 32}, 
460.0, {'J01': np.float32(1.9335691)}, {'J01': 8}, {'J01': 35}, 
465.0, {'J01': np.float32(-1.052489)}, {'J01': 8}, {'J01': 39}, 
470.0, {'J01': np.float32(0.6006679)}, {'J01': 9}, {'J01': 37}, 
475.0, {'J01': np.float32(-0.2534603)}, {'J01': 9}, {'J01': 37}, 
480.0, {'J01': np.float32(0.041951396)}, {'J01': 9}, {'J01': 38}, 
485.0, {'J01': np.float32(-0.2725618)}, {'J01': 9}, {'J01': 41}, 
490.0, {'J01': np.float32(-0.23904)}, {'J01': 9}, {'J01': 41}, 
495.0, {'J01': np.float32(-0.17553374)}, {'J01': 9}, {'J01': 45}, 
500.0, {'J01': np.float32(-0.75293803)}, {'J01': 12}, {'J01': 48}, 
505.0, {'J01': np.float32(-0.47376087)}, {'J01': 15}, {'J01': 49}, 
510.0, {'J01': np.float32(-0.10587973)}, {'J01': 13}, {'J01': 40}, 
515.0, {'J01': np.float32(2.3783984)}, {'J01': 12}, {'J01': 35}, 
520.0, {'J01': np.float32(-0.63158524)}, {'J01': 12}, {'J01': 40}, 
525.0, {'J01': np.float32(-0.38844314)}, {'J01': 13}, {'J01': 43}, 
530.0, {'J01': np.float32(1.0837829)}, {'J01': 14}, {'J01': 50}, 
535.0, {'J01': np.float32(-1.0118926)}, {'J01': 15}, {'J01': 49}, 
540.0, {'J01': np.float32(0.7547295)}, {'J01': 15}, {'J01': 49}, 
545.0, {'J01': np.float32(-0.19145168)}, {'J01': 15}, {'J01': 50}, 
550.0, {'J01': np.float32(-1.5448694)}, {'J01': 15}, {'J01': 54}, 
555.0, {'J01': np.float32(1.0589246)}, {'J01': 15}, {'J01': 53}, 
560.0, {'J01': np.float32(-0.13044432)}, {'J01': 15}, {'J01': 50}, 
565.0, {'J01': np.float32(-0.9061495)}, {'J01': 15}, {'J01': 46}, 
570.0, {'J01': np.float32(0.2976168)}, {'J01': 16}, {'J01': 45}, 
575.0, {'J01': np.float32(0.2631621)}, {'J01': 14}, {'J01': 46}, 
580.0, {'J01': np.float32(0.10520106)}, {'J01': 14}, {'J01': 48}, 
585.0, {'J01': np.float32(-0.37086207)}, {'J01': 15}, {'J01': 44}, 
590.0, {'J01': np.float32(-1.0538212)}, {'J01': 17}, {'J01': 46}, 
595.0, {'J01': np.float32(1.5575893)}, {'J01': 15}, {'J01': 46}, 
600.0, {'J01': np.float32(-0.13264945)}, {'J01': 15}, {'J01': 50}, 
605.0, {'J01': np.float32(-1.5608928)}, {'J01': 15}, {'J01': 47}, 
610.0, {'J01': np.float32(1.298341)}, {'J01': 16}, {'J01': 48}, 
