5.0, {'J01': np.float32(-0.0)}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': np.float32(-0.0)}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': np.float32(-0.002829855)}, {'J01': 1}, {'J01': 1}, 
20.0, {'J01': np.float32(-0.014856739)}, {'J01': 3}, {'J01': 4}, 
25.0, {'J01': np.float32(-0.38615528)}, {'J01': 4}, {'J01': 6}, 
30.0, {'J01': np.float32(-0.5728658)}, {'J01': 4}, {'J01': 7}, 
35.0, {'J01': np.float32(-0.73304635)}, {'J01': 4}, {'J01': 7}, 
40.0, {'J01': np.float32(1.6114166)}, {'J01': 3}, {'J01': 7}, 
45.0, {'J01': np.float32(0.051998585)}, {'J01': 2}, {'J01': 7}, 
50.0, {'J01': np.float32(-0.05907322)}, {'J01': 3}, {'J01': 13}, 
55.0, {'J01': np.float32(-0.45257413)}, {'J01': 3}, {'J01': 14}, 
60.0, {'J01': np.float32(-0.79459566)}, {'J01': 3}, {'J01': 19}, 
65.0, {'J01': np.float32(-0.82572407)}, {'J01': 6}, {'J01': 27}, 
70.0, {'J01': np.float32(-1.0559436)}, {'J01': 7}, {'J01': 32}, 
75.0, {'J01': np.float32(2.021483)}, {'J01': 8}, {'J01': 30}, 
80.0, {'J01': np.float32(-0.42895684)}, {'J01': 8}, {'J01': 33}, 
85.0, {'J01': np.float32(0.62301296)}, {'J01': 8}, {'J01': 31}, 
90.0, {'J01': np.float32(-0.38239253)}, {'J01': 6}, {'J01': 24}, 
95.0, {'J01': np.float32(-0.5911999)}, {'J01': 4}, {'J01': 18}, 
100.0, {'J01': np.float32(1.6063815)}, {'J01': 4}, {'J01': 15}, 
105.0, {'J01': np.float32(-0.14265946)}, {'J01': 4}, {'J01': 19}, 
110.0, {'J01': np.float32(-1.1058426)}, {'J01': 7}, {'J01': 29}, 
115.0, {'J01': np.float32(0.4216568)}, {'J01': 8}, {'J01': 32}, 
120.0, {'J01': np.float32(-0.6996073)}, {'J01': 8}, {'J01': 31}, 
125.0, {'J01': np.float32(-0.0053659356)}, {'J01': 8}, {'J01': 35}, 
130.0, {'J01': np.float32(0.72792864)}, {'J01': 8}, {'J01': 33}, 
135.0, {'J01': np.float32(-0.8741854)}, {'J01': 8}, {'J01': 35}, 
140.0, {'J01': np.float32(0.26776063)}, {'J01': 8}, {'J01': 36}, 
145.0, {'J01': np.float32(-1.5754786)}, {'J01': 8}, {'J01': 42}, 
150.0, {'J01': np.float32(1.5875738)}, {'J01': 8}, {'J01': 42}, 
155.0, {'J01': np.float32(-0.049876194)}, {'J01': 8}, {'J01': 41}, 
160.0, {'J01': np.float32(-0.7952432)}, {'J01': 8}, {'J01': 39}, 
165.0, {'J01': np.float32(-0.9630032)}, {'J01': 6}, {'J01': 34}, 
170.0, {'J01': np.float32(-1.2415557)}, {'J01': 5}, {'J01': 32}, 
175.0, {'J01': np.float32(3.0)}, {'J01': 5}, {'J01': 34}, 
180.0, {'J01': np.float32(-0.2742477)}, {'J01': 6}, {'J01': 40}, 
185.0, {'J01': np.float32(0.052457836)}, {'J01': 8}, {'J01': 41}, 
190.0, {'J01': np.float32(-0.13115178)}, {'J01': 8}, {'J01': 39}, 
195.0, {'J01': np.float32(-0.50767356)}, {'J01': 8}, {'J01': 41}, 
200.0, {'J01': np.float32(-0.69737935)}, {'J01': 8}, {'J01': 41}, 
205.0, {'J01': np.float32(0.876707)}, {'J01': 8}, {'J01': 41}, 
210.0, {'J01': np.float32(-0.23860353)}, {'J01': 8}, {'J01': 40}, 
215.0, {'J01': np.float32(-0.56995314)}, {'J01': 8}, {'J01': 37}, 
220.0, {'J01': np.float32(-0.36641464)}, {'J01': 10}, {'J01': 33}, 
225.0, {'J01': np.float32(-0.6848417)}, {'J01': 6}, {'J01': 23}, 
230.0, {'J01': np.float32(2.6304665)}, {'J01': 5}, {'J01': 20}, 
235.0, {'J01': np.float32(-0.42939332)}, {'J01': 5}, {'J01': 25}, 
240.0, {'J01': np.float32(0.109077714)}, {'J01': 6}, {'J01': 29}, 
245.0, {'J01': np.float32(-0.8756003)}, {'J01': 8}, {'J01': 34}, 
250.0, {'J01': np.float32(-0.9111617)}, {'J01': 8}, {'J01': 33}, 
255.0, {'J01': np.float32(1.7727411)}, {'J01': 8}, {'J01': 30}, 
260.0, {'J01': np.float32(-0.46353984)}, {'J01': 8}, {'J01': 34}, 
265.0, {'J01': np.float32(0.27448153)}, {'J01': 8}, {'J01': 37}, 
270.0, {'J01': np.float32(-0.20173268)}, {'J01': 9}, {'J01': 37}, 
275.0, {'J01': np.float32(0.08174924)}, {'J01': 9}, {'J01': 32}, 
280.0, {'J01': np.float32(0.043628935)}, {'J01': 7}, {'J01': 27}, 
285.0, {'J01': np.float32(-0.50453556)}, {'J01': 4}, {'J01': 20}, 
290.0, {'J01': np.float32(1.517572)}, {'J01': 4}, {'J01': 17}, 
295.0, {'J01': np.float32(-0.39799392)}, {'J01': 4}, {'J01': 24}, 
300.0, {'J01': np.float32(-1.2151685)}, {'J01': 6}, {'J01': 31}, 
305.0, {'J01': np.float32(0.9027777)}, {'J01': 8}, {'J01': 32}, 
310.0, {'J01': np.float32(-0.41853315)}, {'J01': 8}, {'J01': 33}, 
315.0, {'J01': np.float32(-0.29027116)}, {'J01': 8}, {'J01': 33}, 
320.0, {'J01': np.float32(1.0254855)}, {'J01': 8}, {'J01': 34}, 
325.0, {'J01': np.float32(-0.14734071)}, {'J01': 8}, {'J01': 37}, 
330.0, {'J01': np.float32(0.0146912625)}, {'J01': 8}, {'J01': 38}, 
335.0, {'J01': np.float32(-0.22410053)}, {'J01': 9}, {'J01': 39}, 
340.0, {'J01': np.float32(-0.4812492)}, {'J01': 10}, {'J01': 39}, 
345.0, {'J01': np.float32(-0.97718966)}, {'J01': 11}, {'J01': 35}, 
350.0, {'J01': np.float32(1.9198935)}, {'J01': 11}, {'J01': 32}, 
355.0, {'J01': np.float32(-0.40577602)}, {'J01': 11}, {'J01': 36}, 
360.0, {'J01': np.float32(-1.1628761)}, {'J01': 13}, {'J01': 41}, 
365.0, {'J01': np.float32(0.13092636)}, {'J01': 13}, {'J01': 43}, 
370.0, {'J01': np.float32(0.8699861)}, {'J01': 13}, {'J01': 40}, 
375.0, {'J01': np.float32(-0.7396018)}, {'J01': 13}, {'J01': 39}, 
380.0, {'J01': np.float32(-0.6306979)}, {'J01': 11}, {'J01': 31}, 
385.0, {'J01': np.float32(-0.86799204)}, {'J01': 7}, {'J01': 23}, 
390.0, {'J01': np.float32(3.0)}, {'J01': 6}, {'J01': 20}, 
395.0, {'J01': np.float32(-0.3445804)}, {'J01': 6}, {'J01': 25}, 
400.0, {'J01': np.float32(0.2335086)}, {'J01': 8}, {'J01': 31}, 
405.0, {'J01': np.float32(-0.4185931)}, {'J01': 8}, {'J01': 35}, 
410.0, {'J01': np.float32(-0.6306068)}, {'J01': 9}, {'J01': 38}, 
415.0, {'J01': np.float32(-1.3818218)}, {'J01': 11}, {'J01': 34}, 
