5.0, {'J01': np.float32(-0.0)}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': np.float32(-0.0)}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': np.float32(-0.28621465)}, {'J01': 1}, {'J01': 2}, 
20.0, {'J01': np.float32(-0.3797881)}, {'J01': 4}, {'J01': 7}, 
25.0, {'J01': np.float32(0.61789525)}, {'J01': 3}, {'J01': 5}, 
30.0, {'J01': np.float32(-0.15884839)}, {'J01': 2}, {'J01': 4}, 
35.0, {'J01': np.float32(-0.12595132)}, {'J01': 3}, {'J01': 8}, 
40.0, {'J01': np.float32(0.2579161)}, {'J01': 2}, {'J01': 9}, 
45.0, {'J01': np.float32(-0.019101521)}, {'J01': 3}, {'J01': 11}, 
50.0, {'J01': np.float32(-0.08489565)}, {'J01': 4}, {'J01': 18}, 
55.0, {'J01': np.float32(-0.12628227)}, {'J01': 5}, {'J01': 23}, 
60.0, {'J01': np.float32(-0.122662224)}, {'J01': 7}, {'J01': 26}, 
65.0, {'J01': np.float32(-0.07790375)}, {'J01': 8}, {'J01': 24}, 
70.0, {'J01': np.float32(-0.17147721)}, {'J01': 8}, {'J01': 27}, 
75.0, {'J01': np.float32(0.044133745)}, {'J01': 8}, {'J01': 24}, 
80.0, {'J01': np.float32(0.1112145)}, {'J01': 5}, {'J01': 18}, 
85.0, {'J01': np.float32(-0.2665939)}, {'J01': 4}, {'J01': 16}, 
90.0, {'J01': np.float32(0.5133561)}, {'J01': 4}, {'J01': 15}, 
95.0, {'J01': np.float32(-0.041032895)}, {'J01': 4}, {'J01': 19}, 
100.0, {'J01': np.float32(-0.6400748)}, {'J01': 7}, {'J01': 27}, 
105.0, {'J01': np.float32(-0.25310653)}, {'J01': 8}, {'J01': 33}, 
110.0, {'J01': np.float32(0.36770126)}, {'J01': 8}, {'J01': 33}, 
115.0, {'J01': np.float32(-1.7042825)}, {'J01': 8}, {'J01': 30}, 
120.0, {'J01': np.float32(1.5211321)}, {'J01': 7}, {'J01': 29}, 
125.0, {'J01': np.float32(0.03618617)}, {'J01': 7}, {'J01': 32}, 
130.0, {'J01': np.float32(-0.24507622)}, {'J01': 7}, {'J01': 33}, 
135.0, {'J01': np.float32(-0.3536947)}, {'J01': 8}, {'J01': 31}, 
140.0, {'J01': np.float32(-0.51066893)}, {'J01': 8}, {'J01': 31}, 
145.0, {'J01': np.float32(0.47172123)}, {'J01': 8}, {'J01': 37}, 
150.0, {'J01': np.float32(-0.27989304)}, {'J01': 7}, {'J01': 31}, 
155.0, {'J01': np.float32(-1.0979406)}, {'J01': 5}, {'J01': 24}, 
160.0, {'J01': np.float32(1.9774091)}, {'J01': 4}, {'J01': 23}, 
165.0, {'J01': np.float32(-0.8115748)}, {'J01': 4}, {'J01': 29}, 
170.0, {'J01': np.float32(-0.83562857)}, {'J01': 6}, {'J01': 32}, 
175.0, {'J01': np.float32(-1.0723208)}, {'J01': 8}, {'J01': 36}, 
180.0, {'J01': np.float32(0.24112523)}, {'J01': 8}, {'J01': 37}, 
185.0, {'J01': np.float32(0.2085819)}, {'J01': 8}, {'J01': 37}, 
190.0, {'J01': np.float32(1.7129831)}, {'J01': 8}, {'J01': 37}, 
195.0, {'J01': np.float32(-0.774162)}, {'J01': 8}, {'J01': 35}, 
200.0, {'J01': np.float32(-1.1834981)}, {'J01': 8}, {'J01': 35}, 
205.0, {'J01': np.float32(1.7291492)}, {'J01': 8}, {'J01': 33}, 
210.0, {'J01': np.float32(-0.072868764)}, {'J01': 8}, {'J01': 31}, 
215.0, {'J01': np.float32(-0.43657348)}, {'J01': 8}, {'J01': 32}, 
220.0, {'J01': np.float32(-0.6447189)}, {'J01': 8}, {'J01': 30}, 
225.0, {'J01': np.float32(-0.43154687)}, {'J01': 4}, {'J01': 21}, 
230.0, {'J01': np.float32(2.3593197)}, {'J01': 4}, {'J01': 20}, 
235.0, {'J01': np.float32(-0.32354474)}, {'J01': 4}, {'J01': 25}, 
240.0, {'J01': np.float32(-0.9556492)}, {'J01': 7}, {'J01': 31}, 
245.0, {'J01': np.float32(0.11232126)}, {'J01': 8}, {'J01': 33}, 
250.0, {'J01': np.float32(0.96312314)}, {'J01': 8}, {'J01': 35}, 
255.0, {'J01': np.float32(-0.64902365)}, {'J01': 8}, {'J01': 33}, 
260.0, {'J01': np.float32(-0.6749144)}, {'J01': 6}, {'J01': 28}, 
265.0, {'J01': np.float32(-0.88220125)}, {'J01': 4}, {'J01': 21}, 
270.0, {'J01': np.float32(2.7789967)}, {'J01': 4}, {'J01': 16}, 
275.0, {'J01': np.float32(-0.45584047)}, {'J01': 4}, {'J01': 21}, 
280.0, {'J01': np.float32(0.0049750265)}, {'J01': 4}, {'J01': 25}, 
285.0, {'J01': np.float32(-0.41260245)}, {'J01': 6}, {'J01': 32}, 
290.0, {'J01': np.float32(-1.146439)}, {'J01': 8}, {'J01': 37}, 
295.0, {'J01': np.float32(0.8762706)}, {'J01': 8}, {'J01': 38}, 
300.0, {'J01': np.float32(0.40086934)}, {'J01': 8}, {'J01': 39}, 
305.0, {'J01': np.float32(-0.084707394)}, {'J01': 8}, {'J01': 40}, 
310.0, {'J01': np.float32(-0.21251012)}, {'J01': 8}, {'J01': 41}, 
315.0, {'J01': np.float32(-1.177944)}, {'J01': 8}, {'J01': 38}, 
320.0, {'J01': np.float32(1.5201081)}, {'J01': 7}, {'J01': 34}, 
325.0, {'J01': np.float32(-0.19632119)}, {'J01': 7}, {'J01': 39}, 
330.0, {'J01': np.float32(-0.25233912)}, {'J01': 9}, {'J01': 38}, 
335.0, {'J01': np.float32(-0.40623528)}, {'J01': 9}, {'J01': 36}, 
340.0, {'J01': np.float32(-1.1072575)}, {'J01': 10}, {'J01': 36}, 
345.0, {'J01': np.float32(1.5516958)}, {'J01': 8}, {'J01': 30}, 
350.0, {'J01': np.float32(-0.7227653)}, {'J01': 9}, {'J01': 35}, 
