5.0, {'J01': -0.0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -6.182}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': -0.0}, {'J01': 0}, {'J01': 0}, 
20.0, {'J01': -3.0}, {'J01': 1}, {'J01': 3}, 
25.0, {'J01': -5.0}, {'J01': 1}, {'J01': 5}, 
30.0, {'J01': -13.182}, {'J01': 2}, {'J01': 7}, 
35.0, {'J01': -11.267}, {'J01': 3}, {'J01': 10}, 
40.0, {'J01': -21.54}, {'J01': 3}, {'J01': 11}, 
45.0, {'J01': -23.722}, {'J01': 3}, {'J01': 7}, 
50.0, {'J01': -27.989}, {'J01': 4}, {'J01': 10}, 
55.0, {'J01': -16.267}, {'J01': 4}, {'J01': 15}, 
60.0, {'J01': -27.716}, {'J01': 6}, {'J01': 19}, 
65.0, {'J01': -20.267}, {'J01': 6}, {'J01': 19}, 
70.0, {'J01': -28.625}, {'J01': 7}, {'J01': 23}, 
75.0, {'J01': -32.625}, {'J01': 8}, {'J01': 27}, 
80.0, {'J01': -36.631}, {'J01': 7}, {'J01': 23}, 
85.0, {'J01': -39.897999999999996}, {'J01': 7}, {'J01': 25}, 
90.0, {'J01': -61.444}, {'J01': 7}, {'J01': 28}, 
95.0, {'J01': -51.522999999999996}, {'J01': 7}, {'J01': 31}, 
100.0, {'J01': -75.779}, {'J01': 8}, {'J01': 36}, 
105.0, {'J01': -49.875}, {'J01': 8}, {'J01': 33}, 
110.0, {'J01': -64.33000000000001}, {'J01': 8}, {'J01': 32}, 
115.0, {'J01': -73.131}, {'J01': 8}, {'J01': 37}, 
120.0, {'J01': -76.22200000000001}, {'J01': 8}, {'J01': 37}, 
125.0, {'J01': -75.60900000000001}, {'J01': 6}, {'J01': 26}, 
130.0, {'J01': -22.358}, {'J01': 5}, {'J01': 18}, 
135.0, {'J01': -47.171}, {'J01': 5}, {'J01': 23}, 
140.0, {'J01': -54.705}, {'J01': 6}, {'J01': 28}, 
145.0, {'J01': -77.60300000000001}, {'J01': 8}, {'J01': 36}, 
150.0, {'J01': -73.307}, {'J01': 8}, {'J01': 39}, 
155.0, {'J01': -80.932}, {'J01': 8}, {'J01': 41}, 
160.0, {'J01': -86.29}, {'J01': 8}, {'J01': 42}, 
165.0, {'J01': -93.47200000000001}, {'J01': 8}, {'J01': 43}, 
170.0, {'J01': -103.18799999999999}, {'J01': 8}, {'J01': 44}, 
175.0, {'J01': -111.018}, {'J01': 8}, {'J01': 42}, 
180.0, {'J01': -101.48400000000001}, {'J01': 7}, {'J01': 35}, 
185.0, {'J01': -69.307}, {'J01': 7}, {'J01': 35}, 
190.0, {'J01': -72.22200000000001}, {'J01': 7}, {'J01': 33}, 
195.0, {'J01': -94.035}, {'J01': 7}, {'J01': 35}, 
200.0, {'J01': -95.211}, {'J01': 8}, {'J01': 38}, 
205.0, {'J01': -89.944}, {'J01': 7}, {'J01': 34}, 
210.0, {'J01': -40.784000000000006}, {'J01': 6}, {'J01': 27}, 
215.0, {'J01': -63.330000000000005}, {'J01': 6}, {'J01': 31}, 
220.0, {'J01': -66.59700000000001}, {'J01': 7}, {'J01': 33}, 
225.0, {'J01': -67.59700000000001}, {'J01': 8}, {'J01': 34}, 
230.0, {'J01': -67.245}, {'J01': 7}, {'J01': 30}, 
235.0, {'J01': -52.796}, {'J01': 5}, {'J01': 23}, 
240.0, {'J01': -49.796}, {'J01': 5}, {'J01': 20}, 
245.0, {'J01': -18.091}, {'J01': 4}, {'J01': 15}, 
250.0, {'J01': -32.455}, {'J01': 3}, {'J01': 17}, 
255.0, {'J01': -38.455}, {'J01': 6}, {'J01': 23}, 
260.0, {'J01': -45.897999999999996}, {'J01': 8}, {'J01': 31}, 
265.0, {'J01': -49.432}, {'J01': 8}, {'J01': 32}, 
270.0, {'J01': -52.699}, {'J01': 8}, {'J01': 34}, 
275.0, {'J01': -64.591}, {'J01': 8}, {'J01': 39}, 
280.0, {'J01': -70.773}, {'J01': 8}, {'J01': 39}, 
285.0, {'J01': -43.165000000000006}, {'J01': 7}, {'J01': 27}, 
290.0, {'J01': -37.455}, {'J01': 6}, {'J01': 22}, 
295.0, {'J01': -41.074}, {'J01': 6}, {'J01': 28}, 
300.0, {'J01': -48.432}, {'J01': 7}, {'J01': 31}, 
305.0, {'J01': -68.97800000000001}, {'J01': 8}, {'J01': 33}, 
310.0, {'J01': -52.614}, {'J01': 8}, {'J01': 29}, 
315.0, {'J01': -48.608000000000004}, {'J01': 8}, {'J01': 33}, 
320.0, {'J01': -61.148}, {'J01': 8}, {'J01': 35}, 
325.0, {'J01': -74.307}, {'J01': 8}, {'J01': 40}, 
330.0, {'J01': -78.574}, {'J01': 8}, {'J01': 43}, 
335.0, {'J01': -90.29}, {'J01': 8}, {'J01': 46}, 
340.0, {'J01': -101.83}, {'J01': 9}, {'J01': 47}, 
345.0, {'J01': -98.47800000000001}, {'J01': 7}, {'J01': 40}, 
350.0, {'J01': -81.19900000000001}, {'J01': 8}, {'J01': 40}, 
355.0, {'J01': -93.739}, {'J01': 8}, {'J01': 42}, 
360.0, {'J01': -106.45499999999998}, {'J01': 10}, {'J01': 46}, 
365.0, {'J01': -109.54599999999999}, {'J01': 10}, {'J01': 46}, 
370.0, {'J01': -72.926}, {'J01': 10}, {'J01': 41}, 
375.0, {'J01': -72.75}, {'J01': 10}, {'J01': 39}, 
380.0, {'J01': -78.756}, {'J01': 10}, {'J01': 37}, 
385.0, {'J01': -82.67699999999999}, {'J01': 9}, {'J01': 28}, 
390.0, {'J01': -70.876}, {'J01': 5}, {'J01': 20}, 
395.0, {'J01': -64.166}, {'J01': 4}, {'J01': 14}, 
400.0, {'J01': -22.273}, {'J01': 3}, {'J01': 13}, 
405.0, {'J01': -49.086}, {'J01': 3}, {'J01': 20}, 
410.0, {'J01': -73.899}, {'J01': 6}, {'J01': 25}, 
415.0, {'J01': -96.97300000000001}, {'J01': 8}, {'J01': 35}, 
420.0, {'J01': -78.251}, {'J01': 8}, {'J01': 33}, 
425.0, {'J01': -88.96700000000001}, {'J01': 8}, {'J01': 35}, 
430.0, {'J01': -70.80799999999999}, {'J01': 7}, {'J01': 25}, 
435.0, {'J01': -44.08}, {'J01': 6}, {'J01': 23}, 
440.0, {'J01': -64.359}, {'J01': 6}, {'J01': 26}, 
445.0, {'J01': -65.535}, {'J01': 7}, {'J01': 29}, 
450.0, {'J01': -61.529}, {'J01': 8}, {'J01': 33}, 
455.0, {'J01': -51.608000000000004}, {'J01': 8}, {'J01': 36}, 
460.0, {'J01': -70.33000000000001}, {'J01': 8}, {'J01': 38}, 
465.0, {'J01': -72.245}, {'J01': 8}, {'J01': 35}, 
470.0, {'J01': -81.961}, {'J01': 8}, {'J01': 36}, 
475.0, {'J01': -82.137}, {'J01': 8}, {'J01': 38}, 
480.0, {'J01': -85.31899999999999}, {'J01': 8}, {'J01': 35}, 
485.0, {'J01': -61.858000000000004}, {'J01': 8}, {'J01': 35}, 
490.0, {'J01': -82.404}, {'J01': 8}, {'J01': 37}, 
495.0, {'J01': -69.864}, {'J01': 8}, {'J01': 35}, 
500.0, {'J01': -60.034000000000006}, {'J01': 9}, {'J01': 35}, 
505.0, {'J01': -64.477}, {'J01': 11}, {'J01': 40}, 
510.0, {'J01': -77.193}, {'J01': 13}, {'J01': 44}, 
515.0, {'J01': -77.28399999999999}, {'J01': 13}, {'J01': 41}, 
520.0, {'J01': -63.926}, {'J01': 11}, {'J01': 32}, 
525.0, {'J01': -60.193}, {'J01': 11}, {'J01': 27}, 
530.0, {'J01': -68.19900000000001}, {'J01': 9}, {'J01': 27}, 
535.0, {'J01': -67.495}, {'J01': 6}, {'J01': 19}, 
540.0, {'J01': -67.05199999999999}, {'J01': 4}, {'J01': 18}, 
545.0, {'J01': -36.96}, {'J01': 5}, {'J01': 25}, 
550.0, {'J01': -63.330000000000005}, {'J01': 7}, {'J01': 31}, 
555.0, {'J01': -75.60300000000001}, {'J01': 8}, {'J01': 34}, 
560.0, {'J01': -60.148}, {'J01': 8}, {'J01': 34}, 
565.0, {'J01': -73.955}, {'J01': 8}, {'J01': 36}, 
570.0, {'J01': -73.03999999999999}, {'J01': 8}, {'J01': 40}, 
575.0, {'J01': -64.41499999999999}, {'J01': 7}, {'J01': 37}, 
580.0, {'J01': -57.796}, {'J01': 5}, {'J01': 28}, 
585.0, {'J01': -70.518}, {'J01': 4}, {'J01': 24}, 
590.0, {'J01': -78.058}, {'J01': 5}, {'J01': 21}, 
595.0, {'J01': -80.706}, {'J01': 4}, {'J01': 20}, 
600.0, {'J01': -54.972}, {'J01': 4}, {'J01': 27}, 
605.0, {'J01': -61.154}, {'J01': 4}, {'J01': 27}, 
610.0, {'J01': -49.051}, {'J01': 6}, {'J01': 34}, 
615.0, {'J01': -64.324}, {'J01': 8}, {'J01': 40}, 
620.0, {'J01': -56.318}, {'J01': 8}, {'J01': 40}, 
625.0, {'J01': -71.21600000000001}, {'J01': 8}, {'J01': 40}, 
630.0, {'J01': -77.574}, {'J01': 8}, {'J01': 42}, 
635.0, {'J01': -95.563}, {'J01': 8}, {'J01': 42}, 
640.0, {'J01': -62.477000000000004}, {'J01': 8}, {'J01': 38}, 
645.0, {'J01': -94.739}, {'J01': 8}, {'J01': 43}, 
650.0, {'J01': -83.642}, {'J01': 8}, {'J01': 43}, 
655.0, {'J01': -95.358}, {'J01': 9}, {'J01': 46}, 
660.0, {'J01': -116.34700000000001}, {'J01': 10}, {'J01': 49}, 
665.0, {'J01': -101.279}, {'J01': 7}, {'J01': 39}, 
670.0, {'J01': -82.944}, {'J01': 4}, {'J01': 27}, 
675.0, {'J01': -93.21700000000001}, {'J01': 5}, {'J01': 28}, 
680.0, {'J01': -86.95}, {'J01': 5}, {'J01': 23}, 
685.0, {'J01': -72.31899999999999}, {'J01': 5}, {'J01': 22}, 
690.0, {'J01': -83.586}, {'J01': 5}, {'J01': 32}, 
695.0, {'J01': -92.85900000000001}, {'J01': 6}, {'J01': 32}, 
700.0, {'J01': -91.126}, {'J01': 5}, {'J01': 29}, 
705.0, {'J01': -95.211}, {'J01': 6}, {'J01': 38}, 
710.0, {'J01': -109.48400000000001}, {'J01': 7}, {'J01': 43}, 
715.0, {'J01': -113.575}, {'J01': 8}, {'J01': 44}, 
720.0, {'J01': -100.95}, {'J01': 7}, {'J01': 37}, 
725.0, {'J01': -101.041}, {'J01': 6}, {'J01': 34}, 
730.0, {'J01': -100.95}, {'J01': 6}, {'J01': 37}, 
735.0, {'J01': -56.40899999999999}, {'J01': 7}, {'J01': 37}, 
740.0, {'J01': -68.506}, {'J01': 8}, {'J01': 38}, 
745.0, {'J01': -66.591}, {'J01': 8}, {'J01': 41}, 
750.0, {'J01': -65.858}, {'J01': 8}, {'J01': 39}, 
755.0, {'J01': -62.301}, {'J01': 7}, {'J01': 36}, 
760.0, {'J01': -96.387}, {'J01': 7}, {'J01': 41}, 
765.0, {'J01': -84.023}, {'J01': 7}, {'J01': 41}, 
770.0, {'J01': -69.125}, {'J01': 8}, {'J01': 41}, 
775.0, {'J01': -46.135999999999996}, {'J01': 7}, {'J01': 36}, 
780.0, {'J01': -58.233000000000004}, {'J01': 7}, {'J01': 37}, 
785.0, {'J01': -63.034000000000006}, {'J01': 7}, {'J01': 38}, 
790.0, {'J01': -53.494}, {'J01': 8}, {'J01': 39}, 
795.0, {'J01': -65.858}, {'J01': 8}, {'J01': 39}, 
800.0, {'J01': -63.772999999999996}, {'J01': 7}, {'J01': 32}, 
805.0, {'J01': -51.676}, {'J01': 8}, {'J01': 31}, 
810.0, {'J01': -63.125}, {'J01': 8}, {'J01': 35}, 
815.0, {'J01': -66.307}, {'J01': 8}, {'J01': 32}, 
820.0, {'J01': -68.84700000000001}, {'J01': 9}, {'J01': 24}, 
825.0, {'J01': -68.938}, {'J01': 9}, {'J01': 21}, 
830.0, {'J01': -72.114}, {'J01': 9}, {'J01': 26}, 
835.0, {'J01': -78.83}, {'J01': 10}, {'J01': 24}, 
840.0, {'J01': -85.18799999999999}, {'J01': 10}, {'J01': 26}, 
845.0, {'J01': -71.90899999999999}, {'J01': 11}, {'J01': 30}, 
850.0, {'J01': -92.71600000000001}, {'J01': 11}, {'J01': 39}, 
855.0, {'J01': -71.812}, {'J01': 11}, {'J01': 41}, 
860.0, {'J01': -83.261}, {'J01': 11}, {'J01': 45}, 
865.0, {'J01': -91.71000000000001}, {'J01': 11}, {'J01': 46}, 
870.0, {'J01': -102.432}, {'J01': 11}, {'J01': 40}, 
875.0, {'J01': -110.05699999999999}, {'J01': 12}, {'J01': 42}, 
880.0, {'J01': -100.875}, {'J01': 12}, {'J01': 39}, 
885.0, {'J01': -100.233}, {'J01': 12}, {'J01': 34}, 
890.0, {'J01': -100.233}, {'J01': 12}, {'J01': 34}, 
895.0, {'J01': -101.23299999999999}, {'J01': 12}, {'J01': 35}, 
900.0, {'J01': -109.682}, {'J01': 12}, {'J01': 36}, 
905.0, {'J01': -80.039}, {'J01': 13}, {'J01': 36}, 
910.0, {'J01': -99.409}, {'J01': 13}, {'J01': 35}, 
915.0, {'J01': -106.94300000000001}, {'J01': 13}, {'J01': 40}, 
920.0, {'J01': -106.21000000000001}, {'J01': 13}, {'J01': 38}, 
925.0, {'J01': -126.023}, {'J01': 13}, {'J01': 38}, 
930.0, {'J01': -106.21000000000001}, {'J01': 14}, {'J01': 38}, 
935.0, {'J01': -109.744}, {'J01': 14}, {'J01': 39}, 
940.0, {'J01': -135.267}, {'J01': 14}, {'J01': 44}, 
945.0, {'J01': -140.625}, {'J01': 14}, {'J01': 45}, 
950.0, {'J01': -137.534}, {'J01': 14}, {'J01': 45}, 
955.0, {'J01': -143.716}, {'J01': 14}, {'J01': 45}, 
960.0, {'J01': -134.0}, {'J01': 14}, {'J01': 44}, 
965.0, {'J01': -128.466}, {'J01': 13}, {'J01': 41}, 
970.0, {'J01': -134.648}, {'J01': 13}, {'J01': 41}, 
975.0, {'J01': -73.681}, {'J01': 11}, {'J01': 34}, 
980.0, {'J01': -85.511}, {'J01': 9}, {'J01': 36}, 
985.0, {'J01': -92.397}, {'J01': 11}, {'J01': 44}, 
990.0, {'J01': -109.471}, {'J01': 12}, {'J01': 48}, 
995.0, {'J01': -106.20400000000001}, {'J01': 11}, {'J01': 46}, 
1000.0, {'J01': -71.408}, {'J01': 11}, {'J01': 41}, 
1005.0, {'J01': -83.681}, {'J01': 11}, {'J01': 44}, 
1010.0, {'J01': -100.482}, {'J01': 11}, {'J01': 57}, 
1015.0, {'J01': -79.874}, {'J01': 9}, {'J01': 52}, 
1020.0, {'J01': -86.88}, {'J01': 10}, {'J01': 51}, 
1025.0, {'J01': -96.681}, {'J01': 10}, {'J01': 57}, 
1030.0, {'J01': -92.76599999999999}, {'J01': 10}, {'J01': 58}, 
1035.0, {'J01': -85.698}, {'J01': 10}, {'J01': 56}, 
1040.0, {'J01': -69.92}, {'J01': 11}, {'J01': 46}, 
1045.0, {'J01': -75.102}, {'J01': 11}, {'J01': 45}, 
1050.0, {'J01': -62.829}, {'J01': 11}, {'J01': 42}, 
1055.0, {'J01': -73.102}, {'J01': 11}, {'J01': 43}, 
1060.0, {'J01': -86.994}, {'J01': 11}, {'J01': 50}, 
1065.0, {'J01': -86.903}, {'J01': 12}, {'J01': 53}, 
1070.0, {'J01': -91.43700000000001}, {'J01': 13}, {'J01': 55}, 
1075.0, {'J01': -104.89200000000001}, {'J01': 13}, {'J01': 53}, 
1080.0, {'J01': -100.358}, {'J01': 13}, {'J01': 51}, 
1085.0, {'J01': -98.176}, {'J01': 13}, {'J01': 55}, 
1090.0, {'J01': -92.733}, {'J01': 11}, {'J01': 49}, 
1095.0, {'J01': -86.375}, {'J01': 10}, {'J01': 47}, 
1100.0, {'J01': -66.386}, {'J01': 11}, {'J01': 45}, 
1105.0, {'J01': -75.011}, {'J01': 14}, {'J01': 48}, 
1110.0, {'J01': -73.92}, {'J01': 14}, {'J01': 50}, 
1115.0, {'J01': -74.187}, {'J01': 14}, {'J01': 49}, 
1120.0, {'J01': -82.46}, {'J01': 15}, {'J01': 48}, 
1125.0, {'J01': -79.756}, {'J01': 11}, {'J01': 38}, 
1130.0, {'J01': -57.5}, {'J01': 8}, {'J01': 35}, 
1135.0, {'J01': -59.5}, {'J01': 7}, {'J01': 37}, 
1140.0, {'J01': -86.31899999999999}, {'J01': 7}, {'J01': 36}, 
1145.0, {'J01': -76.688}, {'J01': 8}, {'J01': 40}, 
1150.0, {'J01': -84.137}, {'J01': 8}, {'J01': 40}, 
1155.0, {'J01': -79.694}, {'J01': 7}, {'J01': 35}, 
1160.0, {'J01': -66.802}, {'J01': 6}, {'J01': 29}, 
1165.0, {'J01': -31.625}, {'J01': 5}, {'J01': 26}, 
1170.0, {'J01': -40.897999999999996}, {'J01': 5}, {'J01': 26}, 
1175.0, {'J01': -40.716}, {'J01': 7}, {'J01': 32}, 
1180.0, {'J01': -45.983000000000004}, {'J01': 8}, {'J01': 36}, 
1185.0, {'J01': -52.340999999999994}, {'J01': 8}, {'J01': 38}, 
1190.0, {'J01': -62.972}, {'J01': 7}, {'J01': 35}, 
1195.0, {'J01': -64.421}, {'J01': 6}, {'J01': 29}, 
1200.0, {'J01': -70.404}, {'J01': 7}, {'J01': 25}, 
1205.0, {'J01': -78.768}, {'J01': 7}, {'J01': 21}, 
1210.0, {'J01': -78.768}, {'J01': 7}, {'J01': 21}, 
1215.0, {'J01': -39.699}, {'J01': 5}, {'J01': 21}, 
1220.0, {'J01': -38.165000000000006}, {'J01': 4}, {'J01': 22}, 
1225.0, {'J01': -40.074}, {'J01': 7}, {'J01': 27}, 
1230.0, {'J01': -38.892}, {'J01': 8}, {'J01': 32}, 
1235.0, {'J01': -53.875}, {'J01': 8}, {'J01': 37}, 
1240.0, {'J01': -60.141999999999996}, {'J01': 8}, {'J01': 42}, 
