5.0, {'J01': -0.0, 'top_mgr': 0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -0.0, 'top_mgr': 0}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': -3.8000000000000003, 'top_mgr': 0}, {'J01': 1}, {'J01': 2}, 
20.0, {'J01': -22.8, 'top_mgr': 0}, {'J01': 4}, {'J01': 8}, 
25.0, {'J01': -44.400000000000006, 'top_mgr': 0}, {'J01': 4}, {'J01': 9}, 
30.0, {'J01': -52.800000000000004, 'top_mgr': 3}, {'J01': 4}, {'J01': 7}, 
35.0, {'J01': -74.6, 'top_mgr': 2}, {'J01': 4}, {'J01': 10}, 
40.0, {'J01': -92.2, 'top_mgr': 4}, {'J01': 4}, {'J01': 9}, 
45.0, {'J01': -80.19999999999999, 'top_mgr': 3}, {'J01': 3}, {'J01': 10}, 
50.0, {'J01': -88.6, 'top_mgr': 3}, {'J01': 2}, {'J01': 14}, 
55.0, {'J01': -112.20000000000002, 'top_mgr': 2}, {'J01': 3}, {'J01': 17}, 
60.0, {'J01': -114.60000000000001, 'top_mgr': 2}, {'J01': 4}, {'J01': 19}, 
65.0, {'J01': -138.20000000000005, 'top_mgr': 3}, {'J01': 5}, {'J01': 26}, 
70.0, {'J01': -146.60000000000002, 'top_mgr': 7}, {'J01': 6}, {'J01': 27}, 
75.0, {'J01': -144.40000000000003, 'top_mgr': 7}, {'J01': 6}, {'J01': 23}, 
80.0, {'J01': -168.80000000000004, 'top_mgr': 4}, {'J01': 5}, {'J01': 24}, 
85.0, {'J01': -143.6, 'top_mgr': 4}, {'J01': 5}, {'J01': 24}, 
90.0, {'J01': -173.0, 'top_mgr': 1}, {'J01': 7}, {'J01': 30}, 
95.0, {'J01': -204.20000000000002, 'top_mgr': 3}, {'J01': 8}, {'J01': 32}, 
100.0, {'J01': -216.60000000000002, 'top_mgr': 4}, {'J01': 8}, {'J01': 30}, 
105.0, {'J01': -255.0, 'top_mgr': 2}, {'J01': 8}, {'J01': 34}, 
110.0, {'J01': -301.20000000000005, 'top_mgr': 0}, {'J01': 8}, {'J01': 36}, 
