5.0, {'J8': 0}, {'J8': 0}, {'J8': 0}, 
10.0, {'J8': 0}, {'J8': 0}, {'J8': 0}, 
15.0, {'J8': -1}, {'J8': 1}, {'J8': 1}, 
20.0, {'J8': -1}, {'J8': 1}, {'J8': 1}, 
25.0, {'J8': -1}, {'J8': 1}, {'J8': 1}, 
30.0, {'J8': -1}, {'J8': 1}, {'J8': 1}, 
35.0, {'J8': -1}, {'J8': 1}, {'J8': 1}, 
40.0, {'J8': -2}, {'J8': 1}, {'J8': 2}, 
45.0, {'J8': -4}, {'J8': 2}, {'J8': 4}, 
50.0, {'J8': -4}, {'J8': 3}, {'J8': 4}, 
55.0, {'J8': -5}, {'J8': 3}, {'J8': 5}, 
60.0, {'J8': -11}, {'J8': 6}, {'J8': 11}, 
65.0, {'J8': -10}, {'J8': 6}, {'J8': 10}, 
70.0, {'J8': -10}, {'J8': 5}, {'J8': 10}, 
75.0, {'J8': -11}, {'J8': 4}, {'J8': 11}, 
80.0, {'J8': -10}, {'J8': 4}, {'J8': 10}, 
85.0, {'J8': -10}, {'J8': 6}, {'J8': 10}, 
90.0, {'J8': -11}, {'J8': 7}, {'J8': 11}, 
95.0, {'J8': -11}, {'J8': 7}, {'J8': 11}, 
100.0, {'J8': -10}, {'J8': 6}, {'J8': 10}, 
105.0, {'J8': -11}, {'J8': 6}, {'J8': 11}, 
110.0, {'J8': -11}, {'J8': 6}, {'J8': 11}, 
115.0, {'J8': -11}, {'J8': 6}, {'J8': 11}, 
120.0, {'J8': -11}, {'J8': 6}, {'J8': 11}, 
125.0, {'J8': -14}, {'J8': 8}, {'J8': 14}, 
130.0, {'J8': -13}, {'J8': 8}, {'J8': 13}, 
135.0, {'J8': -13}, {'J8': 7}, {'J8': 13}, 
140.0, {'J8': -12}, {'J8': 7}, {'J8': 12}, 
145.0, {'J8': -13}, {'J8': 7}, {'J8': 13}, 
150.0, {'J8': -11}, {'J8': 6}, {'J8': 11}, 
155.0, {'J8': -12}, {'J8': 6}, {'J8': 12}, 
160.0, {'J8': -11}, {'J8': 6}, {'J8': 11}, 
165.0, {'J8': -11}, {'J8': 6}, {'J8': 11}, 
170.0, {'J8': -10}, {'J8': 5}, {'J8': 10}, 
175.0, {'J8': -10}, {'J8': 5}, {'J8': 10}, 
180.0, {'J8': -11}, {'J8': 6}, {'J8': 11}, 
185.0, {'J8': -12}, {'J8': 7}, {'J8': 12}, 
190.0, {'J8': -13}, {'J8': 8}, {'J8': 13}, 
195.0, {'J8': -13}, {'J8': 8}, {'J8': 13}, 
200.0, {'J8': -13}, {'J8': 8}, {'J8': 13}, 
205.0, {'J8': -13}, {'J8': 8}, {'J8': 13}, 
210.0, {'J8': -13}, {'J8': 8}, {'J8': 13}, 
215.0, {'J8': -13}, {'J8': 8}, {'J8': 13}, 
220.0, {'J8': -12}, {'J8': 6}, {'J8': 12}, 
225.0, {'J8': -10}, {'J8': 5}, {'J8': 10}, 
230.0, {'J8': -10}, {'J8': 5}, {'J8': 10}, 
235.0, {'J8': -9}, {'J8': 5}, {'J8': 9}, 
240.0, {'J8': -8}, {'J8': 5}, {'J8': 8}, 
245.0, {'J8': -11}, {'J8': 6}, {'J8': 11}, 
250.0, {'J8': -11}, {'J8': 6}, {'J8': 11}, 
255.0, {'J8': -10}, {'J8': 5}, {'J8': 10}, 
260.0, {'J8': -9}, {'J8': 5}, {'J8': 9}, 
265.0, {'J8': -11}, {'J8': 5}, {'J8': 11}, 
270.0, {'J8': -11}, {'J8': 6}, {'J8': 11}, 
275.0, {'J8': -12}, {'J8': 7}, {'J8': 12}, 
280.0, {'J8': -12}, {'J8': 7}, {'J8': 12}, 
285.0, {'J8': -12}, {'J8': 7}, {'J8': 12}, 
290.0, {'J8': -13}, {'J8': 8}, {'J8': 13}, 
295.0, {'J8': -13}, {'J8': 8}, {'J8': 13}, 
300.0, {'J8': -13}, {'J8': 8}, {'J8': 13}, 
305.0, {'J8': -13}, {'J8': 8}, {'J8': 13}, 
310.0, {'J8': -13}, {'J8': 8}, {'J8': 13}, 
315.0, {'J8': -13}, {'J8': 8}, {'J8': 13}, 
320.0, {'J8': -13}, {'J8': 8}, {'J8': 13}, 
325.0, {'J8': -12}, {'J8': 7}, {'J8': 12}, 
330.0, {'J8': -11}, {'J8': 6}, {'J8': 11}, 
335.0, {'J8': -11}, {'J8': 6}, {'J8': 11}, 
340.0, {'J8': -13}, {'J8': 8}, {'J8': 13}, 
345.0, {'J8': -12}, {'J8': 7}, {'J8': 12}, 
350.0, {'J8': -12}, {'J8': 7}, {'J8': 12}, 
355.0, {'J8': -12}, {'J8': 7}, {'J8': 12}, 
360.0, {'J8': -12}, {'J8': 7}, {'J8': 12}, 
365.0, {'J8': -12}, {'J8': 7}, {'J8': 12}, 
370.0, {'J8': -12}, {'J8': 7}, {'J8': 12}, 
375.0, {'J8': -11}, {'J8': 6}, {'J8': 11}, 
380.0, {'J8': -10}, {'J8': 5}, {'J8': 10}, 
385.0, {'J8': -10}, {'J8': 5}, {'J8': 10}, 
390.0, {'J8': -11}, {'J8': 6}, {'J8': 11}, 
