5.0, {'J8': np.float32(0.0)}, {'J8': 0}, {'J8': 0}, 
10.0, {'J8': np.float32(0.0)}, {'J8': 0}, {'J8': 0}, 
15.0, {'J8': np.float32(-0.5)}, {'J8': 1}, {'J8': 1}, 
20.0, {'J8': np.float32(-12.5)}, {'J8': 1}, {'J8': 2}, 
25.0, {'J8': np.float32(-21.5)}, {'J8': 1}, {'J8': 3}, 
30.0, {'J8': np.float32(-33.5)}, {'J8': 2}, {'J8': 4}, 
35.0, {'J8': np.float32(-56.5)}, {'J8': 4}, {'J8': 8}, 
40.0, {'J8': np.float32(-81.5)}, {'J8': 5}, {'J8': 9}, 
45.0, {'J8': np.float32(-65.5)}, {'J8': 5}, {'J8': 10}, 
50.0, {'J8': np.float32(-6.0)}, {'J8': 6}, {'J8': 9}, 
55.0, {'J8': np.float32(-52.5)}, {'J8': 7}, {'J8': 8}, 
60.0, {'J8': np.float32(31.5)}, {'J8': 6}, {'J8': 10}, 
65.0, {'J8': np.float32(15.5)}, {'J8': 4}, {'J8': 11}, 
70.0, {'J8': np.float32(40.0)}, {'J8': 4}, {'J8': 9}, 
75.0, {'J8': np.float32(-27.5)}, {'J8': 4}, {'J8': 8}, 
80.0, {'J8': np.float32(-36.0)}, {'J8': 4}, {'J8': 6}, 
85.0, {'J8': np.float32(-62.0)}, {'J8': 4}, {'J8': 7}, 
90.0, {'J8': np.float32(-75.0)}, {'J8': 4}, {'J8': 8}, 
95.0, {'J8': np.float32(-19.0)}, {'J8': 4}, {'J8': 7}, 
100.0, {'J8': np.float32(49.0)}, {'J8': 4}, {'J8': 5}, 
105.0, {'J8': np.float32(-54.0)}, {'J8': 5}, {'J8': 6}, 
110.0, {'J8': np.float32(-39.5)}, {'J8': 5}, {'J8': 6}, 
115.0, {'J8': np.float32(-64.0)}, {'J8': 5}, {'J8': 8}, 
120.0, {'J8': np.float32(-84.0)}, {'J8': 5}, {'J8': 9}, 
125.0, {'J8': np.float32(-90.0)}, {'J8': 5}, {'J8': 9}, 
130.0, {'J8': np.float32(-48.5)}, {'J8': 5}, {'J8': 8}, 
135.0, {'J8': np.float32(38.0)}, {'J8': 5}, {'J8': 5}, 
140.0, {'J8': np.float32(-54.5)}, {'J8': 5}, {'J8': 6}, 
145.0, {'J8': np.float32(-65.5)}, {'J8': 5}, {'J8': 8}, 
150.0, {'J8': np.float32(-80.5)}, {'J8': 5}, {'J8': 9}, 
155.0, {'J8': np.float32(-55.5)}, {'J8': 5}, {'J8': 8}, 
160.0, {'J8': np.float32(-45.0)}, {'J8': 5}, {'J8': 7}, 
165.0, {'J8': np.float32(-70.0)}, {'J8': 5}, {'J8': 7}, 
170.0, {'J8': np.float32(-85.0)}, {'J8': 5}, {'J8': 10}, 
175.0, {'J8': np.float32(-105.5)}, {'J8': 6}, {'J8': 12}, 
180.0, {'J8': np.float32(-112.0)}, {'J8': 6}, {'J8': 14}, 
185.0, {'J8': np.float32(-145.0)}, {'J8': 7}, {'J8': 15}, 
190.0, {'J8': np.float32(-144.5)}, {'J8': 7}, {'J8': 15}, 
195.0, {'J8': np.float32(-13.0)}, {'J8': 5}, {'J8': 13}, 
200.0, {'J8': np.float32(99.0)}, {'J8': 5}, {'J8': 10}, 
205.0, {'J8': np.float32(6.5)}, {'J8': 5}, {'J8': 9}, 
210.0, {'J8': np.float32(-19.0)}, {'J8': 5}, {'J8': 9}, 
215.0, {'J8': np.float32(75.0)}, {'J8': 5}, {'J8': 8}, 
220.0, {'J8': np.float32(-59.5)}, {'J8': 5}, {'J8': 8}, 
225.0, {'J8': np.float32(-40.0)}, {'J8': 5}, {'J8': 8}, 
230.0, {'J8': np.float32(-84.5)}, {'J8': 5}, {'J8': 9}, 
235.0, {'J8': np.float32(-59.5)}, {'J8': 5}, {'J8': 8}, 
240.0, {'J8': np.float32(5.5)}, {'J8': 5}, {'J8': 6}, 
245.0, {'J8': np.float32(-67.5)}, {'J8': 5}, {'J8': 9}, 
250.0, {'J8': np.float32(-84.5)}, {'J8': 5}, {'J8': 10}, 
255.0, {'J8': np.float32(-110.5)}, {'J8': 6}, {'J8': 11}, 
260.0, {'J8': np.float32(-46.5)}, {'J8': 5}, {'J8': 9}, 
265.0, {'J8': np.float32(-45.5)}, {'J8': 5}, {'J8': 8}, 
270.0, {'J8': np.float32(-89.5)}, {'J8': 5}, {'J8': 12}, 
275.0, {'J8': np.float32(-121.5)}, {'J8': 5}, {'J8': 13}, 
280.0, {'J8': np.float32(-132.5)}, {'J8': 6}, {'J8': 15}, 
285.0, {'J8': np.float32(-163.5)}, {'J8': 7}, {'J8': 16}, 
290.0, {'J8': np.float32(-164.0)}, {'J8': 8}, {'J8': 17}, 
295.0, {'J8': np.float32(-34.0)}, {'J8': 6}, {'J8': 15}, 
300.0, {'J8': np.float32(115.0)}, {'J8': 5}, {'J8': 12}, 
305.0, {'J8': np.float32(-6.5)}, {'J8': 5}, {'J8': 10}, 
310.0, {'J8': np.float32(28.0)}, {'J8': 5}, {'J8': 9}, 
315.0, {'J8': np.float32(163.0)}, {'J8': 5}, {'J8': 7}, 
320.0, {'J8': np.float32(-74.5)}, {'J8': 5}, {'J8': 8}, 
325.0, {'J8': np.float32(-86.0)}, {'J8': 5}, {'J8': 10}, 
330.0, {'J8': np.float32(-103.0)}, {'J8': 6}, {'J8': 11}, 
335.0, {'J8': np.float32(-113.5)}, {'J8': 7}, {'J8': 12}, 
340.0, {'J8': np.float32(-59.5)}, {'J8': 7}, {'J8': 12}, 
345.0, {'J8': np.float32(40.0)}, {'J8': 5}, {'J8': 9}, 
350.0, {'J8': np.float32(0.5)}, {'J8': 5}, {'J8': 9}, 
355.0, {'J8': np.float32(-19.5)}, {'J8': 5}, {'J8': 8}, 
360.0, {'J8': np.float32(-80.0)}, {'J8': 5}, {'J8': 8}, 
365.0, {'J8': np.float32(-82.5)}, {'J8': 5}, {'J8': 9}, 
370.0, {'J8': np.float32(-92.0)}, {'J8': 5}, {'J8': 10}, 
375.0, {'J8': np.float32(-106.0)}, {'J8': 5}, {'J8': 12}, 
380.0, {'J8': np.float32(-122.0)}, {'J8': 5}, {'J8': 13}, 
385.0, {'J8': np.float32(-98.0)}, {'J8': 5}, {'J8': 12}, 
390.0, {'J8': np.float32(-2.5)}, {'J8': 5}, {'J8': 10}, 
395.0, {'J8': np.float32(134.5)}, {'J8': 5}, {'J8': 9}, 
400.0, {'J8': np.float32(-40.5)}, {'J8': 5}, {'J8': 10}, 
405.0, {'J8': np.float32(-9.5)}, {'J8': 5}, {'J8': 9}, 
410.0, {'J8': np.float32(-69.0)}, {'J8': 5}, {'J8': 8}, 
415.0, {'J8': np.float32(-38.5)}, {'J8': 5}, {'J8': 7}, 
420.0, {'J8': np.float32(-74.5)}, {'J8': 5}, {'J8': 8}, 
425.0, {'J8': np.float32(-86.5)}, {'J8': 5}, {'J8': 10}, 
430.0, {'J8': np.float32(-101.5)}, {'J8': 6}, {'J8': 11}, 
435.0, {'J8': np.float32(-49.0)}, {'J8': 6}, {'J8': 11}, 
440.0, {'J8': np.float32(20.5)}, {'J8': 5}, {'J8': 9}, 
445.0, {'J8': np.float32(-20.0)}, {'J8': 5}, {'J8': 8}, 
450.0, {'J8': np.float32(-38.5)}, {'J8': 5}, {'J8': 7}, 
455.0, {'J8': np.float32(-39.0)}, {'J8': 5}, {'J8': 6}, 
460.0, {'J8': np.float32(-31.5)}, {'J8': 5}, {'J8': 7}, 
465.0, {'J8': np.float32(-70.0)}, {'J8': 5}, {'J8': 7}, 
470.0, {'J8': np.float32(-72.5)}, {'J8': 5}, {'J8': 8}, 
475.0, {'J8': np.float32(-88.0)}, {'J8': 5}, {'J8': 10}, 
480.0, {'J8': np.float32(-93.0)}, {'J8': 6}, {'J8': 12}, 
485.0, {'J8': np.float32(-141.0)}, {'J8': 7}, {'J8': 14}, 
490.0, {'J8': np.float32(-117.0)}, {'J8': 7}, {'J8': 14}, 
495.0, {'J8': np.float32(-73.0)}, {'J8': 6}, {'J8': 15}, 
500.0, {'J8': np.float32(-6.5)}, {'J8': 5}, {'J8': 13}, 
505.0, {'J8': np.float32(-13.0)}, {'J8': 5}, {'J8': 11}, 
510.0, {'J8': np.float32(-6.0)}, {'J8': 5}, {'J8': 9}, 
515.0, {'J8': np.float32(-19.5)}, {'J8': 5}, {'J8': 9}, 
520.0, {'J8': np.float32(87.0)}, {'J8': 5}, {'J8': 7}, 
525.0, {'J8': np.float32(-34.5)}, {'J8': 5}, {'J8': 6}, 
530.0, {'J8': np.float32(-51.0)}, {'J8': 5}, {'J8': 6}, 
535.0, {'J8': np.float32(-66.0)}, {'J8': 5}, {'J8': 8}, 
540.0, {'J8': np.float32(-84.5)}, {'J8': 5}, {'J8': 9}, 
545.0, {'J8': np.float32(-94.0)}, {'J8': 6}, {'J8': 11}, 
550.0, {'J8': np.float32(-111.5)}, {'J8': 7}, {'J8': 12}, 
555.0, {'J8': np.float32(-24.0)}, {'J8': 5}, {'J8': 10}, 
560.0, {'J8': np.float32(-101.0)}, {'J8': 5}, {'J8': 11}, 
565.0, {'J8': np.float32(-113.0)}, {'J8': 5}, {'J8': 12}, 
570.0, {'J8': np.float32(-122.5)}, {'J8': 6}, {'J8': 13}, 
575.0, {'J8': np.float32(-135.0)}, {'J8': 7}, {'J8': 15}, 
580.0, {'J8': np.float32(-63.5)}, {'J8': 7}, {'J8': 16}, 
585.0, {'J8': np.float32(98.5)}, {'J8': 5}, {'J8': 13}, 
590.0, {'J8': np.float32(-6.0)}, {'J8': 5}, {'J8': 11}, 
595.0, {'J8': np.float32(-33.5)}, {'J8': 5}, {'J8': 9}, 
600.0, {'J8': np.float32(-12.0)}, {'J8': 5}, {'J8': 9}, 
605.0, {'J8': np.float32(102.5)}, {'J8': 5}, {'J8': 7}, 
610.0, {'J8': np.float32(-34.0)}, {'J8': 5}, {'J8': 6}, 
615.0, {'J8': np.float32(-51.0)}, {'J8': 5}, {'J8': 6}, 
620.0, {'J8': np.float32(-67.0)}, {'J8': 5}, {'J8': 8}, 
625.0, {'J8': np.float32(-85.0)}, {'J8': 5}, {'J8': 9}, 
630.0, {'J8': np.float32(-96.0)}, {'J8': 6}, {'J8': 11}, 
635.0, {'J8': np.float32(-112.5)}, {'J8': 7}, {'J8': 12}, 
640.0, {'J8': np.float32(-67.5)}, {'J8': 6}, {'J8': 11}, 
645.0, {'J8': np.float32(42.0)}, {'J8': 5}, {'J8': 8}, 
650.0, {'J8': np.float32(-40.0)}, {'J8': 5}, {'J8': 9}, 
655.0, {'J8': np.float32(-90.5)}, {'J8': 5}, {'J8': 10}, 
660.0, {'J8': np.float32(-101.0)}, {'J8': 5}, {'J8': 11}, 
665.0, {'J8': np.float32(-119.0)}, {'J8': 5}, {'J8': 14}, 
670.0, {'J8': np.float32(-146.0)}, {'J8': 7}, {'J8': 16}, 
675.0, {'J8': np.float32(-160.0)}, {'J8': 7}, {'J8': 16}, 
680.0, {'J8': np.float32(-163.0)}, {'J8': 8}, {'J8': 17}, 
685.0, {'J8': np.float32(-170.0)}, {'J8': 8}, {'J8': 17}, 
690.0, {'J8': np.float32(-48.0)}, {'J8': 7}, {'J8': 16}, 
695.0, {'J8': np.float32(114.0)}, {'J8': 5}, {'J8': 13}, 
700.0, {'J8': np.float32(-26.5)}, {'J8': 5}, {'J8': 12}, 
705.0, {'J8': np.float32(157.0)}, {'J8': 5}, {'J8': 9}, 
710.0, {'J8': np.float32(-92.0)}, {'J8': 5}, {'J8': 11}, 
715.0, {'J8': np.float32(-119.0)}, {'J8': 7}, {'J8': 15}, 
720.0, {'J8': np.float32(-154.0)}, {'J8': 7}, {'J8': 16}, 
725.0, {'J8': np.float32(-160.0)}, {'J8': 7}, {'J8': 16}, 
730.0, {'J8': np.float32(97.5)}, {'J8': 5}, {'J8': 14}, 
735.0, {'J8': np.float32(154.5)}, {'J8': 5}, {'J8': 11}, 
