5.0, {'J01': np.float32(3.0)}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': np.float32(-0.0)}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': np.float32(-0.01848361)}, {'J01': 2}, {'J01': 3}, 
20.0, {'J01': np.float32(-0.04391965)}, {'J01': 4}, {'J01': 7}, 
25.0, {'J01': np.float32(-0.060222417)}, {'J01': 4}, {'J01': 7}, 
30.0, {'J01': np.float32(-0.06800862)}, {'J01': 4}, {'J01': 7}, 
35.0, {'J01': np.float32(-0.08205368)}, {'J01': 4}, {'J01': 9}, 
40.0, {'J01': np.float32(-0.0893869)}, {'J01': 4}, {'J01': 10}, 
45.0, {'J01': np.float32(-0.103)}, {'J01': 4}, {'J01': 11}, 
50.0, {'J01': np.float32(-0.112711735)}, {'J01': 4}, {'J01': 14}, 
55.0, {'J01': np.float32(-0.1508262)}, {'J01': 4}, {'J01': 14}, 
60.0, {'J01': np.float32(-0.1512131)}, {'J01': 4}, {'J01': 15}, 
65.0, {'J01': np.float32(0.49088198)}, {'J01': 4}, {'J01': 12}, 
70.0, {'J01': np.float32(-0.05511831)}, {'J01': 4}, {'J01': 12}, 
75.0, {'J01': np.float32(-0.11529194)}, {'J01': 4}, {'J01': 15}, 
80.0, {'J01': np.float32(-0.15977828)}, {'J01': 4}, {'J01': 15}, 
85.0, {'J01': np.float32(-0.15081933)}, {'J01': 4}, {'J01': 16}, 
90.0, {'J01': np.float32(-0.18857758)}, {'J01': 4}, {'J01': 16}, 
95.0, {'J01': np.float32(-0.14987873)}, {'J01': 4}, {'J01': 17}, 
100.0, {'J01': np.float32(-0.17795493)}, {'J01': 4}, {'J01': 18}, 
105.0, {'J01': np.float32(-0.23759896)}, {'J01': 4}, {'J01': 19}, 
110.0, {'J01': np.float32(-0.2987158)}, {'J01': 4}, {'J01': 19}, 
115.0, {'J01': np.float32(-0.31623477)}, {'J01': 4}, {'J01': 19}, 
120.0, {'J01': np.float32(-0.3420549)}, {'J01': 4}, {'J01': 22}, 
125.0, {'J01': np.float32(-0.38036612)}, {'J01': 4}, {'J01': 24}, 
130.0, {'J01': np.float32(0.5567631)}, {'J01': 4}, {'J01': 19}, 
135.0, {'J01': np.float32(-0.20974946)}, {'J01': 5}, {'J01': 22}, 
140.0, {'J01': np.float32(-0.37133193)}, {'J01': 6}, {'J01': 23}, 
145.0, {'J01': np.float32(-0.42636612)}, {'J01': 6}, {'J01': 24}, 
150.0, {'J01': np.float32(-0.4466054)}, {'J01': 6}, {'J01': 24}, 
155.0, {'J01': np.float32(-0.46279687)}, {'J01': 6}, {'J01': 25}, 
160.0, {'J01': np.float32(-0.47937518)}, {'J01': 7}, {'J01': 26}, 
165.0, {'J01': np.float32(-0.4886316)}, {'J01': 7}, {'J01': 26}, 
170.0, {'J01': np.float32(-0.532038)}, {'J01': 7}, {'J01': 27}, 
175.0, {'J01': np.float32(-0.5859419)}, {'J01': 7}, {'J01': 27}, 
180.0, {'J01': np.float32(-0.6231585)}, {'J01': 8}, {'J01': 28}, 
185.0, {'J01': np.float32(-0.57775676)}, {'J01': 8}, {'J01': 28}, 
190.0, {'J01': np.float32(-0.60890156)}, {'J01': 8}, {'J01': 28}, 
195.0, {'J01': np.float32(0.9214792)}, {'J01': 8}, {'J01': 27}, 
200.0, {'J01': np.float32(-0.012692635)}, {'J01': 8}, {'J01': 28}, 
205.0, {'J01': np.float32(-0.5915899)}, {'J01': 9}, {'J01': 36}, 
210.0, {'J01': np.float32(-0.70960397)}, {'J01': 9}, {'J01': 39}, 
215.0, {'J01': np.float32(-0.31224227)}, {'J01': 9}, {'J01': 43}, 
220.0, {'J01': np.float32(-0.6335096)}, {'J01': 9}, {'J01': 48}, 
225.0, {'J01': np.float32(-0.55028963)}, {'J01': 9}, {'J01': 50}, 
230.0, {'J01': np.float32(-0.6045816)}, {'J01': 9}, {'J01': 52}, 
235.0, {'J01': np.float32(-0.6500777)}, {'J01': 9}, {'J01': 54}, 
240.0, {'J01': np.float32(-0.6671252)}, {'J01': 9}, {'J01': 55}, 
245.0, {'J01': np.float32(-0.67466724)}, {'J01': 9}, {'J01': 56}, 
250.0, {'J01': np.float32(-0.6776851)}, {'J01': 10}, {'J01': 59}, 
255.0, {'J01': np.float32(-0.70733553)}, {'J01': 10}, {'J01': 59}, 
260.0, {'J01': np.float32(-0.10846026)}, {'J01': 10}, {'J01': 59}, 
265.0, {'J01': np.float32(-0.6301357)}, {'J01': 10}, {'J01': 58}, 
270.0, {'J01': np.float32(-0.698466)}, {'J01': 10}, {'J01': 60}, 
275.0, {'J01': np.float32(-0.72818184)}, {'J01': 10}, {'J01': 63}, 
280.0, {'J01': np.float32(-0.77192247)}, {'J01': 10}, {'J01': 63}, 
285.0, {'J01': np.float32(-0.78749484)}, {'J01': 10}, {'J01': 63}, 
290.0, {'J01': np.float32(-0.80306727)}, {'J01': 10}, {'J01': 63}, 
295.0, {'J01': np.float32(-0.80476964)}, {'J01': 11}, {'J01': 66}, 
300.0, {'J01': np.float32(-0.8284136)}, {'J01': 12}, {'J01': 69}, 
305.0, {'J01': np.float32(-0.84209275)}, {'J01': 12}, {'J01': 70}, 
310.0, {'J01': np.float32(-0.85867107)}, {'J01': 12}, {'J01': 70}, 
315.0, {'J01': np.float32(-0.896352)}, {'J01': 12}, {'J01': 71}, 
320.0, {'J01': np.float32(-0.9342529)}, {'J01': 13}, {'J01': 74}, 
325.0, {'J01': np.float32(0.32597625)}, {'J01': 14}, {'J01': 73}, 
330.0, {'J01': np.float32(-0.8119951)}, {'J01': 16}, {'J01': 75}, 
335.0, {'J01': np.float32(-0.8516105)}, {'J01': 16}, {'J01': 76}, 
340.0, {'J01': np.float32(-0.92323387)}, {'J01': 17}, {'J01': 77}, 
345.0, {'J01': np.float32(-0.9753918)}, {'J01': 18}, {'J01': 78}, 
350.0, {'J01': np.float32(-0.9860531)}, {'J01': 18}, {'J01': 79}, 
355.0, {'J01': np.float32(-0.9835528)}, {'J01': 18}, {'J01': 79}, 
360.0, {'J01': np.float32(-1.0135249)}, {'J01': 20}, {'J01': 81}, 
365.0, {'J01': np.float32(-1.0255791)}, {'J01': 20}, {'J01': 81}, 
370.0, {'J01': np.float32(-1.0300912)}, {'J01': 20}, {'J01': 82}, 
375.0, {'J01': np.float32(1.9549882)}, {'J01': 20}, {'J01': 82}, 
380.0, {'J01': np.float32(3.0)}, {'J01': 20}, {'J01': 82}, 
385.0, {'J01': np.float32(-1.0349128)}, {'J01': 20}, {'J01': 82}, 
390.0, {'J01': np.float32(0.6392262)}, {'J01': 21}, {'J01': 81}, 
395.0, {'J01': np.float32(-0.9037202)}, {'J01': 22}, {'J01': 83}, 
400.0, {'J01': np.float32(-0.9508122)}, {'J01': 22}, {'J01': 83}, 
405.0, {'J01': np.float32(1.3564808)}, {'J01': 23}, {'J01': 85}, 
410.0, {'J01': np.float32(-1.0847906)}, {'J01': 25}, {'J01': 87}, 
415.0, {'J01': np.float32(-1.1354542)}, {'J01': 26}, {'J01': 89}, 
420.0, {'J01': np.float32(-1.158646)}, {'J01': 26}, {'J01': 89}, 
425.0, {'J01': np.float32(1.279685)}, {'J01': 26}, {'J01': 91}, 
430.0, {'J01': np.float32(-0.023009257)}, {'J01': 26}, {'J01': 91}, 
435.0, {'J01': np.float32(0.06972873)}, {'J01': 26}, {'J01': 93}, 
440.0, {'J01': np.float32(2.071735)}, {'J01': 27}, {'J01': 94}, 
445.0, {'J01': np.float32(-1.2422994)}, {'J01': 27}, {'J01': 94}, 
450.0, {'J01': np.float32(-1.260979)}, {'J01': 30}, {'J01': 97}, 
455.0, {'J01': np.float32(0.67766374)}, {'J01': 30}, {'J01': 95}, 
460.0, {'J01': np.float32(-1.0923256)}, {'J01': 31}, {'J01': 96}, 
465.0, {'J01': np.float32(-1.1869981)}, {'J01': 31}, {'J01': 96}, 
470.0, {'J01': np.float32(-1.318036)}, {'J01': 32}, {'J01': 97}, 
475.0, {'J01': np.float32(-1.322935)}, {'J01': 32}, {'J01': 98}, 
480.0, {'J01': np.float32(-1.3735332)}, {'J01': 32}, {'J01': 99}, 
485.0, {'J01': np.float32(-1.4048982)}, {'J01': 33}, {'J01': 101}, 
