5.0, {'J01': -0.0, 'top_mgr': 0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -0.0, 'top_mgr': 1}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': -9.2, 'top_mgr': 2}, {'J01': 2}, {'J01': 5}, 
20.0, {'J01': -29.2, 'top_mgr': 0}, {'J01': 4}, {'J01': 9}, 
25.0, {'J01': -47.2, 'top_mgr': 1}, {'J01': 4}, {'J01': 11}, 
30.0, {'J01': -50.0, 'top_mgr': 2}, {'J01': 4}, {'J01': 11}, 
35.0, {'J01': -68.0, 'top_mgr': 2}, {'J01': 5}, {'J01': 14}, 
40.0, {'J01': -94.00000000000001, 'top_mgr': 0}, {'J01': 6}, {'J01': 20}, 
45.0, {'J01': -98.20000000000002, 'top_mgr': 5}, {'J01': 6}, {'J01': 20}, 
50.0, {'J01': -104.4, 'top_mgr': 6}, {'J01': 5}, {'J01': 19}, 
55.0, {'J01': -134.40000000000003, 'top_mgr': 1}, {'J01': 5}, {'J01': 22}, 
60.0, {'J01': -159.20000000000005, 'top_mgr': 3}, {'J01': 7}, {'J01': 30}, 
65.0, {'J01': -183.60000000000002, 'top_mgr': 2}, {'J01': 7}, {'J01': 30}, 
70.0, {'J01': -219.60000000000002, 'top_mgr': 0}, {'J01': 7}, {'J01': 30}, 
75.0, {'J01': -257.4, 'top_mgr': 2}, {'J01': 7}, {'J01': 32}, 
80.0, {'J01': -275.8, 'top_mgr': 4}, {'J01': 7}, {'J01': 28}, 
85.0, {'J01': -278.40000000000003, 'top_mgr': 3}, {'J01': 7}, {'J01': 31}, 
90.0, {'J01': -292.6, 'top_mgr': 6}, {'J01': 7}, {'J01': 26}, 
95.0, {'J01': -318.8, 'top_mgr': 2}, {'J01': 7}, {'J01': 31}, 
100.0, {'J01': -372.6000000000001, 'top_mgr': 0}, {'J01': 7}, {'J01': 35}, 
105.0, {'J01': -412.2000000000001, 'top_mgr': 2}, {'J01': 7}, {'J01': 34}, 
110.0, {'J01': -407.20000000000005, 'top_mgr': 4}, {'J01': 7}, {'J01': 32}, 
115.0, {'J01': -434.40000000000003, 'top_mgr': 3}, {'J01': 7}, {'J01': 32}, 
120.0, {'J01': -476.0, 'top_mgr': 1}, {'J01': 7}, {'J01': 37}, 
125.0, {'J01': -463.99999999999994, 'top_mgr': 7}, {'J01': 7}, {'J01': 35}, 
130.0, {'J01': -391.8, 'top_mgr': 6}, {'J01': 7}, {'J01': 33}, 
135.0, {'J01': -387.40000000000003, 'top_mgr': 6}, {'J01': 6}, {'J01': 30}, 
140.0, {'J01': -410.79999999999995, 'top_mgr': 2}, {'J01': 6}, {'J01': 31}, 
145.0, {'J01': -438.59999999999997, 'top_mgr': 2}, {'J01': 7}, {'J01': 37}, 
150.0, {'J01': -502.59999999999997, 'top_mgr': 0}, {'J01': 7}, {'J01': 45}, 
155.0, {'J01': -529.0, 'top_mgr': 3}, {'J01': 7}, {'J01': 43}, 
160.0, {'J01': -533.9999999999999, 'top_mgr': 8}, {'J01': 6}, {'J01': 36}, 
165.0, {'J01': -552.8, 'top_mgr': 7}, {'J01': 5}, {'J01': 32}, 
170.0, {'J01': -600.4000000000001, 'top_mgr': 2}, {'J01': 5}, {'J01': 31}, 
175.0, {'J01': -622.4, 'top_mgr': 3}, {'J01': 6}, {'J01': 38}, 
180.0, {'J01': -655.1999999999999, 'top_mgr': 3}, {'J01': 7}, {'J01': 41}, 
185.0, {'J01': -546.4000000000001, 'top_mgr': 3}, {'J01': 7}, {'J01': 40}, 
190.0, {'J01': -587.4, 'top_mgr': 1}, {'J01': 7}, {'J01': 40}, 
195.0, {'J01': -634.4, 'top_mgr': 0}, {'J01': 7}, {'J01': 43}, 
200.0, {'J01': -663.3999999999999, 'top_mgr': 1}, {'J01': 7}, {'J01': 45}, 
205.0, {'J01': -643.4, 'top_mgr': 13}, {'J01': 5}, {'J01': 33}, 
210.0, {'J01': -667.1999999999999, 'top_mgr': 1}, {'J01': 5}, {'J01': 32}, 
215.0, {'J01': -664.6, 'top_mgr': 7}, {'J01': 5}, {'J01': 25}, 
220.0, {'J01': -519.8000000000001, 'top_mgr': 4}, {'J01': 5}, {'J01': 25}, 
225.0, {'J01': -485.8, 'top_mgr': 7}, {'J01': 5}, {'J01': 19}, 
230.0, {'J01': -425.00000000000006, 'top_mgr': 10}, {'J01': 5}, {'J01': 16}, 
235.0, {'J01': -445.00000000000006, 'top_mgr': 10}, {'J01': 5}, {'J01': 16}, 
240.0, {'J01': -471.80000000000007, 'top_mgr': 3}, {'J01': 5}, {'J01': 20}, 
245.0, {'J01': -463.59999999999997, 'top_mgr': 1}, {'J01': 6}, {'J01': 30}, 
250.0, {'J01': -465.8, 'top_mgr': 5}, {'J01': 6}, {'J01': 31}, 
255.0, {'J01': -415.2, 'top_mgr': 2}, {'J01': 7}, {'J01': 33}, 
260.0, {'J01': -428.59999999999997, 'top_mgr': 2}, {'J01': 7}, {'J01': 35}, 
265.0, {'J01': -441.0, 'top_mgr': 4}, {'J01': 7}, {'J01': 32}, 
270.0, {'J01': -435.6, 'top_mgr': 5}, {'J01': 7}, {'J01': 31}, 
275.0, {'J01': -442.0, 'top_mgr': 8}, {'J01': 6}, {'J01': 28}, 
280.0, {'J01': -478.4, 'top_mgr': 1}, {'J01': 6}, {'J01': 29}, 
285.0, {'J01': -481.8, 'top_mgr': 5}, {'J01': 6}, {'J01': 27}, 
290.0, {'J01': -506.59999999999997, 'top_mgr': 2}, {'J01': 7}, {'J01': 31}, 
295.0, {'J01': -548.6, 'top_mgr': 0}, {'J01': 7}, {'J01': 37}, 
300.0, {'J01': -560.4000000000001, 'top_mgr': 9}, {'J01': 6}, {'J01': 31}, 
305.0, {'J01': -572.2000000000002, 'top_mgr': 4}, {'J01': 5}, {'J01': 28}, 
310.0, {'J01': -600.6000000000001, 'top_mgr': 1}, {'J01': 5}, {'J01': 31}, 
315.0, {'J01': -600.4000000000001, 'top_mgr': 4}, {'J01': 6}, {'J01': 28}, 
320.0, {'J01': -605.4000000000001, 'top_mgr': 3}, {'J01': 6}, {'J01': 30}, 
325.0, {'J01': -627.0, 'top_mgr': 3}, {'J01': 8}, {'J01': 35}, 
330.0, {'J01': -625.0, 'top_mgr': 12}, {'J01': 5}, {'J01': 29}, 
335.0, {'J01': -534.0, 'top_mgr': 12}, {'J01': 6}, {'J01': 23}, 
340.0, {'J01': -544.0, 'top_mgr': 3}, {'J01': 6}, {'J01': 24}, 
345.0, {'J01': -555.4000000000001, 'top_mgr': 7}, {'J01': 6}, {'J01': 19}, 
350.0, {'J01': -541.8000000000001, 'top_mgr': 3}, {'J01': 6}, {'J01': 21}, 
