5.0, {'J8': np.float32(0.0)}, {'J8': 0}, {'J8': 0}, 
10.0, {'J8': np.float32(0.0)}, {'J8': 0}, {'J8': 0}, 
15.0, {'J8': np.float32(0.0)}, {'J8': 0}, {'J8': 0}, 
20.0, {'J8': np.float32(-0.02232143)}, {'J8': 1}, {'J8': 1}, 
25.0, {'J8': np.float32(-0.04464286)}, {'J8': 1}, {'J8': 1}, 
30.0, {'J8': np.float32(-0.06696428)}, {'J8': 2}, {'J8': 3}, 
35.0, {'J8': np.float32(-0.084821425)}, {'J8': 1}, {'J8': 3}, 
40.0, {'J8': np.float32(0.0066964286)}, {'J8': 1}, {'J8': 2}, 
45.0, {'J8': np.float32(-0.11383928)}, {'J8': 2}, {'J8': 4}, 
50.0, {'J8': np.float32(-0.1875)}, {'J8': 2}, {'J8': 5}, 
55.0, {'J8': np.float32(-0.25669643)}, {'J8': 4}, {'J8': 7}, 
60.0, {'J8': np.float32(-0.30580357)}, {'J8': 4}, {'J8': 10}, 
65.0, {'J8': np.float32(-0.24330357)}, {'J8': 4}, {'J8': 11}, 
70.0, {'J8': np.float32(-0.2767857)}, {'J8': 6}, {'J8': 12}, 
75.0, {'J8': np.float32(-0.54464287)}, {'J8': 6}, {'J8': 13}, 
80.0, {'J8': np.float32(0.046875)}, {'J8': 4}, {'J8': 11}, 
85.0, {'J8': np.float32(-0.49107143)}, {'J8': 4}, {'J8': 11}, 
90.0, {'J8': np.float32(-0.49107143)}, {'J8': 4}, {'J8': 11}, 
95.0, {'J8': np.float32(-0.515625)}, {'J8': 5}, {'J8': 13}, 
100.0, {'J8': np.float32(-0.59821427)}, {'J8': 6}, {'J8': 14}, 
105.0, {'J8': np.float32(-0.66741073)}, {'J8': 7}, {'J8': 16}, 
110.0, {'J8': np.float32(-0.72321427)}, {'J8': 8}, {'J8': 17}, 
115.0, {'J8': np.float32(-0.24776785)}, {'J8': 7}, {'J8': 16}, 
120.0, {'J8': np.float32(-0.21205357)}, {'J8': 6}, {'J8': 15}, 
125.0, {'J8': np.float32(-0.66964287)}, {'J8': 6}, {'J8': 15}, 
130.0, {'J8': np.float32(0.02232143)}, {'J8': 6}, {'J8': 14}, 
135.0, {'J8': np.float32(1.1383928)}, {'J8': 7}, {'J8': 12}, 
140.0, {'J8': np.float32(-0.54241073)}, {'J8': 8}, {'J8': 13}, 
145.0, {'J8': np.float32(0.09151786)}, {'J8': 7}, {'J8': 13}, 
150.0, {'J8': np.float32(-0.087053575)}, {'J8': 6}, {'J8': 14}, 
155.0, {'J8': np.float32(-0.640625)}, {'J8': 6}, {'J8': 15}, 
160.0, {'J8': np.float32(-0.66964287)}, {'J8': 6}, {'J8': 15}, 
165.0, {'J8': np.float32(-0.68303573)}, {'J8': 7}, {'J8': 16}, 
170.0, {'J8': np.float32(-0.71875)}, {'J8': 8}, {'J8': 17}, 
175.0, {'J8': np.float32(-0.7589286)}, {'J8': 8}, {'J8': 17}, 
180.0, {'J8': np.float32(-0.7589286)}, {'J8': 8}, {'J8': 17}, 
185.0, {'J8': np.float32(-0.7589286)}, {'J8': 8}, {'J8': 17}, 
190.0, {'J8': np.float32(-0.7589286)}, {'J8': 8}, {'J8': 17}, 
195.0, {'J8': np.float32(-0.7589286)}, {'J8': 8}, {'J8': 17}, 
200.0, {'J8': np.float32(0.1875)}, {'J8': 7}, {'J8': 16}, 
205.0, {'J8': np.float32(0.24107143)}, {'J8': 6}, {'J8': 15}, 
210.0, {'J8': np.float32(-0.66964287)}, {'J8': 6}, {'J8': 15}, 
215.0, {'J8': np.float32(-0.66964287)}, {'J8': 6}, {'J8': 15}, 
220.0, {'J8': np.float32(-0.68973213)}, {'J8': 7}, {'J8': 16}, 
225.0, {'J8': np.float32(-0.72098213)}, {'J8': 8}, {'J8': 17}, 
230.0, {'J8': np.float32(-0.7589286)}, {'J8': 8}, {'J8': 17}, 
235.0, {'J8': np.float32(-0.7589286)}, {'J8': 8}, {'J8': 17}, 
240.0, {'J8': np.float32(-0.7589286)}, {'J8': 8}, {'J8': 17}, 
245.0, {'J8': np.float32(-0.7589286)}, {'J8': 8}, {'J8': 17}, 
250.0, {'J8': np.float32(-0.7589286)}, {'J8': 8}, {'J8': 17}, 
255.0, {'J8': np.float32(-0.7589286)}, {'J8': 8}, {'J8': 17}, 
260.0, {'J8': np.float32(-0.7589286)}, {'J8': 8}, {'J8': 17}, 
265.0, {'J8': np.float32(-0.7589286)}, {'J8': 8}, {'J8': 17}, 
270.0, {'J8': np.float32(-0.7589286)}, {'J8': 8}, {'J8': 17}, 
275.0, {'J8': np.float32(-0.7589286)}, {'J8': 8}, {'J8': 17}, 
