5.0, {'J8': np.float32(0.0)}, {'J8': 0}, {'J8': 0}, 
10.0, {'J8': np.float32(0.0)}, {'J8': 0}, {'J8': 0}, 
15.0, {'J8': np.float32(-0.002232143)}, {'J8': 1}, {'J8': 1}, 
20.0, {'J8': np.float32(-0.04464286)}, {'J8': 1}, {'J8': 1}, 
25.0, {'J8': np.float32(-0.05357143)}, {'J8': 1}, {'J8': 2}, 
30.0, {'J8': np.float32(-0.118303575)}, {'J8': 3}, {'J8': 4}, 
35.0, {'J8': np.float32(-0.17857143)}, {'J8': 3}, {'J8': 4}, 
40.0, {'J8': np.float32(-0.18303572)}, {'J8': 4}, {'J8': 5}, 
45.0, {'J8': np.float32(-0.24553572)}, {'J8': 4}, {'J8': 6}, 
50.0, {'J8': np.float32(-0.30357143)}, {'J8': 4}, {'J8': 8}, 
55.0, {'J8': np.float32(-0.29017857)}, {'J8': 4}, {'J8': 8}, 
60.0, {'J8': np.float32(-0.4575893)}, {'J8': 5}, {'J8': 12}, 
65.0, {'J8': np.float32(-0.44642857)}, {'J8': 5}, {'J8': 13}, 
70.0, {'J8': np.float32(-0.58035713)}, {'J8': 5}, {'J8': 13}, 
75.0, {'J8': np.float32(-0.58035713)}, {'J8': 5}, {'J8': 13}, 
80.0, {'J8': np.float32(-0.58035713)}, {'J8': 5}, {'J8': 13}, 
85.0, {'J8': np.float32(-0.24330357)}, {'J8': 7}, {'J8': 15}, 
90.0, {'J8': np.float32(-0.3013393)}, {'J8': 6}, {'J8': 14}, 
95.0, {'J8': np.float32(-0.265625)}, {'J8': 5}, {'J8': 13}, 
100.0, {'J8': np.float32(-0.21205357)}, {'J8': 4}, {'J8': 12}, 
105.0, {'J8': np.float32(-0.5535714)}, {'J8': 5}, {'J8': 13}, 
110.0, {'J8': np.float32(-0.1875)}, {'J8': 5}, {'J8': 13}, 
115.0, {'J8': np.float32(-0.29464287)}, {'J8': 5}, {'J8': 13}, 
120.0, {'J8': np.float32(-0.53125)}, {'J8': 5}, {'J8': 12}, 
125.0, {'J8': np.float32(0.35044643)}, {'J8': 5}, {'J8': 9}, 
130.0, {'J8': np.float32(-0.41517857)}, {'J8': 5}, {'J8': 10}, 
135.0, {'J8': np.float32(-0.38839287)}, {'J8': 5}, {'J8': 9}, 
140.0, {'J8': np.float32(-0.4017857)}, {'J8': 5}, {'J8': 9}, 
145.0, {'J8': np.float32(-0.4017857)}, {'J8': 5}, {'J8': 9}, 
150.0, {'J8': np.float32(-0.4017857)}, {'J8': 5}, {'J8': 9}, 
