episode,agent,car_wait_total,bike_wait_total,ped_wait_total,car_queue_total,bike_queue_total,ped_queue_total,reward_mean,reward_std,reward_min,reward_max,bike_wait_frac,ped_wait_frac,bike_queue_frac,ped_queue_frac,epsilon,mean_q,mean_loss,decisions,wall_seconds
1,IDQN_MM2,2718381.0,6071139.0,32435.5,47368.0,21878.0,4343.0,-0.68588,1.96152,-3.0,3.0,0.6882,0.0037,0.2973,0.059,0.9872,2.24726,nan,1080,51.3
2,IDQN_MM2,3104288.0,12362938.0,44511.0,55769.0,29911.0,4559.0,-0.74589,1.97591,-3.0,3.0,0.797,0.0029,0.3315,0.0505,0.9644,5.26467,0.661765,1080,54.4
3,IDQN_MM2,2507633.5,1795791.0,38286.0,36951.0,11640.0,4364.0,-0.72969,1.89655,-3.0,3.0,0.4136,0.0088,0.2198,0.0824,0.9407,9.92136,0.931175,1080,46.9
4,IDQN_MM2,2899844.0,8415076.5,41817.5,51029.0,25269.0,4458.0,-0.68226,1.96919,-3.0,3.0,0.741,0.0037,0.3129,0.0552,0.9169,8.65251,0.892748,1080,47.8
5,IDQN_MM2,2421401.0,2109679.0,23939.5,38425.0,13318.0,4027.0,-0.55719,1.86731,-3.0,3.0,0.4632,0.0053,0.2388,0.0722,0.8932,6.79392,0.92783,1080,46.7
6,IDQN_MM2,2485305.0,1584548.5,26440.5,36532.0,10985.0,3957.0,-0.57606,1.89057,-3.0,3.0,0.3868,0.0065,0.2134,0.0769,0.8694,5.69378,0.715582,1080,47.3
7,IDQN_MM2,2555852.5,8672311.0,28287.5,51817.0,26201.0,4102.0,-0.59195,1.95251,-3.0,3.0,0.7704,0.0025,0.3191,0.05,0.8457,2.96394,0.642013,1080,49.5
8,IDQN_MM2,2566892.5,9722760.0,19703.0,53220.0,27547.0,3743.0,-0.46943,1.88738,-3.0,3.0,0.7899,0.0016,0.326,0.0443,0.8219,1.33375,0.598697,1080,49.6
9,IDQN_MM2,2546575.5,1153893.0,21753.5,36278.0,10471.0,3710.0,-0.52261,1.82665,-3.0,3.0,0.31,0.0058,0.2075,0.0735,0.7982,-0.10634,0.578003,1080,49.9
10,IDQN_MM2,2577153.5,2617326.5,20297.0,40115.0,14659.0,3834.0,-0.5105,1.84336,-3.0,3.0,0.5019,0.0039,0.2501,0.0654,0.7744,-0.75107,0.524152,1080,49.6
11,IDQN_MM2,2201053.0,1516600.0,20438.5,37058.0,11304.0,3846.0,-0.50909,1.86423,-3.0,3.0,0.4057,0.0055,0.2165,0.0737,0.7507,-0.15981,0.542961,1080,49.0
12,IDQN_MM2,2461396.0,2811035.5,16829.5,40520.0,14628.0,3768.0,-0.45011,1.84695,-3.0,3.0,0.5315,0.0032,0.2483,0.064,0.7269,-0.19316,0.518949,1080,48.0
13,IDQN_MM2,2502101.0,3917506.5,20793.0,43208.0,17366.0,3915.0,-0.53604,1.86792,-3.0,3.0,0.6083,0.0032,0.2693,0.0607,0.7032,-1.199,0.464973,1080,48.5
14,IDQN_MM2,2462453.5,4616058.0,18419.5,44987.0,19199.0,3813.0,-0.47758,1.9181,-3.0,3.0,0.6504,0.0026,0.2823,0.0561,0.6794,-1.16948,0.508392,1080,49.4
15,IDQN_MM2,2396454.5,6480057.0,16303.5,48543.0,22995.0,3642.0,-0.4702,1.93285,-3.0,3.0,0.7287,0.0018,0.3059,0.0484,0.6557,-1.28165,0.484329,1080,49.0
16,IDQN_MM2,2215032.5,3360012.5,16749.0,41842.0,16094.0,3785.0,-0.44149,1.85942,-3.0,3.0,0.6009,0.003,0.2608,0.0613,0.6319,-1.8781,0.470768,1080,49.1
17,IDQN_MM2,2553965.5,2977855.0,14279.5,40413.0,14585.0,3521.0,-0.40906,1.87476,-3.0,3.0,0.5369,0.0026,0.2492,0.0602,0.6082,-1.54841,0.475028,1080,47.3
18,IDQN_MM2,2567859.5,5324468.5,13983.0,44510.0,19482.0,3501.0,-0.39395,1.87093,-3.0,3.0,0.6734,0.0018,0.2887,0.0519,0.5844,-1.78827,0.483591,1080,46.4
19,IDQN_MM2,2428445.0,1920687.5,20054.5,37168.0,11772.0,3469.0,-0.37737,1.80106,-3.0,3.0,0.4396,0.0046,0.2246,0.0662,0.5607,-2.21315,0.487649,1080,45.1
20,IDQN_MM2,2581711.5,2806933.0,11710.5,40591.0,15033.0,3443.0,-0.33025,1.81202,-3.0,3.0,0.5198,0.0022,0.2545,0.0583,0.5369,-1.9924,0.484141,1080,46.3
21,IDQN_MM2,2361742.0,5212969.0,12589.5,44149.0,18808.0,3485.0,-0.34096,1.84256,-3.0,3.0,0.6871,0.0017,0.2831,0.0525,0.5132,-1.66524,0.465657,1080,50.2
22,IDQN_MM2,2379262.0,6947256.5,13508.5,49172.0,23662.0,3498.0,-0.36395,1.8054,-3.0,3.0,0.7438,0.0014,0.31,0.0458,0.4894,-1.75846,0.462537,1080,49.4
23,IDQN_MM2,2205439.0,3994674.0,10201.5,42752.0,17316.0,3299.0,-0.34343,1.82221,-3.0,3.0,0.6432,0.0016,0.2733,0.0521,0.4657,-2.15545,0.478396,1080,46.8
24,IDQN_MM2,2609666.5,2216428.5,9884.5,38325.0,12711.0,3301.0,-0.27642,1.75765,-3.0,3.0,0.4583,0.002,0.2339,0.0608,0.4419,-1.73667,0.48087,1080,45.5
25,IDQN_MM2,2630017.0,4993563.5,10112.5,45503.0,19401.0,3211.0,-0.31434,1.76553,-3.0,3.0,0.6541,0.0013,0.2848,0.0471,0.4182,-1.63848,0.4766,1080,46.4
26,IDQN_MM2,2501933.5,2657847.0,8871.0,39753.0,14261.0,3206.0,-0.23632,1.73966,-3.0,3.0,0.5142,0.0017,0.2492,0.056,0.3944,-1.89252,0.449219,1080,50.4
27,IDQN_MM2,2577790.0,7774952.0,10448.0,48567.0,23209.0,3480.0,-0.30618,1.87871,-3.0,3.0,0.7502,0.001,0.3084,0.0462,0.3707,-1.70388,0.478926,1080,48.7
28,IDQN_MM2,2704214.0,1486169.0,7479.0,37284.0,11132.0,3181.0,-0.16857,1.73965,-3.0,3.0,0.354,0.0018,0.2157,0.0617,0.3469,-1.82234,0.467394,1080,45.9
29,IDQN_MM2,2513073.5,6505710.0,10649.0,47684.0,22100.0,3426.0,-0.3118,1.88517,-3.0,3.0,0.7205,0.0012,0.3019,0.0468,0.3232,-1.99089,0.443034,1080,46.3
30,IDQN_MM2,2360047.0,1348214.0,8422.0,35809.0,10284.0,3177.0,-0.24847,1.76351,-3.0,3.0,0.3627,0.0023,0.2087,0.0645,0.2994,-2.01665,0.444007,1080,45.7
31,IDQN_MM2,2450104.5,1049456.0,7858.5,34849.0,9145.0,3181.0,-0.20087,1.71552,-3.0,3.0,0.2992,0.0022,0.1939,0.0674,0.2757,-2.70568,0.443218,1080,48.1
32,IDQN_MM2,2655115.5,4196752.0,8218.0,42373.0,16919.0,3235.0,-0.21623,1.77275,-3.0,3.0,0.6118,0.0012,0.2706,0.0517,0.2519,-2.47734,0.457893,1080,47.0
33,IDQN_MM2,2977991.5,1391906.5,7602.0,35818.0,9394.0,2927.0,-0.17672,1.67956,-3.0,3.0,0.318,0.0017,0.1951,0.0608,0.2282,-2.53924,0.457513,1080,46.4
34,IDQN_MM2,3199729.0,4191760.0,7331.5,44108.0,18258.0,3095.0,-0.20579,1.79142,-3.0,3.0,0.5665,0.001,0.2789,0.0473,0.2044,-2.11813,0.425786,1080,46.8
35,IDQN_MM2,2742530.5,1269721.0,6824.0,34180.0,9371.0,3057.0,-0.13994,1.69578,-3.0,3.0,0.3159,0.0017,0.2011,0.0656,0.1807,-1.88131,0.419404,1080,45.3
36,IDQN_MM2,3975501.5,4102206.5,6995.0,44858.0,18036.0,3083.0,-0.17478,1.77709,-3.0,3.0,0.5074,0.0009,0.2734,0.0467,0.1569,-2.03194,0.407024,1080,50.7
37,IDQN_MM2,4203801.5,2067953.0,6294.0,37130.0,10527.0,2918.0,-0.10773,1.69387,-3.0,3.0,0.3294,0.001,0.2081,0.0577,0.1332,-1.47063,0.394564,1080,47.3
38,IDQN_MM2,5580495.0,1678011.0,5548.5,38752.0,10836.0,2870.0,-0.13575,1.72614,-3.0,3.0,0.231,0.0008,0.2066,0.0547,0.1094,-1.7904,0.411909,1080,46.2
39,IDQN_MM2,5281616.5,509177.5,4918.0,33183.0,5724.0,2737.0,-0.08781,1.6299,-3.0,3.0,0.0879,0.0008,0.1375,0.0657,0.0857,-2.1001,0.413962,1080,46.6
40,IDQN_MM2,5940305.0,667999.0,32055.0,31567.0,6489.0,3198.0,-0.15197,1.59699,-3.0,3.0,0.1006,0.0048,0.1573,0.0775,0.0619,-2.36502,0.417835,1080,43.8
41,IDQN_MM2,9952049.5,246353.5,3999.0,28251.0,3810.0,2592.0,-0.07438,1.55092,-3.0,3.0,0.0241,0.0004,0.1099,0.0748,0.05,-2.43802,0.41928,1080,49.3
42,IDQN_MM2,3890137.5,2155361.0,5661.0,38306.0,11734.0,2938.0,-0.09319,1.66807,-3.0,3.0,0.3562,0.0009,0.2215,0.0555,0.05,-2.05518,0.430218,1080,47.6
43,IDQN_MM2,5649008.0,1868868.0,5141.0,36308.0,9542.0,2752.0,-0.09318,1.63891,-3.0,3.0,0.2484,0.0007,0.1963,0.0566,0.05,-2.31073,0.413666,1080,46.5
44,IDQN_MM2,4700918.0,651985.0,4632.5,33353.0,6453.0,2632.0,-0.07449,1.55447,-3.0,3.0,0.1217,0.0009,0.1521,0.062,0.05,-2.02101,0.406958,1080,45.3
45,IDQN_MM2,4416592.0,1067171.5,5220.0,35653.0,8576.0,2816.0,-0.08785,1.62507,-3.0,3.0,0.1944,0.001,0.1823,0.0599,0.05,-1.68715,0.415059,1080,45.2
46,IDQN_MM2,3464878.0,2453545.5,5256.0,37948.0,12298.0,2801.0,-0.09756,1.65359,-3.0,3.0,0.4142,0.0009,0.2318,0.0528,0.05,-2.14783,0.409113,1080,49.0
47,IDQN_MM2,3705279.5,2621540.5,7065.5,41639.0,14789.0,3103.0,-0.10307,1.75646,-3.0,3.0,0.4139,0.0011,0.2484,0.0521,0.05,-2.08171,0.4126,1080,46.8
48,IDQN_MM2,3067077.0,2835016.5,6045.0,39276.0,13993.0,2926.0,-0.0963,1.66802,-3.0,3.0,0.4798,0.001,0.249,0.0521,0.05,-2.34496,0.417413,1080,47.0
49,IDQN_MM2,3739877.0,3008668.0,5557.5,40563.0,14071.0,2888.0,-0.10305,1.68796,-3.0,3.0,0.4455,0.0008,0.2446,0.0502,0.05,-2.43517,0.415475,1080,46.4
50,IDQN_MM2,3516455.0,3725074.0,26547.5,42163.0,16312.0,3472.0,-0.17987,1.75193,-3.0,3.0,0.5125,0.0037,0.2633,0.056,0.05,-2.362,0.399615,1080,45.6
