5.0, {'J01': 0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': 0}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': -7.0}, {'J01': 1}, {'J01': 4}, 
20.0, {'J01': -24.0}, {'J01': 1}, {'J01': 2}, 
25.0, {'J01': -45.5}, {'J01': 2}, {'J01': 4}, 
30.0, {'J01': -97.0}, {'J01': 2}, {'J01': 8}, 
35.0, {'J01': -166.5}, {'J01': 3}, {'J01': 10}, 
40.0, {'J01': -219.5}, {'J01': 2}, {'J01': 8}, 
45.0, {'J01': -284.0}, {'J01': 2}, {'J01': 9}, 
50.0, {'J01': -289.0}, {'J01': 2}, {'J01': 11}, 
55.0, {'J01': -415.5}, {'J01': 3}, {'J01': 19}, 
60.0, {'J01': -540.0}, {'J01': 4}, {'J01': 20}, 
65.0, {'J01': -723.0}, {'J01': 4}, {'J01': 21}, 
70.0, {'J01': -747.0}, {'J01': 3}, {'J01': 18}, 
75.0, {'J01': -913.0}, {'J01': 4}, {'J01': 23}, 
80.0, {'J01': -1111.5}, {'J01': 6}, {'J01': 29}, 
85.0, {'J01': -1242.0}, {'J01': 4}, {'J01': 24}, 
90.0, {'J01': -1280.5}, {'J01': 3}, {'J01': 20}, 
95.0, {'J01': -1415.5}, {'J01': 3}, {'J01': 24}, 
100.0, {'J01': -1675.5}, {'J01': 5}, {'J01': 32}, 
105.0, {'J01': -2028.5}, {'J01': 8}, {'J01': 41}, 
110.0, {'J01': -2219.0}, {'J01': 7}, {'J01': 37}, 
115.0, {'J01': -2430.0}, {'J01': 6}, {'J01': 34}, 
120.0, {'J01': -2444.5}, {'J01': 4}, {'J01': 28}, 
125.0, {'J01': -2548.5}, {'J01': 4}, {'J01': 24}, 
130.0, {'J01': -2321.0}, {'J01': 3}, {'J01': 20}, 
135.0, {'J01': -2422.5}, {'J01': 3}, {'J01': 24}, 
140.0, {'J01': -2691.0}, {'J01': 6}, {'J01': 37}, 
145.0, {'J01': -3001.0}, {'J01': 8}, {'J01': 44}, 
150.0, {'J01': -3313.5}, {'J01': 8}, {'J01': 39}, 
155.0, {'J01': -3711.5}, {'J01': 8}, {'J01': 43}, 
160.0, {'J01': -4152.5}, {'J01': 8}, {'J01': 47}, 
165.0, {'J01': -4371.5}, {'J01': 7}, {'J01': 43}, 
170.0, {'J01': -4426.0}, {'J01': 5}, {'J01': 36}, 
175.0, {'J01': -3748.5}, {'J01': 4}, {'J01': 32}, 
180.0, {'J01': -3989.0}, {'J01': 4}, {'J01': 32}, 
185.0, {'J01': -3811.5}, {'J01': 4}, {'J01': 24}, 
190.0, {'J01': -3720.5}, {'J01': 4}, {'J01': 20}, 
195.0, {'J01': -3638.5}, {'J01': 4}, {'J01': 21}, 
200.0, {'J01': -3413.5}, {'J01': 3}, {'J01': 25}, 
205.0, {'J01': -3564.5}, {'J01': 6}, {'J01': 33}, 
210.0, {'J01': -3786.5}, {'J01': 8}, {'J01': 34}, 
215.0, {'J01': -4071.0}, {'J01': 8}, {'J01': 34}, 
220.0, {'J01': -4234.0}, {'J01': 6}, {'J01': 30}, 
225.0, {'J01': -4268.0}, {'J01': 4}, {'J01': 24}, 
230.0, {'J01': -4317.0}, {'J01': 4}, {'J01': 21}, 
235.0, {'J01': -3717.0}, {'J01': 4}, {'J01': 19}, 
240.0, {'J01': -3633.0}, {'J01': 4}, {'J01': 23}, 
245.0, {'J01': -3892.0}, {'J01': 6}, {'J01': 35}, 
250.0, {'J01': -4019.5}, {'J01': 7}, {'J01': 30}, 
255.0, {'J01': -4158.5}, {'J01': 5}, {'J01': 25}, 
260.0, {'J01': -4341.0}, {'J01': 5}, {'J01': 23}, 
265.0, {'J01': -4471.0}, {'J01': 7}, {'J01': 22}, 
270.0, {'J01': -4489.5}, {'J01': 7}, {'J01': 22}, 
275.0, {'J01': -4589.5}, {'J01': 7}, {'J01': 28}, 
280.0, {'J01': -4750.0}, {'J01': 7}, {'J01': 34}, 
285.0, {'J01': -5075.5}, {'J01': 8}, {'J01': 38}, 
290.0, {'J01': -5347.5}, {'J01': 7}, {'J01': 39}, 
295.0, {'J01': -5504.0}, {'J01': 7}, {'J01': 33}, 
300.0, {'J01': -5674.5}, {'J01': 7}, {'J01': 29}, 
305.0, {'J01': -5619.5}, {'J01': 8}, {'J01': 27}, 
310.0, {'J01': -5585.5}, {'J01': 8}, {'J01': 29}, 
315.0, {'J01': -5836.0}, {'J01': 8}, {'J01': 35}, 
320.0, {'J01': -6146.5}, {'J01': 8}, {'J01': 39}, 
325.0, {'J01': -6341.5}, {'J01': 8}, {'J01': 37}, 
330.0, {'J01': -6434.5}, {'J01': 8}, {'J01': 30}, 
335.0, {'J01': -6461.5}, {'J01': 8}, {'J01': 30}, 
340.0, {'J01': -6752.0}, {'J01': 8}, {'J01': 35}, 
345.0, {'J01': -7111.5}, {'J01': 8}, {'J01': 39}, 
350.0, {'J01': -7277.5}, {'J01': 8}, {'J01': 35}, 
355.0, {'J01': -7541.0}, {'J01': 8}, {'J01': 32}, 
360.0, {'J01': -7638.0}, {'J01': 8}, {'J01': 27}, 
365.0, {'J01': -7779.5}, {'J01': 8}, {'J01': 27}, 
370.0, {'J01': -7653.5}, {'J01': 8}, {'J01': 27}, 
375.0, {'J01': -7873.5}, {'J01': 8}, {'J01': 32}, 
380.0, {'J01': -8097.0}, {'J01': 8}, {'J01': 34}, 
385.0, {'J01': -8250.5}, {'J01': 8}, {'J01': 30}, 
390.0, {'J01': -8452.5}, {'J01': 8}, {'J01': 28}, 
395.0, {'J01': -8637.0}, {'J01': 8}, {'J01': 27}, 
400.0, {'J01': -8771.5}, {'J01': 8}, {'J01': 25}, 
405.0, {'J01': -8882.0}, {'J01': 8}, {'J01': 26}, 
410.0, {'J01': -9155.0}, {'J01': 8}, {'J01': 33}, 
415.0, {'J01': -9411.5}, {'J01': 8}, {'J01': 35}, 
420.0, {'J01': -9622.5}, {'J01': 8}, {'J01': 31}, 
425.0, {'J01': -9803.0}, {'J01': 8}, {'J01': 27}, 
430.0, {'J01': -9942.5}, {'J01': 8}, {'J01': 27}, 
435.0, {'J01': -10130.0}, {'J01': 8}, {'J01': 29}, 
440.0, {'J01': -10345.0}, {'J01': 8}, {'J01': 33}, 
445.0, {'J01': -10609.0}, {'J01': 8}, {'J01': 34}, 
450.0, {'J01': -10802.5}, {'J01': 8}, {'J01': 31}, 
