episode,agent,car_wait_total,bike_wait_total,ped_wait_total,car_queue_total,bike_queue_total,ped_queue_total,reward_mean,reward_std,reward_min,reward_max,bike_wait_frac,ped_wait_frac,bike_queue_frac,ped_queue_frac,epsilon,mean_q,mean_loss,decisions,wall_seconds
1,FIXEDTIME,1157530.0,85499.0,27558.5,26177.0,2861.0,4123.0,-1150.95278,562.37992,-3933.5,0.0,0.0673,0.0217,0.0863,0.1243,0.0,0.0,0.0,1080,20.3
2,FIXEDTIME,1135295.5,75422.5,27690.5,25896.0,2749.0,4131.0,-1121.03519,549.04911,-3527.5,0.0,0.0609,0.0224,0.0839,0.126,0.0,0.0,0.0,1080,20.6
3,FIXEDTIME,1146400.5,92110.0,26712.0,26147.0,2889.0,4167.0,-1146.76898,626.65714,-4885.0,0.0,0.0728,0.0211,0.087,0.1255,0.0,0.0,0.0,1080,20.7
4,FIXEDTIME,1123639.0,76947.0,26576.5,25905.0,2710.0,4101.0,-1111.6537,507.11823,-3639.5,0.0,0.0627,0.0217,0.0828,0.1254,0.0,0.0,0.0,1080,20.1
5,FIXEDTIME,1275638.5,106455.5,28140.5,26707.0,3136.0,4257.0,-1279.71667,730.47897,-4938.0,0.0,0.0755,0.02,0.092,0.1248,0.0,0.0,0.0,1080,21.0
6,FIXEDTIME,1136123.0,81403.0,25717.0,26089.0,2837.0,4141.0,-1127.33889,552.93673,-3632.5,0.0,0.0655,0.0207,0.0858,0.1252,0.0,0.0,0.0,1080,20.4
7,FIXEDTIME,1227658.5,111410.0,27491.0,26600.0,3150.0,4109.0,-1239.87824,706.64711,-4868.0,0.0,0.0815,0.0201,0.093,0.1214,0.0,0.0,0.0,1080,20.7
8,FIXEDTIME,1208362.5,146961.0,26643.0,26640.0,3350.0,4155.0,-1254.92917,778.51473,-6604.0,0.0,0.1063,0.0193,0.0981,0.1217,0.0,0.0,0.0,1080,20.7
9,FIXEDTIME,1287045.5,168078.5,26146.0,27294.0,3709.0,4220.0,-1347.33704,916.43789,-6981.5,0.0,0.1135,0.0177,0.1053,0.1198,0.0,0.0,0.0,1080,20.9
10,FIXEDTIME,1175774.5,77902.5,27001.5,26187.0,2834.0,4187.0,-1160.81204,584.75875,-4502.5,0.0,0.0608,0.0211,0.0853,0.1261,0.0,0.0,0.0,1080,20.2
11,FIXEDTIME,1220035.0,145130.0,27504.5,26831.0,3410.0,4120.0,-1264.04167,831.68408,-7591.5,0.0,0.1042,0.0197,0.0992,0.1199,0.0,0.0,0.0,1080,20.8
12,FIXEDTIME,1123196.5,86628.5,25355.5,26014.0,2920.0,4044.0,-1120.20833,576.24832,-4752.5,0.0,0.0701,0.0205,0.0885,0.1226,0.0,0.0,0.0,1080,20.6
13,FIXEDTIME,1156776.0,113590.5,26469.5,26489.0,3247.0,4091.0,-1176.26528,573.16906,-3523.5,0.0,0.0876,0.0204,0.096,0.1209,0.0,0.0,0.0,1080,20.9
14,FIXEDTIME,1187942.5,120817.0,27073.0,26478.0,3188.0,4249.0,-1211.81435,738.86829,-5453.0,0.0,0.0904,0.0203,0.094,0.1253,0.0,0.0,0.0,1080,20.5
15,FIXEDTIME,1338476.0,160298.0,26315.5,27599.0,3853.0,4211.0,-1387.7537,919.40964,-6385.0,0.0,0.1051,0.0173,0.108,0.1181,0.0,0.0,0.0,1080,21.4
