episode,agent,car_wait_total,bike_wait_total,ped_wait_total,car_queue_total,bike_queue_total,ped_queue_total,reward_mean,reward_std,reward_min,reward_max,bike_wait_frac,ped_wait_frac,bike_queue_frac,ped_queue_frac,epsilon,mean_q,mean_loss,decisions,wall_seconds
1,STOCHASTIC,2910490.5,7553011.5,38183.5,51289.0,25197.0,4641.0,-9688.42778,7286.52148,-33769.5,0.0,0.7192,0.0036,0.3106,0.0572,0.0,0.0,0.0,1080,33.4
2,STOCHASTIC,3540425.5,15054265.5,33525.5,60162.0,33899.0,4302.0,-17217.30648,11619.15359,-44020.5,0.0,0.8081,0.0018,0.3446,0.0437,0.0,0.0,0.0,1080,39.2
3,STOCHASTIC,3414085.5,7599234.5,51334.5,50099.0,23177.0,4667.0,-10197.51852,9153.73209,-36001.0,0.0,0.6868,0.0046,0.2974,0.0599,0.0,0.0,0.0,1080,34.3
4,STOCHASTIC,3022852.0,2733110.0,47190.0,41526.0,15626.0,4731.0,-5329.59444,4462.28226,-23403.0,0.0,0.471,0.0081,0.2525,0.0765,0.0,0.0,0.0,1080,30.5
5,STOCHASTIC,2730278.5,1519324.5,44670.0,36718.0,10684.0,4613.0,-3934.81759,3256.24489,-22614.0,0.0,0.3538,0.0104,0.2054,0.0887,0.0,0.0,0.0,1080,29.9
6,STOCHASTIC,2828417.0,3700804.0,37210.5,40831.0,14922.0,4707.0,-6045.575,6452.28436,-28900.5,0.0,0.5636,0.0057,0.2468,0.0779,0.0,0.0,0.0,1080,30.0
7,STOCHASTIC,3728862.5,12335957.0,32156.0,57042.0,31406.0,4318.0,-14874.83287,11572.17996,-56751.5,0.0,0.7664,0.002,0.3386,0.0465,0.0,0.0,0.0,1080,33.6
8,STOCHASTIC,2673706.5,1457267.5,44066.0,36647.0,10882.0,4811.0,-3824.97593,3029.71402,-15106.5,0.0,0.349,0.0106,0.2079,0.0919,0.0,0.0,0.0,1080,29.3
9,STOCHASTIC,3069737.0,7764874.0,36887.5,51952.0,25993.0,4368.0,-10032.04722,7803.81479,-38462.5,0.0,0.7142,0.0034,0.3158,0.0531,0.0,0.0,0.0,1080,32.0
10,STOCHASTIC,2913035.0,3026635.5,41910.5,41278.0,15358.0,4476.0,-5499.69491,4291.78562,-21825.0,0.0,0.506,0.007,0.2513,0.0732,0.0,0.0,0.0,1080,29.8
11,STOCHASTIC,3408507.5,6864219.5,48001.5,50183.0,24059.0,4615.0,-9511.78426,7285.79417,-33051.5,0.0,0.6651,0.0047,0.3051,0.0585,0.0,0.0,0.0,1080,31.4
12,STOCHASTIC,2803869.5,1450674.5,40930.0,36920.0,11151.0,4591.0,-3939.39259,2928.62158,-15220.0,0.0,0.3377,0.0095,0.2117,0.0872,0.0,0.0,0.0,1080,29.6
13,STOCHASTIC,2871919.0,2376547.0,50043.5,38071.0,12420.0,4831.0,-4859.69074,5300.11995,-30557.0,0.0,0.4485,0.0094,0.2245,0.0873,0.0,0.0,0.0,1080,29.6
14,STOCHASTIC,2742439.5,2686975.0,42131.5,40743.0,14818.0,4603.0,-5027.23565,3771.91652,-17056.0,0.0,0.4911,0.0077,0.2463,0.0765,0.0,0.0,0.0,1080,30.0
15,STOCHASTIC,2932546.5,2021771.5,39310.5,39860.0,13776.0,4479.0,-4587.33148,3172.37021,-14868.5,0.0,0.4049,0.0079,0.237,0.0771,0.0,0.0,0.0,1080,30.3
16,STOCHASTIC,3799883.0,9578185.0,34256.5,51179.0,25352.0,4512.0,-12387.1,11885.54299,-50208.0,0.0,0.7141,0.0026,0.3128,0.0557,0.0,0.0,0.0,1080,32.7
17,STOCHASTIC,2800925.0,3192825.0,37880.0,42284.0,16623.0,4387.0,-5549.76852,4535.17987,-21400.0,0.0,0.5293,0.0063,0.2626,0.0693,0.0,0.0,0.0,1080,30.8
18,STOCHASTIC,2754434.5,3620751.5,38373.5,43983.0,18059.0,4527.0,-5902.95,4389.58481,-20968.5,0.0,0.5645,0.006,0.2713,0.068,0.0,0.0,0.0,1080,31.1
19,STOCHASTIC,2699580.5,2614392.0,47757.5,40394.0,14662.0,4734.0,-4920.34491,4097.46846,-20207.0,0.0,0.4876,0.0089,0.2452,0.0792,0.0,0.0,0.0,1080,30.8
20,STOCHASTIC,3025955.0,6346312.5,32655.0,47873.0,22138.0,4331.0,-8678.02546,8582.92654,-43092.5,0.0,0.6748,0.0035,0.2978,0.0583,0.0,0.0,0.0,1080,32.3
21,STOCHASTIC,2799552.5,3593350.0,40262.5,42627.0,16454.0,4580.0,-5919.35417,5504.0806,-26321.5,0.0,0.5586,0.0063,0.2585,0.0719,0.0,0.0,0.0,1080,30.6
