5.0, {'J01': np.float32(0.0)}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': np.float32(0.0)}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': np.float32(0.0)}, {'J01': 0}, {'J01': 0}, 
20.0, {'J01': np.float32(-0.04910714)}, {'J01': 1}, {'J01': 3}, 
25.0, {'J01': np.float32(-0.14285715)}, {'J01': 1}, {'J01': 4}, 
30.0, {'J01': np.float32(-0.21205357)}, {'J01': 2}, {'J01': 7}, 
35.0, {'J01': np.float32(-0.35714287)}, {'J01': 4}, {'J01': 11}, 
40.0, {'J01': np.float32(-0.5535714)}, {'J01': 5}, {'J01': 15}, 
45.0, {'J01': np.float32(-0.23883928)}, {'J01': 5}, {'J01': 17}, 
50.0, {'J01': np.float32(-0.73883927)}, {'J01': 7}, {'J01': 22}, 
55.0, {'J01': np.float32(-1.0133928)}, {'J01': 8}, {'J01': 26}, 
60.0, {'J01': np.float32(0.017857144)}, {'J01': 7}, {'J01': 24}, 
65.0, {'J01': np.float32(-0.02455357)}, {'J01': 6}, {'J01': 23}, 
70.0, {'J01': np.float32(-0.035714287)}, {'J01': 5}, {'J01': 20}, 
75.0, {'J01': np.float32(-0.2857143)}, {'J01': 4}, {'J01': 21}, 
80.0, {'J01': np.float32(-0.98883927)}, {'J01': 4}, {'J01': 25}, 
85.0, {'J01': np.float32(-0.17857143)}, {'J01': 4}, {'J01': 22}, 
90.0, {'J01': np.float32(1.3415178)}, {'J01': 4}, {'J01': 12}, 
95.0, {'J01': np.float32(0.37723213)}, {'J01': 2}, {'J01': 12}, 
100.0, {'J01': np.float32(0.21205357)}, {'J01': 4}, {'J01': 18}, 
105.0, {'J01': np.float32(-0.87276787)}, {'J01': 7}, {'J01': 25}, 
110.0, {'J01': np.float32(-1.15625)}, {'J01': 8}, {'J01': 28}, 
115.0, {'J01': np.float32(-1.25)}, {'J01': 8}, {'J01': 28}, 
120.0, {'J01': np.float32(-1.2611607)}, {'J01': 8}, {'J01': 29}, 
125.0, {'J01': np.float32(-1.3125)}, {'J01': 8}, {'J01': 30}, 
130.0, {'J01': np.float32(-1.3616072)}, {'J01': 8}, {'J01': 31}, 
135.0, {'J01': np.float32(0.16964285)}, {'J01': 7}, {'J01': 27}, 
140.0, {'J01': np.float32(0.59375)}, {'J01': 6}, {'J01': 23}, 
145.0, {'J01': np.float32(-0.71875)}, {'J01': 6}, {'J01': 26}, 
150.0, {'J01': np.float32(-1.1897322)}, {'J01': 6}, {'J01': 28}, 
155.0, {'J01': np.float32(-1.3504465)}, {'J01': 8}, {'J01': 34}, 
160.0, {'J01': np.float32(-1.5401785)}, {'J01': 8}, {'J01': 35}, 
165.0, {'J01': np.float32(-1.5625)}, {'J01': 8}, {'J01': 35}, 
170.0, {'J01': np.float32(-1.578125)}, {'J01': 8}, {'J01': 36}, 
175.0, {'J01': np.float32(-1.6071428)}, {'J01': 8}, {'J01': 36}, 
180.0, {'J01': np.float32(-1.6071428)}, {'J01': 8}, {'J01': 36}, 
185.0, {'J01': np.float32(-0.83928573)}, {'J01': 8}, {'J01': 34}, 
190.0, {'J01': np.float32(-0.21428572)}, {'J01': 8}, {'J01': 30}, 
195.0, {'J01': np.float32(-1.3392857)}, {'J01': 8}, {'J01': 30}, 
200.0, {'J01': np.float32(2.252232)}, {'J01': 7}, {'J01': 26}, 
205.0, {'J01': np.float32(1.7544643)}, {'J01': 6}, {'J01': 24}, 
210.0, {'J01': np.float32(4.0)}, {'J01': 4}, {'J01': 17}, 
215.0, {'J01': np.float32(2.25)}, {'J01': 4}, {'J01': 14}, 
220.0, {'J01': np.float32(0.52901787)}, {'J01': 4}, {'J01': 14}, 
225.0, {'J01': np.float32(-0.63839287)}, {'J01': 4}, {'J01': 15}, 
230.0, {'J01': np.float32(-0.67410713)}, {'J01': 4}, {'J01': 16}, 
235.0, {'J01': np.float32(-0.71428573)}, {'J01': 4}, {'J01': 16}, 
240.0, {'J01': np.float32(-0.734375)}, {'J01': 4}, {'J01': 17}, 
245.0, {'J01': np.float32(-0.7589286)}, {'J01': 4}, {'J01': 17}, 
250.0, {'J01': np.float32(-0.7589286)}, {'J01': 4}, {'J01': 17}, 
255.0, {'J01': np.float32(0.55803573)}, {'J01': 4}, {'J01': 16}, 
260.0, {'J01': np.float32(0.43973213)}, {'J01': 4}, {'J01': 14}, 
265.0, {'J01': np.float32(-0.67633927)}, {'J01': 4}, {'J01': 18}, 
270.0, {'J01': np.float32(-0.44419643)}, {'J01': 4}, {'J01': 21}, 
275.0, {'J01': np.float32(-0.234375)}, {'J01': 5}, {'J01': 22}, 
280.0, {'J01': np.float32(-1.0066965)}, {'J01': 5}, {'J01': 24}, 
285.0, {'J01': np.float32(-1.1004465)}, {'J01': 7}, {'J01': 27}, 
290.0, {'J01': np.float32(-1.2209822)}, {'J01': 8}, {'J01': 29}, 
295.0, {'J01': np.float32(-1.2946428)}, {'J01': 8}, {'J01': 29}, 
300.0, {'J01': np.float32(-1.3102678)}, {'J01': 8}, {'J01': 30}, 
305.0, {'J01': np.float32(-1.3392857)}, {'J01': 8}, {'J01': 30}, 
310.0, {'J01': np.float32(0.87276787)}, {'J01': 7}, {'J01': 26}, 
315.0, {'J01': np.float32(2.5558035)}, {'J01': 4}, {'J01': 17}, 
320.0, {'J01': np.float32(0.66741073)}, {'J01': 4}, {'J01': 13}, 
325.0, {'J01': np.float32(0.65848213)}, {'J01': 4}, {'J01': 9}, 
330.0, {'J01': np.float32(-0.41294643)}, {'J01': 4}, {'J01': 10}, 
335.0, {'J01': np.float32(-0.4575893)}, {'J01': 4}, {'J01': 11}, 
340.0, {'J01': np.float32(-0.51339287)}, {'J01': 4}, {'J01': 12}, 
345.0, {'J01': np.float32(-0.5558036)}, {'J01': 4}, {'J01': 13}, 
350.0, {'J01': np.float32(-0.58035713)}, {'J01': 4}, {'J01': 13}, 
355.0, {'J01': np.float32(-0.58035713)}, {'J01': 4}, {'J01': 13}, 
360.0, {'J01': np.float32(-0.58035713)}, {'J01': 4}, {'J01': 13}, 
365.0, {'J01': np.float32(0.24107143)}, {'J01': 4}, {'J01': 11}, 
370.0, {'J01': np.float32(0.3080357)}, {'J01': 4}, {'J01': 11}, 
375.0, {'J01': np.float32(-0.53571427)}, {'J01': 4}, {'J01': 15}, 
380.0, {'J01': np.float32(-0.6941964)}, {'J01': 4}, {'J01': 17}, 
385.0, {'J01': np.float32(-0.796875)}, {'J01': 4}, {'J01': 21}, 
390.0, {'J01': np.float32(-0.96651787)}, {'J01': 5}, {'J01': 23}, 
395.0, {'J01': np.float32(-1.0625)}, {'J01': 7}, {'J01': 26}, 
400.0, {'J01': np.float32(-1.1763393)}, {'J01': 7}, {'J01': 28}, 
405.0, {'J01': np.float32(-1.265625)}, {'J01': 8}, {'J01': 29}, 
410.0, {'J01': np.float32(-1.2946428)}, {'J01': 8}, {'J01': 29}, 
415.0, {'J01': np.float32(-1.2946428)}, {'J01': 8}, {'J01': 29}, 
420.0, {'J01': np.float32(0.50446427)}, {'J01': 7}, {'J01': 26}, 
425.0, {'J01': np.float32(2.830357)}, {'J01': 4}, {'J01': 16}, 
430.0, {'J01': np.float32(0.5870536)}, {'J01': 4}, {'J01': 12}, 
435.0, {'J01': np.float32(0.58035713)}, {'J01': 4}, {'J01': 8}, 
440.0, {'J01': np.float32(-0.35714287)}, {'J01': 4}, {'J01': 8}, 
445.0, {'J01': np.float32(-0.37276787)}, {'J01': 4}, {'J01': 9}, 
450.0, {'J01': np.float32(-0.35267857)}, {'J01': 4}, {'J01': 10}, 
455.0, {'J01': np.float32(-0.44642857)}, {'J01': 4}, {'J01': 10}, 
460.0, {'J01': np.float32(-0.4799107)}, {'J01': 4}, {'J01': 13}, 
465.0, {'J01': np.float32(-0.62946427)}, {'J01': 4}, {'J01': 17}, 
470.0, {'J01': np.float32(-0.81473213)}, {'J01': 4}, {'J01': 20}, 
475.0, {'J01': np.float32(-0.93526787)}, {'J01': 5}, {'J01': 23}, 
480.0, {'J01': np.float32(-1.0825893)}, {'J01': 7}, {'J01': 27}, 
485.0, {'J01': np.float32(-1.2254465)}, {'J01': 7}, {'J01': 28}, 
490.0, {'J01': np.float32(-1.265625)}, {'J01': 8}, {'J01': 29}, 
495.0, {'J01': np.float32(-1.2946428)}, {'J01': 8}, {'J01': 29}, 
500.0, {'J01': np.float32(-1.2991072)}, {'J01': 8}, {'J01': 30}, 
505.0, {'J01': np.float32(-1.3392857)}, {'J01': 8}, {'J01': 30}, 
510.0, {'J01': np.float32(0.65625)}, {'J01': 7}, {'J01': 27}, 
515.0, {'J01': np.float32(3.1004465)}, {'J01': 4}, {'J01': 17}, 
520.0, {'J01': np.float32(0.8035714)}, {'J01': 4}, {'J01': 13}, 
525.0, {'J01': np.float32(0.53571427)}, {'J01': 4}, {'J01': 10}, 
530.0, {'J01': np.float32(-0.46875)}, {'J01': 4}, {'J01': 11}, 
535.0, {'J01': np.float32(-0.49107143)}, {'J01': 4}, {'J01': 11}, 
540.0, {'J01': np.float32(-0.49330357)}, {'J01': 4}, {'J01': 12}, 
545.0, {'J01': np.float32(-0.5535714)}, {'J01': 4}, {'J01': 13}, 
550.0, {'J01': np.float32(-0.58035713)}, {'J01': 4}, {'J01': 13}, 
555.0, {'J01': np.float32(-0.58035713)}, {'J01': 4}, {'J01': 13}, 
560.0, {'J01': np.float32(-0.58035713)}, {'J01': 4}, {'J01': 13}, 
565.0, {'J01': np.float32(-0.58035713)}, {'J01': 4}, {'J01': 13}, 
570.0, {'J01': np.float32(0.6629464)}, {'J01': 4}, {'J01': 11}, 
575.0, {'J01': np.float32(0.13616072)}, {'J01': 4}, {'J01': 11}, 
580.0, {'J01': np.float32(-0.45982143)}, {'J01': 4}, {'J01': 11}, 
585.0, {'J01': np.float32(-0.49107143)}, {'J01': 4}, {'J01': 11}, 
590.0, {'J01': np.float32(-0.49107143)}, {'J01': 4}, {'J01': 11}, 
595.0, {'J01': np.float32(-0.49107143)}, {'J01': 4}, {'J01': 11}, 
600.0, {'J01': np.float32(-0.49107143)}, {'J01': 4}, {'J01': 11}, 
605.0, {'J01': np.float32(-0.51339287)}, {'J01': 4}, {'J01': 12}, 
610.0, {'J01': np.float32(0.4017857)}, {'J01': 4}, {'J01': 12}, 
615.0, {'J01': np.float32(-0.09598214)}, {'J01': 4}, {'J01': 10}, 
620.0, {'J01': np.float32(-0.5089286)}, {'J01': 4}, {'J01': 15}, 
625.0, {'J01': np.float32(-0.67633927)}, {'J01': 4}, {'J01': 16}, 
630.0, {'J01': np.float32(-0.7745536)}, {'J01': 4}, {'J01': 21}, 
635.0, {'J01': np.float32(-0.9598214)}, {'J01': 5}, {'J01': 23}, 
640.0, {'J01': np.float32(-1.0625)}, {'J01': 6}, {'J01': 25}, 
645.0, {'J01': np.float32(-1.171875)}, {'J01': 7}, {'J01': 29}, 
650.0, {'J01': np.float32(-1.3214285)}, {'J01': 8}, {'J01': 31}, 
655.0, {'J01': np.float32(-1.4107143)}, {'J01': 8}, {'J01': 33}, 
660.0, {'J01': np.float32(-1.4732143)}, {'J01': 8}, {'J01': 33}, 
665.0, {'J01': np.float32(-1.4732143)}, {'J01': 8}, {'J01': 33}, 
670.0, {'J01': np.float32(-1.4732143)}, {'J01': 8}, {'J01': 33}, 
675.0, {'J01': np.float32(-1.4732143)}, {'J01': 8}, {'J01': 33}, 
680.0, {'J01': np.float32(-1.4732143)}, {'J01': 8}, {'J01': 33}, 
685.0, {'J01': np.float32(-1.4732143)}, {'J01': 8}, {'J01': 33}, 
690.0, {'J01': np.float32(-1.4732143)}, {'J01': 8}, {'J01': 33}, 
695.0, {'J01': np.float32(4.0)}, {'J01': 8}, {'J01': 30}, 
700.0, {'J01': np.float32(4.0)}, {'J01': 7}, {'J01': 25}, 
705.0, {'J01': np.float32(1.9709822)}, {'J01': 7}, {'J01': 23}, 
710.0, {'J01': np.float32(1.9285715)}, {'J01': 6}, {'J01': 23}, 
715.0, {'J01': np.float32(2.6674106)}, {'J01': 4}, {'J01': 20}, 
720.0, {'J01': np.float32(0.03125)}, {'J01': 4}, {'J01': 19}, 
725.0, {'J01': np.float32(-0.36830357)}, {'J01': 4}, {'J01': 18}, 
730.0, {'J01': np.float32(-0.90178573)}, {'J01': 7}, {'J01': 25}, 
