episode,car_wait_total,bike_wait_total,ped_wait_total,car_queue_total,bike_queue_total,reward_mean,reward_std,reward_min,reward_max,bike_wait_frac,ped_wait_frac,epsilon,mean_q,mean_loss,decisions,wall_seconds
39,6491242.0,5599905.0,7187.0,47040.0,19514.0,-0.13308,1.81123,-3.0,3.0,0.4629,0.0006,0.0857,-1.99979,0.483719,1080,40.7
40,6595648.0,1855755.0,7053.0,40977.0,11790.0,-0.15158,1.80735,-3.0,3.0,0.2194,0.0008,0.0619,-1.75291,0.492766,1080,38.5
41,4762771.5,2913295.0,6056.0,40911.0,13278.0,-0.08479,1.72014,-3.0,3.0,0.3792,0.0008,0.05,-1.8217,0.463403,1080,39.4
42,8852163.0,1651683.0,7050.0,39327.0,10683.0,-0.12951,1.74115,-3.0,3.0,0.1571,0.0007,0.05,-1.88889,0.473967,1080,38.9
43,6335415.0,1355005.0,6437.0,38769.0,9355.0,-0.10617,1.74241,-3.0,3.0,0.176,0.0008,0.05,-2.22042,0.463446,1080,38.1
44,2771545.0,6229926.5,7073.0,49274.0,22329.0,-0.1318,1.84464,-3.0,3.0,0.6916,0.0008,0.05,-2.04831,0.470217,1080,40.2
45,3546386.0,4638387.5,7089.5,43404.0,16761.0,-0.12373,1.76813,-3.0,3.0,0.5662,0.0009,0.05,-2.11976,0.468934,1080,39.5
46,4399761.0,1308026.5,5688.0,36559.0,9121.0,-0.08681,1.65965,-3.0,3.0,0.2289,0.001,0.05,-2.38391,0.451369,1080,38.3
47,3497217.5,4520144.0,7135.0,44628.0,17758.0,-0.12912,1.80269,-3.0,3.0,0.5633,0.0009,0.05,-2.50297,0.436354,1080,39.7
48,3217974.0,2293536.0,24395.5,40194.0,13102.0,-0.13898,1.71735,-3.0,3.0,0.4143,0.0044,0.05,-1.9869,0.468895,1080,40.7
49,4630837.5,1719606.5,5540.5,37516.0,10346.0,-0.08892,1.66542,-3.0,3.0,0.2705,0.0009,0.05,-1.81102,0.455447,1080,39.8
50,3572411.5,1235956.0,5208.0,36769.0,9245.0,-0.07438,1.64306,-3.0,3.0,0.2568,0.0011,0.05,-1.91893,0.444683,1080,42.1
51,3415812.5,2107237.0,5811.5,39159.0,12400.0,-0.09842,1.74476,-3.0,3.0,0.3811,0.0011,0.05,-2.49186,0.433623,1080,41.8
52,3770302.0,789143.5,12610.5,33826.0,7543.0,-0.11875,1.64428,-3.0,3.0,0.1726,0.0028,0.05,-2.35008,0.437638,1080,41.1
53,2924624.5,2473412.0,6189.0,38015.0,12226.0,-0.10231,1.68447,-3.0,3.0,0.4577,0.0011,0.05,-2.33454,0.436759,1080,41.7
54,2690286.0,1832464.0,5713.0,37118.0,11055.0,-0.10669,1.65936,-3.0,3.0,0.4047,0.0013,0.05,-2.26917,0.419291,1080,41.7
55,3483043.5,1202738.5,5390.0,35512.0,8640.0,-0.07518,1.63289,-3.0,3.0,0.2564,0.0011,0.05,-2.20835,0.430033,1080,41.3
56,5014164.0,1782528.0,5617.5,37304.0,9444.0,-0.11656,1.67308,-3.0,3.0,0.262,0.0008,0.05,-2.39867,0.418693,1080,41.6
57,3029446.0,3048713.5,6202.0,42263.0,15489.0,-0.10395,1.69782,-3.0,3.0,0.5011,0.001,0.05,-2.24206,0.418225,1080,42.2
