episode,decision,signal_id,reward
1,50,J01,-3.0
1,100,J01,0.10773
1,150,J01,2.17001
1,200,J01,-2.62698
1,250,J01,-0.99459
1,300,J01,-3.0
1,350,J01,0.49748
1,400,J01,0.27454
1,450,J01,-1.44978
1,500,J01,-3.0
1,550,J01,-3.0
1,600,J01,-3.0
1,650,J01,3.0
1,700,J01,2.67702
1,750,J01,2.61352
1,800,J01,-0.17669
1,850,J01,-0.37188
1,900,J01,-0.41351
1,950,J01,0.3432
1,1000,J01,-0.30157
1,1050,J01,0.09806
2,50,J01,-2.9655
2,100,J01,-3.0
2,150,J01,-0.82723
2,200,J01,3.0
2,250,J01,-2.41193
2,300,J01,-3.0
2,350,J01,-2.53328
2,400,J01,-3.0
2,450,J01,-3.0
2,500,J01,3.0
2,550,J01,3.0
2,600,J01,-0.97424
2,650,J01,-3.0
2,700,J01,-0.3896
2,750,J01,-0.58609
2,800,J01,-0.24884
2,850,J01,-0.26534
2,900,J01,-0.0592
2,950,J01,-0.47179
2,1000,J01,-0.33488
2,1050,J01,-0.28492
3,50,J01,-1.47529
3,100,J01,-0.52691
3,150,J01,-3.0
3,200,J01,-2.30929
3,250,J01,-3.0
3,300,J01,3.0
3,350,J01,3.0
3,400,J01,3.0
3,450,J01,-3.0
3,500,J01,-3.0
3,550,J01,-3.0
3,600,J01,-3.0
3,650,J01,-0.89312
3,700,J01,-3.0
3,750,J01,2.23347
3,800,J01,-0.3062
3,850,J01,-0.45236
3,900,J01,0.07678
3,950,J01,0.08973
3,1000,J01,-0.37558
3,1050,J01,-0.51804
4,50,J01,-0.64993
4,100,J01,-3.0
4,150,J01,-2.28574
4,200,J01,-3.0
4,250,J01,-2.63412
4,300,J01,-2.66964
4,350,J01,-0.61162
4,400,J01,3.0
4,450,J01,3.0
4,500,J01,-0.10032
4,550,J01,0.63095
4,600,J01,-1.59809
4,650,J01,-3.0
4,700,J01,-0.7539
4,750,J01,-0.36583
4,800,J01,-0.44403
4,850,J01,0.54579
4,900,J01,1.18039
4,950,J01,-0.37465
4,1000,J01,0.10268
4,1050,J01,-0.49769
5,50,J01,-3.0
5,100,J01,1.58508
5,150,J01,0.0038
5,200,J01,3.0
5,250,J01,1.80142
5,300,J01,2.16614
5,350,J01,3.0
5,400,J01,-3.0
5,450,J01,-2.76946
5,500,J01,3.0
5,550,J01,1.5838
5,600,J01,-3.0
5,650,J01,-2.92265
5,700,J01,-1.07257
5,750,J01,0.22757
5,800,J01,-0.48751
5,850,J01,-0.46253
5,900,J01,0.63182
5,950,J01,-0.21462
5,1000,J01,0.05458
5,1050,J01,-0.11378
6,50,J01,-3.0
6,100,J01,1.74707
6,150,J01,-3.0
6,200,J01,-2.3028
6,250,J01,-1.29147
6,300,J01,-3.0
6,350,J01,-3.0
6,400,J01,-2.22406
6,450,J01,0.50294
6,500,J01,-0.68609
6,550,J01,-2.75636
6,600,J01,-1.7421
6,650,J01,-2.69217
6,700,J01,-3.0
6,750,J01,-0.88198
6,800,J01,0.2692
6,850,J01,0.47086
6,900,J01,-0.49954
6,950,J01,0.52174
6,1000,J01,-0.03885
6,1050,J01,-0.45051
7,50,J01,-3.0
7,100,J01,0.02895
7,150,J01,-3.0
7,200,J01,3.0
7,250,J01,3.0
7,300,J01,3.0
7,350,J01,-3.0
7,400,J01,-3.0
7,450,J01,3.0
7,500,J01,-3.0
7,550,J01,-1.12247
7,600,J01,-1.23004
7,650,J01,-1.17896
7,700,J01,-1.30931
7,750,J01,-0.55525
7,800,J01,-0.358
7,850,J01,-0.03238
7,900,J01,-0.3284
7,950,J01,-0.17854
7,1000,J01,-0.08788
7,1050,J01,-0.05365
8,50,J01,-3.0
8,100,J01,-3.0
8,150,J01,3.0
8,200,J01,3.0
8,250,J01,-0.31131
8,300,J01,-3.0
8,350,J01,-2.13692
8,400,J01,-3.0
8,450,J01,-3.0
8,500,J01,0.48389
8,550,J01,-3.0
8,600,J01,-3.0
8,650,J01,-0.59055
8,700,J01,3.0
8,750,J01,-1.06704
8,800,J01,0.7398
8,850,J01,-0.2238
8,900,J01,-0.11563
8,950,J01,0.02313
8,1000,J01,0.57447
8,1050,J01,-0.21832
9,50,J01,3.0
9,100,J01,-2.82491
9,150,J01,-3.0
9,200,J01,-0.63207
9,250,J01,-3.0
9,300,J01,-3.0
9,350,J01,0.13864
9,400,J01,-3.0
9,450,J01,-3.0
9,500,J01,-0.53025
9,550,J01,-3.0
9,600,J01,-3.0
9,650,J01,-1.56772
9,700,J01,-1.03062
9,750,J01,2.95136
9,800,J01,-0.05735
9,850,J01,0.20814
9,900,J01,-0.25347
9,950,J01,-0.06198
9,1000,J01,0.01203
9,1050,J01,-0.0629
10,50,J01,3.0
10,100,J01,-3.0
10,150,J01,-2.25975
10,200,J01,-1.58243
10,250,J01,-1.67397
10,300,J01,3.0
10,350,J01,-0.02655
10,400,J01,-3.0
10,450,J01,0.46573
10,500,J01,-0.26473
10,550,J01,-3.0
10,600,J01,1.50247
10,650,J01,1.6995
10,700,J01,-3.0
10,750,J01,1.91555
10,800,J01,0.91859
10,850,J01,0.24792
10,900,J01,0.25717
10,950,J01,-0.47919
10,1000,J01,0.44126
10,1050,J01,-0.0555
11,50,J01,-0.09494
11,100,J01,-3.0
11,150,J01,-1.81982
11,200,J01,3.0
11,250,J01,0.4019
11,300,J01,3.0
11,350,J01,-0.36865
11,400,J01,0.45091
11,450,J01,-0.26773
11,500,J01,-1.53646
11,550,J01,-3.0
11,600,J01,-2.5911
11,650,J01,-3.0
11,700,J01,-0.33183
11,750,J01,0.52321
11,800,J01,-0.29417
11,850,J01,-0.03423
11,900,J01,0.17391
11,950,J01,0.30897
11,1000,J01,0.66975
11,1050,J01,-0.23127
12,50,J01,-2.43506
12,100,J01,3.0
12,150,J01,-0.88
12,200,J01,-2.12054
12,250,J01,3.0
12,300,J01,-3.0
12,350,J01,-3.0
12,400,J01,-2.53386
12,450,J01,-0.53497
12,500,J01,-3.0
12,550,J01,3.0
12,600,J01,-0.96837
12,650,J01,-1.36515
12,700,J01,-3.0
