episode,car_wait_total,bike_wait_total,ped_wait_total,car_queue_total,bike_queue_total,reward_mean,reward_std,reward_min,reward_max,bike_wait_frac,ped_wait_frac,epsilon,mean_q,mean_loss,decisions,wall_seconds
39,3703557.0,2311683.0,6294.0,33165.0,11513.0,-0.15476,2.05866,-3.0,3.0,0.3839,0.001,0.0857,-4.83428,0.530985,720,64.8
40,2202703.0,2299907.0,6671.0,33241.0,13110.0,-0.17627,2.03837,-3.0,3.0,0.51,0.0015,0.0619,-4.7654,0.491743,720,63.9
41,3780933.0,2008064.5,6268.5,33586.0,11738.0,-0.1607,2.09038,-3.0,3.0,0.3465,0.0011,0.05,-4.50045,0.510321,720,63.1
42,2395108.0,2903448.0,7608.5,34714.0,14667.0,-0.18929,2.08065,-3.0,3.0,0.5472,0.0014,0.05,-4.24651,0.492129,720,63.4
43,2187038.5,2440934.5,6085.5,34294.0,13529.0,-0.12776,2.08711,-3.0,3.0,0.5267,0.0013,0.05,-3.91747,0.469011,720,40.9
44,2675986.0,975494.5,6269.0,29385.0,8336.0,-0.13971,2.07651,-3.0,3.0,0.2667,0.0017,0.05,-4.33616,0.471987,720,25.6
45,2941409.0,1313095.0,5629.5,30467.0,9378.0,-0.13373,2.02293,-3.0,3.0,0.3082,0.0013,0.05,-4.68777,0.440063,720,26.1
46,1953399.0,4258493.0,6737.0,38674.0,18387.0,-0.16179,2.11759,-3.0,3.0,0.6848,0.0011,0.05,-4.8496,0.435335,720,26.8
47,1993945.5,6178686.5,7360.0,42189.0,21575.0,-0.23172,2.17129,-3.0,3.0,0.7553,0.0009,0.05,-4.92693,0.429715,720,27.9
48,2430248.5,2920610.0,6383.0,34756.0,14251.0,-0.14612,2.06061,-3.0,3.0,0.5452,0.0012,0.05,-4.76134,0.434735,720,26.4
49,2234890.0,5339797.5,9929.5,40749.0,20090.0,-0.25807,2.13765,-3.0,3.0,0.704,0.0013,0.05,-4.78218,0.437415,720,27.9
50,2435813.5,1028619.0,5972.0,29238.0,8654.0,-0.11436,2.02151,-3.0,3.0,0.2964,0.0017,0.05,-4.61878,0.437426,720,25.7
51,2113352.0,2176925.0,6330.5,33066.0,13188.0,-0.14855,2.11307,-3.0,3.0,0.5067,0.0015,0.05,-4.36585,0.425816,720,26.0
52,2384690.0,1257333.0,5954.0,29580.0,9134.0,-0.0935,2.03835,-3.0,3.0,0.3447,0.0016,0.05,-4.15893,0.423167,720,27.0
53,2492229.0,1102621.0,5636.5,30520.0,9501.0,-0.14706,1.96249,-3.0,3.0,0.3062,0.0016,0.05,-3.73176,0.403671,720,26.2
54,2192897.5,1041669.5,5848.5,29671.0,9170.0,-0.12441,1.99941,-3.0,3.0,0.3215,0.0018,0.05,-3.91213,0.402015,720,25.9
55,2520734.5,2498486.0,6386.0,33668.0,13125.0,-0.17892,2.02922,-3.0,3.0,0.4972,0.0013,0.05,-3.70577,0.437166,720,26.0
56,2476532.0,2316826.0,6230.0,32810.0,12222.0,-0.13844,2.02836,-3.0,3.0,0.4827,0.0013,0.05,-3.66008,0.388422,720,26.1
57,2471460.5,2499666.5,6878.5,33492.0,12960.0,-0.19037,2.06268,-3.0,3.0,0.5021,0.0014,0.05,-3.58874,0.391471,720,26.1
58,2301515.0,1428469.0,5892.0,30367.0,9802.0,-0.13595,2.02367,-3.0,3.0,0.3824,0.0016,0.05,-3.74206,0.411324,720,25.5
59,2681066.0,2349028.5,6433.0,33201.0,12293.0,-0.1767,2.07826,-3.0,3.0,0.4664,0.0013,0.05,-3.82455,0.403708,720,26.3
60,1973783.0,1221590.5,6535.0,30124.0,9772.0,-0.19571,2.02758,-3.0,3.0,0.3815,0.002,0.05,-4.24329,0.412259,720,26.0
61,2353371.5,2049273.5,5890.5,32371.0,12135.0,-0.12497,2.0336,-3.0,3.0,0.4648,0.0013,0.05,-3.86962,0.376794,720,25.6
62,1937666.5,1005583.0,6462.5,28182.0,8416.0,-0.1768,2.0479,-3.0,3.0,0.3409,0.0022,0.05,-3.54421,0.378091,720,25.7
63,2163742.0,1055174.5,6049.5,29412.0,9091.0,-0.11892,2.02352,-3.0,3.0,0.3272,0.0019,0.05,-3.89232,0.370685,720,26.2
64,2075122.0,1515831.0,5899.5,29681.0,9865.0,-0.16175,1.9289,-3.0,3.0,0.4214,0.0016,0.05,-4.03436,0.374594,720,26.7
65,1896164.5,2465045.0,6873.5,33950.0,13972.0,-0.14965,2.08185,-3.0,3.0,0.5643,0.0016,0.05,-3.80874,0.34552,720,27.9
