5.0, {'J01': np.float32(-0.0)}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': np.float32(-0.0037002775)}, {'J01': 1}, {'J01': 1}, 
15.0, {'J01': np.float32(-0.03422757)}, {'J01': 3}, {'J01': 6}, 
20.0, {'J01': np.float32(-0.29066235)}, {'J01': 4}, {'J01': 5}, 
25.0, {'J01': np.float32(-1.1591396)}, {'J01': 4}, {'J01': 7}, 
30.0, {'J01': np.float32(-1.2047502)}, {'J01': 4}, {'J01': 11}, 
35.0, {'J01': np.float32(-1.2599436)}, {'J01': 4}, {'J01': 8}, 
40.0, {'J01': np.float32(-1.8103738)}, {'J01': 4}, {'J01': 11}, 
45.0, {'J01': np.float32(-2.6615567)}, {'J01': 4}, {'J01': 9}, 
50.0, {'J01': np.float32(3.0)}, {'J01': 3}, {'J01': 11}, 
55.0, {'J01': np.float32(-0.25323227)}, {'J01': 4}, {'J01': 24}, 
60.0, {'J01': np.float32(-0.112024054)}, {'J01': 6}, {'J01': 27}, 
65.0, {'J01': np.float32(-0.29589853)}, {'J01': 8}, {'J01': 29}, 
70.0, {'J01': np.float32(-0.7501166)}, {'J01': 8}, {'J01': 30}, 
75.0, {'J01': np.float32(-0.13973358)}, {'J01': 8}, {'J01': 34}, 
80.0, {'J01': np.float32(-0.6246933)}, {'J01': 8}, {'J01': 37}, 
85.0, {'J01': np.float32(-1.4049797)}, {'J01': 8}, {'J01': 38}, 
90.0, {'J01': np.float32(0.32012582)}, {'J01': 8}, {'J01': 35}, 
95.0, {'J01': np.float32(-3.0)}, {'J01': 8}, {'J01': 39}, 
100.0, {'J01': np.float32(-3.0)}, {'J01': 8}, {'J01': 38}, 
105.0, {'J01': np.float32(-3.0)}, {'J01': 8}, {'J01': 41}, 
110.0, {'J01': np.float32(3.0)}, {'J01': 8}, {'J01': 36}, 
115.0, {'J01': np.float32(-3.0)}, {'J01': 8}, {'J01': 37}, 
120.0, {'J01': np.float32(-3.0)}, {'J01': 8}, {'J01': 39}, 
125.0, {'J01': np.float32(-3.0)}, {'J01': 8}, {'J01': 38}, 
130.0, {'J01': np.float32(-3.0)}, {'J01': 8}, {'J01': 38}, 
135.0, {'J01': np.float32(-3.0)}, {'J01': 9}, {'J01': 40}, 
140.0, {'J01': np.float32(-3.0)}, {'J01': 11}, {'J01': 42}, 
145.0, {'J01': np.float32(-3.0)}, {'J01': 11}, {'J01': 42}, 
150.0, {'J01': np.float32(3.0)}, {'J01': 11}, {'J01': 48}, 
155.0, {'J01': np.float32(-0.31570214)}, {'J01': 12}, {'J01': 47}, 
160.0, {'J01': np.float32(-3.0)}, {'J01': 13}, {'J01': 50}, 
165.0, {'J01': np.float32(-1.985234)}, {'J01': 14}, {'J01': 53}, 
170.0, {'J01': np.float32(0.19934967)}, {'J01': 14}, {'J01': 47}, 
175.0, {'J01': np.float32(-3.0)}, {'J01': 15}, {'J01': 45}, 
180.0, {'J01': np.float32(-3.0)}, {'J01': 15}, {'J01': 40}, 
185.0, {'J01': np.float32(-3.0)}, {'J01': 15}, {'J01': 39}, 
190.0, {'J01': np.float32(2.7327235)}, {'J01': 15}, {'J01': 43}, 
195.0, {'J01': np.float32(-3.0)}, {'J01': 15}, {'J01': 44}, 
200.0, {'J01': np.float32(-3.0)}, {'J01': 15}, {'J01': 47}, 
205.0, {'J01': np.float32(3.0)}, {'J01': 14}, {'J01': 43}, 
210.0, {'J01': np.float32(-1.6817824)}, {'J01': 16}, {'J01': 43}, 
215.0, {'J01': np.float32(-2.2827456)}, {'J01': 16}, {'J01': 40}, 
220.0, {'J01': np.float32(-3.0)}, {'J01': 17}, {'J01': 42}, 
225.0, {'J01': np.float32(-3.0)}, {'J01': 16}, {'J01': 43}, 
230.0, {'J01': np.float32(1.3856941)}, {'J01': 16}, {'J01': 46}, 
235.0, {'J01': np.float32(-3.0)}, {'J01': 16}, {'J01': 49}, 
240.0, {'J01': np.float32(-3.0)}, {'J01': 16}, {'J01': 49}, 
245.0, {'J01': np.float32(-0.9759662)}, {'J01': 17}, {'J01': 50}, 
250.0, {'J01': np.float32(-3.0)}, {'J01': 17}, {'J01': 46}, 
255.0, {'J01': np.float32(-3.0)}, {'J01': 18}, {'J01': 48}, 
260.0, {'J01': np.float32(3.0)}, {'J01': 18}, {'J01': 45}, 
265.0, {'J01': np.float32(3.0)}, {'J01': 13}, {'J01': 32}, 
270.0, {'J01': np.float32(0.3156383)}, {'J01': 12}, {'J01': 29}, 
275.0, {'J01': np.float32(1.6383692)}, {'J01': 12}, {'J01': 31}, 
280.0, {'J01': np.float32(-0.756464)}, {'J01': 14}, {'J01': 39}, 
285.0, {'J01': np.float32(-0.21453534)}, {'J01': 14}, {'J01': 42}, 
290.0, {'J01': np.float32(-0.71126556)}, {'J01': 17}, {'J01': 44}, 
295.0, {'J01': np.float32(-3.0)}, {'J01': 18}, {'J01': 46}, 
300.0, {'J01': np.float32(-3.0)}, {'J01': 18}, {'J01': 48}, 
305.0, {'J01': np.float32(3.0)}, {'J01': 18}, {'J01': 46}, 
310.0, {'J01': np.float32(-2.4667919)}, {'J01': 18}, {'J01': 47}, 
315.0, {'J01': np.float32(-3.0)}, {'J01': 19}, {'J01': 51}, 
320.0, {'J01': np.float32(-3.0)}, {'J01': 20}, {'J01': 50}, 
325.0, {'J01': np.float32(2.2394314)}, {'J01': 21}, {'J01': 52}, 
330.0, {'J01': np.float32(-1.2963152)}, {'J01': 22}, {'J01': 52}, 
335.0, {'J01': np.float32(3.0)}, {'J01': 23}, {'J01': 47}, 
340.0, {'J01': np.float32(-1.4765934)}, {'J01': 24}, {'J01': 47}, 
345.0, {'J01': np.float32(0.8198529)}, {'J01': 24}, {'J01': 48}, 
350.0, {'J01': np.float32(-3.0)}, {'J01': 24}, {'J01': 53}, 
355.0, {'J01': np.float32(-3.0)}, {'J01': 26}, {'J01': 55}, 
360.0, {'J01': np.float32(-3.0)}, {'J01': 26}, {'J01': 56}, 
365.0, {'J01': np.float32(-3.0)}, {'J01': 26}, {'J01': 56}, 
370.0, {'J01': np.float32(3.0)}, {'J01': 22}, {'J01': 44}, 
375.0, {'J01': np.float32(0.5322775)}, {'J01': 18}, {'J01': 34}, 
380.0, {'J01': np.float32(-2.889147)}, {'J01': 16}, {'J01': 28}, 
385.0, {'J01': np.float32(3.0)}, {'J01': 14}, {'J01': 24}, 
390.0, {'J01': np.float32(-0.2628344)}, {'J01': 14}, {'J01': 31}, 
395.0, {'J01': np.float32(-0.67513597)}, {'J01': 15}, {'J01': 37}, 
400.0, {'J01': np.float32(-3.0)}, {'J01': 16}, {'J01': 46}, 
405.0, {'J01': np.float32(-2.6653872)}, {'J01': 17}, {'J01': 47}, 
410.0, {'J01': np.float32(-3.0)}, {'J01': 18}, {'J01': 50}, 
415.0, {'J01': np.float32(3.0)}, {'J01': 19}, {'J01': 51}, 
420.0, {'J01': np.float32(-3.0)}, {'J01': 20}, {'J01': 49}, 
425.0, {'J01': np.float32(-3.0)}, {'J01': 20}, {'J01': 53}, 
430.0, {'J01': np.float32(3.0)}, {'J01': 20}, {'J01': 47}, 
435.0, {'J01': np.float32(3.0)}, {'J01': 18}, {'J01': 41}, 
440.0, {'J01': np.float32(-0.80209935)}, {'J01': 18}, {'J01': 46}, 
445.0, {'J01': np.float32(-3.0)}, {'J01': 19}, {'J01': 52}, 
450.0, {'J01': np.float32(-3.0)}, {'J01': 21}, {'J01': 52}, 
455.0, {'J01': np.float32(3.0)}, {'J01': 23}, {'J01': 50}, 
460.0, {'J01': np.float32(-0.7171981)}, {'J01': 24}, {'J01': 52}, 
465.0, {'J01': np.float32(-0.68444216)}, {'J01': 24}, {'J01': 50}, 
470.0, {'J01': np.float32(-3.0)}, {'J01': 24}, {'J01': 51}, 
475.0, {'J01': np.float32(-0.32236522)}, {'J01': 24}, {'J01': 57}, 
480.0, {'J01': np.float32(-3.0)}, {'J01': 24}, {'J01': 59}, 
485.0, {'J01': np.float32(-3.0)}, {'J01': 24}, {'J01': 58}, 
490.0, {'J01': np.float32(-2.9767468)}, {'J01': 26}, {'J01': 54}, 
495.0, {'J01': np.float32(3.0)}, {'J01': 27}, {'J01': 53}, 
500.0, {'J01': np.float32(-3.0)}, {'J01': 29}, {'J01': 59}, 
505.0, {'J01': np.float32(-3.0)}, {'J01': 30}, {'J01': 57}, 
510.0, {'J01': np.float32(3.0)}, {'J01': 30}, {'J01': 61}, 
515.0, {'J01': np.float32(-1.5232507)}, {'J01': 30}, {'J01': 60}, 
520.0, {'J01': np.float32(-2.3488176)}, {'J01': 31}, {'J01': 62}, 
525.0, {'J01': np.float32(-0.6650984)}, {'J01': 33}, {'J01': 65}, 
530.0, {'J01': np.float32(-0.48329324)}, {'J01': 31}, {'J01': 60}, 
535.0, {'J01': np.float32(3.0)}, {'J01': 31}, {'J01': 58}, 
540.0, {'J01': np.float32(-0.7459951)}, {'J01': 31}, {'J01': 62}, 
545.0, {'J01': np.float32(-0.90948933)}, {'J01': 31}, {'J01': 66}, 
550.0, {'J01': np.float32(-1.2740545)}, {'J01': 31}, {'J01': 65}, 
555.0, {'J01': np.float32(-1.8603858)}, {'J01': 31}, {'J01': 62}, 
560.0, {'J01': np.float32(-3.0)}, {'J01': 32}, {'J01': 62}, 
565.0, {'J01': np.float32(-1.2383895)}, {'J01': 32}, {'J01': 66}, 
570.0, {'J01': np.float32(-1.5639098)}, {'J01': 33}, {'J01': 65}, 
575.0, {'J01': np.float32(-3.0)}, {'J01': 33}, {'J01': 66}, 
580.0, {'J01': np.float32(-3.0)}, {'J01': 34}, {'J01': 72}, 
585.0, {'J01': np.float32(-3.0)}, {'J01': 34}, {'J01': 74}, 
590.0, {'J01': np.float32(3.0)}, {'J01': 33}, {'J01': 65}, 
595.0, {'J01': np.float32(3.0)}, {'J01': 33}, {'J01': 60}, 
600.0, {'J01': np.float32(-3.0)}, {'J01': 34}, {'J01': 63}, 
605.0, {'J01': np.float32(-3.0)}, {'J01': 34}, {'J01': 67}, 
610.0, {'J01': np.float32(-3.0)}, {'J01': 34}, {'J01': 68}, 
615.0, {'J01': np.float32(3.0)}, {'J01': 34}, {'J01': 71}, 
620.0, {'J01': np.float32(-2.0608637)}, {'J01': 33}, {'J01': 62}, 
625.0, {'J01': np.float32(-3.0)}, {'J01': 31}, {'J01': 60}, 
630.0, {'J01': np.float32(-3.0)}, {'J01': 29}, {'J01': 53}, 
635.0, {'J01': np.float32(-3.0)}, {'J01': 27}, {'J01': 50}, 
640.0, {'J01': np.float32(-3.0)}, {'J01': 27}, {'J01': 49}, 
645.0, {'J01': np.float32(3.0)}, {'J01': 27}, {'J01': 48}, 
650.0, {'J01': np.float32(-1.3979205)}, {'J01': 27}, {'J01': 58}, 
655.0, {'J01': np.float32(-3.0)}, {'J01': 28}, {'J01': 60}, 
660.0, {'J01': np.float32(-3.0)}, {'J01': 32}, {'J01': 65}, 
665.0, {'J01': np.float32(-3.0)}, {'J01': 34}, {'J01': 67}, 
670.0, {'J01': np.float32(-3.0)}, {'J01': 35}, {'J01': 71}, 
675.0, {'J01': np.float32(-3.0)}, {'J01': 34}, {'J01': 67}, 
680.0, {'J01': np.float32(3.0)}, {'J01': 34}, {'J01': 63}, 
685.0, {'J01': np.float32(-2.6885405)}, {'J01': 34}, {'J01': 68}, 
690.0, {'J01': np.float32(-3.0)}, {'J01': 34}, {'J01': 71}, 
695.0, {'J01': np.float32(3.0)}, {'J01': 34}, {'J01': 64}, 
700.0, {'J01': np.float32(-3.0)}, {'J01': 35}, {'J01': 61}, 
705.0, {'J01': np.float32(3.0)}, {'J01': 35}, {'J01': 61}, 
710.0, {'J01': np.float32(-2.8488169)}, {'J01': 35}, {'J01': 64}, 
715.0, {'J01': np.float32(-1.9426023)}, {'J01': 35}, {'J01': 63}, 
720.0, {'J01': np.float32(-3.0)}, {'J01': 35}, {'J01': 62}, 
725.0, {'J01': np.float32(3.0)}, {'J01': 36}, {'J01': 65}, 
730.0, {'J01': np.float32(-0.36138391)}, {'J01': 36}, {'J01': 64}, 
735.0, {'J01': np.float32(-1.2418871)}, {'J01': 36}, {'J01': 67}, 
740.0, {'J01': np.float32(1.2292411)}, {'J01': 33}, {'J01': 65}, 
745.0, {'J01': np.float32(-3.0)}, {'J01': 33}, {'J01': 64}, 
750.0, {'J01': np.float32(-1.9136463)}, {'J01': 31}, {'J01': 60}, 
755.0, {'J01': np.float32(-2.8607967)}, {'J01': 30}, {'J01': 54}, 
760.0, {'J01': np.float32(-1.4766686)}, {'J01': 28}, {'J01': 49}, 
765.0, {'J01': np.float32(-3.0)}, {'J01': 26}, {'J01': 44}, 
770.0, {'J01': np.float32(3.0)}, {'J01': 24}, {'J01': 39}, 
775.0, {'J01': np.float32(0.16208187)}, {'J01': 23}, {'J01': 46}, 
780.0, {'J01': np.float32(-0.27374497)}, {'J01': 23}, {'J01': 52}, 
