5.0, {'J01': np.float32(-0.0)}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': np.float32(-0.0)}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': np.float32(-0.0138760405)}, {'J01': 1}, {'J01': 3}, 
20.0, {'J01': np.float32(-0.07215541)}, {'J01': 3}, {'J01': 7}, 
25.0, {'J01': np.float32(-0.13135985)}, {'J01': 3}, {'J01': 9}, 
30.0, {'J01': np.float32(-0.6626456)}, {'J01': 3}, {'J01': 11}, 
35.0, {'J01': np.float32(-1.0910231)}, {'J01': 2}, {'J01': 9}, 
40.0, {'J01': np.float32(1.5742053)}, {'J01': 2}, {'J01': 7}, 
45.0, {'J01': np.float32(-0.13022044)}, {'J01': 4}, {'J01': 16}, 
50.0, {'J01': np.float32(-0.2713839)}, {'J01': 7}, {'J01': 22}, 
55.0, {'J01': np.float32(-1.40893)}, {'J01': 8}, {'J01': 28}, 
60.0, {'J01': np.float32(0.9565817)}, {'J01': 8}, {'J01': 29}, 
65.0, {'J01': np.float32(-0.2528484)}, {'J01': 8}, {'J01': 26}, 
70.0, {'J01': np.float32(-0.8605155)}, {'J01': 8}, {'J01': 28}, 
75.0, {'J01': np.float32(0.73557514)}, {'J01': 7}, {'J01': 24}, 
80.0, {'J01': np.float32(0.40536058)}, {'J01': 4}, {'J01': 19}, 
85.0, {'J01': np.float32(-0.668753)}, {'J01': 4}, {'J01': 16}, 
90.0, {'J01': np.float32(1.054243)}, {'J01': 3}, {'J01': 11}, 
95.0, {'J01': np.float32(-1.1941457)}, {'J01': 3}, {'J01': 18}, 
100.0, {'J01': np.float32(-3.0)}, {'J01': 6}, {'J01': 25}, 
105.0, {'J01': np.float32(-3.0)}, {'J01': 8}, {'J01': 34}, 
110.0, {'J01': np.float32(-3.0)}, {'J01': 8}, {'J01': 36}, 
115.0, {'J01': np.float32(2.76691)}, {'J01': 8}, {'J01': 31}, 
120.0, {'J01': np.float32(3.0)}, {'J01': 8}, {'J01': 33}, 
125.0, {'J01': np.float32(-3.0)}, {'J01': 8}, {'J01': 35}, 
130.0, {'J01': np.float32(-3.0)}, {'J01': 8}, {'J01': 33}, 
135.0, {'J01': np.float32(3.0)}, {'J01': 7}, {'J01': 27}, 
140.0, {'J01': np.float32(-2.2004938)}, {'J01': 7}, {'J01': 33}, 
145.0, {'J01': np.float32(-3.0)}, {'J01': 7}, {'J01': 35}, 
150.0, {'J01': np.float32(-2.1732934)}, {'J01': 8}, {'J01': 37}, 
155.0, {'J01': np.float32(3.0)}, {'J01': 8}, {'J01': 39}, 
160.0, {'J01': np.float32(-1.5686723)}, {'J01': 8}, {'J01': 39}, 
165.0, {'J01': np.float32(-3.0)}, {'J01': 8}, {'J01': 40}, 
170.0, {'J01': np.float32(-3.0)}, {'J01': 8}, {'J01': 39}, 
175.0, {'J01': np.float32(3.0)}, {'J01': 8}, {'J01': 46}, 
180.0, {'J01': np.float32(-1.4228566)}, {'J01': 8}, {'J01': 46}, 
185.0, {'J01': np.float32(-3.0)}, {'J01': 9}, {'J01': 44}, 
190.0, {'J01': np.float32(3.0)}, {'J01': 9}, {'J01': 39}, 
195.0, {'J01': np.float32(-0.5348048)}, {'J01': 9}, {'J01': 39}, 
200.0, {'J01': np.float32(-2.5977776)}, {'J01': 10}, {'J01': 46}, 
205.0, {'J01': np.float32(-0.98727584)}, {'J01': 8}, {'J01': 36}, 
210.0, {'J01': np.float32(3.0)}, {'J01': 6}, {'J01': 29}, 
215.0, {'J01': np.float32(-1.8826106)}, {'J01': 6}, {'J01': 32}, 
220.0, {'J01': np.float32(-3.0)}, {'J01': 8}, {'J01': 37}, 
225.0, {'J01': np.float32(-1.8263069)}, {'J01': 8}, {'J01': 39}, 
230.0, {'J01': np.float32(3.0)}, {'J01': 8}, {'J01': 38}, 
235.0, {'J01': np.float32(-1.0182062)}, {'J01': 8}, {'J01': 37}, 
240.0, {'J01': np.float32(-1.6200744)}, {'J01': 8}, {'J01': 38}, 
245.0, {'J01': np.float32(-1.6885071)}, {'J01': 9}, {'J01': 42}, 
250.0, {'J01': np.float32(3.0)}, {'J01': 7}, {'J01': 36}, 
255.0, {'J01': np.float32(1.9417694)}, {'J01': 4}, {'J01': 21}, 
260.0, {'J01': np.float32(-1.27811)}, {'J01': 4}, {'J01': 15}, 
265.0, {'J01': np.float32(3.0)}, {'J01': 3}, {'J01': 12}, 
270.0, {'J01': np.float32(-0.24438788)}, {'J01': 3}, {'J01': 21}, 
275.0, {'J01': np.float32(-1.8870322)}, {'J01': 5}, {'J01': 28}, 
280.0, {'J01': np.float32(-3.0)}, {'J01': 8}, {'J01': 35}, 
285.0, {'J01': np.float32(-2.7358975)}, {'J01': 7}, {'J01': 27}, 
290.0, {'J01': np.float32(3.0)}, {'J01': 7}, {'J01': 27}, 
295.0, {'J01': np.float32(-0.23394644)}, {'J01': 7}, {'J01': 29}, 
300.0, {'J01': np.float32(-2.7704747)}, {'J01': 7}, {'J01': 33}, 
305.0, {'J01': np.float32(-1.6763558)}, {'J01': 8}, {'J01': 37}, 
310.0, {'J01': np.float32(-2.8074265)}, {'J01': 8}, {'J01': 38}, 
315.0, {'J01': np.float32(-3.0)}, {'J01': 8}, {'J01': 36}, 
320.0, {'J01': np.float32(3.0)}, {'J01': 8}, {'J01': 34}, 
325.0, {'J01': np.float32(-0.5367669)}, {'J01': 8}, {'J01': 38}, 
330.0, {'J01': np.float32(-2.484383)}, {'J01': 8}, {'J01': 41}, 
335.0, {'J01': np.float32(1.3924898)}, {'J01': 8}, {'J01': 38}, 
340.0, {'J01': np.float32(-0.45817012)}, {'J01': 10}, {'J01': 41}, 
345.0, {'J01': np.float32(-2.277918)}, {'J01': 10}, {'J01': 37}, 
350.0, {'J01': np.float32(3.0)}, {'J01': 10}, {'J01': 32}, 
355.0, {'J01': np.float32(-1.5554656)}, {'J01': 11}, {'J01': 34}, 
360.0, {'J01': np.float32(-3.0)}, {'J01': 12}, {'J01': 43}, 
365.0, {'J01': np.float32(3.0)}, {'J01': 12}, {'J01': 43}, 
370.0, {'J01': np.float32(-0.72688067)}, {'J01': 12}, {'J01': 47}, 
375.0, {'J01': np.float32(-0.82763433)}, {'J01': 12}, {'J01': 50}, 
380.0, {'J01': np.float32(-1.1238307)}, {'J01': 10}, {'J01': 43}, 
385.0, {'J01': np.float32(-2.181006)}, {'J01': 8}, {'J01': 33}, 
390.0, {'J01': np.float32(3.0)}, {'J01': 8}, {'J01': 35}, 
395.0, {'J01': np.float32(-0.792738)}, {'J01': 9}, {'J01': 40}, 
400.0, {'J01': np.float32(-3.0)}, {'J01': 10}, {'J01': 41}, 
405.0, {'J01': np.float32(3.0)}, {'J01': 10}, {'J01': 41}, 
410.0, {'J01': np.float32(-1.6055987)}, {'J01': 12}, {'J01': 41}, 
415.0, {'J01': np.float32(-3.0)}, {'J01': 14}, {'J01': 44}, 
420.0, {'J01': np.float32(3.0)}, {'J01': 14}, {'J01': 42}, 
425.0, {'J01': np.float32(-2.9743123)}, {'J01': 14}, {'J01': 43}, 
430.0, {'J01': np.float32(-2.651567)}, {'J01': 14}, {'J01': 46}, 
435.0, {'J01': np.float32(-3.0)}, {'J01': 12}, {'J01': 40}, 
440.0, {'J01': np.float32(-2.9119918)}, {'J01': 10}, {'J01': 35}, 
445.0, {'J01': np.float32(-3.0)}, {'J01': 10}, {'J01': 38}, 
450.0, {'J01': np.float32(3.0)}, {'J01': 12}, {'J01': 38}, 
455.0, {'J01': np.float32(-0.34055144)}, {'J01': 13}, {'J01': 40}, 
460.0, {'J01': np.float32(-1.5361311)}, {'J01': 15}, {'J01': 44}, 
465.0, {'J01': np.float32(-0.5573076)}, {'J01': 16}, {'J01': 40}, 
470.0, {'J01': np.float32(-3.0)}, {'J01': 12}, {'J01': 29}, 
475.0, {'J01': np.float32(3.0)}, {'J01': 11}, {'J01': 29}, 
480.0, {'J01': np.float32(-1.4851267)}, {'J01': 11}, {'J01': 32}, 
485.0, {'J01': np.float32(0.87574345)}, {'J01': 11}, {'J01': 39}, 
490.0, {'J01': np.float32(-1.9689596)}, {'J01': 13}, {'J01': 44}, 
495.0, {'J01': np.float32(-1.6316053)}, {'J01': 14}, {'J01': 50}, 
500.0, {'J01': np.float32(0.067638114)}, {'J01': 15}, {'J01': 51}, 
505.0, {'J01': np.float32(-1.4177209)}, {'J01': 17}, {'J01': 50}, 
510.0, {'J01': np.float32(-2.4946132)}, {'J01': 17}, {'J01': 45}, 
515.0, {'J01': np.float32(3.0)}, {'J01': 17}, {'J01': 44}, 
520.0, {'J01': np.float32(-0.8630633)}, {'J01': 18}, {'J01': 49}, 
525.0, {'J01': np.float32(-0.41231915)}, {'J01': 18}, {'J01': 49}, 
530.0, {'J01': np.float32(-0.9278061)}, {'J01': 20}, {'J01': 52}, 
535.0, {'J01': np.float32(-3.0)}, {'J01': 20}, {'J01': 46}, 
540.0, {'J01': np.float32(-3.0)}, {'J01': 16}, {'J01': 36}, 
545.0, {'J01': np.float32(3.0)}, {'J01': 13}, {'J01': 31}, 
550.0, {'J01': np.float32(-1.0506688)}, {'J01': 13}, {'J01': 33}, 
555.0, {'J01': np.float32(-1.5554948)}, {'J01': 13}, {'J01': 43}, 
560.0, {'J01': np.float32(-3.0)}, {'J01': 13}, {'J01': 44}, 
565.0, {'J01': np.float32(-3.0)}, {'J01': 13}, {'J01': 43}, 
570.0, {'J01': np.float32(3.0)}, {'J01': 13}, {'J01': 45}, 
575.0, {'J01': np.float32(-1.9305959)}, {'J01': 14}, {'J01': 45}, 
580.0, {'J01': np.float32(-0.9341344)}, {'J01': 14}, {'J01': 47}, 
585.0, {'J01': np.float32(2.093291)}, {'J01': 15}, {'J01': 50}, 
590.0, {'J01': np.float32(1.0641952)}, {'J01': 14}, {'J01': 44}, 
595.0, {'J01': np.float32(-3.0)}, {'J01': 13}, {'J01': 45}, 
600.0, {'J01': np.float32(2.6485708)}, {'J01': 13}, {'J01': 45}, 
605.0, {'J01': np.float32(-1.2521654)}, {'J01': 15}, {'J01': 48}, 
610.0, {'J01': np.float32(-3.0)}, {'J01': 15}, {'J01': 46}, 
615.0, {'J01': np.float32(-3.0)}, {'J01': 16}, {'J01': 42}, 
620.0, {'J01': np.float32(-3.0)}, {'J01': 14}, {'J01': 35}, 
625.0, {'J01': np.float32(-3.0)}, {'J01': 11}, {'J01': 27}, 
630.0, {'J01': np.float32(3.0)}, {'J01': 9}, {'J01': 23}, 
635.0, {'J01': np.float32(0.09083654)}, {'J01': 7}, {'J01': 25}, 
640.0, {'J01': np.float32(0.26040342)}, {'J01': 10}, {'J01': 36}, 
645.0, {'J01': np.float32(-1.3516898)}, {'J01': 11}, {'J01': 41}, 
650.0, {'J01': np.float32(-3.0)}, {'J01': 11}, {'J01': 43}, 
655.0, {'J01': np.float32(3.0)}, {'J01': 10}, {'J01': 39}, 
660.0, {'J01': np.float32(-2.3407862)}, {'J01': 9}, {'J01': 42}, 
665.0, {'J01': np.float32(-1.3807993)}, {'J01': 9}, {'J01': 44}, 
670.0, {'J01': np.float32(-3.0)}, {'J01': 11}, {'J01': 49}, 
675.0, {'J01': np.float32(-3.0)}, {'J01': 11}, {'J01': 48}, 
680.0, {'J01': np.float32(-3.0)}, {'J01': 11}, {'J01': 43}, 
685.0, {'J01': np.float32(-3.0)}, {'J01': 12}, {'J01': 44}, 
690.0, {'J01': np.float32(3.0)}, {'J01': 14}, {'J01': 50}, 
695.0, {'J01': np.float32(0.8419923)}, {'J01': 16}, {'J01': 53}, 
700.0, {'J01': np.float32(-2.5848403)}, {'J01': 17}, {'J01': 55}, 
705.0, {'J01': np.float32(-3.0)}, {'J01': 17}, {'J01': 47}, 
710.0, {'J01': np.float32(-3.0)}, {'J01': 17}, {'J01': 44}, 
715.0, {'J01': np.float32(3.0)}, {'J01': 18}, {'J01': 43}, 
720.0, {'J01': np.float32(-1.3811138)}, {'J01': 18}, {'J01': 44}, 
725.0, {'J01': np.float32(-0.06438603)}, {'J01': 16}, {'J01': 40}, 
730.0, {'J01': np.float32(-3.0)}, {'J01': 14}, {'J01': 34}, 
735.0, {'J01': np.float32(3.0)}, {'J01': 11}, {'J01': 30}, 
740.0, {'J01': np.float32(0.6781082)}, {'J01': 11}, {'J01': 35}, 
745.0, {'J01': np.float32(-3.0)}, {'J01': 12}, {'J01': 42}, 
750.0, {'J01': np.float32(-0.5414847)}, {'J01': 12}, {'J01': 43}, 
755.0, {'J01': np.float32(3.0)}, {'J01': 10}, {'J01': 38}, 
760.0, {'J01': np.float32(-1.8544976)}, {'J01': 10}, {'J01': 37}, 
765.0, {'J01': np.float32(-3.0)}, {'J01': 11}, {'J01': 40}, 
