5.0, {'J01': -0.0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -16.98}, {'J01': 1}, {'J01': 1}, 
15.0, {'J01': -3.0}, {'J01': 1}, {'J01': 3}, 
20.0, {'J01': -13.99}, {'J01': 2}, {'J01': 6}, 
25.0, {'J01': -4.0}, {'J01': 1}, {'J01': 4}, 
30.0, {'J01': -10.92}, {'J01': 3}, {'J01': 11}, 
35.0, {'J01': -18.91}, {'J01': 4}, {'J01': 11}, 
40.0, {'J01': -33.81}, {'J01': 4}, {'J01': 10}, 
45.0, {'J01': -11.0}, {'J01': 3}, {'J01': 11}, 
50.0, {'J01': -24.910000000000004}, {'J01': 3}, {'J01': 17}, 
55.0, {'J01': -39.66}, {'J01': 6}, {'J01': 24}, 
60.0, {'J01': -29.76}, {'J01': 8}, {'J01': 30}, 
65.0, {'J01': -44.510000000000005}, {'J01': 8}, {'J01': 37}, 
70.0, {'J01': -55.42}, {'J01': 8}, {'J01': 40}, 
75.0, {'J01': -45.66}, {'J01': 6}, {'J01': 30}, 
80.0, {'J01': -57.72}, {'J01': 5}, {'J01': 26}, 
85.0, {'J01': -59.72}, {'J01': 5}, {'J01': 28}, 
90.0, {'J01': -45.74}, {'J01': 5}, {'J01': 30}, 
95.0, {'J01': -81.69999999999999}, {'J01': 8}, {'J01': 34}, 
100.0, {'J01': -82.69999999999999}, {'J01': 8}, {'J01': 35}, 
105.0, {'J01': -111.66999999999999}, {'J01': 8}, {'J01': 40}, 
110.0, {'J01': -74.48}, {'J01': 8}, {'J01': 43}, 
115.0, {'J01': -98.28999999999999}, {'J01': 8}, {'J01': 43}, 
120.0, {'J01': -108.50999999999999}, {'J01': 7}, {'J01': 37}, 
125.0, {'J01': -44.74}, {'J01': 6}, {'J01': 29}, 
130.0, {'J01': -72.63}, {'J01': 6}, {'J01': 33}, 
135.0, {'J01': -76.55000000000001}, {'J01': 7}, {'J01': 37}, 
140.0, {'J01': -105.36}, {'J01': 8}, {'J01': 42}, 
145.0, {'J01': -68.48}, {'J01': 8}, {'J01': 37}, 
150.0, {'J01': -104.2}, {'J01': 8}, {'J01': 41}, 
155.0, {'J01': -117.26}, {'J01': 8}, {'J01': 38}, 
160.0, {'J01': -65.32}, {'J01': 7}, {'J01': 34}, 
165.0, {'J01': -73.0}, {'J01': 7}, {'J01': 42}, 
170.0, {'J01': -89.97999999999999}, {'J01': 7}, {'J01': 43}, 
