5.0, {'J01': -0.0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -15.98}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': -4.0}, {'J01': 1}, {'J01': 4}, 
20.0, {'J01': -12.99}, {'J01': 3}, {'J01': 5}, 
25.0, {'J01': -11.99}, {'J01': 2}, {'J01': 4}, 
30.0, {'J01': -3.0}, {'J01': 1}, {'J01': 3}, 
35.0, {'J01': -13.99}, {'J01': 2}, {'J01': 6}, 
40.0, {'J01': -27.89}, {'J01': 1}, {'J01': 4}, 
45.0, {'J01': -6.0}, {'J01': 1}, {'J01': 6}, 
50.0, {'J01': -14.84}, {'J01': 4}, {'J01': 15}, 
55.0, {'J01': -39.66}, {'J01': 7}, {'J01': 24}, 
60.0, {'J01': -47.5}, {'J01': 7}, {'J01': 32}, 
65.0, {'J01': -43.74}, {'J01': 7}, {'J01': 28}, 
70.0, {'J01': -36.66}, {'J01': 4}, {'J01': 21}, 
75.0, {'J01': -35.66}, {'J01': 4}, {'J01': 20}, 
80.0, {'J01': -66.78}, {'J01': 3}, {'J01': 19}, 
85.0, {'J01': -47.65}, {'J01': 6}, {'J01': 24}, 
90.0, {'J01': -51.730000000000004}, {'J01': 8}, {'J01': 28}, 
95.0, {'J01': -57.72}, {'J01': 8}, {'J01': 26}, 
100.0, {'J01': -92.52000000000001}, {'J01': 8}, {'J01': 29}, 
105.0, {'J01': -84.45}, {'J01': 8}, {'J01': 29}, 
110.0, {'J01': -69.47}, {'J01': 8}, {'J01': 30}, 
115.0, {'J01': -78.46}, {'J01': 8}, {'J01': 31}, 
120.0, {'J01': -100.12}, {'J01': 8}, {'J01': 37}, 
125.0, {'J01': -119.94}, {'J01': 8}, {'J01': 41}, 
130.0, {'J01': -51.18000000000001}, {'J01': 8}, {'J01': 36}, 
135.0, {'J01': -77.07000000000001}, {'J01': 8}, {'J01': 38}, 
140.0, {'J01': -112.78999999999999}, {'J01': 8}, {'J01': 42}, 
145.0, {'J01': -105.48}, {'J01': 8}, {'J01': 43}, 
150.0, {'J01': -58.93}, {'J01': 7}, {'J01': 36}, 
155.0, {'J01': -122.93}, {'J01': 7}, {'J01': 36}, 
160.0, {'J01': -93.89}, {'J01': 8}, {'J01': 39}, 
165.0, {'J01': -52.86}, {'J01': 8}, {'J01': 38}, 
170.0, {'J01': -95.89}, {'J01': 8}, {'J01': 41}, 
175.0, {'J01': -93.58}, {'J01': 9}, {'J01': 47}, 
180.0, {'J01': -64.62}, {'J01': 9}, {'J01': 50}, 
185.0, {'J01': -114.56}, {'J01': 9}, {'J01': 52}, 
190.0, {'J01': -83.6}, {'J01': 9}, {'J01': 53}, 
195.0, {'J01': -83.52000000000001}, {'J01': 9}, {'J01': 53}, 
200.0, {'J01': -59.470000000000006}, {'J01': 9}, {'J01': 53}, 
205.0, {'J01': -94.27000000000001}, {'J01': 10}, {'J01': 56}, 
210.0, {'J01': -110.56}, {'J01': 8}, {'J01': 48}, 
215.0, {'J01': -66.85}, {'J01': 7}, {'J01': 44}, 
220.0, {'J01': -67.77}, {'J01': 9}, {'J01': 45}, 
225.0, {'J01': -77.68}, {'J01': 9}, {'J01': 47}, 
230.0, {'J01': -70.84}, {'J01': 9}, {'J01': 40}, 
235.0, {'J01': -77.14}, {'J01': 8}, {'J01': 30}, 
240.0, {'J01': -27.36}, {'J01': 7}, {'J01': 28}, 
245.0, {'J01': -48.10000000000001}, {'J01': 8}, {'J01': 33}, 
250.0, {'J01': -66.08000000000001}, {'J01': 8}, {'J01': 35}, 
255.0, {'J01': -67.31}, {'J01': 6}, {'J01': 28}, 
260.0, {'J01': -38.58}, {'J01': 5}, {'J01': 23}, 
265.0, {'J01': -66.39}, {'J01': 6}, {'J01': 27}, 
270.0, {'J01': -94.28}, {'J01': 7}, {'J01': 31}, 
275.0, {'J01': -75.23}, {'J01': 8}, {'J01': 36}, 
280.0, {'J01': -78.15}, {'J01': 9}, {'J01': 39}, 
285.0, {'J01': -88.28999999999999}, {'J01': 7}, {'J01': 33}, 
290.0, {'J01': -68.55000000000001}, {'J01': 7}, {'J01': 29}, 
295.0, {'J01': -81.38}, {'J01': 7}, {'J01': 34}, 
300.0, {'J01': -120.10000000000001}, {'J01': 9}, {'J01': 41}, 
305.0, {'J01': -115.03}, {'J01': 9}, {'J01': 44}, 
310.0, {'J01': -68.00999999999999}, {'J01': 9}, {'J01': 45}, 
315.0, {'J01': -102.72999999999999}, {'J01': 10}, {'J01': 48}, 
320.0, {'J01': -96.58}, {'J01': 11}, {'J01': 50}, 
325.0, {'J01': -102.80000000000001}, {'J01': 10}, {'J01': 40}, 
330.0, {'J01': -38.35}, {'J01': 8}, {'J01': 31}, 
335.0, {'J01': -43.190000000000005}, {'J01': 8}, {'J01': 36}, 
340.0, {'J01': -62.09}, {'J01': 9}, {'J01': 39}, 
345.0, {'J01': -123.94}, {'J01': 10}, {'J01': 45}, 
350.0, {'J01': -51.11000000000001}, {'J01': 10}, {'J01': 44}, 
355.0, {'J01': -74.08000000000001}, {'J01': 10}, {'J01': 43}, 
360.0, {'J01': -90.97999999999999}, {'J01': 12}, {'J01': 44}, 
365.0, {'J01': -68.0}, {'J01': 12}, {'J01': 37}, 
370.0, {'J01': -93.2}, {'J01': 9}, {'J01': 30}, 
375.0, {'J01': -73.38}, {'J01': 7}, {'J01': 26}, 
380.0, {'J01': -60.400000000000006}, {'J01': 7}, {'J01': 29}, 
385.0, {'J01': -92.28999999999999}, {'J01': 8}, {'J01': 37}, 
390.0, {'J01': -35.36}, {'J01': 8}, {'J01': 36}, 
395.0, {'J01': -80.23}, {'J01': 8}, {'J01': 41}, 
400.0, {'J01': -111.12}, {'J01': 9}, {'J01': 48}, 
405.0, {'J01': -79.31}, {'J01': 8}, {'J01': 40}, 
410.0, {'J01': -116.57}, {'J01': 5}, {'J01': 29}, 
415.0, {'J01': -83.69}, {'J01': 4}, {'J01': 28}, 
420.0, {'J01': -73.62}, {'J01': 4}, {'J01': 26}, 
425.0, {'J01': -56.41}, {'J01': 6}, {'J01': 33}, 
430.0, {'J01': -107.36}, {'J01': 8}, {'J01': 44}, 
435.0, {'J01': -101.28999999999999}, {'J01': 8}, {'J01': 46}, 
440.0, {'J01': -111.35}, {'J01': 7}, {'J01': 40}, 
445.0, {'J01': -68.4}, {'J01': 7}, {'J01': 37}, 
450.0, {'J01': -80.23}, {'J01': 9}, {'J01': 41}, 
455.0, {'J01': -94.06}, {'J01': 10}, {'J01': 47}, 
460.0, {'J01': -116.11}, {'J01': 9}, {'J01': 45}, 
465.0, {'J01': -107.12}, {'J01': 9}, {'J01': 44}, 
470.0, {'J01': -146.07}, {'J01': 9}, {'J01': 43}, 
475.0, {'J01': -95.97999999999999}, {'J01': 10}, {'J01': 49}, 
480.0, {'J01': -144.84}, {'J01': 10}, {'J01': 50}, 
485.0, {'J01': -139.92}, {'J01': 11}, {'J01': 45}, 
490.0, {'J01': -64.93}, {'J01': 12}, {'J01': 42}, 
495.0, {'J01': -66.93}, {'J01': 12}, {'J01': 44}, 
500.0, {'J01': -111.64}, {'J01': 14}, {'J01': 49}, 
505.0, {'J01': -124.39}, {'J01': 16}, {'J01': 54}, 
510.0, {'J01': -128.31}, {'J01': 16}, {'J01': 58}, 
515.0, {'J01': -112.33000000000001}, {'J01': 16}, {'J01': 58}, 
520.0, {'J01': -147.05}, {'J01': 17}, {'J01': 61}, 
525.0, {'J01': -75.06}, {'J01': 17}, {'J01': 61}, 
530.0, {'J01': -108.78}, {'J01': 19}, {'J01': 63}, 
535.0, {'J01': -108.7}, {'J01': 19}, {'J01': 63}, 
540.0, {'J01': -91.80000000000001}, {'J01': 19}, {'J01': 62}, 
