5.0, {'J01': -0.0, 'top_mgr': 0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -0.0, 'top_mgr': 1}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': -2.8, 'top_mgr': 4}, {'J01': 1}, {'J01': 2}, 
20.0, {'J01': -6.4, 'top_mgr': 2}, {'J01': 2}, {'J01': 2}, 
25.0, {'J01': -11.4, 'top_mgr': 5}, {'J01': 3}, {'J01': 3}, 
30.0, {'J01': -19.4, 'top_mgr': 1}, {'J01': 4}, {'J01': 5}, 
35.0, {'J01': -27.0, 'top_mgr': 2}, {'J01': 3}, {'J01': 6}, 
40.0, {'J01': -44.4, 'top_mgr': 1}, {'J01': 2}, {'J01': 8}, 
45.0, {'J01': -61.60000000000001, 'top_mgr': 5}, {'J01': 3}, {'J01': 13}, 
50.0, {'J01': -82.4, 'top_mgr': 3}, {'J01': 5}, {'J01': 22}, 
55.0, {'J01': -126.8, 'top_mgr': 1}, {'J01': 7}, {'J01': 30}, 
60.0, {'J01': -124.8, 'top_mgr': 7}, {'J01': 7}, {'J01': 28}, 
65.0, {'J01': -151.4, 'top_mgr': 3}, {'J01': 7}, {'J01': 26}, 
70.0, {'J01': -157.0, 'top_mgr': 5}, {'J01': 7}, {'J01': 26}, 
75.0, {'J01': -170.4, 'top_mgr': 3}, {'J01': 8}, {'J01': 29}, 
80.0, {'J01': -180.4, 'top_mgr': 2}, {'J01': 8}, {'J01': 31}, 
85.0, {'J01': -185.20000000000002, 'top_mgr': 5}, {'J01': 7}, {'J01': 28}, 
90.0, {'J01': -158.8, 'top_mgr': 10}, {'J01': 5}, {'J01': 19}, 
95.0, {'J01': -162.0, 'top_mgr': 7}, {'J01': 4}, {'J01': 18}, 
100.0, {'J01': -176.2, 'top_mgr': 5}, {'J01': 4}, {'J01': 14}, 
105.0, {'J01': -202.0, 'top_mgr': 4}, {'J01': 4}, {'J01': 17}, 
110.0, {'J01': -230.80000000000004, 'top_mgr': 1}, {'J01': 4}, {'J01': 24}, 
115.0, {'J01': -267.40000000000003, 'top_mgr': 2}, {'J01': 7}, {'J01': 30}, 
120.0, {'J01': -250.40000000000003, 'top_mgr': 4}, {'J01': 8}, {'J01': 30}, 
125.0, {'J01': -237.0, 'top_mgr': 4}, {'J01': 8}, {'J01': 30}, 
130.0, {'J01': -266.6, 'top_mgr': 2}, {'J01': 8}, {'J01': 32}, 
135.0, {'J01': -290.8, 'top_mgr': 3}, {'J01': 8}, {'J01': 34}, 
140.0, {'J01': -296.59999999999997, 'top_mgr': 5}, {'J01': 7}, {'J01': 32}, 
145.0, {'J01': -223.2, 'top_mgr': 9}, {'J01': 6}, {'J01': 25}, 
150.0, {'J01': -253.0, 'top_mgr': 2}, {'J01': 6}, {'J01': 28}, 
155.0, {'J01': -301.99999999999994, 'top_mgr': 0}, {'J01': 7}, {'J01': 37}, 
160.0, {'J01': -348.0, 'top_mgr': 1}, {'J01': 8}, {'J01': 42}, 
165.0, {'J01': -396.0, 'top_mgr': 0}, {'J01': 8}, {'J01': 46}, 
170.0, {'J01': -441.0, 'top_mgr': 0}, {'J01': 8}, {'J01': 47}, 
175.0, {'J01': -424.00000000000006, 'top_mgr': 4}, {'J01': 8}, {'J01': 44}, 
180.0, {'J01': -442.00000000000006, 'top_mgr': 6}, {'J01': 7}, {'J01': 40}, 
185.0, {'J01': -410.80000000000007, 'top_mgr': 5}, {'J01': 7}, {'J01': 40}, 
190.0, {'J01': -421.6000000000001, 'top_mgr': 4}, {'J01': 7}, {'J01': 38}, 
195.0, {'J01': -438.00000000000006, 'top_mgr': 1}, {'J01': 8}, {'J01': 40}, 
200.0, {'J01': -482.00000000000006, 'top_mgr': 0}, {'J01': 8}, {'J01': 44}, 
205.0, {'J01': -526.4000000000001, 'top_mgr': 0}, {'J01': 8}, {'J01': 47}, 
210.0, {'J01': -570.4, 'top_mgr': 0}, {'J01': 8}, {'J01': 47}, 
215.0, {'J01': -616.4, 'top_mgr': 0}, {'J01': 9}, {'J01': 49}, 
220.0, {'J01': -639.6, 'top_mgr': 1}, {'J01': 9}, {'J01': 48}, 
225.0, {'J01': -607.5999999999999, 'top_mgr': 4}, {'J01': 9}, {'J01': 44}, 
230.0, {'J01': -648.1999999999999, 'top_mgr': 1}, {'J01': 9}, {'J01': 44}, 
235.0, {'J01': -695.1999999999999, 'top_mgr': 0}, {'J01': 9}, {'J01': 47}, 
240.0, {'J01': -705.8000000000001, 'top_mgr': 4}, {'J01': 9}, {'J01': 45}, 
245.0, {'J01': -674.1999999999999, 'top_mgr': 6}, {'J01': 10}, {'J01': 42}, 
250.0, {'J01': -599.1999999999999, 'top_mgr': 15}, {'J01': 8}, {'J01': 30}, 
255.0, {'J01': -610.6, 'top_mgr': 4}, {'J01': 8}, {'J01': 30}, 
260.0, {'J01': -515.6, 'top_mgr': 5}, {'J01': 9}, {'J01': 29}, 
265.0, {'J01': -556.6, 'top_mgr': 1}, {'J01': 10}, {'J01': 35}, 
270.0, {'J01': -571.6, 'top_mgr': 1}, {'J01': 11}, {'J01': 39}, 
275.0, {'J01': -570.6, 'top_mgr': 4}, {'J01': 11}, {'J01': 38}, 
280.0, {'J01': -565.1999999999999, 'top_mgr': 5}, {'J01': 11}, {'J01': 35}, 
285.0, {'J01': -595.9999999999999, 'top_mgr': 2}, {'J01': 11}, {'J01': 37}, 
290.0, {'J01': -591.9999999999999, 'top_mgr': 6}, {'J01': 13}, {'J01': 36}, 
295.0, {'J01': -627.9999999999999, 'top_mgr': 2}, {'J01': 13}, {'J01': 39}, 
300.0, {'J01': -644.8, 'top_mgr': 1}, {'J01': 13}, {'J01': 43}, 
305.0, {'J01': -692.8, 'top_mgr': 0}, {'J01': 14}, {'J01': 47}, 
