5.0, {'J01': -0.0, 'top_mgr': 0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -2.0, 'top_mgr': 0}, {'J01': 1}, {'J01': 1}, 
15.0, {'J01': -14.200000000000001, 'top_mgr': 2}, {'J01': 3}, {'J01': 6}, 
20.0, {'J01': -34.2, 'top_mgr': 0}, {'J01': 4}, {'J01': 10}, 
25.0, {'J01': -38.2, 'top_mgr': 4}, {'J01': 4}, {'J01': 7}, 
30.0, {'J01': -37.0, 'top_mgr': 5}, {'J01': 4}, {'J01': 6}, 
35.0, {'J01': -51.2, 'top_mgr': 2}, {'J01': 4}, {'J01': 7}, 
40.0, {'J01': -31.6, 'top_mgr': 7}, {'J01': 2}, {'J01': 5}, 
45.0, {'J01': -27.200000000000003, 'top_mgr': 3}, {'J01': 2}, {'J01': 7}, 
50.0, {'J01': -46.600000000000016, 'top_mgr': 5}, {'J01': 3}, {'J01': 13}, 
55.0, {'J01': -87.8, 'top_mgr': 2}, {'J01': 5}, {'J01': 19}, 
60.0, {'J01': -139.79999999999998, 'top_mgr': 3}, {'J01': 7}, {'J01': 27}, 
65.0, {'J01': -156.2, 'top_mgr': 3}, {'J01': 7}, {'J01': 28}, 
70.0, {'J01': -200.8, 'top_mgr': 3}, {'J01': 8}, {'J01': 31}, 
75.0, {'J01': -199.39999999999998, 'top_mgr': 6}, {'J01': 8}, {'J01': 31}, 
80.0, {'J01': -197.60000000000002, 'top_mgr': 7}, {'J01': 8}, {'J01': 31}, 
85.0, {'J01': -240.8, 'top_mgr': 1}, {'J01': 8}, {'J01': 31}, 
90.0, {'J01': -286.8, 'top_mgr': 0}, {'J01': 8}, {'J01': 33}, 
95.0, {'J01': -251.20000000000002, 'top_mgr': 8}, {'J01': 7}, {'J01': 30}, 
100.0, {'J01': -281.0, 'top_mgr': 6}, {'J01': 6}, {'J01': 25}, 
105.0, {'J01': -259.40000000000003, 'top_mgr': 4}, {'J01': 6}, {'J01': 25}, 
110.0, {'J01': -276.40000000000003, 'top_mgr': 7}, {'J01': 5}, {'J01': 21}, 
115.0, {'J01': -292.4, 'top_mgr': 4}, {'J01': 5}, {'J01': 21}, 
120.0, {'J01': -318.0, 'top_mgr': 3}, {'J01': 5}, {'J01': 25}, 
125.0, {'J01': -366.0, 'top_mgr': 0}, {'J01': 7}, {'J01': 33}, 
130.0, {'J01': -345.8, 'top_mgr': 5}, {'J01': 8}, {'J01': 31}, 
135.0, {'J01': -377.2, 'top_mgr': 2}, {'J01': 8}, {'J01': 32}, 
140.0, {'J01': -397.2, 'top_mgr': 1}, {'J01': 8}, {'J01': 38}, 
145.0, {'J01': -422.6, 'top_mgr': 2}, {'J01': 8}, {'J01': 39}, 
150.0, {'J01': -413.00000000000006, 'top_mgr': 5}, {'J01': 8}, {'J01': 38}, 
155.0, {'J01': -422.80000000000007, 'top_mgr': 4}, {'J01': 8}, {'J01': 35}, 
160.0, {'J01': -459.0, 'top_mgr': 2}, {'J01': 8}, {'J01': 38}, 
165.0, {'J01': -511.2, 'top_mgr': 0}, {'J01': 8}, {'J01': 45}, 
170.0, {'J01': -435.4, 'top_mgr': 2}, {'J01': 8}, {'J01': 46}, 
175.0, {'J01': -483.0, 'top_mgr': 3}, {'J01': 8}, {'J01': 47}, 
180.0, {'J01': -518.2, 'top_mgr': 4}, {'J01': 8}, {'J01': 44}, 
185.0, {'J01': -529.6, 'top_mgr': 4}, {'J01': 8}, {'J01': 41}, 
190.0, {'J01': -577.4000000000001, 'top_mgr': 1}, {'J01': 8}, {'J01': 44}, 
195.0, {'J01': -589.4000000000001, 'top_mgr': 2}, {'J01': 8}, {'J01': 45}, 
200.0, {'J01': -602.4000000000001, 'top_mgr': 4}, {'J01': 9}, {'J01': 43}, 
205.0, {'J01': -635.6, 'top_mgr': 1}, {'J01': 9}, {'J01': 44}, 
210.0, {'J01': -667.8000000000001, 'top_mgr': 2}, {'J01': 9}, {'J01': 42}, 
215.0, {'J01': -709.4000000000001, 'top_mgr': 2}, {'J01': 11}, {'J01': 46}, 
220.0, {'J01': -757.4000000000001, 'top_mgr': 0}, {'J01': 11}, {'J01': 50}, 
225.0, {'J01': -704.8, 'top_mgr': 12}, {'J01': 10}, {'J01': 42}, 
230.0, {'J01': -474.8, 'top_mgr': 15}, {'J01': 6}, {'J01': 28}, 
235.0, {'J01': -417.20000000000005, 'top_mgr': 18}, {'J01': 4}, {'J01': 15}, 
240.0, {'J01': -271.6, 'top_mgr': 9}, {'J01': 4}, {'J01': 13}, 
245.0, {'J01': -199.20000000000005, 'top_mgr': 9}, {'J01': 4}, {'J01': 14}, 
250.0, {'J01': -178.8, 'top_mgr': 1}, {'J01': 4}, {'J01': 21}, 
255.0, {'J01': -193.6, 'top_mgr': 2}, {'J01': 6}, {'J01': 27}, 
260.0, {'J01': -164.0, 'top_mgr': 2}, {'J01': 8}, {'J01': 30}, 
265.0, {'J01': -182.20000000000002, 'top_mgr': 6}, {'J01': 7}, {'J01': 27}, 
270.0, {'J01': -166.99999999999997, 'top_mgr': 10}, {'J01': 5}, {'J01': 20}, 
275.0, {'J01': -187.79999999999998, 'top_mgr': 8}, {'J01': 4}, {'J01': 16}, 
280.0, {'J01': -202.2, 'top_mgr': 7}, {'J01': 4}, {'J01': 14}, 
285.0, {'J01': -183.0, 'top_mgr': 4}, {'J01': 4}, {'J01': 10}, 
290.0, {'J01': -205.2, 'top_mgr': 9}, {'J01': 4}, {'J01': 12}, 
295.0, {'J01': -223.2, 'top_mgr': 6}, {'J01': 4}, {'J01': 18}, 
300.0, {'J01': -268.19999999999993, 'top_mgr': 1}, {'J01': 4}, {'J01': 26}, 
305.0, {'J01': -294.2, 'top_mgr': 4}, {'J01': 4}, {'J01': 24}, 
310.0, {'J01': -334.79999999999995, 'top_mgr': 2}, {'J01': 6}, {'J01': 29}, 
315.0, {'J01': -382.40000000000003, 'top_mgr': 0}, {'J01': 8}, {'J01': 36}, 
320.0, {'J01': -432.8, 'top_mgr': 0}, {'J01': 8}, {'J01': 41}, 
325.0, {'J01': -263.40000000000003, 'top_mgr': 8}, {'J01': 8}, {'J01': 36}, 
330.0, {'J01': -293.2, 'top_mgr': 2}, {'J01': 8}, {'J01': 38}, 
335.0, {'J01': -340.2, 'top_mgr': 0}, {'J01': 8}, {'J01': 41}, 
340.0, {'J01': -336.0, 'top_mgr': 5}, {'J01': 7}, {'J01': 38}, 
345.0, {'J01': -377.0, 'top_mgr': 0}, {'J01': 7}, {'J01': 39}, 
350.0, {'J01': -373.4, 'top_mgr': 10}, {'J01': 6}, {'J01': 30}, 
355.0, {'J01': -294.4, 'top_mgr': 13}, {'J01': 4}, {'J01': 20}, 
360.0, {'J01': -315.4, 'top_mgr': 6}, {'J01': 4}, {'J01': 19}, 
365.0, {'J01': -349.0, 'top_mgr': 2}, {'J01': 4}, {'J01': 20}, 
370.0, {'J01': -321.4, 'top_mgr': 6}, {'J01': 5}, {'J01': 25}, 
375.0, {'J01': -332.6, 'top_mgr': 1}, {'J01': 8}, {'J01': 33}, 
380.0, {'J01': -369.6, 'top_mgr': 0}, {'J01': 8}, {'J01': 34}, 
385.0, {'J01': -378.20000000000005, 'top_mgr': 6}, {'J01': 7}, {'J01': 30}, 
390.0, {'J01': -314.6, 'top_mgr': 6}, {'J01': 6}, {'J01': 26}, 
395.0, {'J01': -335.0, 'top_mgr': 2}, {'J01': 6}, {'J01': 27}, 
400.0, {'J01': -374.6, 'top_mgr': 2}, {'J01': 6}, {'J01': 31}, 
405.0, {'J01': -289.20000000000005, 'top_mgr': 6}, {'J01': 8}, {'J01': 32}, 
410.0, {'J01': -326.2, 'top_mgr': 1}, {'J01': 8}, {'J01': 35}, 
415.0, {'J01': -372.20000000000005, 'top_mgr': 0}, {'J01': 8}, {'J01': 39}, 
420.0, {'J01': -416.20000000000005, 'top_mgr': 0}, {'J01': 8}, {'J01': 39}, 
425.0, {'J01': -392.6, 'top_mgr': 8}, {'J01': 7}, {'J01': 35}, 
430.0, {'J01': -391.20000000000005, 'top_mgr': 3}, {'J01': 7}, {'J01': 34}, 
435.0, {'J01': -386.6, 'top_mgr': 2}, {'J01': 7}, {'J01': 33}, 
440.0, {'J01': -393.79999999999995, 'top_mgr': 3}, {'J01': 8}, {'J01': 36}, 
445.0, {'J01': -393.0, 'top_mgr': 2}, {'J01': 8}, {'J01': 36}, 
450.0, {'J01': -401.0, 'top_mgr': 4}, {'J01': 8}, {'J01': 34}, 
455.0, {'J01': -386.20000000000005, 'top_mgr': 7}, {'J01': 7}, {'J01': 30}, 
460.0, {'J01': -433.6, 'top_mgr': 1}, {'J01': 7}, {'J01': 35}, 
465.0, {'J01': -480.4, 'top_mgr': 2}, {'J01': 7}, {'J01': 38}, 
470.0, {'J01': -374.80000000000007, 'top_mgr': 5}, {'J01': 8}, {'J01': 38}, 
475.0, {'J01': -362.40000000000003, 'top_mgr': 10}, {'J01': 6}, {'J01': 30}, 
480.0, {'J01': -365.00000000000006, 'top_mgr': 8}, {'J01': 5}, {'J01': 25}, 
485.0, {'J01': -387.40000000000003, 'top_mgr': 2}, {'J01': 5}, {'J01': 28}, 
490.0, {'J01': -420.20000000000005, 'top_mgr': 2}, {'J01': 6}, {'J01': 30}, 
495.0, {'J01': -406.6, 'top_mgr': 3}, {'J01': 8}, {'J01': 35}, 
500.0, {'J01': -387.0, 'top_mgr': 3}, {'J01': 8}, {'J01': 35}, 
505.0, {'J01': -351.19999999999993, 'top_mgr': 3}, {'J01': 8}, {'J01': 34}, 
510.0, {'J01': -381.4, 'top_mgr': 3}, {'J01': 8}, {'J01': 37}, 
515.0, {'J01': -413.8, 'top_mgr': 2}, {'J01': 8}, {'J01': 35}, 
520.0, {'J01': -399.59999999999997, 'top_mgr': 5}, {'J01': 8}, {'J01': 34}, 
525.0, {'J01': -319.2, 'top_mgr': 9}, {'J01': 7}, {'J01': 28}, 
530.0, {'J01': -282.2, 'top_mgr': 8}, {'J01': 5}, {'J01': 25}, 
535.0, {'J01': -309.4, 'top_mgr': 3}, {'J01': 5}, {'J01': 25}, 
540.0, {'J01': -355.4, 'top_mgr': 0}, {'J01': 7}, {'J01': 35}, 
545.0, {'J01': -355.0, 'top_mgr': 2}, {'J01': 8}, {'J01': 37}, 
550.0, {'J01': -359.6, 'top_mgr': 2}, {'J01': 8}, {'J01': 36}, 
555.0, {'J01': -371.6, 'top_mgr': 2}, {'J01': 8}, {'J01': 35}, 
560.0, {'J01': -413.8, 'top_mgr': 0}, {'J01': 8}, {'J01': 36}, 
565.0, {'J01': -464.8, 'top_mgr': 0}, {'J01': 8}, {'J01': 41}, 
570.0, {'J01': -510.40000000000003, 'top_mgr': 2}, {'J01': 8}, {'J01': 42}, 
575.0, {'J01': -548.4000000000001, 'top_mgr': 1}, {'J01': 8}, {'J01': 42}, 
580.0, {'J01': -573.8000000000001, 'top_mgr': 1}, {'J01': 8}, {'J01': 45}, 
585.0, {'J01': -615.8000000000001, 'top_mgr': 0}, {'J01': 8}, {'J01': 47}, 
590.0, {'J01': -656.8000000000002, 'top_mgr': 0}, {'J01': 8}, {'J01': 48}, 
595.0, {'J01': -563.8, 'top_mgr': 13}, {'J01': 7}, {'J01': 35}, 
600.0, {'J01': -557.6, 'top_mgr': 3}, {'J01': 6}, {'J01': 32}, 
605.0, {'J01': -606.6, 'top_mgr': 0}, {'J01': 6}, {'J01': 40}, 
610.0, {'J01': -654.6, 'top_mgr': 0}, {'J01': 7}, {'J01': 44}, 
615.0, {'J01': -530.8000000000001, 'top_mgr': 7}, {'J01': 8}, {'J01': 40}, 
620.0, {'J01': -502.80000000000007, 'top_mgr': 3}, {'J01': 9}, {'J01': 41}, 
625.0, {'J01': -538.4000000000001, 'top_mgr': 0}, {'J01': 9}, {'J01': 44}, 
630.0, {'J01': -578.6, 'top_mgr': 0}, {'J01': 10}, {'J01': 48}, 
635.0, {'J01': -617.6000000000001, 'top_mgr': 1}, {'J01': 10}, {'J01': 47}, 
640.0, {'J01': -513.6, 'top_mgr': 9}, {'J01': 9}, {'J01': 40}, 
645.0, {'J01': -495.2000000000001, 'top_mgr': 8}, {'J01': 7}, {'J01': 33}, 
650.0, {'J01': -370.80000000000007, 'top_mgr': 19}, {'J01': 4}, {'J01': 21}, 
655.0, {'J01': -280.2, 'top_mgr': 10}, {'J01': 4}, {'J01': 16}, 
660.0, {'J01': -207.40000000000003, 'top_mgr': 10}, {'J01': 4}, {'J01': 12}, 
665.0, {'J01': -233.39999999999998, 'top_mgr': 6}, {'J01': 4}, {'J01': 17}, 
670.0, {'J01': -252.6, 'top_mgr': 8}, {'J01': 4}, {'J01': 14}, 
675.0, {'J01': -285.40000000000003, 'top_mgr': 12}, {'J01': 4}, {'J01': 16}, 
680.0, {'J01': -306.40000000000003, 'top_mgr': 8}, {'J01': 4}, {'J01': 18}, 
685.0, {'J01': -324.6, 'top_mgr': 6}, {'J01': 4}, {'J01': 14}, 
690.0, {'J01': -354.8, 'top_mgr': 9}, {'J01': 4}, {'J01': 16}, 
695.0, {'J01': -349.2, 'top_mgr': 4}, {'J01': 4}, {'J01': 20}, 
700.0, {'J01': -357.4, 'top_mgr': 3}, {'J01': 4}, {'J01': 28}, 
705.0, {'J01': -399.59999999999997, 'top_mgr': 1}, {'J01': 7}, {'J01': 35}, 
710.0, {'J01': -444.59999999999997, 'top_mgr': 1}, {'J01': 8}, {'J01': 40}, 
715.0, {'J01': -477.0, 'top_mgr': 3}, {'J01': 8}, {'J01': 39}, 
720.0, {'J01': -514.8, 'top_mgr': 3}, {'J01': 8}, {'J01': 37}, 
725.0, {'J01': -505.0, 'top_mgr': 6}, {'J01': 7}, {'J01': 33}, 
730.0, {'J01': -515.0, 'top_mgr': 3}, {'J01': 7}, {'J01': 33}, 
735.0, {'J01': -529.8000000000001, 'top_mgr': 5}, {'J01': 6}, {'J01': 29}, 
740.0, {'J01': -548.4, 'top_mgr': 8}, {'J01': 6}, {'J01': 26}, 
745.0, {'J01': -579.5999999999999, 'top_mgr': 1}, {'J01': 6}, {'J01': 28}, 
750.0, {'J01': -559.4, 'top_mgr': 1}, {'J01': 6}, {'J01': 33}, 
755.0, {'J01': -597.0000000000001, 'top_mgr': 3}, {'J01': 7}, {'J01': 38}, 
760.0, {'J01': -635.4000000000001, 'top_mgr': 5}, {'J01': 8}, {'J01': 39}, 
765.0, {'J01': -677.4000000000001, 'top_mgr': 1}, {'J01': 8}, {'J01': 42}, 
770.0, {'J01': -720.4000000000001, 'top_mgr': 0}, {'J01': 8}, {'J01': 45}, 
775.0, {'J01': -650.0, 'top_mgr': 2}, {'J01': 8}, {'J01': 46}, 
780.0, {'J01': -650.4, 'top_mgr': 8}, {'J01': 8}, {'J01': 40}, 
785.0, {'J01': -572.6, 'top_mgr': 11}, {'J01': 8}, {'J01': 30}, 
790.0, {'J01': -517.1999999999999, 'top_mgr': 7}, {'J01': 8}, {'J01': 28}, 
795.0, {'J01': -557.1999999999999, 'top_mgr': 0}, {'J01': 8}, {'J01': 32}, 
800.0, {'J01': -346.19999999999993, 'top_mgr': 8}, {'J01': 6}, {'J01': 31}, 
805.0, {'J01': -352.2, 'top_mgr': 5}, {'J01': 8}, {'J01': 33}, 
810.0, {'J01': -378.0, 'top_mgr': 4}, {'J01': 8}, {'J01': 32}, 
815.0, {'J01': -411.59999999999997, 'top_mgr': 2}, {'J01': 8}, {'J01': 31}, 
