5.0, {'J01': -0.0, 'top_mgr': 0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -0.0, 'top_mgr': 1}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': -7.200000000000001, 'top_mgr': 2}, {'J01': 1}, {'J01': 4}, 
20.0, {'J01': -24.200000000000003, 'top_mgr': 4}, {'J01': 2}, {'J01': 5}, 
25.0, {'J01': -42.400000000000006, 'top_mgr': 0}, {'J01': 3}, {'J01': 7}, 
30.0, {'J01': -60.800000000000004, 'top_mgr': 3}, {'J01': 4}, {'J01': 9}, 
35.0, {'J01': -53.2, 'top_mgr': 3}, {'J01': 4}, {'J01': 8}, 
40.0, {'J01': -69.6, 'top_mgr': 2}, {'J01': 4}, {'J01': 10}, 
45.0, {'J01': -108.4, 'top_mgr': 0}, {'J01': 4}, {'J01': 18}, 
50.0, {'J01': -123.2, 'top_mgr': 7}, {'J01': 4}, {'J01': 14}, 
55.0, {'J01': -142.4, 'top_mgr': 5}, {'J01': 4}, {'J01': 13}, 
60.0, {'J01': -147.2, 'top_mgr': 6}, {'J01': 4}, {'J01': 12}, 
65.0, {'J01': -171.2, 'top_mgr': 10}, {'J01': 4}, {'J01': 12}, 
70.0, {'J01': -198.0, 'top_mgr': 7}, {'J01': 4}, {'J01': 13}, 
75.0, {'J01': -197.60000000000002, 'top_mgr': 6}, {'J01': 4}, {'J01': 16}, 
80.0, {'J01': -220.2, 'top_mgr': 2}, {'J01': 4}, {'J01': 21}, 
85.0, {'J01': -266.2, 'top_mgr': 0}, {'J01': 6}, {'J01': 27}, 
90.0, {'J01': -313.2, 'top_mgr': 0}, {'J01': 8}, {'J01': 34}, 
95.0, {'J01': -218.20000000000002, 'top_mgr': 8}, {'J01': 8}, {'J01': 29}, 
100.0, {'J01': -215.0, 'top_mgr': 3}, {'J01': 8}, {'J01': 28}, 
105.0, {'J01': -253.0, 'top_mgr': 2}, {'J01': 8}, {'J01': 33}, 
110.0, {'J01': -238.60000000000002, 'top_mgr': 3}, {'J01': 8}, {'J01': 35}, 
115.0, {'J01': -248.8, 'top_mgr': 3}, {'J01': 8}, {'J01': 34}, 
120.0, {'J01': -270.40000000000003, 'top_mgr': 2}, {'J01': 8}, {'J01': 36}, 
125.0, {'J01': -313.4, 'top_mgr': 0}, {'J01': 8}, {'J01': 41}, 
130.0, {'J01': -358.4, 'top_mgr': 0}, {'J01': 8}, {'J01': 42}, 
135.0, {'J01': -324.00000000000006, 'top_mgr': 10}, {'J01': 7}, {'J01': 33}, 
140.0, {'J01': -369.00000000000006, 'top_mgr': 2}, {'J01': 7}, {'J01': 34}, 
145.0, {'J01': -295.6, 'top_mgr': 10}, {'J01': 6}, {'J01': 25}, 
150.0, {'J01': -294.80000000000007, 'top_mgr': 13}, {'J01': 4}, {'J01': 19}, 
155.0, {'J01': -320.00000000000006, 'top_mgr': 9}, {'J01': 4}, {'J01': 16}, 
160.0, {'J01': -243.80000000000007, 'top_mgr': 9}, {'J01': 4}, {'J01': 14}, 
165.0, {'J01': -274.80000000000007, 'top_mgr': 9}, {'J01': 4}, {'J01': 15}, 
170.0, {'J01': -203.40000000000003, 'top_mgr': 8}, {'J01': 3}, {'J01': 14}, 
175.0, {'J01': -193.80000000000004, 'top_mgr': 4}, {'J01': 4}, {'J01': 20}, 
180.0, {'J01': -228.20000000000005, 'top_mgr': 4}, {'J01': 7}, {'J01': 27}, 
185.0, {'J01': -249.80000000000004, 'top_mgr': 4}, {'J01': 8}, {'J01': 31}, 
190.0, {'J01': -276.6, 'top_mgr': 4}, {'J01': 8}, {'J01': 30}, 
195.0, {'J01': -312.6, 'top_mgr': 3}, {'J01': 8}, {'J01': 30}, 
200.0, {'J01': -340.59999999999997, 'top_mgr': 2}, {'J01': 8}, {'J01': 33}, 
205.0, {'J01': -383.2, 'top_mgr': 1}, {'J01': 8}, {'J01': 35}, 
210.0, {'J01': -428.2, 'top_mgr': 0}, {'J01': 8}, {'J01': 36}, 
215.0, {'J01': -400.4, 'top_mgr': 1}, {'J01': 8}, {'J01': 37}, 
220.0, {'J01': -442.4, 'top_mgr': 0}, {'J01': 8}, {'J01': 39}, 
225.0, {'J01': -451.8, 'top_mgr': 3}, {'J01': 8}, {'J01': 36}, 
230.0, {'J01': -477.8, 'top_mgr': 4}, {'J01': 8}, {'J01': 33}, 
235.0, {'J01': -517.0, 'top_mgr': 0}, {'J01': 8}, {'J01': 36}, 
240.0, {'J01': -506.00000000000006, 'top_mgr': 4}, {'J01': 8}, {'J01': 34}, 
245.0, {'J01': -527.4000000000001, 'top_mgr': 7}, {'J01': 8}, {'J01': 33}, 
250.0, {'J01': -527.0000000000001, 'top_mgr': 11}, {'J01': 6}, {'J01': 27}, 
255.0, {'J01': -534.2, 'top_mgr': 9}, {'J01': 4}, {'J01': 23}, 
260.0, {'J01': -350.0, 'top_mgr': 12}, {'J01': 3}, {'J01': 13}, 
265.0, {'J01': -358.40000000000003, 'top_mgr': 2}, {'J01': 3}, {'J01': 13}, 
270.0, {'J01': -255.8, 'top_mgr': 2}, {'J01': 6}, {'J01': 18}, 
275.0, {'J01': -297.4, 'top_mgr': 1}, {'J01': 8}, {'J01': 31}, 
280.0, {'J01': -308.8, 'top_mgr': 5}, {'J01': 7}, {'J01': 28}, 
285.0, {'J01': -303.4, 'top_mgr': 4}, {'J01': 7}, {'J01': 26}, 
290.0, {'J01': -337.6000000000001, 'top_mgr': 2}, {'J01': 7}, {'J01': 31}, 
295.0, {'J01': -379.20000000000005, 'top_mgr': 2}, {'J01': 8}, {'J01': 35}, 
300.0, {'J01': -411.0, 'top_mgr': 3}, {'J01': 8}, {'J01': 36}, 
305.0, {'J01': -428.6, 'top_mgr': 3}, {'J01': 8}, {'J01': 37}, 
310.0, {'J01': -402.40000000000003, 'top_mgr': 2}, {'J01': 8}, {'J01': 38}, 
315.0, {'J01': -412.6, 'top_mgr': 4}, {'J01': 8}, {'J01': 37}, 
320.0, {'J01': -453.6, 'top_mgr': 1}, {'J01': 8}, {'J01': 38}, 
325.0, {'J01': -465.00000000000006, 'top_mgr': 3}, {'J01': 8}, {'J01': 38}, 
