5.0, {'J01': -0.0, 'top_mgr': 0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -1.8, 'top_mgr': 0}, {'J01': 1}, {'J01': 1}, 
15.0, {'J01': -12.600000000000001, 'top_mgr': 2}, {'J01': 3}, {'J01': 6}, 
20.0, {'J01': -19.8, 'top_mgr': 2}, {'J01': 2}, {'J01': 6}, 
25.0, {'J01': -35.2, 'top_mgr': 1}, {'J01': 3}, {'J01': 9}, 
30.0, {'J01': -45.199999999999996, 'top_mgr': 4}, {'J01': 4}, {'J01': 11}, 
35.0, {'J01': -65.2, 'top_mgr': 1}, {'J01': 4}, {'J01': 13}, 
40.0, {'J01': -83.8, 'top_mgr': 1}, {'J01': 6}, {'J01': 18}, 
45.0, {'J01': -104.40000000000002, 'top_mgr': 1}, {'J01': 7}, {'J01': 23}, 
50.0, {'J01': -126.00000000000001, 'top_mgr': 2}, {'J01': 8}, {'J01': 30}, 
55.0, {'J01': -164.2, 'top_mgr': 1}, {'J01': 8}, {'J01': 32}, 
60.0, {'J01': -206.20000000000002, 'top_mgr': 0}, {'J01': 8}, {'J01': 34}, 
65.0, {'J01': -247.4, 'top_mgr': 0}, {'J01': 8}, {'J01': 35}, 
70.0, {'J01': -278.59999999999997, 'top_mgr': 2}, {'J01': 8}, {'J01': 34}, 
75.0, {'J01': -280.2, 'top_mgr': 4}, {'J01': 8}, {'J01': 31}, 
80.0, {'J01': -298.79999999999995, 'top_mgr': 3}, {'J01': 8}, {'J01': 30}, 
85.0, {'J01': -342.4, 'top_mgr': 0}, {'J01': 8}, {'J01': 35}, 
90.0, {'J01': -370.00000000000006, 'top_mgr': 2}, {'J01': 8}, {'J01': 36}, 
95.0, {'J01': -372.40000000000003, 'top_mgr': 3}, {'J01': 8}, {'J01': 33}, 
100.0, {'J01': -400.6000000000001, 'top_mgr': 4}, {'J01': 8}, {'J01': 34}, 
105.0, {'J01': -430.40000000000003, 'top_mgr': 3}, {'J01': 8}, {'J01': 34}, 
110.0, {'J01': -425.40000000000015, 'top_mgr': 5}, {'J01': 8}, {'J01': 31}, 
115.0, {'J01': -438.0000000000001, 'top_mgr': 3}, {'J01': 7}, {'J01': 32}, 
120.0, {'J01': -295.6, 'top_mgr': 7}, {'J01': 6}, {'J01': 26}, 
125.0, {'J01': -262.00000000000006, 'top_mgr': 11}, {'J01': 5}, {'J01': 22}, 
130.0, {'J01': -302.00000000000006, 'top_mgr': 2}, {'J01': 5}, {'J01': 28}, 
135.0, {'J01': -333.4000000000001, 'top_mgr': 3}, {'J01': 6}, {'J01': 32}, 
140.0, {'J01': -382.40000000000003, 'top_mgr': 2}, {'J01': 8}, {'J01': 36}, 
145.0, {'J01': -442.2000000000001, 'top_mgr': 0}, {'J01': 8}, {'J01': 45}, 
150.0, {'J01': -483.4000000000001, 'top_mgr': 5}, {'J01': 7}, {'J01': 43}, 
155.0, {'J01': -494.8, 'top_mgr': 5}, {'J01': 7}, {'J01': 38}, 
160.0, {'J01': -532.8000000000002, 'top_mgr': 3}, {'J01': 7}, {'J01': 41}, 
165.0, {'J01': -487.40000000000003, 'top_mgr': 8}, {'J01': 8}, {'J01': 36}, 
170.0, {'J01': -440.8, 'top_mgr': 4}, {'J01': 8}, {'J01': 37}, 
175.0, {'J01': -473.0, 'top_mgr': 4}, {'J01': 8}, {'J01': 39}, 
180.0, {'J01': -509.40000000000003, 'top_mgr': 3}, {'J01': 8}, {'J01': 41}, 
185.0, {'J01': -523.4000000000001, 'top_mgr': 3}, {'J01': 8}, {'J01': 40}, 
190.0, {'J01': -487.40000000000003, 'top_mgr': 3}, {'J01': 8}, {'J01': 38}, 
195.0, {'J01': -516.4000000000001, 'top_mgr': 3}, {'J01': 8}, {'J01': 39}, 
200.0, {'J01': -547.8000000000001, 'top_mgr': 2}, {'J01': 8}, {'J01': 41}, 
205.0, {'J01': -569.8000000000001, 'top_mgr': 4}, {'J01': 9}, {'J01': 41}, 
210.0, {'J01': -568.0000000000001, 'top_mgr': 5}, {'J01': 9}, {'J01': 38}, 
215.0, {'J01': -548.8, 'top_mgr': 2}, {'J01': 10}, {'J01': 41}, 
220.0, {'J01': -584.0, 'top_mgr': 1}, {'J01': 11}, {'J01': 41}, 
225.0, {'J01': -609.2, 'top_mgr': 2}, {'J01': 11}, {'J01': 42}, 
230.0, {'J01': -648.2, 'top_mgr': 0}, {'J01': 11}, {'J01': 45}, 
235.0, {'J01': -578.1999999999999, 'top_mgr': 9}, {'J01': 9}, {'J01': 38}, 
240.0, {'J01': -476.8000000000001, 'top_mgr': 9}, {'J01': 6}, {'J01': 29}, 
245.0, {'J01': -276.6, 'top_mgr': 19}, {'J01': 4}, {'J01': 16}, 
250.0, {'J01': -211.40000000000003, 'top_mgr': 9}, {'J01': 3}, {'J01': 13}, 
255.0, {'J01': -246.4, 'top_mgr': 0}, {'J01': 4}, {'J01': 16}, 
260.0, {'J01': -281.4, 'top_mgr': 1}, {'J01': 7}, {'J01': 28}, 
265.0, {'J01': -314.59999999999997, 'top_mgr': 2}, {'J01': 8}, {'J01': 31}, 
270.0, {'J01': -346.40000000000003, 'top_mgr': 2}, {'J01': 8}, {'J01': 31}, 
275.0, {'J01': -382.2, 'top_mgr': 2}, {'J01': 8}, {'J01': 33}, 
280.0, {'J01': -417.6, 'top_mgr': 1}, {'J01': 8}, {'J01': 33}, 
285.0, {'J01': -454.6, 'top_mgr': 1}, {'J01': 8}, {'J01': 34}, 
290.0, {'J01': -448.40000000000003, 'top_mgr': 3}, {'J01': 8}, {'J01': 34}, 
295.0, {'J01': -490.40000000000003, 'top_mgr': 0}, {'J01': 8}, {'J01': 36}, 
300.0, {'J01': -460.6, 'top_mgr': 7}, {'J01': 7}, {'J01': 30}, 
305.0, {'J01': -287.20000000000005, 'top_mgr': 10}, {'J01': 6}, {'J01': 24}, 
310.0, {'J01': -313.6, 'top_mgr': 1}, {'J01': 6}, {'J01': 26}, 
315.0, {'J01': -357.6000000000001, 'top_mgr': 0}, {'J01': 6}, {'J01': 30}, 
