5.0, {'J01': -0.0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -0.0}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': -2.0}, {'J01': 1}, {'J01': 2}, 
20.0, {'J01': -3.0}, {'J01': 1}, {'J01': 3}, 
25.0, {'J01': -5.0}, {'J01': 1}, {'J01': 5}, 
30.0, {'J01': -8.0}, {'J01': 3}, {'J01': 8}, 
35.0, {'J01': -12.0}, {'J01': 4}, {'J01': 12}, 
40.0, {'J01': -12.0}, {'J01': 5}, {'J01': 12}, 
45.0, {'J01': -16.0}, {'J01': 5}, {'J01': 16}, 
50.0, {'J01': -17.0}, {'J01': 5}, {'J01': 17}, 
55.0, {'J01': -23.0}, {'J01': 6}, {'J01': 23}, 
60.0, {'J01': -28.0}, {'J01': 7}, {'J01': 28}, 
65.0, {'J01': -32.0}, {'J01': 8}, {'J01': 32}, 
70.0, {'J01': -27.0}, {'J01': 8}, {'J01': 27}, 
75.0, {'J01': -25.0}, {'J01': 8}, {'J01': 25}, 
80.0, {'J01': -27.0}, {'J01': 8}, {'J01': 27}, 
85.0, {'J01': -31.0}, {'J01': 8}, {'J01': 31}, 
90.0, {'J01': -33.0}, {'J01': 8}, {'J01': 33}, 
95.0, {'J01': -33.0}, {'J01': 8}, {'J01': 33}, 
100.0, {'J01': -37.0}, {'J01': 8}, {'J01': 37}, 
105.0, {'J01': -34.0}, {'J01': 8}, {'J01': 34}, 
110.0, {'J01': -36.0}, {'J01': 8}, {'J01': 36}, 
115.0, {'J01': -38.0}, {'J01': 8}, {'J01': 38}, 
120.0, {'J01': -28.0}, {'J01': 7}, {'J01': 28}, 
125.0, {'J01': -23.0}, {'J01': 6}, {'J01': 23}, 
130.0, {'J01': -29.0}, {'J01': 6}, {'J01': 29}, 
135.0, {'J01': -33.0}, {'J01': 7}, {'J01': 33}, 
140.0, {'J01': -33.0}, {'J01': 8}, {'J01': 33}, 
145.0, {'J01': -39.0}, {'J01': 8}, {'J01': 39}, 
150.0, {'J01': -34.0}, {'J01': 7}, {'J01': 34}, 
155.0, {'J01': -35.0}, {'J01': 7}, {'J01': 35}, 
160.0, {'J01': -28.0}, {'J01': 6}, {'J01': 28}, 
165.0, {'J01': -29.0}, {'J01': 5}, {'J01': 29}, 
170.0, {'J01': -27.0}, {'J01': 5}, {'J01': 27}, 
175.0, {'J01': -35.0}, {'J01': 6}, {'J01': 35}, 
180.0, {'J01': -39.0}, {'J01': 8}, {'J01': 39}, 
185.0, {'J01': -43.0}, {'J01': 8}, {'J01': 43}, 
190.0, {'J01': -31.0}, {'J01': 6}, {'J01': 31}, 
195.0, {'J01': -33.0}, {'J01': 6}, {'J01': 33}, 
200.0, {'J01': -26.0}, {'J01': 5}, {'J01': 26}, 
205.0, {'J01': -28.0}, {'J01': 5}, {'J01': 28}, 
210.0, {'J01': -33.0}, {'J01': 6}, {'J01': 33}, 
215.0, {'J01': -34.0}, {'J01': 8}, {'J01': 34}, 
220.0, {'J01': -35.0}, {'J01': 8}, {'J01': 35}, 
225.0, {'J01': -34.0}, {'J01': 8}, {'J01': 34}, 
230.0, {'J01': -37.0}, {'J01': 8}, {'J01': 37}, 
235.0, {'J01': -35.0}, {'J01': 8}, {'J01': 35}, 
240.0, {'J01': -33.0}, {'J01': 7}, {'J01': 33}, 
245.0, {'J01': -29.0}, {'J01': 7}, {'J01': 29}, 
250.0, {'J01': -31.0}, {'J01': 7}, {'J01': 31}, 
255.0, {'J01': -36.0}, {'J01': 7}, {'J01': 36}, 
260.0, {'J01': -30.0}, {'J01': 7}, {'J01': 30}, 
265.0, {'J01': -27.0}, {'J01': 6}, {'J01': 27}, 
270.0, {'J01': -29.0}, {'J01': 6}, {'J01': 29}, 
275.0, {'J01': -32.0}, {'J01': 6}, {'J01': 32}, 
280.0, {'J01': -36.0}, {'J01': 8}, {'J01': 36}, 
285.0, {'J01': -32.0}, {'J01': 8}, {'J01': 32}, 
290.0, {'J01': -28.0}, {'J01': 7}, {'J01': 28}, 
295.0, {'J01': -27.0}, {'J01': 7}, {'J01': 27}, 
300.0, {'J01': -29.0}, {'J01': 7}, {'J01': 29}, 
305.0, {'J01': -36.0}, {'J01': 7}, {'J01': 36}, 
310.0, {'J01': -38.0}, {'J01': 8}, {'J01': 38}, 
315.0, {'J01': -34.0}, {'J01': 8}, {'J01': 34}, 
320.0, {'J01': -37.0}, {'J01': 8}, {'J01': 37}, 
325.0, {'J01': -39.0}, {'J01': 8}, {'J01': 39}, 
330.0, {'J01': -30.0}, {'J01': 7}, {'J01': 30}, 
335.0, {'J01': -28.0}, {'J01': 6}, {'J01': 28}, 
340.0, {'J01': -31.0}, {'J01': 6}, {'J01': 31}, 
345.0, {'J01': -35.0}, {'J01': 7}, {'J01': 35}, 
350.0, {'J01': -40.0}, {'J01': 8}, {'J01': 40}, 
355.0, {'J01': -42.0}, {'J01': 8}, {'J01': 42}, 
360.0, {'J01': -30.0}, {'J01': 7}, {'J01': 30}, 
365.0, {'J01': -27.0}, {'J01': 6}, {'J01': 27}, 
370.0, {'J01': -31.0}, {'J01': 6}, {'J01': 31}, 
375.0, {'J01': -34.0}, {'J01': 7}, {'J01': 34}, 
380.0, {'J01': -37.0}, {'J01': 8}, {'J01': 37}, 
385.0, {'J01': -36.0}, {'J01': 8}, {'J01': 36}, 
390.0, {'J01': -37.0}, {'J01': 8}, {'J01': 37}, 
395.0, {'J01': -34.0}, {'J01': 8}, {'J01': 34}, 
400.0, {'J01': -35.0}, {'J01': 8}, {'J01': 35}, 
405.0, {'J01': -31.0}, {'J01': 7}, {'J01': 31}, 
410.0, {'J01': -28.0}, {'J01': 6}, {'J01': 28}, 
415.0, {'J01': -31.0}, {'J01': 6}, {'J01': 31}, 
420.0, {'J01': -34.0}, {'J01': 8}, {'J01': 34}, 
425.0, {'J01': -36.0}, {'J01': 8}, {'J01': 36}, 
430.0, {'J01': -39.0}, {'J01': 8}, {'J01': 39}, 
435.0, {'J01': -38.0}, {'J01': 8}, {'J01': 38}, 
440.0, {'J01': -37.0}, {'J01': 8}, {'J01': 37}, 
445.0, {'J01': -28.0}, {'J01': 6}, {'J01': 28}, 
450.0, {'J01': -27.0}, {'J01': 5}, {'J01': 27}, 
455.0, {'J01': -29.0}, {'J01': 5}, {'J01': 29}, 
460.0, {'J01': -35.0}, {'J01': 7}, {'J01': 35}, 
465.0, {'J01': -31.0}, {'J01': 6}, {'J01': 31}, 
470.0, {'J01': -31.0}, {'J01': 6}, {'J01': 31}, 
475.0, {'J01': -27.0}, {'J01': 5}, {'J01': 27}, 
480.0, {'J01': -27.0}, {'J01': 5}, {'J01': 27}, 
485.0, {'J01': -20.0}, {'J01': 4}, {'J01': 20}, 
490.0, {'J01': -16.0}, {'J01': 3}, {'J01': 16}, 
495.0, {'J01': -23.0}, {'J01': 4}, {'J01': 23}, 
500.0, {'J01': -30.0}, {'J01': 7}, {'J01': 30}, 
505.0, {'J01': -36.0}, {'J01': 8}, {'J01': 36}, 
510.0, {'J01': -38.0}, {'J01': 8}, {'J01': 38}, 
515.0, {'J01': -42.0}, {'J01': 8}, {'J01': 42}, 
520.0, {'J01': -38.0}, {'J01': 7}, {'J01': 38}, 
525.0, {'J01': -30.0}, {'J01': 7}, {'J01': 30}, 
530.0, {'J01': -29.0}, {'J01': 7}, {'J01': 29}, 
535.0, {'J01': -37.0}, {'J01': 8}, {'J01': 37}, 
540.0, {'J01': -40.0}, {'J01': 8}, {'J01': 40}, 
545.0, {'J01': -41.0}, {'J01': 8}, {'J01': 41}, 
550.0, {'J01': -32.0}, {'J01': 7}, {'J01': 32}, 
555.0, {'J01': -27.0}, {'J01': 6}, {'J01': 27}, 
560.0, {'J01': -29.0}, {'J01': 6}, {'J01': 29}, 
565.0, {'J01': -33.0}, {'J01': 7}, {'J01': 33}, 
570.0, {'J01': -35.0}, {'J01': 8}, {'J01': 35}, 
575.0, {'J01': -39.0}, {'J01': 8}, {'J01': 39}, 
580.0, {'J01': -41.0}, {'J01': 8}, {'J01': 41}, 
585.0, {'J01': -36.0}, {'J01': 8}, {'J01': 36}, 
590.0, {'J01': -38.0}, {'J01': 8}, {'J01': 38}, 
595.0, {'J01': -29.0}, {'J01': 7}, {'J01': 29}, 
600.0, {'J01': -28.0}, {'J01': 6}, {'J01': 28}, 
605.0, {'J01': -35.0}, {'J01': 6}, {'J01': 35}, 
610.0, {'J01': -38.0}, {'J01': 7}, {'J01': 38}, 
615.0, {'J01': -44.0}, {'J01': 8}, {'J01': 44}, 
620.0, {'J01': -37.0}, {'J01': 7}, {'J01': 37}, 
625.0, {'J01': -34.0}, {'J01': 6}, {'J01': 34}, 
630.0, {'J01': -27.0}, {'J01': 5}, {'J01': 27}, 
635.0, {'J01': -26.0}, {'J01': 5}, {'J01': 26}, 
640.0, {'J01': -31.0}, {'J01': 4}, {'J01': 31}, 
645.0, {'J01': -42.0}, {'J01': 7}, {'J01': 42}, 
650.0, {'J01': -37.0}, {'J01': 7}, {'J01': 37}, 
655.0, {'J01': -35.0}, {'J01': 7}, {'J01': 35}, 
660.0, {'J01': -36.0}, {'J01': 7}, {'J01': 36}, 
665.0, {'J01': -38.0}, {'J01': 8}, {'J01': 38}, 
670.0, {'J01': -38.0}, {'J01': 8}, {'J01': 38}, 
675.0, {'J01': -41.0}, {'J01': 8}, {'J01': 41}, 
680.0, {'J01': -45.0}, {'J01': 8}, {'J01': 45}, 
685.0, {'J01': -35.0}, {'J01': 7}, {'J01': 35}, 
690.0, {'J01': -32.0}, {'J01': 7}, {'J01': 32}, 
695.0, {'J01': -28.0}, {'J01': 6}, {'J01': 28}, 
700.0, {'J01': -28.0}, {'J01': 6}, {'J01': 28}, 
705.0, {'J01': -32.0}, {'J01': 6}, {'J01': 32}, 
710.0, {'J01': -31.0}, {'J01': 7}, {'J01': 31}, 
715.0, {'J01': -32.0}, {'J01': 8}, {'J01': 32}, 
720.0, {'J01': -35.0}, {'J01': 8}, {'J01': 35}, 
725.0, {'J01': -30.0}, {'J01': 8}, {'J01': 30}, 
730.0, {'J01': -27.0}, {'J01': 7}, {'J01': 27}, 
735.0, {'J01': -28.0}, {'J01': 7}, {'J01': 28}, 
740.0, {'J01': -29.0}, {'J01': 7}, {'J01': 29}, 
745.0, {'J01': -27.0}, {'J01': 8}, {'J01': 27}, 
750.0, {'J01': -28.0}, {'J01': 7}, {'J01': 28}, 
755.0, {'J01': -34.0}, {'J01': 8}, {'J01': 34}, 
760.0, {'J01': -32.0}, {'J01': 8}, {'J01': 32}, 
765.0, {'J01': -28.0}, {'J01': 7}, {'J01': 28}, 
770.0, {'J01': -33.0}, {'J01': 7}, {'J01': 33}, 
775.0, {'J01': -34.0}, {'J01': 7}, {'J01': 34}, 
780.0, {'J01': -32.0}, {'J01': 7}, {'J01': 32}, 
785.0, {'J01': -38.0}, {'J01': 7}, {'J01': 38}, 
790.0, {'J01': -32.0}, {'J01': 6}, {'J01': 32}, 
795.0, {'J01': -36.0}, {'J01': 7}, {'J01': 36}, 
800.0, {'J01': -33.0}, {'J01': 6}, {'J01': 33}, 
805.0, {'J01': -37.0}, {'J01': 6}, {'J01': 37}, 
810.0, {'J01': -37.0}, {'J01': 7}, {'J01': 37}, 
815.0, {'J01': -42.0}, {'J01': 8}, {'J01': 42}, 
820.0, {'J01': -37.0}, {'J01': 8}, {'J01': 37}, 
825.0, {'J01': -41.0}, {'J01': 8}, {'J01': 41}, 
830.0, {'J01': -43.0}, {'J01': 8}, {'J01': 43}, 
835.0, {'J01': -44.0}, {'J01': 8}, {'J01': 44}, 
840.0, {'J01': -43.0}, {'J01': 8}, {'J01': 43}, 
845.0, {'J01': -48.0}, {'J01': 8}, {'J01': 48}, 
850.0, {'J01': -44.0}, {'J01': 8}, {'J01': 44}, 
855.0, {'J01': -34.0}, {'J01': 7}, {'J01': 34}, 
860.0, {'J01': -29.0}, {'J01': 5}, {'J01': 29}, 
865.0, {'J01': -33.0}, {'J01': 5}, {'J01': 33}, 
870.0, {'J01': -36.0}, {'J01': 6}, {'J01': 36}, 
875.0, {'J01': -44.0}, {'J01': 8}, {'J01': 44}, 
880.0, {'J01': -43.0}, {'J01': 7}, {'J01': 43}, 
885.0, {'J01': -31.0}, {'J01': 5}, {'J01': 31}, 
890.0, {'J01': -27.0}, {'J01': 4}, {'J01': 27}, 
