5.0, {'J01': -0.0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -0.0}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': -1.0}, {'J01': 1}, {'J01': 1}, 
20.0, {'J01': -6.0}, {'J01': 2}, {'J01': 6}, 
25.0, {'J01': -5.0}, {'J01': 1}, {'J01': 5}, 
30.0, {'J01': -6.0}, {'J01': 2}, {'J01': 6}, 
35.0, {'J01': -13.0}, {'J01': 4}, {'J01': 13}, 
40.0, {'J01': -10.0}, {'J01': 4}, {'J01': 10}, 
45.0, {'J01': -8.0}, {'J01': 4}, {'J01': 8}, 
50.0, {'J01': -9.0}, {'J01': 4}, {'J01': 9}, 
55.0, {'J01': -7.0}, {'J01': 3}, {'J01': 7}, 
60.0, {'J01': -12.0}, {'J01': 2}, {'J01': 12}, 
65.0, {'J01': -13.0}, {'J01': 3}, {'J01': 13}, 
70.0, {'J01': -13.0}, {'J01': 3}, {'J01': 13}, 
75.0, {'J01': -19.0}, {'J01': 6}, {'J01': 19}, 
80.0, {'J01': -24.0}, {'J01': 6}, {'J01': 24}, 
85.0, {'J01': -29.0}, {'J01': 7}, {'J01': 29}, 
90.0, {'J01': -27.0}, {'J01': 7}, {'J01': 27}, 
95.0, {'J01': -29.0}, {'J01': 8}, {'J01': 29}, 
100.0, {'J01': -34.0}, {'J01': 8}, {'J01': 34}, 
105.0, {'J01': -36.0}, {'J01': 8}, {'J01': 36}, 
110.0, {'J01': -37.0}, {'J01': 8}, {'J01': 37}, 
115.0, {'J01': -34.0}, {'J01': 8}, {'J01': 34}, 
120.0, {'J01': -36.0}, {'J01': 8}, {'J01': 36}, 
125.0, {'J01': -39.0}, {'J01': 8}, {'J01': 39}, 
130.0, {'J01': -35.0}, {'J01': 7}, {'J01': 35}, 
135.0, {'J01': -20.0}, {'J01': 5}, {'J01': 20}, 
140.0, {'J01': -19.0}, {'J01': 4}, {'J01': 19}, 
145.0, {'J01': -25.0}, {'J01': 5}, {'J01': 25}, 
150.0, {'J01': -27.0}, {'J01': 6}, {'J01': 27}, 
155.0, {'J01': -33.0}, {'J01': 8}, {'J01': 33}, 
160.0, {'J01': -35.0}, {'J01': 8}, {'J01': 35}, 
165.0, {'J01': -41.0}, {'J01': 8}, {'J01': 41}, 
170.0, {'J01': -43.0}, {'J01': 8}, {'J01': 43}, 
175.0, {'J01': -35.0}, {'J01': 7}, {'J01': 35}, 
180.0, {'J01': -33.0}, {'J01': 7}, {'J01': 33}, 
185.0, {'J01': -40.0}, {'J01': 7}, {'J01': 40}, 
190.0, {'J01': -39.0}, {'J01': 7}, {'J01': 39}, 
195.0, {'J01': -37.0}, {'J01': 8}, {'J01': 37}, 
200.0, {'J01': -37.0}, {'J01': 8}, {'J01': 37}, 
205.0, {'J01': -42.0}, {'J01': 8}, {'J01': 42}, 
210.0, {'J01': -43.0}, {'J01': 8}, {'J01': 43}, 
