5.0, {'J01': -0.0, 'top_mgr': 0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -2.2, 'top_mgr': 0}, {'J01': 1}, {'J01': 1}, 
15.0, {'J01': -17.2, 'top_mgr': 0}, {'J01': 3}, {'J01': 8}, 
20.0, {'J01': -31.799999999999997, 'top_mgr': 2}, {'J01': 4}, {'J01': 9}, 
25.0, {'J01': -49.800000000000004, 'top_mgr': 1}, {'J01': 4}, {'J01': 11}, 
30.0, {'J01': -58.60000000000001, 'top_mgr': 4}, {'J01': 4}, {'J01': 10}, 
35.0, {'J01': -49.0, 'top_mgr': 7}, {'J01': 4}, {'J01': 6}, 
40.0, {'J01': -66.80000000000001, 'top_mgr': 3}, {'J01': 4}, {'J01': 10}, 
45.0, {'J01': -97.80000000000001, 'top_mgr': 1}, {'J01': 4}, {'J01': 13}, 
50.0, {'J01': -126.80000000000003, 'top_mgr': 1}, {'J01': 4}, {'J01': 19}, 
55.0, {'J01': -161.79999999999998, 'top_mgr': 3}, {'J01': 6}, {'J01': 26}, 
60.0, {'J01': -204.79999999999995, 'top_mgr': 0}, {'J01': 7}, {'J01': 31}, 
65.0, {'J01': -239.60000000000002, 'top_mgr': 2}, {'J01': 7}, {'J01': 29}, 
70.0, {'J01': -159.4, 'top_mgr': 6}, {'J01': 7}, {'J01': 26}, 
75.0, {'J01': -183.00000000000003, 'top_mgr': 6}, {'J01': 6}, {'J01': 26}, 
80.0, {'J01': -202.00000000000003, 'top_mgr': 2}, {'J01': 6}, {'J01': 26}, 
85.0, {'J01': -170.20000000000002, 'top_mgr': 7}, {'J01': 6}, {'J01': 24}, 
90.0, {'J01': -197.4, 'top_mgr': 1}, {'J01': 7}, {'J01': 28}, 
95.0, {'J01': -224.2, 'top_mgr': 1}, {'J01': 7}, {'J01': 31}, 
100.0, {'J01': -251.60000000000002, 'top_mgr': 3}, {'J01': 7}, {'J01': 29}, 
105.0, {'J01': -279.6, 'top_mgr': 2}, {'J01': 7}, {'J01': 32}, 
110.0, {'J01': -294.8, 'top_mgr': 5}, {'J01': 6}, {'J01': 31}, 
115.0, {'J01': -251.80000000000004, 'top_mgr': 8}, {'J01': 6}, {'J01': 25}, 
120.0, {'J01': -283.6, 'top_mgr': 3}, {'J01': 6}, {'J01': 29}, 
125.0, {'J01': -304.2, 'top_mgr': 2}, {'J01': 7}, {'J01': 34}, 
130.0, {'J01': -343.40000000000003, 'top_mgr': 1}, {'J01': 7}, {'J01': 34}, 
135.0, {'J01': -364.8000000000001, 'top_mgr': 2}, {'J01': 7}, {'J01': 32}, 
140.0, {'J01': -410.8000000000001, 'top_mgr': 0}, {'J01': 7}, {'J01': 38}, 
145.0, {'J01': -408.40000000000003, 'top_mgr': 5}, {'J01': 7}, {'J01': 39}, 
150.0, {'J01': -443.40000000000003, 'top_mgr': 1}, {'J01': 7}, {'J01': 39}, 
155.0, {'J01': -402.6, 'top_mgr': 6}, {'J01': 7}, {'J01': 37}, 
160.0, {'J01': -381.80000000000007, 'top_mgr': 10}, {'J01': 6}, {'J01': 28}, 
165.0, {'J01': -416.80000000000007, 'top_mgr': 0}, {'J01': 7}, {'J01': 31}, 
170.0, {'J01': -404.6000000000001, 'top_mgr': 1}, {'J01': 8}, {'J01': 36}, 
175.0, {'J01': -445.6000000000001, 'top_mgr': 0}, {'J01': 11}, {'J01': 44}, 
180.0, {'J01': -483.6000000000001, 'top_mgr': 0}, {'J01': 12}, {'J01': 46}, 
185.0, {'J01': -504.00000000000006, 'top_mgr': 5}, {'J01': 12}, {'J01': 41}, 
190.0, {'J01': -496.0000000000001, 'top_mgr': 6}, {'J01': 8}, {'J01': 36}, 
195.0, {'J01': -538.2, 'top_mgr': 0}, {'J01': 8}, {'J01': 38}, 
200.0, {'J01': -490.40000000000003, 'top_mgr': 5}, {'J01': 9}, {'J01': 39}, 
205.0, {'J01': -467.99999999999994, 'top_mgr': 3}, {'J01': 9}, {'J01': 39}, 
210.0, {'J01': -469.5999999999999, 'top_mgr': 3}, {'J01': 9}, {'J01': 41}, 
215.0, {'J01': -512.5999999999999, 'top_mgr': 0}, {'J01': 11}, {'J01': 44}, 
220.0, {'J01': -531.1999999999999, 'top_mgr': 1}, {'J01': 11}, {'J01': 43}, 
225.0, {'J01': -570.4, 'top_mgr': 1}, {'J01': 11}, {'J01': 43}, 
230.0, {'J01': -565.8000000000001, 'top_mgr': 4}, {'J01': 11}, {'J01': 40}, 
235.0, {'J01': -454.6, 'top_mgr': 11}, {'J01': 10}, {'J01': 31}, 
240.0, {'J01': -340.40000000000003, 'top_mgr': 13}, {'J01': 8}, {'J01': 22}, 
245.0, {'J01': -353.2000000000001, 'top_mgr': 7}, {'J01': 6}, {'J01': 23}, 
250.0, {'J01': -373.6, 'top_mgr': 3}, {'J01': 7}, {'J01': 30}, 
255.0, {'J01': -422.8, 'top_mgr': 0}, {'J01': 7}, {'J01': 38}, 
260.0, {'J01': -421.8, 'top_mgr': 6}, {'J01': 8}, {'J01': 35}, 
265.0, {'J01': -414.3999999999999, 'top_mgr': 7}, {'J01': 7}, {'J01': 32}, 
270.0, {'J01': -344.59999999999997, 'top_mgr': 11}, {'J01': 5}, {'J01': 24}, 
275.0, {'J01': -364.59999999999997, 'top_mgr': 12}, {'J01': 5}, {'J01': 16}, 
280.0, {'J01': -308.79999999999995, 'top_mgr': 8}, {'J01': 5}, {'J01': 15}, 
285.0, {'J01': -294.2, 'top_mgr': 4}, {'J01': 4}, {'J01': 21}, 
290.0, {'J01': -153.4, 'top_mgr': 4}, {'J01': 6}, {'J01': 27}, 
295.0, {'J01': -187.20000000000002, 'top_mgr': 3}, {'J01': 7}, {'J01': 33}, 
300.0, {'J01': -190.99999999999997, 'top_mgr': 3}, {'J01': 7}, {'J01': 32}, 
305.0, {'J01': -232.2, 'top_mgr': 0}, {'J01': 7}, {'J01': 33}, 
310.0, {'J01': -281.0, 'top_mgr': 1}, {'J01': 7}, {'J01': 37}, 
315.0, {'J01': -328.4, 'top_mgr': 1}, {'J01': 7}, {'J01': 37}, 
320.0, {'J01': -349.5999999999999, 'top_mgr': 4}, {'J01': 7}, {'J01': 35}, 
325.0, {'J01': -377.59999999999997, 'top_mgr': 1}, {'J01': 7}, {'J01': 35}, 
330.0, {'J01': -392.6, 'top_mgr': 4}, {'J01': 7}, {'J01': 34}, 
335.0, {'J01': -386.8, 'top_mgr': 6}, {'J01': 7}, {'J01': 29}, 
340.0, {'J01': -394.20000000000005, 'top_mgr': 1}, {'J01': 9}, {'J01': 34}, 
345.0, {'J01': -393.6, 'top_mgr': 2}, {'J01': 10}, {'J01': 34}, 
350.0, {'J01': -402.2, 'top_mgr': 1}, {'J01': 10}, {'J01': 35}, 
355.0, {'J01': -320.4, 'top_mgr': 7}, {'J01': 11}, {'J01': 31}, 
360.0, {'J01': -277.0, 'top_mgr': 12}, {'J01': 8}, {'J01': 22}, 
365.0, {'J01': -282.40000000000003, 'top_mgr': 7}, {'J01': 6}, {'J01': 20}, 
370.0, {'J01': -278.2, 'top_mgr': 1}, {'J01': 6}, {'J01': 25}, 
375.0, {'J01': -324.2, 'top_mgr': 0}, {'J01': 6}, {'J01': 31}, 
380.0, {'J01': -369.2, 'top_mgr': 0}, {'J01': 7}, {'J01': 36}, 
385.0, {'J01': -334.2, 'top_mgr': 7}, {'J01': 6}, {'J01': 32}, 
390.0, {'J01': -296.2, 'top_mgr': 9}, {'J01': 6}, {'J01': 24}, 
395.0, {'J01': -225.40000000000003, 'top_mgr': 7}, {'J01': 6}, {'J01': 23}, 
400.0, {'J01': -261.40000000000003, 'top_mgr': 0}, {'J01': 7}, {'J01': 27}, 
405.0, {'J01': -300.2, 'top_mgr': 0}, {'J01': 7}, {'J01': 32}, 
410.0, {'J01': -295.6, 'top_mgr': 5}, {'J01': 7}, {'J01': 31}, 
415.0, {'J01': -250.0, 'top_mgr': 4}, {'J01': 7}, {'J01': 28}, 
420.0, {'J01': -283.2, 'top_mgr': 2}, {'J01': 7}, {'J01': 32}, 
425.0, {'J01': -327.2, 'top_mgr': 0}, {'J01': 7}, {'J01': 36}, 
430.0, {'J01': -322.0, 'top_mgr': 5}, {'J01': 6}, {'J01': 32}, 
435.0, {'J01': -275.0, 'top_mgr': 12}, {'J01': 4}, {'J01': 21}, 
440.0, {'J01': -273.2, 'top_mgr': 8}, {'J01': 4}, {'J01': 18}, 
445.0, {'J01': -310.0, 'top_mgr': 0}, {'J01': 4}, {'J01': 22}, 
450.0, {'J01': -350.2, 'top_mgr': 1}, {'J01': 7}, {'J01': 31}, 
455.0, {'J01': -344.4, 'top_mgr': 5}, {'J01': 6}, {'J01': 32}, 
460.0, {'J01': -247.60000000000002, 'top_mgr': 11}, {'J01': 5}, {'J01': 22}, 
465.0, {'J01': -278.2, 'top_mgr': 7}, {'J01': 5}, {'J01': 21}, 
470.0, {'J01': -193.4, 'top_mgr': 9}, {'J01': 5}, {'J01': 16}, 
475.0, {'J01': -162.6, 'top_mgr': 3}, {'J01': 5}, {'J01': 22}, 
480.0, {'J01': -211.6, 'top_mgr': 1}, {'J01': 6}, {'J01': 31}, 
485.0, {'J01': -260.59999999999997, 'top_mgr': 0}, {'J01': 7}, {'J01': 36}, 
490.0, {'J01': -283.6, 'top_mgr': 1}, {'J01': 7}, {'J01': 36}, 
495.0, {'J01': -304.0, 'top_mgr': 4}, {'J01': 7}, {'J01': 34}, 
500.0, {'J01': -346.00000000000006, 'top_mgr': 0}, {'J01': 7}, {'J01': 36}, 
505.0, {'J01': -310.8, 'top_mgr': 9}, {'J01': 6}, {'J01': 28}, 
510.0, {'J01': -334.0, 'top_mgr': 3}, {'J01': 6}, {'J01': 28}, 
515.0, {'J01': -373.8, 'top_mgr': 3}, {'J01': 6}, {'J01': 31}, 
520.0, {'J01': -417.8, 'top_mgr': 0}, {'J01': 7}, {'J01': 35}, 
525.0, {'J01': -438.2, 'top_mgr': 2}, {'J01': 7}, {'J01': 36}, 
530.0, {'J01': -478.2, 'top_mgr': 0}, {'J01': 7}, {'J01': 36}, 
535.0, {'J01': -404.8, 'top_mgr': 5}, {'J01': 7}, {'J01': 34}, 
540.0, {'J01': -329.20000000000005, 'top_mgr': 4}, {'J01': 7}, {'J01': 36}, 
545.0, {'J01': -310.40000000000003, 'top_mgr': 8}, {'J01': 6}, {'J01': 33}, 
550.0, {'J01': -344.6000000000001, 'top_mgr': 2}, {'J01': 6}, {'J01': 31}, 
555.0, {'J01': -274.00000000000006, 'top_mgr': 9}, {'J01': 5}, {'J01': 25}, 
560.0, {'J01': -305.2, 'top_mgr': 5}, {'J01': 4}, {'J01': 24}, 
565.0, {'J01': -354.20000000000005, 'top_mgr': 1}, {'J01': 4}, {'J01': 29}, 
570.0, {'J01': -338.4000000000001, 'top_mgr': 8}, {'J01': 5}, {'J01': 26}, 
575.0, {'J01': -247.20000000000005, 'top_mgr': 14}, {'J01': 4}, {'J01': 17}, 
580.0, {'J01': -215.40000000000003, 'top_mgr': 7}, {'J01': 4}, {'J01': 17}, 
585.0, {'J01': -175.40000000000003, 'top_mgr': 9}, {'J01': 4}, {'J01': 14}, 
590.0, {'J01': -204.60000000000002, 'top_mgr': 5}, {'J01': 3}, {'J01': 17}, 
595.0, {'J01': -244.60000000000002, 'top_mgr': 0}, {'J01': 4}, {'J01': 21}, 
600.0, {'J01': -238.8, 'top_mgr': 1}, {'J01': 7}, {'J01': 31}, 
605.0, {'J01': -279.6, 'top_mgr': 1}, {'J01': 7}, {'J01': 32}, 
610.0, {'J01': -280.2, 'top_mgr': 4}, {'J01': 7}, {'J01': 29}, 
615.0, {'J01': -319.20000000000005, 'top_mgr': 0}, {'J01': 7}, {'J01': 32}, 
620.0, {'J01': -303.8, 'top_mgr': 3}, {'J01': 7}, {'J01': 36}, 
625.0, {'J01': -337.80000000000007, 'top_mgr': 1}, {'J01': 7}, {'J01': 36}, 
630.0, {'J01': -384.2000000000001, 'top_mgr': 2}, {'J01': 7}, {'J01': 40}, 
635.0, {'J01': -417.8000000000001, 'top_mgr': 1}, {'J01': 7}, {'J01': 41}, 
640.0, {'J01': -422.80000000000007, 'top_mgr': 6}, {'J01': 7}, {'J01': 35}, 
