5.0, {'J01': -0.0, 'top_mgr': 0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -1.8, 'top_mgr': 0}, {'J01': 1}, {'J01': 1}, 
15.0, {'J01': -9.8, 'top_mgr': 3}, {'J01': 3}, {'J01': 4}, 
20.0, {'J01': -13.0, 'top_mgr': 2}, {'J01': 2}, {'J01': 4}, 
25.0, {'J01': -18.6, 'top_mgr': 3}, {'J01': 3}, {'J01': 6}, 
30.0, {'J01': -31.6, 'top_mgr': 2}, {'J01': 3}, {'J01': 9}, 
35.0, {'J01': -46.2, 'top_mgr': 3}, {'J01': 5}, {'J01': 12}, 
40.0, {'J01': -54.2, 'top_mgr': 5}, {'J01': 4}, {'J01': 10}, 
45.0, {'J01': -86.4, 'top_mgr': 0}, {'J01': 4}, {'J01': 18}, 
50.0, {'J01': -110.80000000000001, 'top_mgr': 5}, {'J01': 6}, {'J01': 25}, 
55.0, {'J01': -128.6, 'top_mgr': 4}, {'J01': 7}, {'J01': 25}, 
60.0, {'J01': -162.79999999999998, 'top_mgr': 2}, {'J01': 7}, {'J01': 27}, 
65.0, {'J01': -193.0, 'top_mgr': 1}, {'J01': 7}, {'J01': 32}, 
70.0, {'J01': -198.0, 'top_mgr': 5}, {'J01': 7}, {'J01': 28}, 
75.0, {'J01': -224.2, 'top_mgr': 2}, {'J01': 7}, {'J01': 28}, 
80.0, {'J01': -263.2, 'top_mgr': 0}, {'J01': 7}, {'J01': 31}, 
85.0, {'J01': -296.8, 'top_mgr': 2}, {'J01': 7}, {'J01': 31}, 
90.0, {'J01': -325.8, 'top_mgr': 3}, {'J01': 7}, {'J01': 30}, 
95.0, {'J01': -351.0, 'top_mgr': 1}, {'J01': 7}, {'J01': 36}, 
100.0, {'J01': -391.0, 'top_mgr': 0}, {'J01': 7}, {'J01': 36}, 
105.0, {'J01': -319.2, 'top_mgr': 14}, {'J01': 6}, {'J01': 23}, 
110.0, {'J01': -294.40000000000003, 'top_mgr': 5}, {'J01': 5}, {'J01': 18}, 
115.0, {'J01': -329.2, 'top_mgr': 0}, {'J01': 5}, {'J01': 23}, 
120.0, {'J01': -376.59999999999997, 'top_mgr': 0}, {'J01': 7}, {'J01': 33}, 
125.0, {'J01': -410.79999999999995, 'top_mgr': 2}, {'J01': 7}, {'J01': 35}, 
130.0, {'J01': -448.2, 'top_mgr': 0}, {'J01': 7}, {'J01': 36}, 
135.0, {'J01': -416.79999999999995, 'top_mgr': 7}, {'J01': 7}, {'J01': 31}, 
140.0, {'J01': -398.59999999999997, 'top_mgr': 5}, {'J01': 7}, {'J01': 27}, 
145.0, {'J01': -417.2, 'top_mgr': 2}, {'J01': 9}, {'J01': 34}, 
150.0, {'J01': -454.79999999999995, 'top_mgr': 1}, {'J01': 9}, {'J01': 38}, 
155.0, {'J01': -492.20000000000005, 'top_mgr': 3}, {'J01': 9}, {'J01': 40}, 
160.0, {'J01': -511.2, 'top_mgr': 4}, {'J01': 9}, {'J01': 38}, 
165.0, {'J01': -493.20000000000005, 'top_mgr': 2}, {'J01': 9}, {'J01': 37}, 
170.0, {'J01': -456.0, 'top_mgr': 4}, {'J01': 7}, {'J01': 39}, 
175.0, {'J01': -487.6, 'top_mgr': 1}, {'J01': 8}, {'J01': 42}, 
180.0, {'J01': -504.0, 'top_mgr': 3}, {'J01': 8}, {'J01': 42}, 
185.0, {'J01': -508.80000000000007, 'top_mgr': 5}, {'J01': 8}, {'J01': 39}, 
190.0, {'J01': -495.80000000000007, 'top_mgr': 2}, {'J01': 9}, {'J01': 38}, 
195.0, {'J01': -512.2, 'top_mgr': 3}, {'J01': 10}, {'J01': 39}, 
200.0, {'J01': -520.0, 'top_mgr': 3}, {'J01': 10}, {'J01': 40}, 
205.0, {'J01': -519.4000000000001, 'top_mgr': 6}, {'J01': 10}, {'J01': 36}, 
210.0, {'J01': -493.6000000000001, 'top_mgr': 5}, {'J01': 10}, {'J01': 31}, 
215.0, {'J01': -520.0, 'top_mgr': 1}, {'J01': 12}, {'J01': 35}, 
220.0, {'J01': -552.0, 'top_mgr': 0}, {'J01': 12}, {'J01': 38}, 
225.0, {'J01': -587.0, 'top_mgr': 0}, {'J01': 12}, {'J01': 41}, 
230.0, {'J01': -579.4000000000001, 'top_mgr': 3}, {'J01': 12}, {'J01': 38}, 
235.0, {'J01': -582.8000000000001, 'top_mgr': 3}, {'J01': 12}, {'J01': 38}, 
240.0, {'J01': -606.8000000000001, 'top_mgr': 2}, {'J01': 12}, {'J01': 38}, 
245.0, {'J01': -632.8000000000001, 'top_mgr': 2}, {'J01': 13}, {'J01': 40}, 
250.0, {'J01': -662.0, 'top_mgr': 1}, {'J01': 13}, {'J01': 43}, 
255.0, {'J01': -686.2, 'top_mgr': 3}, {'J01': 13}, {'J01': 41}, 
260.0, {'J01': -668.9999999999999, 'top_mgr': 9}, {'J01': 11}, {'J01': 37}, 
265.0, {'J01': -702.5999999999999, 'top_mgr': 1}, {'J01': 12}, {'J01': 39}, 
270.0, {'J01': -707.2, 'top_mgr': 5}, {'J01': 11}, {'J01': 36}, 
275.0, {'J01': -744.4, 'top_mgr': 2}, {'J01': 13}, {'J01': 44}, 
280.0, {'J01': -786.3999999999999, 'top_mgr': 0}, {'J01': 13}, {'J01': 46}, 
285.0, {'J01': -659.1999999999999, 'top_mgr': 10}, {'J01': 13}, {'J01': 40}, 
290.0, {'J01': -420.8, 'top_mgr': 16}, {'J01': 8}, {'J01': 26}, 
295.0, {'J01': -203.20000000000002, 'top_mgr': 11}, {'J01': 6}, {'J01': 18}, 
300.0, {'J01': -116.8, 'top_mgr': 10}, {'J01': 3}, {'J01': 13}, 
305.0, {'J01': -164.6, 'top_mgr': 0}, {'J01': 4}, {'J01': 25}, 
310.0, {'J01': -169.0, 'top_mgr': 3}, {'J01': 6}, {'J01': 34}, 
315.0, {'J01': -210.4, 'top_mgr': 1}, {'J01': 7}, {'J01': 38}, 
320.0, {'J01': -255.8, 'top_mgr': 1}, {'J01': 8}, {'J01': 41}, 
325.0, {'J01': -286.20000000000005, 'top_mgr': 1}, {'J01': 8}, {'J01': 41}, 
330.0, {'J01': -274.20000000000005, 'top_mgr': 6}, {'J01': 10}, {'J01': 38}, 
335.0, {'J01': -249.60000000000002, 'top_mgr': 4}, {'J01': 11}, {'J01': 36}, 
340.0, {'J01': -277.6, 'top_mgr': 3}, {'J01': 11}, {'J01': 36}, 
345.0, {'J01': -283.40000000000003, 'top_mgr': 5}, {'J01': 11}, {'J01': 36}, 
350.0, {'J01': -285.20000000000005, 'top_mgr': 9}, {'J01': 7}, {'J01': 31}, 
355.0, {'J01': -292.40000000000003, 'top_mgr': 8}, {'J01': 5}, {'J01': 24}, 
360.0, {'J01': -288.8, 'top_mgr': 1}, {'J01': 5}, {'J01': 25}, 
365.0, {'J01': -325.2, 'top_mgr': 2}, {'J01': 7}, {'J01': 34}, 
370.0, {'J01': -364.6, 'top_mgr': 1}, {'J01': 7}, {'J01': 37}, 
375.0, {'J01': -377.59999999999997, 'top_mgr': 2}, {'J01': 7}, {'J01': 35}, 
380.0, {'J01': -401.6, 'top_mgr': 2}, {'J01': 7}, {'J01': 33}, 
385.0, {'J01': -404.4, 'top_mgr': 4}, {'J01': 8}, {'J01': 32}, 
390.0, {'J01': -432.4, 'top_mgr': 3}, {'J01': 8}, {'J01': 32}, 
395.0, {'J01': -442.4, 'top_mgr': 2}, {'J01': 8}, {'J01': 32}, 
400.0, {'J01': -306.59999999999997, 'top_mgr': 7}, {'J01': 9}, {'J01': 28}, 
405.0, {'J01': -327.00000000000006, 'top_mgr': 3}, {'J01': 9}, {'J01': 28}, 
410.0, {'J01': -355.6, 'top_mgr': 2}, {'J01': 10}, {'J01': 31}, 
415.0, {'J01': -315.00000000000006, 'top_mgr': 9}, {'J01': 6}, {'J01': 26}, 
420.0, {'J01': -175.39999999999998, 'top_mgr': 11}, {'J01': 4}, {'J01': 18}, 
425.0, {'J01': -70.80000000000003, 'top_mgr': 14}, {'J01': 4}, {'J01': 10}, 
430.0, {'J01': -55.800000000000004, 'top_mgr': 13}, {'J01': 4}, {'J01': 8}, 
435.0, {'J01': -75.8, 'top_mgr': 9}, {'J01': 4}, {'J01': 8}, 
440.0, {'J01': -97.80000000000001, 'top_mgr': 9}, {'J01': 4}, {'J01': 9}, 
445.0, {'J01': -89.00000000000001, 'top_mgr': 6}, {'J01': 4}, {'J01': 12}, 
450.0, {'J01': -130.4, 'top_mgr': 0}, {'J01': 4}, {'J01': 21}, 
455.0, {'J01': -175.40000000000003, 'top_mgr': 1}, {'J01': 6}, {'J01': 28}, 
460.0, {'J01': -203.40000000000003, 'top_mgr': 2}, {'J01': 7}, {'J01': 32}, 
465.0, {'J01': -245.4, 'top_mgr': 0}, {'J01': 7}, {'J01': 34}, 
470.0, {'J01': -285.4, 'top_mgr': 0}, {'J01': 7}, {'J01': 34}, 
475.0, {'J01': -232.4, 'top_mgr': 6}, {'J01': 7}, {'J01': 30}, 
480.0, {'J01': -186.00000000000003, 'top_mgr': 3}, {'J01': 7}, {'J01': 29}, 
485.0, {'J01': -218.20000000000002, 'top_mgr': 2}, {'J01': 7}, {'J01': 32}, 
490.0, {'J01': -258.20000000000005, 'top_mgr': 0}, {'J01': 7}, {'J01': 36}, 
495.0, {'J01': -280.40000000000003, 'top_mgr': 4}, {'J01': 7}, {'J01': 34}, 
500.0, {'J01': -303.0, 'top_mgr': 3}, {'J01': 7}, {'J01': 34}, 
505.0, {'J01': -332.8, 'top_mgr': 3}, {'J01': 9}, {'J01': 38}, 
510.0, {'J01': -335.00000000000006, 'top_mgr': 2}, {'J01': 9}, {'J01': 40}, 
515.0, {'J01': -364.00000000000006, 'top_mgr': 4}, {'J01': 9}, {'J01': 40}, 
520.0, {'J01': -393.2, 'top_mgr': 1}, {'J01': 10}, {'J01': 42}, 
525.0, {'J01': -411.8, 'top_mgr': 3}, {'J01': 10}, {'J01': 39}, 
530.0, {'J01': -445.8, 'top_mgr': 0}, {'J01': 11}, {'J01': 41}, 
535.0, {'J01': -485.59999999999997, 'top_mgr': 0}, {'J01': 12}, {'J01': 47}, 
540.0, {'J01': -512.0, 'top_mgr': 2}, {'J01': 12}, {'J01': 49}, 
545.0, {'J01': -547.2, 'top_mgr': 1}, {'J01': 12}, {'J01': 49}, 
550.0, {'J01': -587.2, 'top_mgr': 0}, {'J01': 12}, {'J01': 49}, 
555.0, {'J01': -575.2, 'top_mgr': 4}, {'J01': 12}, {'J01': 45}, 
560.0, {'J01': -587.8, 'top_mgr': 4}, {'J01': 13}, {'J01': 43}, 
565.0, {'J01': -617.4000000000001, 'top_mgr': 1}, {'J01': 13}, {'J01': 44}, 
570.0, {'J01': -653.4000000000001, 'top_mgr': 0}, {'J01': 13}, {'J01': 48}, 
