5.0, {'J01': -0.0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -6.182}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': -2.0}, {'J01': 1}, {'J01': 2}, 
20.0, {'J01': -3.0}, {'J01': 1}, {'J01': 3}, 
25.0, {'J01': -5.0}, {'J01': 1}, {'J01': 5}, 
30.0, {'J01': -12.182}, {'J01': 4}, {'J01': 6}, 
35.0, {'J01': -17.448999999999998}, {'J01': 4}, {'J01': 10}, 
40.0, {'J01': -22.631}, {'J01': 4}, {'J01': 9}, 
45.0, {'J01': -28.813}, {'J01': 4}, {'J01': 9}, 
50.0, {'J01': -29.813}, {'J01': 4}, {'J01': 10}, 
55.0, {'J01': -29.813}, {'J01': 4}, {'J01': 10}, 
60.0, {'J01': -34.347}, {'J01': 4}, {'J01': 12}, 
65.0, {'J01': -36.347}, {'J01': 4}, {'J01': 14}, 
70.0, {'J01': -47.887}, {'J01': 4}, {'J01': 15}, 
75.0, {'J01': -32.08}, {'J01': 4}, {'J01': 11}, 
80.0, {'J01': -40.881}, {'J01': 4}, {'J01': 16}, 
85.0, {'J01': -24.159}, {'J01': 3}, {'J01': 16}, 
90.0, {'J01': -33.340999999999994}, {'J01': 3}, {'J01': 19}, 
95.0, {'J01': -38.256}, {'J01': 4}, {'J01': 19}, 
100.0, {'J01': -59.154}, {'J01': 6}, {'J01': 25}, 
105.0, {'J01': -46.608000000000004}, {'J01': 7}, {'J01': 31}, 
110.0, {'J01': -72.512}, {'J01': 7}, {'J01': 34}, 
115.0, {'J01': -64.802}, {'J01': 6}, {'J01': 27}, 
120.0, {'J01': -34.983000000000004}, {'J01': 5}, {'J01': 25}, 
125.0, {'J01': -52.614}, {'J01': 5}, {'J01': 29}, 
130.0, {'J01': -66.239}, {'J01': 6}, {'J01': 37}, 
135.0, {'J01': -93.31899999999999}, {'J01': 8}, {'J01': 43}, 
140.0, {'J01': -94.501}, {'J01': 6}, {'J01': 38}, 
145.0, {'J01': -87.325}, {'J01': 5}, {'J01': 29}, 
150.0, {'J01': -40.165000000000006}, {'J01': 4}, {'J01': 24}, 
155.0, {'J01': -55.972}, {'J01': 4}, {'J01': 28}, 
160.0, {'J01': -68.33000000000001}, {'J01': 6}, {'J01': 36}, 
165.0, {'J01': -94.586}, {'J01': 8}, {'J01': 43}, 
170.0, {'J01': -110.21700000000001}, {'J01': 8}, {'J01': 45}, 
175.0, {'J01': -116.575}, {'J01': 8}, {'J01': 47}, 
180.0, {'J01': -123.376}, {'J01': 8}, {'J01': 50}, 
185.0, {'J01': -100.507}, {'J01': 6}, {'J01': 36}, 
190.0, {'J01': -89.97300000000001}, {'J01': 5}, {'J01': 28}, 
195.0, {'J01': -38.722}, {'J01': 4}, {'J01': 22}, 
200.0, {'J01': -55.353}, {'J01': 4}, {'J01': 25}, 
205.0, {'J01': -49.340999999999994}, {'J01': 6}, {'J01': 35}, 
210.0, {'J01': -56.432}, {'J01': 8}, {'J01': 39}, 
215.0, {'J01': -47.159}, {'J01': 8}, {'J01': 39}, 
220.0, {'J01': -52.784000000000006}, {'J01': 8}, {'J01': 39}, 
225.0, {'J01': -46.602000000000004}, {'J01': 8}, {'J01': 39}, 
230.0, {'J01': -50.517}, {'J01': 8}, {'J01': 38}, 
235.0, {'J01': -50.693000000000005}, {'J01': 8}, {'J01': 40}, 
240.0, {'J01': -45.807}, {'J01': 7}, {'J01': 34}, 
245.0, {'J01': -31.448999999999998}, {'J01': 4}, {'J01': 24}, 
250.0, {'J01': -29.716}, {'J01': 4}, {'J01': 21}, 
255.0, {'J01': -20.267}, {'J01': 3}, {'J01': 19}, 
260.0, {'J01': -41.897999999999996}, {'J01': 3}, {'J01': 27}, 
265.0, {'J01': -33.534}, {'J01': 6}, {'J01': 31}, 
270.0, {'J01': -45.159}, {'J01': 8}, {'J01': 37}, 
275.0, {'J01': -55.699}, {'J01': 7}, {'J01': 37}, 
280.0, {'J01': -53.522999999999996}, {'J01': 6}, {'J01': 33}, 
285.0, {'J01': -57.790000000000006}, {'J01': 6}, {'J01': 36}, 
290.0, {'J01': -55.522999999999996}, {'J01': 6}, {'J01': 35}, 
