5.0, {'J01': 0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -0.5}, {'J01': 1}, {'J01': 1}, 
15.0, {'J01': -21.0}, {'J01': 2}, {'J01': 5}, 
20.0, {'J01': -77.5}, {'J01': 4}, {'J01': 7}, 
25.0, {'J01': -148.0}, {'J01': 4}, {'J01': 8}, 
30.0, {'J01': -228.0}, {'J01': 4}, {'J01': 8}, 
35.0, {'J01': -313.0}, {'J01': 4}, {'J01': 9}, 
40.0, {'J01': -404.0}, {'J01': 4}, {'J01': 11}, 
45.0, {'J01': -514.5}, {'J01': 4}, {'J01': 12}, 
50.0, {'J01': -638.0}, {'J01': 4}, {'J01': 14}, 
55.0, {'J01': -536.0}, {'J01': 3}, {'J01': 14}, 
60.0, {'J01': -600.0}, {'J01': 3}, {'J01': 19}, 
65.0, {'J01': -624.0}, {'J01': 3}, {'J01': 18}, 
70.0, {'J01': -703.5}, {'J01': 3}, {'J01': 20}, 
75.0, {'J01': -788.0}, {'J01': 5}, {'J01': 22}, 
80.0, {'J01': -1002.0}, {'J01': 7}, {'J01': 29}, 
85.0, {'J01': -1302.5}, {'J01': 7}, {'J01': 33}, 
90.0, {'J01': -1314.5}, {'J01': 6}, {'J01': 28}, 
95.0, {'J01': -1091.5}, {'J01': 4}, {'J01': 21}, 
100.0, {'J01': -1142.5}, {'J01': 3}, {'J01': 20}, 
105.0, {'J01': -1251.0}, {'J01': 3}, {'J01': 23}, 
110.0, {'J01': -1502.0}, {'J01': 6}, {'J01': 31}, 
115.0, {'J01': -1827.5}, {'J01': 7}, {'J01': 35}, 
120.0, {'J01': -2182.5}, {'J01': 7}, {'J01': 37}, 
125.0, {'J01': -2545.0}, {'J01': 7}, {'J01': 40}, 
130.0, {'J01': -2947.5}, {'J01': 7}, {'J01': 41}, 
135.0, {'J01': -3361.5}, {'J01': 7}, {'J01': 42}, 
140.0, {'J01': -3795.5}, {'J01': 7}, {'J01': 46}, 
145.0, {'J01': -4264.5}, {'J01': 7}, {'J01': 50}, 
150.0, {'J01': -4769.0}, {'J01': 8}, {'J01': 51}, 
155.0, {'J01': -5284.0}, {'J01': 8}, {'J01': 52}, 
160.0, {'J01': -5807.0}, {'J01': 8}, {'J01': 54}, 
165.0, {'J01': -6350.5}, {'J01': 8}, {'J01': 55}, 
170.0, {'J01': -5737.0}, {'J01': 6}, {'J01': 46}, 
175.0, {'J01': -5523.5}, {'J01': 5}, {'J01': 41}, 
180.0, {'J01': -5598.0}, {'J01': 5}, {'J01': 42}, 
185.0, {'J01': -5708.5}, {'J01': 7}, {'J01': 44}, 
190.0, {'J01': -4915.0}, {'J01': 5}, {'J01': 33}, 
195.0, {'J01': -4416.5}, {'J01': 5}, {'J01': 25}, 
200.0, {'J01': -4256.0}, {'J01': 5}, {'J01': 21}, 
205.0, {'J01': -4470.5}, {'J01': 6}, {'J01': 22}, 
210.0, {'J01': -4699.5}, {'J01': 6}, {'J01': 25}, 
215.0, {'J01': -4910.5}, {'J01': 6}, {'J01': 22}, 
220.0, {'J01': -5130.5}, {'J01': 6}, {'J01': 22}, 
225.0, {'J01': -5354.0}, {'J01': 6}, {'J01': 23}, 
230.0, {'J01': -5584.0}, {'J01': 6}, {'J01': 23}, 
235.0, {'J01': -5814.0}, {'J01': 6}, {'J01': 23}, 
240.0, {'J01': -4240.0}, {'J01': 6}, {'J01': 20}, 
245.0, {'J01': -4049.5}, {'J01': 7}, {'J01': 22}, 
250.0, {'J01': -4304.0}, {'J01': 7}, {'J01': 33}, 
255.0, {'J01': -4579.0}, {'J01': 7}, {'J01': 36}, 
260.0, {'J01': -4829.5}, {'J01': 7}, {'J01': 32}, 
265.0, {'J01': -5021.5}, {'J01': 7}, {'J01': 28}, 
270.0, {'J01': -5201.5}, {'J01': 7}, {'J01': 26}, 
275.0, {'J01': -5474.5}, {'J01': 7}, {'J01': 33}, 
280.0, {'J01': -5814.5}, {'J01': 7}, {'J01': 37}, 
285.0, {'J01': -6208.0}, {'J01': 7}, {'J01': 44}, 
290.0, {'J01': -6650.5}, {'J01': 8}, {'J01': 46}, 
295.0, {'J01': -6949.0}, {'J01': 8}, {'J01': 46}, 
300.0, {'J01': -7221.0}, {'J01': 8}, {'J01': 42}, 
305.0, {'J01': -6354.5}, {'J01': 8}, {'J01': 35}, 
310.0, {'J01': -6458.0}, {'J01': 8}, {'J01': 34}, 
315.0, {'J01': -6811.5}, {'J01': 8}, {'J01': 41}, 
320.0, {'J01': -7246.5}, {'J01': 9}, {'J01': 47}, 
325.0, {'J01': -7089.0}, {'J01': 10}, {'J01': 40}, 
330.0, {'J01': -7229.0}, {'J01': 11}, {'J01': 36}, 
