5.0, {'J01': 0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': 0}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': -2}, {'J01': 1}, {'J01': 2}, 
20.0, {'J01': -6}, {'J01': 3}, {'J01': 6}, 
25.0, {'J01': -7}, {'J01': 4}, {'J01': 7}, 
30.0, {'J01': -7}, {'J01': 4}, {'J01': 7}, 
35.0, {'J01': -8}, {'J01': 4}, {'J01': 8}, 
40.0, {'J01': -10}, {'J01': 4}, {'J01': 10}, 
45.0, {'J01': -11}, {'J01': 4}, {'J01': 11}, 
50.0, {'J01': -11}, {'J01': 3}, {'J01': 11}, 
55.0, {'J01': -9}, {'J01': 2}, {'J01': 9}, 
60.0, {'J01': -7}, {'J01': 3}, {'J01': 7}, 
65.0, {'J01': -9}, {'J01': 4}, {'J01': 9}, 
70.0, {'J01': -10}, {'J01': 4}, {'J01': 10}, 
75.0, {'J01': -10}, {'J01': 3}, {'J01': 10}, 
80.0, {'J01': -11}, {'J01': 3}, {'J01': 11}, 
85.0, {'J01': -11}, {'J01': 3}, {'J01': 11}, 
90.0, {'J01': -15}, {'J01': 2}, {'J01': 15}, 
95.0, {'J01': -20}, {'J01': 5}, {'J01': 20}, 
100.0, {'J01': -16}, {'J01': 5}, {'J01': 16}, 
105.0, {'J01': -11}, {'J01': 5}, {'J01': 11}, 
110.0, {'J01': -11}, {'J01': 5}, {'J01': 11}, 
115.0, {'J01': -11}, {'J01': 5}, {'J01': 11}, 
120.0, {'J01': -11}, {'J01': 5}, {'J01': 11}, 
125.0, {'J01': -12}, {'J01': 5}, {'J01': 12}, 
130.0, {'J01': -13}, {'J01': 5}, {'J01': 13}, 
135.0, {'J01': -13}, {'J01': 5}, {'J01': 13}, 
140.0, {'J01': -13}, {'J01': 5}, {'J01': 13}, 
145.0, {'J01': -13}, {'J01': 5}, {'J01': 13}, 
150.0, {'J01': -13}, {'J01': 5}, {'J01': 13}, 
155.0, {'J01': -13}, {'J01': 5}, {'J01': 13}, 
160.0, {'J01': -13}, {'J01': 5}, {'J01': 13}, 
165.0, {'J01': -11}, {'J01': 5}, {'J01': 11}, 
170.0, {'J01': -12}, {'J01': 5}, {'J01': 12}, 
175.0, {'J01': -13}, {'J01': 5}, {'J01': 13}, 
180.0, {'J01': -13}, {'J01': 5}, {'J01': 13}, 
185.0, {'J01': -13}, {'J01': 5}, {'J01': 13}, 
190.0, {'J01': -13}, {'J01': 5}, {'J01': 13}, 
195.0, {'J01': -13}, {'J01': 5}, {'J01': 13}, 
200.0, {'J01': -13}, {'J01': 5}, {'J01': 13}, 
205.0, {'J01': -13}, {'J01': 5}, {'J01': 13}, 
210.0, {'J01': -13}, {'J01': 5}, {'J01': 13}, 
215.0, {'J01': -13}, {'J01': 5}, {'J01': 13}, 
220.0, {'J01': -13}, {'J01': 5}, {'J01': 13}, 
225.0, {'J01': -14}, {'J01': 5}, {'J01': 14}, 
230.0, {'J01': -12}, {'J01': 5}, {'J01': 12}, 
235.0, {'J01': -13}, {'J01': 5}, {'J01': 13}, 
240.0, {'J01': -13}, {'J01': 5}, {'J01': 13}, 
245.0, {'J01': -14}, {'J01': 5}, {'J01': 14}, 
250.0, {'J01': -14}, {'J01': 5}, {'J01': 14}, 
255.0, {'J01': -14}, {'J01': 5}, {'J01': 14}, 
260.0, {'J01': -14}, {'J01': 5}, {'J01': 14}, 
265.0, {'J01': -14}, {'J01': 5}, {'J01': 14}, 
270.0, {'J01': -15}, {'J01': 5}, {'J01': 15}, 
275.0, {'J01': -14}, {'J01': 4}, {'J01': 14}, 
280.0, {'J01': -12}, {'J01': 3}, {'J01': 12}, 
285.0, {'J01': -14}, {'J01': 4}, {'J01': 14}, 
290.0, {'J01': -12}, {'J01': 4}, {'J01': 12}, 
295.0, {'J01': -14}, {'J01': 4}, {'J01': 14}, 
300.0, {'J01': -14}, {'J01': 3}, {'J01': 14}, 
305.0, {'J01': -15}, {'J01': 2}, {'J01': 15}, 
310.0, {'J01': -14}, {'J01': 4}, {'J01': 14}, 
315.0, {'J01': -14}, {'J01': 4}, {'J01': 14}, 
320.0, {'J01': -12}, {'J01': 4}, {'J01': 12}, 
325.0, {'J01': -13}, {'J01': 4}, {'J01': 13}, 
330.0, {'J01': -14}, {'J01': 4}, {'J01': 14}, 
335.0, {'J01': -11}, {'J01': 4}, {'J01': 11}, 
340.0, {'J01': -10}, {'J01': 4}, {'J01': 10}, 
345.0, {'J01': -10}, {'J01': 4}, {'J01': 10}, 
350.0, {'J01': -10}, {'J01': 4}, {'J01': 10}, 
355.0, {'J01': -10}, {'J01': 4}, {'J01': 10}, 
360.0, {'J01': -11}, {'J01': 4}, {'J01': 11}, 
365.0, {'J01': -11}, {'J01': 4}, {'J01': 11}, 
370.0, {'J01': -11}, {'J01': 4}, {'J01': 11}, 
375.0, {'J01': -12}, {'J01': 4}, {'J01': 12}, 
380.0, {'J01': -11}, {'J01': 4}, {'J01': 11}, 
385.0, {'J01': -9}, {'J01': 4}, {'J01': 9}, 
390.0, {'J01': -12}, {'J01': 4}, {'J01': 12}, 
395.0, {'J01': -14}, {'J01': 3}, {'J01': 14}, 
400.0, {'J01': -15}, {'J01': 3}, {'J01': 15}, 
405.0, {'J01': -16}, {'J01': 3}, {'J01': 16}, 
410.0, {'J01': -22}, {'J01': 4}, {'J01': 22}, 
415.0, {'J01': -19}, {'J01': 4}, {'J01': 19}, 
420.0, {'J01': -13}, {'J01': 4}, {'J01': 13}, 
425.0, {'J01': -13}, {'J01': 4}, {'J01': 13}, 
430.0, {'J01': -14}, {'J01': 4}, {'J01': 14}, 
435.0, {'J01': -13}, {'J01': 4}, {'J01': 13}, 
440.0, {'J01': -12}, {'J01': 4}, {'J01': 12}, 
445.0, {'J01': -12}, {'J01': 4}, {'J01': 12}, 
450.0, {'J01': -16}, {'J01': 3}, {'J01': 16}, 
455.0, {'J01': -13}, {'J01': 4}, {'J01': 13}, 
460.0, {'J01': -11}, {'J01': 4}, {'J01': 11}, 
465.0, {'J01': -13}, {'J01': 4}, {'J01': 13}, 
470.0, {'J01': -13}, {'J01': 4}, {'J01': 13}, 
475.0, {'J01': -13}, {'J01': 4}, {'J01': 13}, 
480.0, {'J01': -13}, {'J01': 4}, {'J01': 13}, 
485.0, {'J01': -13}, {'J01': 4}, {'J01': 13}, 
490.0, {'J01': -13}, {'J01': 4}, {'J01': 13}, 
495.0, {'J01': -14}, {'J01': 4}, {'J01': 14}, 
500.0, {'J01': -14}, {'J01': 4}, {'J01': 14}, 
505.0, {'J01': -13}, {'J01': 3}, {'J01': 13}, 
510.0, {'J01': -11}, {'J01': 3}, {'J01': 11}, 
515.0, {'J01': -11}, {'J01': 3}, {'J01': 11}, 
520.0, {'J01': -12}, {'J01': 3}, {'J01': 12}, 
525.0, {'J01': -15}, {'J01': 3}, {'J01': 15}, 
530.0, {'J01': -19}, {'J01': 4}, {'J01': 19}, 
535.0, {'J01': -25}, {'J01': 4}, {'J01': 25}, 
540.0, {'J01': -21}, {'J01': 4}, {'J01': 21}, 
545.0, {'J01': -15}, {'J01': 3}, {'J01': 15}, 
550.0, {'J01': -12}, {'J01': 3}, {'J01': 12}, 
555.0, {'J01': -11}, {'J01': 3}, {'J01': 11}, 
560.0, {'J01': -22}, {'J01': 4}, {'J01': 22}, 
565.0, {'J01': -28}, {'J01': 7}, {'J01': 28}, 
570.0, {'J01': -30}, {'J01': 8}, {'J01': 30}, 
575.0, {'J01': -31}, {'J01': 8}, {'J01': 31}, 
580.0, {'J01': -33}, {'J01': 8}, {'J01': 33}, 
585.0, {'J01': -28}, {'J01': 7}, {'J01': 28}, 
590.0, {'J01': -18}, {'J01': 4}, {'J01': 18}, 
595.0, {'J01': -14}, {'J01': 4}, {'J01': 14}, 
600.0, {'J01': -10}, {'J01': 4}, {'J01': 10}, 
605.0, {'J01': -10}, {'J01': 4}, {'J01': 10}, 
610.0, {'J01': -10}, {'J01': 4}, {'J01': 10}, 
615.0, {'J01': -10}, {'J01': 4}, {'J01': 10}, 
620.0, {'J01': -10}, {'J01': 4}, {'J01': 10}, 
625.0, {'J01': -10}, {'J01': 4}, {'J01': 10}, 
630.0, {'J01': -10}, {'J01': 4}, {'J01': 10}, 
635.0, {'J01': -10}, {'J01': 4}, {'J01': 10}, 
640.0, {'J01': -10}, {'J01': 4}, {'J01': 10}, 
645.0, {'J01': -10}, {'J01': 4}, {'J01': 10}, 
650.0, {'J01': -8}, {'J01': 4}, {'J01': 8}, 
655.0, {'J01': -9}, {'J01': 4}, {'J01': 9}, 
660.0, {'J01': -10}, {'J01': 4}, {'J01': 10}, 
665.0, {'J01': -10}, {'J01': 4}, {'J01': 10}, 
670.0, {'J01': -10}, {'J01': 4}, {'J01': 10}, 
675.0, {'J01': -10}, {'J01': 4}, {'J01': 10}, 
680.0, {'J01': -10}, {'J01': 4}, {'J01': 10}, 
685.0, {'J01': -10}, {'J01': 4}, {'J01': 10}, 
690.0, {'J01': -10}, {'J01': 4}, {'J01': 10}, 
695.0, {'J01': -10}, {'J01': 4}, {'J01': 10}, 
700.0, {'J01': -10}, {'J01': 4}, {'J01': 10}, 
705.0, {'J01': -10}, {'J01': 4}, {'J01': 10}, 
710.0, {'J01': -10}, {'J01': 4}, {'J01': 10}, 
715.0, {'J01': -8}, {'J01': 4}, {'J01': 8}, 
720.0, {'J01': -10}, {'J01': 4}, {'J01': 10}, 
725.0, {'J01': -10}, {'J01': 4}, {'J01': 10}, 
730.0, {'J01': -10}, {'J01': 4}, {'J01': 10}, 
735.0, {'J01': -10}, {'J01': 4}, {'J01': 10}, 
740.0, {'J01': -10}, {'J01': 4}, {'J01': 10}, 
745.0, {'J01': -10}, {'J01': 4}, {'J01': 10}, 
750.0, {'J01': -10}, {'J01': 4}, {'J01': 10}, 
755.0, {'J01': -10}, {'J01': 4}, {'J01': 10}, 
760.0, {'J01': -10}, {'J01': 4}, {'J01': 10}, 
765.0, {'J01': -10}, {'J01': 4}, {'J01': 10}, 
770.0, {'J01': -10}, {'J01': 4}, {'J01': 10}, 
775.0, {'J01': -10}, {'J01': 4}, {'J01': 10}, 
780.0, {'J01': -7}, {'J01': 4}, {'J01': 7}, 
785.0, {'J01': -9}, {'J01': 4}, {'J01': 9}, 
790.0, {'J01': -10}, {'J01': 4}, {'J01': 10}, 
795.0, {'J01': -11}, {'J01': 4}, {'J01': 11}, 
