5.0, {'J01': 0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': 0}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': -3.5}, {'J01': 1}, {'J01': 2}, 
20.0, {'J01': -29.0}, {'J01': 2}, {'J01': 4}, 
25.0, {'J01': -72.0}, {'J01': 3}, {'J01': 6}, 
30.0, {'J01': -133.0}, {'J01': 4}, {'J01': 7}, 
35.0, {'J01': -208.0}, {'J01': 4}, {'J01': 8}, 
40.0, {'J01': -288.0}, {'J01': 4}, {'J01': 8}, 
45.0, {'J01': -375.0}, {'J01': 4}, {'J01': 10}, 
50.0, {'J01': -485.5}, {'J01': 4}, {'J01': 14}, 
55.0, {'J01': -628.5}, {'J01': 4}, {'J01': 15}, 
60.0, {'J01': -784.0}, {'J01': 4}, {'J01': 17}, 
65.0, {'J01': -701.5}, {'J01': 3}, {'J01': 13}, 
70.0, {'J01': -623.0}, {'J01': 3}, {'J01': 15}, 
75.0, {'J01': -738.5}, {'J01': 3}, {'J01': 24}, 
80.0, {'J01': -963.0}, {'J01': 4}, {'J01': 30}, 
85.0, {'J01': -1257.5}, {'J01': 6}, {'J01': 35}, 
90.0, {'J01': -1617.0}, {'J01': 7}, {'J01': 39}, 
95.0, {'J01': -1745.0}, {'J01': 6}, {'J01': 32}, 
100.0, {'J01': -1812.0}, {'J01': 4}, {'J01': 27}, 
105.0, {'J01': -1921.0}, {'J01': 4}, {'J01': 23}, 
110.0, {'J01': -2066.0}, {'J01': 4}, {'J01': 21}, 
115.0, {'J01': -2280.5}, {'J01': 4}, {'J01': 23}, 
120.0, {'J01': -2514.0}, {'J01': 4}, {'J01': 24}, 
125.0, {'J01': -2754.0}, {'J01': 4}, {'J01': 24}, 
130.0, {'J01': -2994.0}, {'J01': 4}, {'J01': 24}, 
135.0, {'J01': -2616.0}, {'J01': 4}, {'J01': 22}, 
140.0, {'J01': -2431.5}, {'J01': 5}, {'J01': 25}, 
145.0, {'J01': -2619.0}, {'J01': 5}, {'J01': 25}, 
150.0, {'J01': -2869.0}, {'J01': 5}, {'J01': 25}, 
155.0, {'J01': -2733.0}, {'J01': 5}, {'J01': 24}, 
160.0, {'J01': -2934.5}, {'J01': 6}, {'J01': 28}, 
165.0, {'J01': -3135.0}, {'J01': 6}, {'J01': 25}, 
170.0, {'J01': -3385.0}, {'J01': 6}, {'J01': 25}, 
175.0, {'J01': -2931.5}, {'J01': 6}, {'J01': 24}, 
180.0, {'J01': -3011.0}, {'J01': 6}, {'J01': 29}, 
185.0, {'J01': -3310.5}, {'J01': 6}, {'J01': 36}, 
190.0, {'J01': -3613.5}, {'J01': 6}, {'J01': 36}, 
195.0, {'J01': -3881.0}, {'J01': 6}, {'J01': 35}, 
200.0, {'J01': -4080.5}, {'J01': 6}, {'J01': 32}, 
205.0, {'J01': -3231.0}, {'J01': 4}, {'J01': 27}, 
210.0, {'J01': -3102.5}, {'J01': 4}, {'J01': 29}, 
215.0, {'J01': -3418.5}, {'J01': 6}, {'J01': 38}, 
220.0, {'J01': -3809.5}, {'J01': 6}, {'J01': 42}, 
225.0, {'J01': -3790.0}, {'J01': 5}, {'J01': 33}, 
230.0, {'J01': -3964.0}, {'J01': 4}, {'J01': 28}, 
235.0, {'J01': -4053.0}, {'J01': 4}, {'J01': 23}, 
240.0, {'J01': -4283.0}, {'J01': 4}, {'J01': 23}, 
245.0, {'J01': -4513.0}, {'J01': 4}, {'J01': 23}, 
250.0, {'J01': -4746.5}, {'J01': 4}, {'J01': 24}, 
255.0, {'J01': -4989.5}, {'J01': 5}, {'J01': 26}, 
260.0, {'J01': -5255.5}, {'J01': 7}, {'J01': 28}, 
265.0, {'J01': -5535.5}, {'J01': 7}, {'J01': 28}, 
270.0, {'J01': -5038.5}, {'J01': 5}, {'J01': 25}, 
275.0, {'J01': -5074.5}, {'J01': 5}, {'J01': 28}, 
280.0, {'J01': -5310.5}, {'J01': 5}, {'J01': 29}, 
285.0, {'J01': -5536.0}, {'J01': 6}, {'J01': 28}, 
290.0, {'J01': -5792.5}, {'J01': 6}, {'J01': 27}, 
295.0, {'J01': -6067.5}, {'J01': 6}, {'J01': 28}, 
300.0, {'J01': -6347.5}, {'J01': 6}, {'J01': 28}, 
305.0, {'J01': -6632.0}, {'J01': 7}, {'J01': 29}, 
310.0, {'J01': -4747.0}, {'J01': 7}, {'J01': 25}, 
315.0, {'J01': -5007.5}, {'J01': 7}, {'J01': 30}, 
320.0, {'J01': -5319.5}, {'J01': 7}, {'J01': 34}, 
325.0, {'J01': -5547.0}, {'J01': 7}, {'J01': 32}, 
330.0, {'J01': -5716.0}, {'J01': 7}, {'J01': 27}, 
335.0, {'J01': -6001.0}, {'J01': 7}, {'J01': 34}, 
340.0, {'J01': -6360.5}, {'J01': 7}, {'J01': 43}, 
345.0, {'J01': -6811.0}, {'J01': 7}, {'J01': 49}, 
350.0, {'J01': -7156.0}, {'J01': 7}, {'J01': 46}, 
355.0, {'J01': -7328.0}, {'J01': 7}, {'J01': 36}, 
360.0, {'J01': -7522.5}, {'J01': 7}, {'J01': 32}, 
365.0, {'J01': -7669.0}, {'J01': 7}, {'J01': 28}, 
370.0, {'J01': -7949.0}, {'J01': 7}, {'J01': 28}, 
375.0, {'J01': -7320.0}, {'J01': 6}, {'J01': 28}, 
