5.0, {'J01': -0.0, 'top_mgr': 0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -0.0, 'top_mgr': 1}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': -7.199999999999999, 'top_mgr': 1}, {'J01': 1}, {'J01': 4}, 
20.0, {'J01': -25.200000000000003, 'top_mgr': 1}, {'J01': 2}, {'J01': 6}, 
25.0, {'J01': -44.2, 'top_mgr': 0}, {'J01': 3}, {'J01': 9}, 
30.0, {'J01': -49.2, 'top_mgr': 4}, {'J01': 2}, {'J01': 8}, 
35.0, {'J01': -33.8, 'top_mgr': 4}, {'J01': 2}, {'J01': 6}, 
40.0, {'J01': -47.800000000000004, 'top_mgr': 2}, {'J01': 3}, {'J01': 10}, 
45.0, {'J01': -84.80000000000001, 'top_mgr': 0}, {'J01': 4}, {'J01': 18}, 
50.0, {'J01': -108.4, 'top_mgr': 3}, {'J01': 6}, {'J01': 24}, 
55.0, {'J01': -134.6, 'top_mgr': 3}, {'J01': 8}, {'J01': 30}, 
60.0, {'J01': -160.6, 'top_mgr': 4}, {'J01': 8}, {'J01': 32}, 
65.0, {'J01': -149.0, 'top_mgr': 7}, {'J01': 7}, {'J01': 27}, 
70.0, {'J01': -168.00000000000003, 'top_mgr': 11}, {'J01': 4}, {'J01': 22}, 
75.0, {'J01': -174.6, 'top_mgr': 8}, {'J01': 4}, {'J01': 19}, 
80.0, {'J01': -200.20000000000002, 'top_mgr': 1}, {'J01': 4}, {'J01': 24}, 
85.0, {'J01': -250.8, 'top_mgr': 1}, {'J01': 7}, {'J01': 33}, 
90.0, {'J01': -226.8, 'top_mgr': 3}, {'J01': 8}, {'J01': 33}, 
95.0, {'J01': -267.8, 'top_mgr': 2}, {'J01': 8}, {'J01': 34}, 
100.0, {'J01': -298.59999999999997, 'top_mgr': 3}, {'J01': 8}, {'J01': 34}, 
105.0, {'J01': -300.59999999999997, 'top_mgr': 6}, {'J01': 8}, {'J01': 30}, 
110.0, {'J01': -304.2, 'top_mgr': 2}, {'J01': 8}, {'J01': 35}, 
115.0, {'J01': -341.8, 'top_mgr': 1}, {'J01': 8}, {'J01': 36}, 
120.0, {'J01': -386.40000000000003, 'top_mgr': 0}, {'J01': 8}, {'J01': 40}, 
125.0, {'J01': -414.59999999999997, 'top_mgr': 3}, {'J01': 8}, {'J01': 39}, 
130.0, {'J01': -457.0, 'top_mgr': 0}, {'J01': 8}, {'J01': 41}, 
135.0, {'J01': -440.40000000000003, 'top_mgr': 6}, {'J01': 8}, {'J01': 38}, 
140.0, {'J01': -416.6, 'top_mgr': 8}, {'J01': 7}, {'J01': 31}, 
145.0, {'J01': -394.4, 'top_mgr': 11}, {'J01': 4}, {'J01': 27}, 
150.0, {'J01': -339.19999999999993, 'top_mgr': 10}, {'J01': 4}, {'J01': 19}, 
155.0, {'J01': -376.4, 'top_mgr': 5}, {'J01': 4}, {'J01': 20}, 
160.0, {'J01': -341.4, 'top_mgr': 6}, {'J01': 4}, {'J01': 25}, 
165.0, {'J01': -387.99999999999994, 'top_mgr': 2}, {'J01': 7}, {'J01': 35}, 
170.0, {'J01': -407.20000000000005, 'top_mgr': 4}, {'J01': 8}, {'J01': 37}, 
175.0, {'J01': -437.80000000000007, 'top_mgr': 3}, {'J01': 8}, {'J01': 35}, 
180.0, {'J01': -410.80000000000007, 'top_mgr': 3}, {'J01': 8}, {'J01': 36}, 
185.0, {'J01': -436.6000000000001, 'top_mgr': 4}, {'J01': 9}, {'J01': 38}, 
190.0, {'J01': -476.6000000000001, 'top_mgr': 4}, {'J01': 9}, {'J01': 38}, 
195.0, {'J01': -502.8, 'top_mgr': 4}, {'J01': 9}, {'J01': 39}, 
200.0, {'J01': -459.0, 'top_mgr': 4}, {'J01': 10}, {'J01': 41}, 
205.0, {'J01': -474.4, 'top_mgr': 2}, {'J01': 10}, {'J01': 42}, 
210.0, {'J01': -515.8, 'top_mgr': 0}, {'J01': 10}, {'J01': 43}, 
215.0, {'J01': -546.6, 'top_mgr': 3}, {'J01': 12}, {'J01': 44}, 
220.0, {'J01': -483.80000000000007, 'top_mgr': 7}, {'J01': 12}, {'J01': 40}, 
225.0, {'J01': -475.8000000000001, 'top_mgr': 5}, {'J01': 12}, {'J01': 39}, 
230.0, {'J01': -482.20000000000016, 'top_mgr': 2}, {'J01': 12}, {'J01': 42}, 
235.0, {'J01': -341.4000000000001, 'top_mgr': 3}, {'J01': 12}, {'J01': 42}, 
240.0, {'J01': -360.2, 'top_mgr': 3}, {'J01': 12}, {'J01': 43}, 
245.0, {'J01': -367.8, 'top_mgr': 7}, {'J01': 13}, {'J01': 40}, 
250.0, {'J01': -393.0, 'top_mgr': 6}, {'J01': 12}, {'J01': 38}, 
255.0, {'J01': -381.40000000000003, 'top_mgr': 2}, {'J01': 12}, {'J01': 40}, 
260.0, {'J01': -400.2, 'top_mgr': 5}, {'J01': 12}, {'J01': 40}, 
265.0, {'J01': -424.6, 'top_mgr': 1}, {'J01': 12}, {'J01': 44}, 
270.0, {'J01': -467.6000000000001, 'top_mgr': 0}, {'J01': 12}, {'J01': 46}, 
275.0, {'J01': -438.00000000000006, 'top_mgr': 5}, {'J01': 15}, {'J01': 45}, 
280.0, {'J01': -446.40000000000003, 'top_mgr': 2}, {'J01': 15}, {'J01': 43}, 
285.0, {'J01': -453.6000000000001, 'top_mgr': 2}, {'J01': 15}, {'J01': 43}, 
290.0, {'J01': -465.2, 'top_mgr': 3}, {'J01': 17}, {'J01': 47}, 
295.0, {'J01': -508.2, 'top_mgr': 0}, {'J01': 19}, {'J01': 50}, 
300.0, {'J01': -513.9999999999999, 'top_mgr': 14}, {'J01': 15}, {'J01': 40}, 
305.0, {'J01': -391.0, 'top_mgr': 14}, {'J01': 10}, {'J01': 30}, 
310.0, {'J01': -321.6, 'top_mgr': 8}, {'J01': 9}, {'J01': 24}, 
