5.0, {'J01': -0.0, 'top_mgr': 0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -0.0, 'top_mgr': 1}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': -6.4, 'top_mgr': 3}, {'J01': 1}, {'J01': 3}, 
20.0, {'J01': -19.400000000000002, 'top_mgr': 4}, {'J01': 2}, {'J01': 4}, 
25.0, {'J01': -32.400000000000006, 'top_mgr': 0}, {'J01': 3}, {'J01': 5}, 
30.0, {'J01': -40.6, 'top_mgr': 3}, {'J01': 2}, {'J01': 6}, 
35.0, {'J01': -60.0, 'top_mgr': 2}, {'J01': 2}, {'J01': 10}, 
40.0, {'J01': -92.0, 'top_mgr': 2}, {'J01': 3}, {'J01': 14}, 
45.0, {'J01': -77.20000000000002, 'top_mgr': 3}, {'J01': 4}, {'J01': 18}, 
50.0, {'J01': -112.2, 'top_mgr': 3}, {'J01': 7}, {'J01': 25}, 
55.0, {'J01': -155.79999999999998, 'top_mgr': 2}, {'J01': 7}, {'J01': 29}, 
60.0, {'J01': -202.79999999999998, 'top_mgr': 0}, {'J01': 8}, {'J01': 32}, 
65.0, {'J01': -235.39999999999998, 'top_mgr': 1}, {'J01': 8}, {'J01': 32}, 
70.0, {'J01': -267.40000000000003, 'top_mgr': 3}, {'J01': 8}, {'J01': 32}, 
75.0, {'J01': -224.60000000000002, 'top_mgr': 9}, {'J01': 7}, {'J01': 27}, 
80.0, {'J01': -248.0, 'top_mgr': 4}, {'J01': 7}, {'J01': 30}, 
85.0, {'J01': -300.0, 'top_mgr': 0}, {'J01': 7}, {'J01': 34}, 
90.0, {'J01': -332.99999999999994, 'top_mgr': 2}, {'J01': 8}, {'J01': 35}, 
95.0, {'J01': -258.6, 'top_mgr': 8}, {'J01': 8}, {'J01': 33}, 
100.0, {'J01': -276.0, 'top_mgr': 2}, {'J01': 8}, {'J01': 34}, 
105.0, {'J01': -272.2, 'top_mgr': 2}, {'J01': 8}, {'J01': 34}, 
110.0, {'J01': -318.19999999999993, 'top_mgr': 0}, {'J01': 8}, {'J01': 40}, 
115.0, {'J01': -268.20000000000005, 'top_mgr': 14}, {'J01': 6}, {'J01': 27}, 
120.0, {'J01': -198.4, 'top_mgr': 13}, {'J01': 4}, {'J01': 19}, 
125.0, {'J01': -224.0, 'top_mgr': 5}, {'J01': 3}, {'J01': 18}, 
130.0, {'J01': -238.0, 'top_mgr': 3}, {'J01': 4}, {'J01': 23}, 
135.0, {'J01': -280.8, 'top_mgr': 1}, {'J01': 7}, {'J01': 31}, 
140.0, {'J01': -282.0, 'top_mgr': 2}, {'J01': 8}, {'J01': 35}, 
145.0, {'J01': -326.0, 'top_mgr': 1}, {'J01': 8}, {'J01': 36}, 
150.0, {'J01': -348.0, 'top_mgr': 1}, {'J01': 8}, {'J01': 38}, 
155.0, {'J01': -394.0, 'top_mgr': 0}, {'J01': 8}, {'J01': 40}, 
160.0, {'J01': -439.00000000000006, 'top_mgr': 1}, {'J01': 8}, {'J01': 41}, 
165.0, {'J01': -443.80000000000007, 'top_mgr': 7}, {'J01': 7}, {'J01': 37}, 
170.0, {'J01': -491.80000000000007, 'top_mgr': 1}, {'J01': 7}, {'J01': 37}, 
175.0, {'J01': -537.0, 'top_mgr': 4}, {'J01': 7}, {'J01': 38}, 
180.0, {'J01': -473.6000000000001, 'top_mgr': 6}, {'J01': 8}, {'J01': 34}, 
185.0, {'J01': -523.6000000000001, 'top_mgr': 1}, {'J01': 8}, {'J01': 36}, 
190.0, {'J01': -452.0, 'top_mgr': 4}, {'J01': 8}, {'J01': 34}, 
195.0, {'J01': -402.20000000000005, 'top_mgr': 9}, {'J01': 7}, {'J01': 29}, 
200.0, {'J01': -382.4000000000001, 'top_mgr': 14}, {'J01': 5}, {'J01': 20}, 
205.0, {'J01': -332.0, 'top_mgr': 10}, {'J01': 5}, {'J01': 14}, 
210.0, {'J01': -358.8, 'top_mgr': 5}, {'J01': 4}, {'J01': 16}, 
215.0, {'J01': -309.4, 'top_mgr': 3}, {'J01': 4}, {'J01': 24}, 
