episode,agent,decision,signal_id,reward
1,STOCHASTIC,50,J01,-1591.0
1,STOCHASTIC,100,J01,-1471.5
1,STOCHASTIC,150,J01,-2592.5
1,STOCHASTIC,200,J01,-1947.0
1,STOCHASTIC,250,J01,-2680.5
1,STOCHASTIC,300,J01,-2194.0
1,STOCHASTIC,350,J01,-4443.0
1,STOCHASTIC,400,J01,-2322.5
1,STOCHASTIC,450,J01,-1522.0
1,STOCHASTIC,500,J01,-14006.0
1,STOCHASTIC,550,J01,-5958.0
1,STOCHASTIC,600,J01,-3020.0
1,STOCHASTIC,650,J01,-6138.0
1,STOCHASTIC,700,J01,-4748.5
1,STOCHASTIC,750,J01,-2738.0
1,STOCHASTIC,800,J01,-1600.5
1,STOCHASTIC,850,J01,-400.0
1,STOCHASTIC,900,J01,-651.5
1,STOCHASTIC,950,J01,-3291.5
1,STOCHASTIC,1000,J01,-1776.5
1,STOCHASTIC,1050,J01,-677.0
2,STOCHASTIC,50,J01,-4666.0
2,STOCHASTIC,100,J01,-12696.5
2,STOCHASTIC,150,J01,-12400.5
2,STOCHASTIC,200,J01,-13533.0
2,STOCHASTIC,250,J01,-7965.5
2,STOCHASTIC,300,J01,-3956.5
2,STOCHASTIC,350,J01,-7086.5
2,STOCHASTIC,400,J01,-7020.0
2,STOCHASTIC,450,J01,-7725.5
2,STOCHASTIC,500,J01,-11697.5
2,STOCHASTIC,550,J01,-19742.5
2,STOCHASTIC,600,J01,-13409.5
2,STOCHASTIC,650,J01,-13181.0
2,STOCHASTIC,700,J01,-17911.5
2,STOCHASTIC,750,J01,-30897.5
2,STOCHASTIC,800,J01,-787.5
2,STOCHASTIC,850,J01,-1706.5
2,STOCHASTIC,900,J01,-1307.0
2,STOCHASTIC,950,J01,-1034.0
2,STOCHASTIC,1000,J01,-2114.0
2,STOCHASTIC,1050,J01,-1002.0
3,STOCHASTIC,50,J01,-4450.0
3,STOCHASTIC,100,J01,-3471.0
3,STOCHASTIC,150,J01,-8956.0
3,STOCHASTIC,200,J01,-11884.0
3,STOCHASTIC,250,J01,-13891.0
3,STOCHASTIC,300,J01,-9610.5
3,STOCHASTIC,350,J01,-6610.5
3,STOCHASTIC,400,J01,-6035.0
3,STOCHASTIC,450,J01,-1753.5
3,STOCHASTIC,500,J01,-4258.5
3,STOCHASTIC,550,J01,-3111.5
3,STOCHASTIC,600,J01,-2452.0
3,STOCHASTIC,650,J01,-2719.5
3,STOCHASTIC,700,J01,-7851.5
3,STOCHASTIC,750,J01,-1987.5
3,STOCHASTIC,800,J01,-1331.5
3,STOCHASTIC,850,J01,-1709.5
3,STOCHASTIC,900,J01,-2760.0
3,STOCHASTIC,950,J01,-1035.5
3,STOCHASTIC,1000,J01,-510.5
3,STOCHASTIC,1050,J01,-708.0
4,STOCHASTIC,50,J01,-5956.5
4,STOCHASTIC,100,J01,-8316.0
4,STOCHASTIC,150,J01,-12038.5
4,STOCHASTIC,200,J01,-6266.0
4,STOCHASTIC,250,J01,-18268.5
4,STOCHASTIC,300,J01,-28040.0
4,STOCHASTIC,350,J01,-42920.0
4,STOCHASTIC,400,J01,-28686.5
4,STOCHASTIC,450,J01,-14794.0
4,STOCHASTIC,500,J01,-19605.0
4,STOCHASTIC,550,J01,-18923.5
4,STOCHASTIC,600,J01,-15950.0
4,STOCHASTIC,650,J01,-35499.0
4,STOCHASTIC,700,J01,-55238.0
4,STOCHASTIC,750,J01,-30277.0
4,STOCHASTIC,800,J01,-15471.0
4,STOCHASTIC,850,J01,-17978.5
4,STOCHASTIC,900,J01,-596.5
4,STOCHASTIC,950,J01,-3892.5
4,STOCHASTIC,1000,J01,-3767.0
4,STOCHASTIC,1050,J01,-1506.0
5,STOCHASTIC,50,J01,-3441.0
5,STOCHASTIC,100,J01,-8574.0
5,STOCHASTIC,150,J01,-5273.0
5,STOCHASTIC,200,J01,-3059.0
5,STOCHASTIC,250,J01,-3582.5
5,STOCHASTIC,300,J01,-4437.5
5,STOCHASTIC,350,J01,-1665.0
5,STOCHASTIC,400,J01,-2752.0
5,STOCHASTIC,450,J01,-1114.0
5,STOCHASTIC,500,J01,-725.5
5,STOCHASTIC,550,J01,-4803.5
5,STOCHASTIC,600,J01,-6132.0
5,STOCHASTIC,650,J01,-3955.5
5,STOCHASTIC,700,J01,-11698.0
5,STOCHASTIC,750,J01,-9731.5
5,STOCHASTIC,800,J01,-2075.0
5,STOCHASTIC,850,J01,-1030.0
5,STOCHASTIC,900,J01,-2234.5
5,STOCHASTIC,950,J01,-1703.0
5,STOCHASTIC,1000,J01,-548.0
5,STOCHASTIC,1050,J01,-2109.5
6,STOCHASTIC,50,J01,-1539.0
6,STOCHASTIC,100,J01,-3601.0
6,STOCHASTIC,150,J01,-1784.0
6,STOCHASTIC,200,J01,-5696.5
6,STOCHASTIC,250,J01,-8953.5
6,STOCHASTIC,300,J01,-15752.0
6,STOCHASTIC,350,J01,-11624.5
6,STOCHASTIC,400,J01,-19532.0
6,STOCHASTIC,450,J01,-17629.5
6,STOCHASTIC,500,J01,-13532.0
6,STOCHASTIC,550,J01,-9171.5
6,STOCHASTIC,600,J01,-17343.5
6,STOCHASTIC,650,J01,-32061.5
6,STOCHASTIC,700,J01,-38225.5
6,STOCHASTIC,750,J01,-15783.0
6,STOCHASTIC,800,J01,-6624.5
6,STOCHASTIC,850,J01,-1473.5
6,STOCHASTIC,900,J01,-1608.0
6,STOCHASTIC,950,J01,-819.0
6,STOCHASTIC,1000,J01,-2020.5
6,STOCHASTIC,1050,J01,-1684.5
7,STOCHASTIC,50,J01,-5761.5
7,STOCHASTIC,100,J01,-5642.5
7,STOCHASTIC,150,J01,-16634.0
7,STOCHASTIC,200,J01,-15300.0
7,STOCHASTIC,250,J01,-14553.5
7,STOCHASTIC,300,J01,-12679.5
7,STOCHASTIC,350,J01,-20623.5
7,STOCHASTIC,400,J01,-27024.0
7,STOCHASTIC,450,J01,-16191.5
7,STOCHASTIC,500,J01,-20476.0
7,STOCHASTIC,550,J01,-16588.0
7,STOCHASTIC,600,J01,-8307.0
7,STOCHASTIC,650,J01,-16928.0
7,STOCHASTIC,700,J01,-18699.5
7,STOCHASTIC,750,J01,-25601.0
7,STOCHASTIC,800,J01,-1355.0
7,STOCHASTIC,850,J01,-2201.0
7,STOCHASTIC,900,J01,-1707.5
7,STOCHASTIC,950,J01,-1559.5
7,STOCHASTIC,1000,J01,-1026.0
7,STOCHASTIC,1050,J01,-692.5
8,STOCHASTIC,50,J01,-4649.0
8,STOCHASTIC,100,J01,-7725.5
8,STOCHASTIC,150,J01,-3304.5
8,STOCHASTIC,200,J01,-4944.5
8,STOCHASTIC,250,J01,-5091.5
8,STOCHASTIC,300,J01,-10451.0
8,STOCHASTIC,350,J01,-4133.5
8,STOCHASTIC,400,J01,-5193.5
8,STOCHASTIC,450,J01,-1256.5
8,STOCHASTIC,500,J01,-1720.5
8,STOCHASTIC,550,J01,-6303.0
8,STOCHASTIC,600,J01,-8926.0
8,STOCHASTIC,650,J01,-6720.0
8,STOCHASTIC,700,J01,-10030.5
8,STOCHASTIC,750,J01,-1165.5
8,STOCHASTIC,800,J01,-2487.0
8,STOCHASTIC,850,J01,-710.5
8,STOCHASTIC,900,J01,-1080.0
8,STOCHASTIC,950,J01,-433.0
8,STOCHASTIC,1000,J01,-3595.0
8,STOCHASTIC,1050,J01,-2477.5
9,STOCHASTIC,50,J01,-5777.0
9,STOCHASTIC,100,J01,-8896.0
9,STOCHASTIC,150,J01,-14792.5
9,STOCHASTIC,200,J01,-19535.0
9,STOCHASTIC,250,J01,-28691.5
9,STOCHASTIC,300,J01,-23230.0
9,STOCHASTIC,350,J01,-43094.5
9,STOCHASTIC,400,J01,-29247.0
9,STOCHASTIC,450,J01,-19087.0
9,STOCHASTIC,500,J01,-25887.0
9,STOCHASTIC,550,J01,-14229.0
9,STOCHASTIC,600,J01,-13639.5
9,STOCHASTIC,650,J01,-18810.0
9,STOCHASTIC,700,J01,-17240.0
9,STOCHASTIC,750,J01,-24617.0
9,STOCHASTIC,800,J01,-9327.5
9,STOCHASTIC,850,J01,-1076.5
9,STOCHASTIC,900,J01,-1095.5
9,STOCHASTIC,950,J01,-2276.0
9,STOCHASTIC,1000,J01,-2350.5
9,STOCHASTIC,1050,J01,-418.5
10,STOCHASTIC,50,J01,-2337.0
10,STOCHASTIC,100,J01,-2713.0
10,STOCHASTIC,150,J01,-13626.5
10,STOCHASTIC,200,J01,-12917.5
10,STOCHASTIC,250,J01,-34310.0
10,STOCHASTIC,300,J01,-19131.5
10,STOCHASTIC,350,J01,-18513.0
10,STOCHASTIC,400,J01,-6632.0
10,STOCHASTIC,450,J01,-6115.5
10,STOCHASTIC,500,J01,-7101.5
10,STOCHASTIC,550,J01,-5501.5
10,STOCHASTIC,600,J01,-5326.0
10,STOCHASTIC,650,J01,-4609.0
10,STOCHASTIC,700,J01,-20606.0
10,STOCHASTIC,750,J01,-22966.5
10,STOCHASTIC,800,J01,-1056.0
10,STOCHASTIC,850,J01,-2086.0
10,STOCHASTIC,900,J01,-455.0
10,STOCHASTIC,950,J01,-227.0
10,STOCHASTIC,1000,J01,-5992.0
10,STOCHASTIC,1050,J01,-2456.5
11,STOCHASTIC,50,J01,-5144.0
11,STOCHASTIC,100,J01,-3396.0
11,STOCHASTIC,150,J01,-1092.0
11,STOCHASTIC,200,J01,-4508.5
11,STOCHASTIC,250,J01,-4877.0
11,STOCHASTIC,300,J01,-2078.0
11,STOCHASTIC,350,J01,-3800.5
11,STOCHASTIC,400,J01,-7866.0
11,STOCHASTIC,450,J01,-6528.5
11,STOCHASTIC,500,J01,-2987.0
11,STOCHASTIC,550,J01,-9746.0
11,STOCHASTIC,600,J01,-9041.5
11,STOCHASTIC,650,J01,-5480.0
11,STOCHASTIC,700,J01,-8454.5
11,STOCHASTIC,750,J01,-14547.5
11,STOCHASTIC,800,J01,-2112.5
11,STOCHASTIC,850,J01,-993.5
11,STOCHASTIC,900,J01,-454.0
11,STOCHASTIC,950,J01,-1662.0
11,STOCHASTIC,1000,J01,-539.0
11,STOCHASTIC,1050,J01,-708.0
12,STOCHASTIC,50,J01,-8074.0
12,STOCHASTIC,100,J01,-6131.0
12,STOCHASTIC,150,J01,-4908.5
12,STOCHASTIC,200,J01,-16727.5
12,STOCHASTIC,250,J01,-10903.5
12,STOCHASTIC,300,J01,-5251.0
12,STOCHASTIC,350,J01,-13526.5
12,STOCHASTIC,400,J01,-10612.5
12,STOCHASTIC,450,J01,-6711.0
12,STOCHASTIC,500,J01,-10722.5
12,STOCHASTIC,550,J01,-26239.0
12,STOCHASTIC,600,J01,-18940.5
12,STOCHASTIC,650,J01,-20173.5
12,STOCHASTIC,700,J01,-14279.5
12,STOCHASTIC,750,J01,-21229.0
12,STOCHASTIC,800,J01,-16865.0
12,STOCHASTIC,850,J01,-6101.5
12,STOCHASTIC,900,J01,-1907.5
12,STOCHASTIC,950,J01,-1186.5
12,STOCHASTIC,1000,J01,-2634.0
12,STOCHASTIC,1050,J01,-524.5
13,STOCHASTIC,50,J01,-4897.5
13,STOCHASTIC,100,J01,-922.5
13,STOCHASTIC,150,J01,-2372.5
13,STOCHASTIC,200,J01,-954.5
13,STOCHASTIC,250,J01,-3311.0
13,STOCHASTIC,300,J01,-3372.0
13,STOCHASTIC,350,J01,-4380.0
13,STOCHASTIC,400,J01,-5445.5
13,STOCHASTIC,450,J01,-8314.0
13,STOCHASTIC,500,J01,-7269.5
13,STOCHASTIC,550,J01,-8011.5
13,STOCHASTIC,600,J01,-3285.5
13,STOCHASTIC,650,J01,-19710.5
13,STOCHASTIC,700,J01,-23214.5
13,STOCHASTIC,750,J01,-9923.0
13,STOCHASTIC,800,J01,-1225.5
13,STOCHASTIC,850,J01,-699.0
13,STOCHASTIC,900,J01,-2641.0
13,STOCHASTIC,950,J01,-2894.0
13,STOCHASTIC,1000,J01,-733.5
13,STOCHASTIC,1050,J01,-1052.0
14,STOCHASTIC,50,J01,-10458.5
14,STOCHASTIC,100,J01,-9721.5
14,STOCHASTIC,150,J01,-16716.5
14,STOCHASTIC,200,J01,-22946.0
14,STOCHASTIC,250,J01,-39393.5
14,STOCHASTIC,300,J01,-26964.5
14,STOCHASTIC,350,J01,-20830.0
14,STOCHASTIC,400,J01,-14205.5
14,STOCHASTIC,450,J01,-17625.5
14,STOCHASTIC,500,J01,-9940.0
14,STOCHASTIC,550,J01,-31757.5
14,STOCHASTIC,600,J01,-17688.5
14,STOCHASTIC,650,J01,-20798.0
14,STOCHASTIC,700,J01,-25102.5
14,STOCHASTIC,750,J01,-21965.5
14,STOCHASTIC,800,J01,-8533.0
14,STOCHASTIC,850,J01,-2795.0
14,STOCHASTIC,900,J01,-1520.0
14,STOCHASTIC,950,J01,-546.0
14,STOCHASTIC,1000,J01,-1587.0
14,STOCHASTIC,1050,J01,-1184.5
15,STOCHASTIC,50,J01,-1847.5
15,STOCHASTIC,100,J01,-8549.0
15,STOCHASTIC,150,J01,-12939.0
15,STOCHASTIC,200,J01,-11998.5
15,STOCHASTIC,250,J01,-28286.0
15,STOCHASTIC,300,J01,-13008.0
15,STOCHASTIC,350,J01,-13530.5
15,STOCHASTIC,400,J01,-14785.0
15,STOCHASTIC,450,J01,-10200.0
15,STOCHASTIC,500,J01,-9593.0
15,STOCHASTIC,550,J01,-16630.5
15,STOCHASTIC,600,J01,-7445.0
15,STOCHASTIC,650,J01,-27615.0
15,STOCHASTIC,700,J01,-15259.0
15,STOCHASTIC,750,J01,-19188.5
15,STOCHASTIC,800,J01,-4847.0
15,STOCHASTIC,850,J01,-260.0
15,STOCHASTIC,900,J01,-1328.0
15,STOCHASTIC,950,J01,-1084.0
15,STOCHASTIC,1000,J01,-494.0
15,STOCHASTIC,1050,J01,-906.5
16,STOCHASTIC,50,J01,-7393.0
16,STOCHASTIC,100,J01,-5105.5
16,STOCHASTIC,150,J01,-5048.0
16,STOCHASTIC,200,J01,-9360.5
16,STOCHASTIC,250,J01,-8545.5
16,STOCHASTIC,300,J01,-4738.5
16,STOCHASTIC,350,J01,-6166.5
16,STOCHASTIC,400,J01,-10088.0
16,STOCHASTIC,450,J01,-13130.0
16,STOCHASTIC,500,J01,-7314.5
16,STOCHASTIC,550,J01,-15865.5
16,STOCHASTIC,600,J01,-18965.5
16,STOCHASTIC,650,J01,-25597.5
16,STOCHASTIC,700,J01,-16005.0
16,STOCHASTIC,750,J01,-36269.5
16,STOCHASTIC,800,J01,-8150.5
16,STOCHASTIC,850,J01,-2162.0
16,STOCHASTIC,900,J01,-1549.5
16,STOCHASTIC,950,J01,-971.5
16,STOCHASTIC,1000,J01,-1032.0
16,STOCHASTIC,1050,J01,-1066.0
17,STOCHASTIC,50,J01,-8960.0
17,STOCHASTIC,100,J01,-15637.5
17,STOCHASTIC,150,J01,-22779.5
17,STOCHASTIC,200,J01,-20289.0
17,STOCHASTIC,250,J01,-18579.5
17,STOCHASTIC,300,J01,-23724.0
17,STOCHASTIC,350,J01,-27346.0
17,STOCHASTIC,400,J01,-12873.5
17,STOCHASTIC,450,J01,-17544.0
17,STOCHASTIC,500,J01,-16334.5
17,STOCHASTIC,550,J01,-39462.0
17,STOCHASTIC,600,J01,-17698.5
17,STOCHASTIC,650,J01,-12583.5
17,STOCHASTIC,700,J01,-21632.5
17,STOCHASTIC,750,J01,-13684.5
17,STOCHASTIC,800,J01,-683.0
17,STOCHASTIC,850,J01,-1788.0
17,STOCHASTIC,900,J01,-988.0
17,STOCHASTIC,950,J01,-1102.0
17,STOCHASTIC,1000,J01,-2176.0
17,STOCHASTIC,1050,J01,-2314.5
18,STOCHASTIC,50,J01,-3375.5
18,STOCHASTIC,100,J01,-7669.0
18,STOCHASTIC,150,J01,-12876.5
18,STOCHASTIC,200,J01,-7286.5
18,STOCHASTIC,250,J01,-6295.0
18,STOCHASTIC,300,J01,-3791.5
18,STOCHASTIC,350,J01,-3196.5
18,STOCHASTIC,400,J01,-1865.0
18,STOCHASTIC,450,J01,-1825.5
18,STOCHASTIC,500,J01,-12627.0
18,STOCHASTIC,550,J01,-17335.0
18,STOCHASTIC,600,J01,-7695.0
18,STOCHASTIC,650,J01,-9829.0
18,STOCHASTIC,700,J01,-27638.5
18,STOCHASTIC,750,J01,-24544.5
18,STOCHASTIC,800,J01,-5338.5
18,STOCHASTIC,850,J01,-3515.0
18,STOCHASTIC,900,J01,-1177.0
18,STOCHASTIC,950,J01,-953.5
18,STOCHASTIC,1000,J01,-1332.0
18,STOCHASTIC,1050,J01,-1522.0
19,STOCHASTIC,50,J01,-8321.0
19,STOCHASTIC,100,J01,-7954.0
19,STOCHASTIC,150,J01,-9841.5
19,STOCHASTIC,200,J01,-2596.5
19,STOCHASTIC,250,J01,-9185.5
19,STOCHASTIC,300,J01,-5411.5
19,STOCHASTIC,350,J01,-18038.0
19,STOCHASTIC,400,J01,-5416.5
19,STOCHASTIC,450,J01,-2789.5
19,STOCHASTIC,500,J01,-2874.0
19,STOCHASTIC,550,J01,-4713.5
19,STOCHASTIC,600,J01,-3386.5
19,STOCHASTIC,650,J01,-15529.0
19,STOCHASTIC,700,J01,-10194.0
19,STOCHASTIC,750,J01,-11785.0
19,STOCHASTIC,800,J01,-2565.5
19,STOCHASTIC,850,J01,-199.0
19,STOCHASTIC,900,J01,-317.0
19,STOCHASTIC,950,J01,-358.5
19,STOCHASTIC,1000,J01,-2729.0
19,STOCHASTIC,1050,J01,-4011.0
20,STOCHASTIC,50,J01,-1306.5
20,STOCHASTIC,100,J01,-14467.0
20,STOCHASTIC,150,J01,-10079.5
20,STOCHASTIC,200,J01,-3970.0
20,STOCHASTIC,250,J01,-1589.5
20,STOCHASTIC,300,J01,-599.5
20,STOCHASTIC,350,J01,-3924.5
20,STOCHASTIC,400,J01,-10125.0
20,STOCHASTIC,450,J01,-5266.0
20,STOCHASTIC,500,J01,-12356.0
20,STOCHASTIC,550,J01,-9469.0
20,STOCHASTIC,600,J01,-20102.0
20,STOCHASTIC,650,J01,-8650.0
20,STOCHASTIC,700,J01,-7525.0
20,STOCHASTIC,750,J01,-4723.0
20,STOCHASTIC,800,J01,-1148.5
20,STOCHASTIC,850,J01,-1473.0
20,STOCHASTIC,900,J01,-4510.0
20,STOCHASTIC,950,J01,-6638.5
20,STOCHASTIC,1000,J01,-1353.5
20,STOCHASTIC,1050,J01,-1456.5
21,STOCHASTIC,50,J01,-7610.5
21,STOCHASTIC,100,J01,-5056.5
21,STOCHASTIC,150,J01,-14383.5
21,STOCHASTIC,200,J01,-25083.0
21,STOCHASTIC,250,J01,-32524.5
21,STOCHASTIC,300,J01,-25100.5
21,STOCHASTIC,350,J01,-60189.0
21,STOCHASTIC,400,J01,-22515.0
21,STOCHASTIC,450,J01,-15429.0
21,STOCHASTIC,500,J01,-24575.0
21,STOCHASTIC,550,J01,-21479.5
21,STOCHASTIC,600,J01,-9540.0
21,STOCHASTIC,650,J01,-17091.0
21,STOCHASTIC,700,J01,-21895.0
21,STOCHASTIC,750,J01,-24274.0
21,STOCHASTIC,800,J01,-8470.5
21,STOCHASTIC,850,J01,-1254.0
21,STOCHASTIC,900,J01,-3682.5
21,STOCHASTIC,950,J01,-801.0
21,STOCHASTIC,1000,J01,-1610.5
21,STOCHASTIC,1050,J01,-2272.0
22,STOCHASTIC,50,J01,-1479.0
22,STOCHASTIC,100,J01,-4689.5
22,STOCHASTIC,150,J01,-7612.5
22,STOCHASTIC,200,J01,-29204.5
22,STOCHASTIC,250,J01,-22355.5
22,STOCHASTIC,300,J01,-12924.0
22,STOCHASTIC,350,J01,-16401.5
22,STOCHASTIC,400,J01,-17824.5
22,STOCHASTIC,450,J01,-18685.5
22,STOCHASTIC,500,J01,-11667.5
22,STOCHASTIC,550,J01,-7008.0
22,STOCHASTIC,600,J01,-2453.5
22,STOCHASTIC,650,J01,-9801.0
22,STOCHASTIC,700,J01,-14196.0
22,STOCHASTIC,750,J01,-8239.5
22,STOCHASTIC,800,J01,-4633.0
22,STOCHASTIC,850,J01,-1555.5
22,STOCHASTIC,900,J01,-912.5
22,STOCHASTIC,950,J01,-737.5
22,STOCHASTIC,1000,J01,-2041.0
22,STOCHASTIC,1050,J01,-640.0
23,STOCHASTIC,50,J01,-3446.0
23,STOCHASTIC,100,J01,-4764.0
23,STOCHASTIC,150,J01,-2787.5
23,STOCHASTIC,200,J01,-12329.0
23,STOCHASTIC,250,J01,-9750.0
23,STOCHASTIC,300,J01,-9977.0
23,STOCHASTIC,350,J01,-8007.0
23,STOCHASTIC,400,J01,-15270.5
23,STOCHASTIC,450,J01,-4783.0
23,STOCHASTIC,500,J01,-2163.5
23,STOCHASTIC,550,J01,-3319.5
23,STOCHASTIC,600,J01,-7825.0
23,STOCHASTIC,650,J01,-18558.0
23,STOCHASTIC,700,J01,-21903.5
23,STOCHASTIC,750,J01,-18244.5
23,STOCHASTIC,800,J01,-1589.0
23,STOCHASTIC,850,J01,-1946.5
23,STOCHASTIC,900,J01,-2826.5
23,STOCHASTIC,950,J01,-510.0
23,STOCHASTIC,1000,J01,-653.0
23,STOCHASTIC,1050,J01,-3325.0
24,STOCHASTIC,50,J01,-4374.0
24,STOCHASTIC,100,J01,-710.5
24,STOCHASTIC,150,J01,-2415.0
24,STOCHASTIC,200,J01,-14135.5
24,STOCHASTIC,250,J01,-5814.5
24,STOCHASTIC,300,J01,-4306.0
24,STOCHASTIC,350,J01,-9681.0
24,STOCHASTIC,400,J01,-3810.5
24,STOCHASTIC,450,J01,-1372.5
24,STOCHASTIC,500,J01,-3985.5
24,STOCHASTIC,550,J01,-24181.0
24,STOCHASTIC,600,J01,-4915.5
24,STOCHASTIC,650,J01,-6450.0
24,STOCHASTIC,700,J01,-8796.5
24,STOCHASTIC,750,J01,-16216.5
24,STOCHASTIC,800,J01,-559.0
24,STOCHASTIC,850,J01,-3585.0
24,STOCHASTIC,900,J01,-963.5
24,STOCHASTIC,950,J01,-1423.5
24,STOCHASTIC,1000,J01,-761.0
24,STOCHASTIC,1050,J01,-741.5
25,STOCHASTIC,50,J01,-7074.0
25,STOCHASTIC,100,J01,-11894.5
25,STOCHASTIC,150,J01,-13815.5
25,STOCHASTIC,200,J01,-13785.5
25,STOCHASTIC,250,J01,-8356.5
25,STOCHASTIC,300,J01,-11040.5
25,STOCHASTIC,350,J01,-978.5
25,STOCHASTIC,400,J01,-6805.0
25,STOCHASTIC,450,J01,-1951.0
25,STOCHASTIC,500,J01,-838.0
25,STOCHASTIC,550,J01,-8249.0
25,STOCHASTIC,600,J01,-3944.0
25,STOCHASTIC,650,J01,-5193.5
25,STOCHASTIC,700,J01,-5181.5
25,STOCHASTIC,750,J01,-4442.5
25,STOCHASTIC,800,J01,-639.0
25,STOCHASTIC,850,J01,-414.0
25,STOCHASTIC,900,J01,-1125.5
25,STOCHASTIC,950,J01,-734.0
25,STOCHASTIC,1000,J01,-280.5
25,STOCHASTIC,1050,J01,-882.5
26,STOCHASTIC,50,J01,-5890.5
26,STOCHASTIC,100,J01,-1229.5
26,STOCHASTIC,150,J01,-9011.5
26,STOCHASTIC,200,J01,-10926.5
26,STOCHASTIC,250,J01,-14673.5
26,STOCHASTIC,300,J01,-5136.5
26,STOCHASTIC,350,J01,-8166.0
26,STOCHASTIC,400,J01,-10827.0
26,STOCHASTIC,450,J01,-7574.0
26,STOCHASTIC,500,J01,-16495.0
26,STOCHASTIC,550,J01,-7818.0
26,STOCHASTIC,600,J01,-13902.5
26,STOCHASTIC,650,J01,-12674.0
26,STOCHASTIC,700,J01,-7461.5
26,STOCHASTIC,750,J01,-12688.0
26,STOCHASTIC,800,J01,-1357.0
26,STOCHASTIC,850,J01,-1260.0
26,STOCHASTIC,900,J01,-1046.5
26,STOCHASTIC,950,J01,-2803.5
26,STOCHASTIC,1000,J01,-495.5
26,STOCHASTIC,1050,J01,-1264.5
27,STOCHASTIC,50,J01,-4801.5
27,STOCHASTIC,100,J01,-7508.0
27,STOCHASTIC,150,J01,-8916.5
27,STOCHASTIC,200,J01,-18917.5
27,STOCHASTIC,250,J01,-35422.5
27,STOCHASTIC,300,J01,-32487.0
27,STOCHASTIC,350,J01,-28133.0
27,STOCHASTIC,400,J01,-9406.5
27,STOCHASTIC,450,J01,-14224.5
27,STOCHASTIC,500,J01,-5162.0
27,STOCHASTIC,550,J01,-4463.0
27,STOCHASTIC,600,J01,-2852.0
27,STOCHASTIC,650,J01,-3897.0
27,STOCHASTIC,700,J01,-5594.0
27,STOCHASTIC,750,J01,-5372.0
27,STOCHASTIC,800,J01,-1048.0
27,STOCHASTIC,850,J01,-1411.0
27,STOCHASTIC,900,J01,-1500.0
27,STOCHASTIC,950,J01,-2136.5
