episode,agent,car_wait_total,bike_wait_total,ped_wait_total,car_queue_total,bike_queue_total,ped_queue_total,reward_mean,reward_std,reward_min,reward_max,bike_wait_frac,ped_wait_frac,bike_queue_frac,ped_queue_frac,epsilon,mean_q,mean_loss,decisions,wall_seconds
1,FMA2CVAL,2608100.5,4396053.0,46422.0,43116.0,19020.0,4676.0,-256.25352,156.75718,-1675.6,19.0,0.6235,0.0066,0.2847,0.07,0.0,0.0,0.0,1080,53.4
2,FMA2CVAL,2729770.5,1967948.5,49217.5,37645.0,13099.0,4832.0,-236.5062,135.46219,-1439.8,15.0,0.4146,0.0104,0.2357,0.0869,0.0,0.0,0.0,1080,37.7
3,FMA2CVAL,2109143.5,1985498.5,60074.0,34101.0,10323.0,5165.0,-312.36083,183.6891,-1713.2,20.0,0.4779,0.0145,0.2082,0.1042,0.0,0.0,0.0,1080,37.3
4,FMA2CVAL,2538854.5,2888434.5,51635.5,38116.0,13822.0,5047.0,-231.87676,138.06468,-1483.6,19.0,0.5272,0.0094,0.2426,0.0886,0.0,0.0,0.0,1080,37.6
5,FMA2CVAL,2371334.0,1811434.5,48483.5,36465.0,12470.0,4703.0,-212.95935,112.62908,-1166.4,17.0,0.4281,0.0115,0.2325,0.0877,0.0,0.0,0.0,1080,36.3
6,FMA2CVAL,2280465.5,986447.0,50414.0,33724.0,9496.0,4878.0,-194.12648,98.30037,-981.8,20.0,0.2974,0.0152,0.1974,0.1014,0.0,0.0,0.0,1080,36.6
7,FMA2CVAL,2476690.0,4298177.5,56762.0,43400.0,19250.0,4925.0,-254.88176,137.40364,-1234.6,18.0,0.6292,0.0083,0.2849,0.0729,0.0,0.0,0.0,1080,38.6
8,FMA2CVAL,2512719.5,2499170.5,49971.0,37605.0,13431.0,4967.0,-224.2975,106.04976,-1060.2,20.0,0.4937,0.0099,0.2398,0.0887,0.0,0.0,0.0,1080,37.2
9,FMA2CVAL,2482305.5,1133806.5,45123.5,34379.0,9611.0,4728.0,-204.5775,94.27701,-1035.2,21.0,0.3097,0.0123,0.1973,0.097,0.0,0.0,0.0,1080,36.8
10,FMA2CVAL,2366839.0,3045538.0,77745.0,40297.0,15941.0,5439.0,-243.73185,126.00264,-1415.4,18.0,0.5547,0.0142,0.2585,0.0882,0.0,0.0,0.0,1080,38.3
11,FMA2CVAL,2881204.5,2452744.0,44365.5,36868.0,12438.0,4592.0,-236.76944,195.58305,-2441.4,19.0,0.456,0.0082,0.2308,0.0852,0.0,0.0,0.0,1080,37.2
12,FMA2CVAL,2480922.5,2625655.5,50438.0,36849.0,12772.0,4799.0,-225.22861,145.17034,-1663.2,18.0,0.5091,0.0098,0.2347,0.0882,0.0,0.0,0.0,1080,36.9
13,FMA2CVAL,2570695.5,2555390.0,65812.0,38068.0,14144.0,5072.0,-230.78139,137.47292,-1438.6,19.0,0.4922,0.0127,0.2469,0.0885,0.0,0.0,0.0,1080,37.0
14,FMA2CVAL,2649474.0,4641957.0,72342.5,43299.0,19277.0,5270.0,-260.92296,136.64243,-1422.6,17.0,0.6304,0.0098,0.2841,0.0777,0.0,0.0,0.0,1080,38.1
15,FMA2CVAL,2948389.5,4070994.5,54083.0,42853.0,18137.0,5009.0,-281.31509,169.38686,-1983.4,16.0,0.5755,0.0076,0.2748,0.0759,0.0,0.0,0.0,1080,38.5
16,FMA2CVAL,2180647.0,1103547.5,64968.5,34364.0,9938.0,4785.0,-196.67519,93.36819,-951.8,20.0,0.3295,0.0194,0.2025,0.0975,0.0,0.0,0.0,1080,36.3
17,FMA2CVAL,2424676.5,2491449.5,41004.0,38466.0,14147.0,4672.0,-232.77796,131.54761,-1249.0,18.0,0.5026,0.0083,0.247,0.0816,0.0,0.0,0.0,1080,37.3
18,FMA2CVAL,2394318.5,2804057.5,31249.0,38868.0,14679.0,4369.0,-224.41898,133.50242,-1493.2,17.0,0.5362,0.006,0.2535,0.0754,0.0,0.0,0.0,1080,37.0
19,FMA2CVAL,2258150.0,1133914.0,88641.0,33838.0,9627.0,5659.0,-199.42704,99.40523,-1058.6,16.0,0.3258,0.0255,0.196,0.1152,0.0,0.0,0.0,1080,36.5
