5.0, {'J01': -0.0, 'top_mgr': 0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -2.0, 'top_mgr': 0}, {'J01': 1}, {'J01': 1}, 
15.0, {'J01': -14.399999999999999, 'top_mgr': 2}, {'J01': 3}, {'J01': 6}, 
20.0, {'J01': -32.6, 'top_mgr': 1}, {'J01': 4}, {'J01': 8}, 
25.0, {'J01': -36.400000000000006, 'top_mgr': 2}, {'J01': 4}, {'J01': 8}, 
30.0, {'J01': -58.800000000000004, 'top_mgr': 1}, {'J01': 4}, {'J01': 10}, 
35.0, {'J01': -55.6, 'top_mgr': 4}, {'J01': 4}, {'J01': 8}, 
40.0, {'J01': -83.19999999999999, 'top_mgr': 1}, {'J01': 4}, {'J01': 13}, 
45.0, {'J01': -87.80000000000001, 'top_mgr': 5}, {'J01': 4}, {'J01': 9}, 
50.0, {'J01': -98.60000000000001, 'top_mgr': 11}, {'J01': 4}, {'J01': 8}, 
55.0, {'J01': -81.80000000000001, 'top_mgr': 8}, {'J01': 3}, {'J01': 12}, 
60.0, {'J01': -127.80000000000001, 'top_mgr': 0}, {'J01': 3}, {'J01': 18}, 
65.0, {'J01': -142.20000000000002, 'top_mgr': 2}, {'J01': 5}, {'J01': 24}, 
70.0, {'J01': -190.20000000000002, 'top_mgr': 0}, {'J01': 6}, {'J01': 30}, 
75.0, {'J01': -239.60000000000002, 'top_mgr': 0}, {'J01': 8}, {'J01': 34}, 
80.0, {'J01': -212.40000000000003, 'top_mgr': 8}, {'J01': 8}, {'J01': 29}, 
85.0, {'J01': -198.20000000000005, 'top_mgr': 3}, {'J01': 8}, {'J01': 27}, 
90.0, {'J01': -218.0, 'top_mgr': 3}, {'J01': 8}, {'J01': 29}, 
95.0, {'J01': -233.60000000000002, 'top_mgr': 4}, {'J01': 8}, {'J01': 31}, 
100.0, {'J01': -212.20000000000005, 'top_mgr': 4}, {'J01': 7}, {'J01': 31}, 
105.0, {'J01': -236.20000000000005, 'top_mgr': 2}, {'J01': 7}, {'J01': 32}, 
110.0, {'J01': -272.40000000000003, 'top_mgr': 2}, {'J01': 8}, {'J01': 34}, 
115.0, {'J01': -285.8, 'top_mgr': 5}, {'J01': 8}, {'J01': 32}, 
120.0, {'J01': -297.6, 'top_mgr': 2}, {'J01': 8}, {'J01': 31}, 
125.0, {'J01': -316.6000000000001, 'top_mgr': 1}, {'J01': 8}, {'J01': 36}, 
130.0, {'J01': -352.00000000000006, 'top_mgr': 0}, {'J01': 8}, {'J01': 38}, 
135.0, {'J01': -392.00000000000006, 'top_mgr': 0}, {'J01': 8}, {'J01': 40}, 
140.0, {'J01': -423.59999999999997, 'top_mgr': 1}, {'J01': 8}, {'J01': 41}, 
145.0, {'J01': -454.59999999999997, 'top_mgr': 3}, {'J01': 8}, {'J01': 40}, 
150.0, {'J01': -409.2, 'top_mgr': 7}, {'J01': 8}, {'J01': 34}, 
155.0, {'J01': -438.2, 'top_mgr': 2}, {'J01': 8}, {'J01': 38}, 
160.0, {'J01': -483.00000000000006, 'top_mgr': 0}, {'J01': 8}, {'J01': 46}, 
165.0, {'J01': -526.6000000000001, 'top_mgr': 1}, {'J01': 10}, {'J01': 49}, 
170.0, {'J01': -559.8, 'top_mgr': 3}, {'J01': 9}, {'J01': 49}, 
175.0, {'J01': -583.0, 'top_mgr': 2}, {'J01': 11}, {'J01': 51}, 
180.0, {'J01': -613.2, 'top_mgr': 2}, {'J01': 11}, {'J01': 51}, 
185.0, {'J01': -579.5999999999999, 'top_mgr': 12}, {'J01': 9}, {'J01': 40}, 
190.0, {'J01': -384.0, 'top_mgr': 15}, {'J01': 5}, {'J01': 26}, 
195.0, {'J01': -370.6, 'top_mgr': 6}, {'J01': 4}, {'J01': 24}, 
200.0, {'J01': -380.20000000000005, 'top_mgr': 3}, {'J01': 5}, {'J01': 25}, 
205.0, {'J01': -422.80000000000007, 'top_mgr': 0}, {'J01': 6}, {'J01': 35}, 
210.0, {'J01': -463.80000000000007, 'top_mgr': 0}, {'J01': 8}, {'J01': 40}, 
215.0, {'J01': -484.4000000000001, 'top_mgr': 5}, {'J01': 7}, {'J01': 37}, 
220.0, {'J01': -500.6, 'top_mgr': 3}, {'J01': 7}, {'J01': 35}, 
225.0, {'J01': -515.4000000000001, 'top_mgr': 2}, {'J01': 7}, {'J01': 36}, 
230.0, {'J01': -521.4000000000001, 'top_mgr': 4}, {'J01': 7}, {'J01': 35}, 
235.0, {'J01': -317.0, 'top_mgr': 9}, {'J01': 7}, {'J01': 28}, 
240.0, {'J01': -285.0, 'top_mgr': 7}, {'J01': 7}, {'J01': 27}, 
245.0, {'J01': -325.79999999999995, 'top_mgr': 0}, {'J01': 7}, {'J01': 31}, 
250.0, {'J01': -322.8, 'top_mgr': 3}, {'J01': 8}, {'J01': 34}, 
255.0, {'J01': -325.20000000000005, 'top_mgr': 4}, {'J01': 8}, {'J01': 34}, 
260.0, {'J01': -234.40000000000006, 'top_mgr': 8}, {'J01': 7}, {'J01': 31}, 
265.0, {'J01': -267.00000000000006, 'top_mgr': 5}, {'J01': 7}, {'J01': 29}, 
270.0, {'J01': -305.40000000000003, 'top_mgr': 0}, {'J01': 7}, {'J01': 31}, 
275.0, {'J01': -329.00000000000006, 'top_mgr': 2}, {'J01': 7}, {'J01': 40}, 
280.0, {'J01': -360.80000000000007, 'top_mgr': 4}, {'J01': 8}, {'J01': 38}, 
285.0, {'J01': -383.20000000000005, 'top_mgr': 3}, {'J01': 8}, {'J01': 36}, 
290.0, {'J01': -384.59999999999997, 'top_mgr': 8}, {'J01': 7}, {'J01': 34}, 
295.0, {'J01': -295.0, 'top_mgr': 9}, {'J01': 6}, {'J01': 27}, 
300.0, {'J01': -256.2, 'top_mgr': 9}, {'J01': 5}, {'J01': 23}, 
305.0, {'J01': -268.6, 'top_mgr': 6}, {'J01': 4}, {'J01': 22}, 
310.0, {'J01': -320.2, 'top_mgr': 1}, {'J01': 5}, {'J01': 29}, 
315.0, {'J01': -332.0, 'top_mgr': 1}, {'J01': 7}, {'J01': 37}, 
320.0, {'J01': -384.0, 'top_mgr': 2}, {'J01': 8}, {'J01': 41}, 
325.0, {'J01': -388.6, 'top_mgr': 5}, {'J01': 8}, {'J01': 39}, 
330.0, {'J01': -387.00000000000006, 'top_mgr': 4}, {'J01': 9}, {'J01': 37}, 
335.0, {'J01': -441.40000000000003, 'top_mgr': 0}, {'J01': 10}, {'J01': 43}, 
340.0, {'J01': -383.4, 'top_mgr': 9}, {'J01': 7}, {'J01': 35}, 
345.0, {'J01': -386.20000000000005, 'top_mgr': 15}, {'J01': 4}, {'J01': 21}, 
350.0, {'J01': -396.00000000000006, 'top_mgr': 6}, {'J01': 4}, {'J01': 19}, 
355.0, {'J01': -447.00000000000006, 'top_mgr': 1}, {'J01': 4}, {'J01': 26}, 
360.0, {'J01': -383.79999999999995, 'top_mgr': 6}, {'J01': 6}, {'J01': 31}, 
365.0, {'J01': -335.8, 'top_mgr': 5}, {'J01': 8}, {'J01': 30}, 
370.0, {'J01': -181.39999999999995, 'top_mgr': 4}, {'J01': 8}, {'J01': 31}, 
