episode,decision,signal_id,reward
1,50,J01,-0.41837
1,100,J01,1.19802
1,150,J01,-0.17345
1,200,J01,-0.28323
1,250,J01,-0.23178
1,300,J01,-0.21562
1,350,J01,-0.26307
1,400,J01,-0.46189
1,450,J01,-0.40512
1,500,J01,-0.39154
1,550,J01,-0.62266
1,600,J01,-0.34412
1,650,J01,-0.46907
1,700,J01,-0.4417
2,50,J01,-0.30899
2,100,J01,-0.30883
2,150,J01,-0.35125
2,200,J01,-0.28176
2,250,J01,-0.31019
2,300,J01,-0.0103
2,350,J01,-0.35145
2,400,J01,-0.40346
2,450,J01,-0.3621
2,500,J01,-0.48134
2,550,J01,-0.37163
2,600,J01,-0.30313
2,650,J01,-0.35755
2,700,J01,-0.24656
3,50,J01,-0.05512
3,100,J01,0.02908
3,150,J01,-0.38189
3,200,J01,-0.3816
3,250,J01,-0.40246
3,300,J01,-0.02611
3,350,J01,-0.44673
3,400,J01,-0.48148
3,450,J01,-0.35382
3,500,J01,-0.23819
3,550,J01,-0.15441
3,600,J01,-0.42303
3,650,J01,-0.3633
3,700,J01,-0.19723
4,50,J01,0.22793
4,100,J01,-0.50623
4,150,J01,-0.12503
4,200,J01,0.13644
4,250,J01,-0.61347
4,300,J01,-0.43767
4,350,J01,-0.47974
4,400,J01,-0.43898
4,450,J01,-0.61315
4,500,J01,-0.58638
4,550,J01,-0.56511
4,600,J01,-0.49288
4,650,J01,-0.49281
4,700,J01,-0.02786
5,50,J01,-0.25044
5,100,J01,-0.50898
5,150,J01,-0.45352
5,200,J01,-0.43592
5,250,J01,-0.33375
5,300,J01,-0.47939
5,350,J01,-0.50227
5,400,J01,-0.356
5,450,J01,-0.43762
5,500,J01,-0.49212
5,550,J01,-0.48628
5,600,J01,-0.5914
5,650,J01,-0.68873
5,700,J01,-0.40453
6,50,J01,0.85009
6,100,J01,0.1499
6,150,J01,-0.25763
6,200,J01,-0.2326
6,250,J01,-0.32972
6,300,J01,-0.29551
6,350,J01,-0.4101
6,400,J01,-0.21991
6,450,J01,-0.44149
6,500,J01,-0.44525
6,550,J01,0.12996
6,600,J01,0.27145
6,650,J01,-0.22168
6,700,J01,-0.18065
7,50,J01,0.30175
7,100,J01,-0.59805
7,150,J01,-0.56254
7,200,J01,-0.61059
7,250,J01,-0.69209
7,300,J01,-0.59721
7,350,J01,-0.75339
7,400,J01,-0.58766
7,450,J01,-0.70807
7,500,J01,0.39368
7,550,J01,-0.747
7,600,J01,-0.33823
7,650,J01,-0.48422
7,700,J01,-0.78788
8,50,J01,-0.1656
8,100,J01,-0.37049
8,150,J01,-0.33833
8,200,J01,-0.31442
8,250,J01,-0.58458
8,300,J01,0.73082
8,350,J01,-0.5273
8,400,J01,-0.34794
8,450,J01,-0.52508
8,500,J01,0.0258
8,550,J01,1.2638
8,600,J01,-0.25645
8,650,J01,-0.47836
8,700,J01,-0.44527
9,50,J01,-0.0722
9,100,J01,-0.31323
9,150,J01,-0.50804
9,200,J01,-0.61636
9,250,J01,-0.49137
9,300,J01,-0.4482
9,350,J01,-0.41657
9,400,J01,-0.25278
9,450,J01,-0.58363
9,500,J01,-0.56806
9,550,J01,-0.64397
9,600,J01,-0.56611
9,650,J01,-0.61477
9,700,J01,0.70109
10,50,J01,0.3455
10,100,J01,-0.1828
10,150,J01,-0.28
10,200,J01,-0.27365
10,250,J01,-0.368
10,300,J01,-0.35174
10,350,J01,-0.42224
10,400,J01,-0.31194
10,450,J01,-0.30873
10,500,J01,-0.36451
10,550,J01,-0.2941
10,600,J01,-0.24837
10,650,J01,-0.38882
10,700,J01,-0.29483
11,50,J01,-0.21162
11,100,J01,-0.20429
11,150,J01,-0.4611
11,200,J01,-0.32741
11,250,J01,-0.3787
11,300,J01,-0.42738
11,350,J01,-0.3381
11,400,J01,-0.4313
11,450,J01,-0.37994
11,500,J01,-0.36304
11,550,J01,-0.24362
11,600,J01,-0.34825
11,650,J01,-0.43201
11,700,J01,-0.34653
12,50,J01,-0.17911
12,100,J01,-0.26995
12,150,J01,-0.23111
12,200,J01,-0.25997
12,250,J01,-0.2911
12,300,J01,-0.3139
12,350,J01,-0.38486
12,400,J01,-0.39035
12,450,J01,-0.41357
12,500,J01,-0.42317
12,550,J01,-0.48162
12,600,J01,-0.37581
12,650,J01,-0.40586
12,700,J01,-0.37715
13,50,J01,-0.0806
13,100,J01,-0.17729
13,150,J01,-0.25266
13,200,J01,-0.20558
13,250,J01,-0.28727
13,300,J01,-0.35331
13,350,J01,-0.27807
13,400,J01,0.06626
13,450,J01,-0.2403
13,500,J01,-0.51676
13,550,J01,-0.52714
13,600,J01,-0.4698
13,650,J01,-0.44594
13,700,J01,-0.41426
14,50,J01,-0.00373
14,100,J01,0.19563
14,150,J01,-0.50561
14,200,J01,-0.55241
14,250,J01,-0.48676
14,300,J01,-0.4893
14,350,J01,-0.57641
14,400,J01,0.60931
14,450,J01,-0.52323
14,500,J01,-0.56606
14,550,J01,-0.64976
14,600,J01,-0.52323
14,650,J01,-0.58163
14,700,J01,-0.56411
15,50,J01,-0.14525
15,100,J01,-0.40017
15,150,J01,-0.39312
15,200,J01,0.6626
15,250,J01,-0.53485
15,300,J01,-0.54546
15,350,J01,-0.48658
15,400,J01,-0.36562
15,450,J01,-0.60873
15,500,J01,-0.43159
15,550,J01,-0.59121
15,600,J01,-0.45884
15,650,J01,-0.44522
15,700,J01,-0.46858
16,50,J01,-0.05917
16,100,J01,-0.46249
16,150,J01,-0.38923
16,200,J01,-0.42177
16,250,J01,-0.43109
16,300,J01,-0.54076
16,350,J01,-0.51397
16,400,J01,-0.65579
16,450,J01,-0.50194
16,500,J01,-0.38904
16,550,J01,-0.32675
16,600,J01,-0.50194
16,650,J01,-0.45717
16,700,J01,-0.39683
17,50,J01,-0.10767
17,100,J01,-0.42001
17,150,J01,3.0
17,200,J01,-0.57736
17,250,J01,-0.44458
17,300,J01,-0.41762
17,350,J01,-0.45543
17,400,J01,-0.42596
17,450,J01,-0.35776
17,500,J01,-0.46677
17,550,J01,-0.05215
17,600,J01,-0.55047
17,650,J01,-0.50959
17,700,J01,-0.3928
18,50,J01,-0.11432
18,100,J01,-0.44489
18,150,J01,0.48291
18,200,J01,-0.4741
18,250,J01,-0.48732
18,300,J01,-0.44804
18,350,J01,-0.51374
18,400,J01,-0.45507
18,450,J01,-0.49393
18,500,J01,-0.39661
18,550,J01,-0.58737
18,600,J01,-0.5134
18,650,J01,-0.47836
18,700,J01,-0.47057
19,50,J01,-0.26086
19,100,J01,-0.54409
19,150,J01,-0.53704
19,200,J01,-0.48961
19,250,J01,-0.50671
19,300,J01,-0.50832
19,350,J01,-0.55066
19,400,J01,-0.60697
19,450,J01,-0.66537
19,500,J01,-0.70819
19,550,J01,-0.63228
19,600,J01,-0.54079
19,650,J01,-0.58167
19,700,J01,-0.65563
20,50,J01,-0.25979
20,100,J01,-0.11299
20,150,J01,-0.38868
20,200,J01,-0.41609
20,250,J01,-0.44309
20,300,J01,-0.43674
20,350,J01,-0.70294
20,400,J01,-0.58782
20,450,J01,-0.498
20,500,J01,-0.50384
20,550,J01,-0.74132
20,600,J01,-0.54666
20,650,J01,-0.42208
20,700,J01,-0.37537
21,50,J01,-0.37037
21,100,J01,-0.383
21,150,J01,-0.12847
21,200,J01,-0.31957
21,250,J01,-0.32233
21,300,J01,-0.27975
21,350,J01,-0.39726
21,400,J01,-0.52642
21,450,J01,-0.22823
21,500,J01,-0.31163
21,550,J01,-0.51879
21,600,J01,-0.50304
21,650,J01,-0.38789
21,700,J01,-0.32732
22,50,J01,-0.26471
22,100,J01,-0.35889
22,150,J01,-0.46701
22,200,J01,-0.49955
22,250,J01,-0.31616
22,300,J01,0.57181
22,350,J01,-0.5606
22,400,J01,0.56089
22,450,J01,-0.48635
22,500,J01,-0.52528
22,550,J01,-0.71799
22,600,J01,-0.7433
22,650,J01,-0.58757
22,700,J01,-0.60704
23,50,J01,-0.31661
23,100,J01,-0.10484
23,150,J01,-0.11887
23,200,J01,-0.30654
23,250,J01,-0.27758
23,300,J01,-0.19376
23,350,J01,-0.35706
23,400,J01,-0.43594
23,450,J01,-0.2686
23,500,J01,0.78978
23,550,J01,-0.38336
23,600,J01,-0.35029
23,650,J01,-0.3055
23,700,J01,-0.29579
24,50,J01,0.10651
24,100,J01,-0.1742
24,150,J01,-0.23535
24,200,J01,-0.31103
24,250,J01,-0.42948
24,300,J01,-0.47107
24,350,J01,-0.49777
24,400,J01,-0.67074
24,450,J01,-0.53233
24,500,J01,-0.50118
24,550,J01,-0.68611
24,600,J01,-0.48366
24,650,J01,-0.55179
24,700,J01,-0.37271
25,50,J01,-0.23838
25,100,J01,-0.40522
25,150,J01,-0.36015
25,200,J01,-0.03449
25,250,J01,-0.2846
25,300,J01,-0.3576
25,350,J01,-0.4592
25,400,J01,-0.18734
25,450,J01,-0.35093
25,500,J01,-0.32191
25,550,J01,-0.32434
25,600,J01,-0.34783
25,650,J01,-0.33832
25,700,J01,-0.42785
26,50,J01,-0.27492
26,100,J01,-0.14569
26,150,J01,-0.55515
26,200,J01,-0.4741
26,250,J01,-0.49184
26,300,J01,-0.59403
26,350,J01,-0.68504
26,400,J01,-0.50568
26,450,J01,-0.2835
26,500,J01,-0.43144
26,550,J01,-0.41197
26,600,J01,-0.53071
26,650,J01,-0.50346
26,700,J01,-0.42365
27,50,J01,-0.25589
27,100,J01,-0.41273
27,150,J01,-0.53889
27,200,J01,-0.54404
27,250,J01,-0.4502
27,300,J01,-0.43233
27,350,J01,-0.53112
27,400,J01,-0.5581
27,450,J01,0.74803
27,500,J01,-0.45493
27,550,J01,-0.67489
27,600,J01,-0.50554
27,650,J01,-0.46661
27,700,J01,-0.40822
28,50,J01,-0.1514
28,100,J01,-0.27258
28,150,J01,-0.25796
28,200,J01,-0.35493
28,250,J01,-0.34107
28,300,J01,0.12229
28,350,J01,-0.32928
28,400,J01,-0.01585
28,450,J01,-0.39617
28,500,J01,-0.31765
28,550,J01,-0.29298
28,600,J01,-0.33778
28,650,J01,-0.28133
28,700,J01,-0.32872
29,50,J01,-0.10163
29,100,J01,2.32778
29,150,J01,-0.54461
29,200,J01,-0.48271
29,250,J01,-0.50556
29,300,J01,-0.59579
29,350,J01,-0.5739
29,400,J01,-0.29332
29,450,J01,-0.65315
29,500,J01,-0.50716
29,550,J01,-0.62006
29,600,J01,0.5284
