episode,car_wait_total,bike_wait_total,ped_wait_total,car_queue_total,bike_queue_total,reward_mean,reward_std,reward_min,reward_max,bike_wait_frac,ped_wait_frac,epsilon,mean_q,mean_loss,decisions,wall_seconds
58,74098704.0,217609973.5,1064748.0,91332.0,69871.0,-0.375,0.60188,-1.08942,3.0,0.7433,0.0036,0.05,-5.7616,0.137352,720,38.6
59,79945607.5,209506356.5,1193419.5,91141.0,67643.0,-0.37796,0.64059,-1.22389,3.0,0.7208,0.0041,0.05,-6.0342,0.15611,720,36.1
60,16669228.0,45305837.5,35613.0,56995.0,36827.0,-0.12832,0.43714,-0.65834,3.0,0.7306,0.0006,0.05,-6.18842,0.172689,720,24.9
61,79732380.0,206544537.0,940927.5,91445.0,68053.0,-0.37683,0.63867,-0.9472,3.0,0.7191,0.0033,0.05,-6.25399,0.170404,720,36.9
62,62542106.5,130283970.0,258099.0,70676.0,48953.0,-0.26092,0.30719,-0.57334,3.0,0.6748,0.0013,0.05,-6.03007,0.175701,720,29.5
63,66702945.5,184076870.5,270921.5,87396.0,64952.0,-0.33389,0.3913,-0.79468,3.0,0.7332,0.0011,0.05,-6.16589,0.190345,720,36.1
64,59090860.5,170922745.0,316401.5,75080.0,55405.0,-0.28343,0.42014,-0.78349,3.0,0.7421,0.0014,0.05,-6.01028,0.171792,720,31.1
65,79405712.0,216850881.5,736743.0,94444.0,70385.0,-0.38982,0.57974,-0.90424,3.0,0.7302,0.0025,0.05,-6.31207,0.164413,720,36.9
66,71609653.0,206939878.5,705366.0,89145.0,67385.0,-0.36353,0.58764,-0.84045,3.0,0.741,0.0025,0.05,-6.35069,0.156121,720,35.7
67,65572637.0,165260028.5,1340243.5,83328.0,60158.0,-0.39776,0.77641,-1.08818,3.0,0.7118,0.0058,0.05,-6.33512,0.169037,720,34.0
68,64152750.0,186349592.5,63604.0,83801.0,63298.0,-0.32069,0.30547,-0.66152,3.0,0.7437,0.0003,0.05,-6.45324,0.161087,720,33.0
69,76129105.5,188045356.0,792040.0,86917.0,64397.0,-0.34712,0.55921,-0.8793,3.0,0.7097,0.003,0.05,-6.23497,0.156448,720,38.5
70,62261023.5,204348939.5,559804.5,90165.0,68715.0,-0.34404,0.57282,-0.88119,3.0,0.7649,0.0021,0.05,-5.70685,0.142809,720,36.6
71,58700465.5,169119184.0,203082.5,75496.0,55405.0,-0.27773,0.37793,-0.82042,3.0,0.7417,0.0009,0.05,-5.79327,0.138369,720,31.3
72,62087126.5,131337438.5,192473.0,69018.0,47944.0,-0.25823,0.35263,-0.69904,3.0,0.6783,0.001,0.05,-5.81293,0.13826,720,27.8
73,31505012.0,89094855.0,190547.5,64658.0,43196.0,-0.18157,0.45182,-0.74856,3.0,0.7376,0.0016,0.05,-5.66811,0.149936,720,26.2
74,28541871.0,62462640.5,196467.0,59615.0,38975.0,-0.16296,0.43825,-0.64305,3.0,0.6849,0.0022,0.05,-5.55816,0.16437,720,26.3
75,52970924.5,160202812.0,35713.5,73731.0,54621.0,-0.26522,0.29591,-0.63853,3.0,0.7514,0.0002,0.05,-5.40905,0.155082,720,30.7
76,35332847.5,106313550.0,165553.5,67105.0,46149.0,-0.19438,0.36623,-0.69246,3.0,0.7497,0.0012,0.05,-5.00324,0.141054,720,27.9
77,61120699.5,174573051.0,858308.0,86350.0,63526.0,-0.36821,0.61865,-1.16059,3.0,0.738,0.0036,0.05,-5.25303,0.157935,720,35.2
78,30442891.0,101599422.0,338473.0,67303.0,47932.0,-0.19106,0.51895,-0.67059,3.0,0.7675,0.0026,0.05,-5.1419,0.169404,720,28.1
79,34990386.0,104770584.0,48042.5,66775.0,46135.0,-0.19323,0.37485,-0.66378,3.0,0.7494,0.0003,0.05,-4.97058,0.176353,720,26.7
80,66512641.5,180665869.0,450442.0,84772.0,62964.0,-0.32902,0.46196,-0.85244,3.0,0.7296,0.0018,0.05,-4.99569,0.159219,720,33.7
81,59608561.5,150917520.5,267133.0,73862.0,51872.0,-0.2752,0.39084,-0.74273,3.0,0.716,0.0013,0.05,-4.73693,0.14333,720,31.1
82,54744260.5,150306985.0,67017.5,71880.0,52092.0,-0.27358,0.30884,-0.76691,3.0,0.7328,0.0003,0.05,-4.83537,0.141014,720,29.6
83,23402065.5,60321423.0,35575.0,58261.0,37526.0,-0.16416,0.37478,-0.74936,3.0,0.7202,0.0004,0.05,-4.64692,0.14786,720,25.5
84,78481964.5,190464531.0,714136.5,89376.0,64274.0,-0.37703,0.55399,-1.05664,3.0,0.7063,0.0026,0.05,-4.30944,0.134314,720,36.3
85,38662549.5,112442419.0,28904.0,67194.0,47056.0,-0.2202,0.31769,-0.53808,3.0,0.744,0.0002,0.05,-4.25529,0.131366,720,28.9
86,58464984.0,162290162.5,289649.0,74806.0,54583.0,-0.2784,0.41566,-0.79098,3.0,0.7342,0.0013,0.05,-4.38456,0.147274,720,31.6
87,60033471.0,185956564.0,994531.0,84937.0,64467.0,-0.37967,0.65334,-1.07991,3.0,0.7529,0.004,0.05,-4.38733,0.137259,720,36.5
88,73076451.5,209990001.0,508368.0,90100.0,68128.0,-0.37123,0.51462,-0.97702,3.0,0.7405,0.0018,0.05,-4.64284,0.137302,720,35.4
89,43525518.0,128546204.5,1253910.0,77097.0,56407.0,-0.30503,0.72991,-1.06904,3.0,0.7416,0.0072,0.05,-4.81773,0.141963,720,34.1
90,72781877.5,192095012.0,1479148.0,88171.0,65064.0,-0.44252,0.7877,-1.16368,3.0,0.7212,0.0056,0.05,-5.33687,0.166542,720,37.5
91,60118857.5,144048892.0,1649416.5,83135.0,58051.0,-0.39828,0.86838,-1.75159,3.0,0.6999,0.008,0.05,-5.56841,0.185995,720,35.5
92,64933479.0,210326042.0,557965.5,88652.0,68914.0,-0.34964,0.52668,-1.04302,3.0,0.7626,0.002,0.05,-6.21197,0.196307,720,36.2
93,55974418.5,157716793.0,34626.0,72315.0,52844.0,-0.26576,0.28785,-0.73484,3.0,0.7379,0.0002,0.05,-6.69633,0.210536,720,30.3
94,58288394.5,189913648.5,603880.5,88513.0,67394.0,-0.32699,0.52009,-0.85785,3.0,0.7633,0.0024,0.05,-6.29577,0.198483,720,35.4
95,66515580.5,200187016.5,975966.5,87462.0,67072.0,-0.35609,0.66601,-1.14711,3.0,0.7479,0.0036,0.05,-6.62103,0.207679,720,36.7
96,69595130.5,203522165.0,638015.5,89943.0,68270.0,-0.35285,0.54069,-0.97502,3.0,0.7434,0.0023,0.05,-7.10052,0.229149,720,36.0
97,59422587.0,142361888.5,304593.5,67303.0,47516.0,-0.26585,0.39012,-0.6794,3.0,0.7045,0.0015,0.05,-7.13081,0.233548,720,31.8
98,71434018.0,217393693.5,402673.5,91579.0,69941.0,-0.36,0.50019,-0.95127,3.0,0.7516,0.0014,0.05,-7.19358,0.226571,720,36.5
99,28416129.0,80480424.5,1192121.0,73809.0,52457.0,-0.24393,0.83281,-1.01364,3.0,0.7311,0.0108,0.05,-7.24796,0.219616,720,30.5
100,63021910.0,168731240.5,59266.5,76077.0,55442.0,-0.28898,0.35348,-0.83177,3.0,0.7279,0.0003,0.05,-7.31588,0.238098,720,31.1
